trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
3949,6.1,.069,University of Illinois at Urbana-Champaign,.312,18992,646,.567,Ken Norman,.486,6.5,10,-0.6,2.1,13.5,LAC,8717,1355,19,29.4,27.1,19
186,1.4,.024,University of Alabama,.282,1454,136,.730,Jim Farmer,.428,-1.1,5,-5.0,0.8,5.3,DAL,715,111,20,10.7,0.7,20
452,3.2,.024,DePaul University,.000,2241,142,.682,Dallas Comegys,.457,-1.0,2,-3.8,0.7,6.0,ATL,856,95,21,15.8,1.1,21
1938,4.3,.127,Northeastern University,.200,14676,450,.824,Reggie Lewis,.488,13.1,6,1.5,2.6,17.6,BOS,7902,1153,22,32.6,38.9,22
4246,6.2,.064,University of Houston,.087,14040,680,.557,Greg Anderson,.492,-2.6,10,-2.7,0.6,7.3,SAS,4953,385,23,20.6,18.7,23
,,,"University of Nevada, Las Vegas",,,,,Fred Banks,,,,,,,DET,,,24,,,24
8,0.6,-.074,West Virginia State University,,59,14,.750,Ron Moore,.310,-0.1,1,-12.0,0.1,1.7,NYK,24,1,25,4.2,-0.1,25
144,0.9,.093,Indiana University,.324,1641,169,.870,Steve Alford,.459,-0.2,4,-2.4,1.0,4.4,DAL,744,176,26,9.7,3.2,26
6,0.6,-.045,Temple University,.182,112,10,.833,Nate Blackwell,.366,-0.2,1,-8.6,1.8,3.7,SAS,37,18,27,11.2,-0.1,27
7,1.0,-.165,University of Houston,.000,45,7,.500,Rickie Winslow,.231,-0.1,1,-11.0,0.3,1.0,CHI,7,2,28,6.4,-0.2,28
,,,Jackson State University,,,,,Lester Fonville,,,,,,,POR,,,29,,,29
11,0.7,-.099,Louisiana State University,,54,15,.833,Nikita Wilson,.304,-0.2,1,-13.0,0.2,1.3,POR,19,3,30,3.6,-0.1,30
14,1.4,-.013,Loyola University of Chicago,,50,10,.750,Andre Moore,.333,0.0,1,-4.1,0.6,2.4,DEN,24,6,31,5.0,0.0,31
468,2.6,.041,Morehead State University,.200,2385,178,.577,Bob McCann,.479,-0.8,5,-3.3,0.6,4.2,MIL,739,104,32,13.4,2.0,32
31,0.6,-.025,University of Tennessee,.000,581,49,.722,Tony White,.446,-0.8,1,-7.5,1.2,5.3,CHI,261,59,33,11.9,-0.3,33
273,3.3,.107,University of North Carolina at Wilmington,.667,1092,82,.818,Brian Rowsom,.455,0.0,3,-2.1,0.6,5.6,IND,457,47,34,13.3,2.4,34
42,0.6,.086,Purdue University,.310,415,73,.700,Doug Lee,.412,-0.1,3,-2.9,0.4,2.3,HOU,168,32,35,5.7,0.7,35
24,1.3,.092,Middle Tennessee State University,.500,184,19,.800,Duane Washington,.383,0.0,2,-1.7,2.1,2.8,WSB,54,39,36,9.7,0.4,36
,,,University of Southern California,,,,,Derrick Dowell,,,,,,,WSB,,,37,,,37
81,2.8,-.046,Kansas State University,.500,431,29,.556,Norris Coleman,.346,-0.7,1,-8.3,0.4,5.3,LAC,153,13,38,14.9,-0.4,38
1176,2.5,.113,University of Memphis,.300,9361,467,.754,Vincent Askew,.479,3.6,9,-0.5,2.2,7.1,PHI,3311,1017,39,20.0,22.1,39
1433,2.8,.051,Missouri State University,.281,13391,511,.830,Winston Garland,.430,0.5,7,-1.8,4.7,9.4,MIL,4799,2421,40,26.2,14.2,40
0,0.0,-.238,Western Kentucky University,,12,4,,Kannard Johnson,.333,0.0,1,-12.2,0.0,0.5,CLE,2,0,41,3.0,-0.1,41
,,,Wagner College,,,,,Terence Bailey,,,,,,,ATL,,,42,,,42
,,,University of Virginia,,,,,Andrew Kennedy,,,,,,,PHI,,,43,,,43
,,,University of Alabama,,,,,Terry Coner,,,,,,,ATL,,,44,,,44
1869,2.8,.070,University of Iowa,.361,10378,656,.733,Brad Lohaus,.440,2.5,11,-1.0,1.1,5.9,BOS,3854,714,45,15.8,15.2,45
,,,Georgia Institute of Technology,,,,,Bruce Dalrymple,,,,,,,PHO,,,46,,,46
,,,University of Oklahoma,,,,,Tim McCalister,,,,,,,LAC,,,47,,,47
13,1.4,-.097,Virginia Union University,.000,91,9,.556,Jamie Waller,.400,-0.2,1,-8.9,0.3,4.7,NJN,42,3,48,10.1,-0.2,48
,,,McNeese State University,,,,,Jerome Batiste,,,,,,,NYK,,,49,,,49
13,1.6,.041,University of Washington,,58,8,.000,Phil Zevenbergen,.556,0.0,1,-4.0,0.4,3.8,SAS,30,3,50,7.3,0.0,50
,,,University of Oregon,,,,,Sven Myer,,,,,,,SAC,,,51,,,51
1431,2.8,.109,University of Notre Dame,.000,8442,504,.770,Donald Royal,.473,0.7,8,-1.7,1.0,6.3,CLE,3161,500,52,16.8,19.1,52
65,2.1,.012,Texas A&M University,,264,31,.760,Winston Crite,.479,-0.2,2,-4.4,0.5,2.8,PHO,87,15,53,8.5,0.1,53
,,,Iowa State University,,,,,Tom Schafer,,,,,,,DEN,,,54,,,54
,,,Duke University,,,,,Tommy Amaker,,,,,,,SEA,,,55,,,55
,,,Millersville University of Pennsylvania,,,,,John Fox,,,,,,,CHI,,,56,,,56
,,,University of Alaska Anchorage,,,,,Hansi Gnad,,,,,,,PHI,,,57,,,57
2,0.2,.010,Michigan State University,.000,28,11,1.000,Darryl Johnson,.417,-0.1,1,-10.1,0.1,1.1,GSW,12,1,58,2.5,0.0,58
,,,Jacksonville University,,,,,Danny Pearson,,,,,,,WSB,,,59,,,59
,,,Columbia University,,,,,Sean Couch,,,,,,,IND,,,60,,,60
,,,Western Kentucky University,,,,,Clarence Martin,,,,,,,UTA,,,61,,,61
,,,Rutgers University,,,,,Eric Riggins,,,,,,,PHI,,,62,,,62
1457,2.2,.110,University of Iowa,.360,14508,649,.810,Kevin Gamble,.502,7.8,10,0.1,2.0,9.5,POR,6154,1300,63,22.4,33.3,63
,,,University of Wisconsin,,,,,J. J. Weber,,,,,,,MIL,,,64,,,64
132,2.4,.079,Pepperdine University,1.000,788,55,.798,Eric White,.525,-0.4,2,-3.9,0.5,6.1,DET,336,26,65,14.3,1.3,65
,,,University of Texas at El Paso,,,,,Mike Richmond,,,,,,,DAL,,,66,,,66
,,,,,,,,Song Tao,,,,,,,ATL,,,67,,,67
25,0.6,-.009,Providence College,.000,364,44,.810,Billy Donovan,.404,-0.5,1,-7.4,2.0,2.4,UTA,105,87,68,8.3,-0.1,68
,,,St. John's University,,,,,Willie Glass,,,,,,,LAL,,,69,,,69
,,,University of Virginia,,,,,Tom Sheehey,,,,,,,BOS,,,70,,,70
,,,Drake University,,,,,Mike Morgan,,,,,,,NYK,,,71,,,71
,,,University of Florida,,,,,Andrew Moten,,,,,,,NJN,,,72,,,72
,,,Pikeville College,,,,,Todd May,,,,,,,SAS,,,73,,,73
13,1.4,-.045,Niagara University,,85,9,.750,Joe Arlauckas,.326,-0.1,1,-6.5,0.9,3.8,SAC,34,8,74,9.4,-0.1,74
5457,6.2,.077,Yale University,.000,16321,886,.458,Chris Dudley,.412,0.6,16,-1.9,0.4,3.9,CLE,3473,375,75,18.4,26.2,75
,,,Arizona State University,,,,,Steve Beck,,,,,,,PHO,,,76,,,76
,,,Marquette University,,,,,David Boone,,,,,,,DEN,,,77,,,77
,,,University of Tampa,,,,,Todd Linder,,,,,,,SEA,,,78,,,78
922,2.7,.042,"University of California, Los Angeles",.000,3288,341,.655,Jack Haley,.425,-3.9,9,-6.7,0.2,3.5,CHI,1180,82,79,9.6,2.9,79
,,,Texas Christian University,,,,,Carven Holcomb,,,,,,,CLE,,,80,,,80
,,,University of San Diego,,,,,Scott Thompson,,,,,,,WSB,,,81,,,81
,,,Lewis University,,,,,Joe Niego,,,,,,,HOU,,,82,,,82
,,,North Carolina State University,,,,,Benny Bolton,,,,,,,GSW,,,83,,,83
,,,Alabama State University,,,,,Reuben Holmes,,,,,,,UTA,,,84,,,84
,,,University of Tulsa,,,,,Brian Rahilly,,,,,,,PHI,,,85,,,85
,,,Florida State University,,,,,Norwood Barber,,,,,,,POR,,,86,,,86
,,,Austin Peay State University,,,,,Darryl Bedford,,,,,,,MIL,,,87,,,87
46,1.1,-.033,University of North Carolina,.000,196,41,.750,Dave Popson,.405,-0.3,3,-7.4,0.3,1.9,DET,76,13,88,4.8,-0.1,88
,,,University of Oklahoma,,,,,David Johnson,,,,,,,DAL,,,89,,,89
,,,,,,,,Theofanis Christodoulou,,,,,,,ATL,,,90,,,90
,,,University of Oklahoma,,,,,Darryl Kennedy,,,,,,,BOS,,,91,,,91
,,,Norfolk State University,,,,,Ralph Tally,,,,,,,LAL,,,92,,,92
,,,University of Georgia,,,,,Chad Kessler,,,,,,,LAC,,,93,,,93
,,,University of Kentucky,,,,,James Blackmon,,,,,,,NJN,,,94,,,94
,,,Vanderbilt University,,,,,Glenn Clem,,,,,,,NYK,,,95,,,95
,,,University of Georgia,,,,,Dennis Williams,,,,,,,SAS,,,96,,,96
,,,Michigan State University,,,,,Vernon Carr,,,,,,,SAC,,,97,,,97
,,,Texas Christian University,,,,,Carl Lott,,,,,,,CLE,,,98,,,98
,,,University of the Pacific,,,,,Brent Counts,,,,,,,PHO,,,99,,,99
163,1.6,.064,University of New Orleans,.167,872,105,.713,Ron Grandison,.404,-0.1,4,-2.4,0.6,2.4,DEN,254,58,100,8.3,1.2,100
,,,Clemson University,,,,,Michael Tait,,,,,,,SEA,,,101,,,101
,,,Louisiana State University,,,,,Anthony Wilson,,,,,,,CHI,,,102,,,102
,,,University of North Carolina at Charlotte,,,,,Mike Milling,,,,,,,IND,,,103,,,103
,,,Northeastern University,,,,,Andre LaFleur,,,,,,,HOU,,,104,,,104
,,,Southern Methodist University,,,,,Terry Williams,,,,,,,GSW,,,105,,,105
,,,University of Texas at Austin,,,,,Patrick Fairs,,,,,,,WSB,,,106,,,106
56,0.5,.002,University of Nebraska at Kearney,.188,702,111,.614,Bart Kofoed,.387,-0.7,5,-6.0,1.0,1.5,UTA,162,108,107,6.3,0.0,107
,,,American University,,,,,Frank Ross,,,,,,,PHI,,,108,,,108
,,,University of Tulsa,,,,,David Moss,,,,,,,POR,,,109,,,109
,,,"University of California, Santa Barbara",,,,,Brian Vaughns,,,,,,,MIL,,,110,,,110
,,,University of Iowa,,,,,Gerry Wright,,,,,,,DET,,,111,,,111
,,,Iowa State University,,,,,Sam Hill,,,,,,,DAL,,,112,,,112
,,,,,,,,Jose Antonio Montero,,,,,,,ATL,,,113,,,113
,,,University of California,,,,,Dave Butler,,,,,,,BOS,,,114,,,114
,,,New Mexico State University,,,,,Kenny Travis,,,,,,,LAL,,,115,,,115
82,1.9,-.014,Duke University,,336,44,.444,Martin Nessley,.385,-0.4,1,-6.2,0.4,1.1,LAC,48,16,116,7.6,-0.1,116
,,,Syracuse University,,,,,Howard Triche,,,,,,,NYK,,,117,,,117
,,,University of Pennsylvania,,,,,Perry Bromwell,,,,,,,NJN,,,118,,,118
,,,University of South Alabama,,,,,Ricky Brown,,,,,,,SAS,,,119,,,119
,,,Indiana University,,,,,Darryl Thomas,,,,,,,SAC,,,120,,,120
,,,Villanova University,,,,,Harold Jensen,,,,,,,CLE,,,121,,,121
,,,University of Akron,,,,,Marcel Boyce,,,,,,,PHO,,,122,,,122
,,,University of New Mexico,,,,,Kelvin Scarborough,,,,,,,DEN,,,123,,,123
,,,Brigham Young University,,,,,Tom Gneiting,,,,,,,SEA,,,124,,,124
,,,University of Illinois at Urbana-Champaign,,,,,Doug Altenberger,,,,,,,CHI,,,125,,,125
,,,"University of Nevada, Las Vegas",,,,,Gary Graham,,,,,,,IND,,,126,,,126
819,2.3,.118,,.369,8123,363,.768,Sarunas Marciulionis,.505,3.7,7,-0.2,2.2,12.8,GSW,4631,807,127,22.4,20.0,127
,,,Washington State University,,,,,Dwayne Scholten,,,,,,,WSB,,,128,,,128
,,,University of Tennessee,,,,,Fred Jenkins,,,,,,,HOU,,,129,,,129
,,,Bloomfield College,,,,,Art Sabb,,,,,,,UTA,,,130,,,130
,,,University of Alabama at Birmingham,,,,,Tracy Foster,,,,,,,PHI,,,131,,,131
,,,Loyola University of Chicago,,,,,Bernard Johnson,,,,,,,POR,,,132,,,132
,,,Virginia Military Institute,,,,,Gay Elmore,,,,,,,MIL,,,133,,,133
,,,University of Michigan,,,,,Antoine Joubert,,,,,,,DET,,,134,,,134
,,,University of Texas at El Paso,,,,,Quintan Gates,,,,,,,DAL,,,135,,,135
,,,,,,,,Riccardo Morandotti,,,,,,,ATL,,,136,,,136
,,,University of Wisconsin-Stevens Point,,,,,Tim Naegeli,,,,,,,BOS,,,137,,,137
,,,Auburn University,,,,,Frank Ford,,,,,,,LAL,,,138,,,138
,,,Wichita State University,,,,,Henry Carr,,,,,,,LAC,,,139,,,139
,,,Bowling Green State University,,,,,Frank Booker,,,,,,,NJN,,,140,,,140
,,,Saint Joseph's University,,,,,Wayne Williams,,,,,,,NYK,,,141,,,141
,,,University of Texas at Austin,,,,,Raynard Davis,,,,,,,SAS,,,142,,,142
,,,Upsala College,,,,,Scott Adubato,,,,,,,SAC,,,143,,,143
,,,University of South Carolina,,,,,Michael Foster,,,,,,,CLE,,,144,,,144
,,,Grand Canyon University,,,,,Roy Singleton,,,,,,,PHO,,,145,,,145
,,,Hampton University,,,,,Rowan Gomes,,,,,,,DEN,,,146,,,146
,,,North Carolina State University,,,,,Mike Giomi,,,,,,,SEA,,,147,,,147
,,,Central Michigan University,,,,,Earvin Leavy,,,,,,,CHI,,,148,,,148
,,,"University of California, Los Angeles",,,,,Montel Hatcher,,,,,,,IND,,,149,,,149
,,,Texas Christian University,,,,,Jamie Dixon,,,,,,,WSB,,,150,,,150
,,,Campbell University,,,,,Clarence Grier,,,,,,,HOU,,,151,,,151
,,,West Virginia State University,,,,,Ronnie Leggette,,,,,,,GSW,,,152,,,152
,,,Harvard University,,,,,Keith Webster,,,,,,,UTA,,,153,,,153
,,,West Virginia University,,,,,Eric Semisch,,,,,,,PHI,,,154,,,154
,,,George Fox University,,,,,Kenny Stone,,,,,,,POR,,,155,,,155
,,,University of North Carolina,,,,,Curtis Hunter,,,,,,,DEN,,,156,,,156
,,,University of Alabama,,,,,Mark Gottfried,,,,,,,DET,,,157,,,157
,,,Auburn University,,,,,Gerald White,,,,,,,DAL,,,158,,,158
,,,,,,,,Franjo Arapovic,,,,,,,ATL,,,159,,,159
,,,Northeastern University,,,,,Jerry Corcoran,,,,,,,BOS,,,160,,,160
,,,Central Washington University,,,,,Ron Vanderschaaf,,,,,,,LAL,,,161,,,161
