trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
3394,3.7,.126,Georgetown University,.313,37584,914,.780,Allen Iverson,.425,44.1,14,2.7,6.2,26.7,PHI,24368,5624,1,41.1,99.0,1
9513,9.8,.137,University of Massachusetts Amherst,.205,28684,973,.670,Marcus Camby,.466,35.6,17,2.9,1.9,9.5,TOR,9262,1837,2,29.5,81.6,2
6239,7.5,.118,University of California,.297,28882,830,.810,Shareef Abdur-Rahim,.472,21.1,12,0.9,2.5,18.1,VAN,15028,2109,3,34.8,71.2,3
2516,3.0,.117,Georgia Institute of Technology,.325,31891,846,.784,Stephon Marbury,.433,25.6,13,1.2,7.6,19.3,MIL,16297,6471,4,37.7,77.5,4
5272,4.1,.150,University of Connecticut,.400,46344,1300,.894,Ray Allen,.452,58.1,18,3.0,3.4,18.9,MIN,24505,4361,5,35.6,145.1,5
6891,7.7,.058,University of Kentucky,.325,31531,893,.633,Antoine Walker,.414,21.9,12,0.8,3.5,17.5,BOS,15647,3170,6,35.3,38.1,6
4943,6.4,.079,University of Memphis,.069,18535,778,.645,Lorenzen Wright,.459,0.0,13,-2.0,0.8,8.0,LAC,6191,622,7,23.8,30.5,7
1983,3.9,.127,Villanova University,.378,16929,507,.780,Kerry Kittles,.439,16.9,8,1.9,2.6,14.1,NJN,7165,1295,8,33.4,44.8,8
2089,4.7,.089,University of Louisville,.111,7612,445,.630,Samaki Walker,.462,-1.8,10,-3.0,0.6,5.3,DAL,2376,252,9,17.1,14.2,9
7005,7.1,.105,Mississippi State University,.125,24003,987,.626,Erick Dampier,.498,13.1,16,0.2,0.8,7.4,IND,7309,817,10,24.3,52.7,10
674,3.0,.041,North Carolina State University,.000,2500,225,.668,Todd Fuller,.422,-3.2,5,-7.1,0.2,3.7,GSW,835,46,11,11.1,2.2,11
2725,4.5,.064,Wright State University,.167,11608,610,.694,Vitaly Potapenko,.479,-4.4,11,-3.5,0.7,6.5,CLE,3995,418,12,19.0,15.5,12
6932,5.3,.174,,.330,47732,1312,.836,Kobe Bryant,.449,72.1,20,4.0,4.7,25.2,CHH,33036,6230,13,36.4,172.6,13
3782,4.7,.147,,.401,26966,804,.895,Peja Stojakovic,.450,23.9,13,1.5,1.8,17.0,SAC,13647,1408,14,33.5,82.6,14
