trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,,,,,,Willy Hernangomez,,,,,,,PHI,,,35,,,35
,,,Syracuse University,,,,,Rakeem Christmas,,,,,,,MIN,,,36,,,36
65,2.3,.147,Bowling Green State University,.200,395,28,.700,Richaun Holmes,.587,0.3,1,0.9,0.6,6.3,PHI,175,16,37,14.1,1.2,37
10,0.8,-.011,Villanova University,.333,80,12,.818,Darrun Hilliard,.297,-0.1,1,-9.2,0.2,2.9,DET,35,2,38,6.7,0.0,38
,,,,,,,,Juan Pablo Vaulet,,,,,,,CHO,,,39,,,39
15,0.9,.016,University of Tennessee,.364,131,16,.667,Josh Richardson,.286,-0.1,1,-4.4,0.6,1.5,MIA,24,10,40,8.2,0.0,40
9,0.6,-.162,University of Notre Dame,.333,41,14,1.000,Pat Connaughton,.214,-0.1,1,-11.3,0.1,0.7,BRK,10,1,41,2.9,-0.1,41
,,,Boston College,,,,,Olivier Hanlan,,,,,,,UTA,,,42,,,42
11,0.8,.017,University of Oregon,.167,69,14,.778,Joseph Young,.321,0.0,1,-4.3,0.7,1.9,IND,26,10,43,4.9,0.0,43
,,,University of Kentucky,,,,,Andrew Harrison,,,,,,,PHO,,,44,,,44
,,,College of William & Mary,,,,,Marcus Thornton,,,,,,,BOS,,,45,,,45
16,1.1,-.064,"University of California, Los Angeles",.167,77,15,.000,Norman Powell,.313,-0.1,1,-6.3,0.2,1.4,MIL,21,3,46,5.1,-0.1,46
,,,,,,,,Arturas Gudaitis,,,,,,,PHI,,,47,,,47
,,,University of Kentucky,,,,,Dakari Johnson,,,,,,,OKC,,,48,,,48
,,,University of Iowa,,,,,Aaron White,,,,,,,WAS,,,49,,,49
,,,,,,,,Marcus Eriksson,,,,,,,ATL,,,50,,,50
,,,Eastern Washington University,,,,,Tyler Harvey,,,,,,,ORL,,,51,,,51
,,,,,,,,Satnam Singh,,,,,,,DAL,,,52,,,52
,,,St. John's University,,,,,Sir'Dominic Pointer,,,,,,,CLE,,,53,,,53
,,,,,,,,Dani Diez,,,,,,,UTA,,,54,,,54
,,,University of Massachusetts Amherst,,,,,Cady Lalanne,,,,,,,SAS,,,55,,,55
3,1.5,.064,Michigan State University,,13,2,,Branden Dawson,.333,0.0,1,-6.2,0.0,1.0,NOP,2,0,56,6.5,0.0,56
,,,,,,,,Nikola Radicevic,,,,,,,DEN,,,57,,,57
,,,University of North Carolina,,,,,J.P. Tokoto,,,,,,,PHI,,,58,,,58
,,,,,,,,Dimitrios Agravanis,,,,,,,ATL,,,59,,,59
,,,,,,,,Luka Mitrovic,,,,,,,PHI,,,60,,,60
