ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
60,,MNL,Earl Gardner,DePauw University,1,50,,89,,19,.376,,.464,,1.8,,0.4,0.7,,,
61,,MNL,Dee Gibson,Western Kentucky University,1,44,,281,,126,.314,,.718,,6.4,,2.9,2.7,,,
62,,MNL,Ken Jastrow,University of Denver,,,,,,,,,,,,,,,,,
63,,MNL,Bob Lowther,Louisiana State University,,,,,,,,,,,,,,,,,
64,,MNL,Johnny Orr,Beloit College,1,34,,92,,20,.339,,.857,,2.7,,0.6,-0.1,,,
65,,MNL,Junior Skogland,Gustavus Adolphus,,,,,,,,,,,,,,,,,
66,,MNL,Quentin Stinson,Southern Illinois University,,,,,,,,,,,,,,,,,
67,,NYK,Gene Berce,Marquette University,1,3,,10,,2,.313,,.000,,3.3,,0.7,-0.1,,,
68,,NYK,Leland Byrd,West Virginia University,,,,,,,,,,,,,,,,,
69,,NYK,Harry Gallatin,Truman State University,10,682,15813,8843,6684,1208,.398,,.773,31.9,13.0,11.9,1.8,78.4,.182,,
70,,NYK,Keith Grimes,East Central University,,,,,,,,,,,,,,,,,
71,,NYK,Mel McGaha,University of Arkansas,1,51,,176,,51,.318,,.591,,3.5,,1.0,1.5,,,
72,,NYK,Ed Peterson,Cornell University,2,115,,804,288,99,.384,,.627,,7.0,5.4,0.9,6.6,,,
73,,NYK,Tex Ritter,Eastern Kentucky University,3,151,,789,65,145,.348,,.674,,5.2,1.9,1.0,5.7,,,
74,,NYK,Dick Shrider,Ohio University,1,4,,1,,2,,,.333,,0.3,,0.5,0.0,,,
75,,NYK,John Stanisch,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
76,,PHW,William Brown,University of Maryland,,,,,,,,,,,,,,,,,
77,,PHW,Hugh Compton,University of Louisville,,,,,,,,,,,,,,,,,
78,,PHW,Joe Nelson,Brigham Young University,,,,,,,,,,,,,,,,,
79,,PHW,Clint Pace,Pepperdine University,,,,,,,,,,,,,,,,,
80,,PHW,Roy Pugh,Southern Methodist University,1,23,,32,,9,.255,,.316,,1.4,,0.4,-0.2,,,
81,,PHW,Tom Short,Kansas Wesleyan,,,,,,,,,,,,,,,,,
82,,PHW,Joe Wahl,University of Akron,,,,,,,,,,,,,,,,,
83,,PHW,Andy Wolfe,University of California,,,,,,,,,,,,,,,,,
84,,PRO,Al Bennett,Oklahoma State University,,,,,,,,,,,,,,,,,
85,,PRO,Jack Coleman,University of Louisville,9,633,16479,6721,5186,1749,.416,,.695,33.1,10.6,9.2,2.8,47.7,.107,,
86,,PRO,Ed Faber,Trinity University,,,,,,,,,,,,,,,,,
87,,PRO,Verl Heap,Arizona State University,,,,,,,,,,,,,,,,,
88,,PRO,Otto Snellbacher,University of Kansas,,,,,,,,,,,,,,,,,
89,,PRO,Brady Walker,Brigham Young University,4,228,699,1603,549,328,.380,,.633,20.0,7.0,5.4,1.4,6.9,.066,,
90,,ROC,Alex Athas,Tulane University,,,,,,,,,,,,,,,,,
91,,ROC,Bill Gabor,Syracuse University,6,307,3680,2997,448,626,.344,,.737,19.4,9.8,1.8,2.0,11.2,.081,,
92,,ROC,Ed Keim,Niagara University,,,,,,,,,,,,,,,,,
93,,ROC,Leo Kubiak,Bowling Green State University,1,62,,710,,201,.326,,.814,,11.5,,3.2,0.5,,,
94,,ROC,Johnny Macknowski,Seton Hall University,2,117,,823,110,134,.317,,.727,,7.0,1.9,1.1,2.7,,,
95,,ROC,Lionel Melamed,City College of New York,,,,,,,,,,,,,,,,,
96,,ROC,Hank O'Keefe,Canisius College,,,,,,,,,,,,,,,,,
97,,ROC,Warren Stickel,Syracuse University,,,,,,,,,,,,,,,,,
98,,ROC,Paul Yesavi,Niagara University,,,,,,,,,,,,,,,,,
99,,STB,Jack Burmaster,University of Illinois at Urbana-Champaign,1,61,,598,,179,.333,,.681,,9.8,,2.9,-0.4,,,
100,,STB,Gordon Flick,Drake University,,,,,,,,,,,,,,,,,
101,,STB,John Hoppin,Dickinson College,,,,,,,,,,,,,,,,,
102,,STB,Dan London,Washington University in Saint Louis,,,,,,,,,,,,,,,,,
103,,STB,D. Miller,Saint Louis University,,,,,,,,,,,,,,,,,
104,,STB,Easy Parham,Texas Wesleyan University,3,133,,712,9,285,.316,,.522,,5.4,1.3,2.1,0.4,,,
105,,STB,D.C. Wilcutt,Saint Louis University,2,59,,128,,80,.339,,.733,,2.2,,1.4,1.1,,,
106,,WSC,Fred Bartell,University of Oregon,,,,,,,,,,,,,,,,,
107,,WSC,Ed Hughes,San Jose State University,,,,,,,,,,,,,,,,,
108,,WSC,Thorton Jenkins,University of Missouri,,,,,,,,,,,,,,,,,
109,,WSC,Leo Katkaveck,North Carolina State University,2,107,,457,,136,.317,,.685,,4.3,,1.3,1.9,,,
110,,WSC,C.T. Parker,Louisiana Tech University,,,,,,,,,,,,,,,,,
111,,WSC,Jack Parkinson,University of Kentucky,1,4,,3,,2,.083,,1.000,,0.8,,0.5,-0.2,,,
112,,WSC,Don Walker,Sam Houston State University,,,,,,,,,,,,,,,,,
113,,WSC,Al Williams,University of Arkansas,,,,,,,,,,,,,,,,,
