trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
10707,12.7,.177,,.100,29909,842,.571,Dwight Howard,.581,36.0,12,2.8,1.5,18.0,ORL,15144,1275,1,35.5,110.1,1
5847,9.9,.114,University of Connecticut,.000,18702,590,.584,Emeka Okafor,.512,7.5,9,-0.4,0.9,12.3,CHA,7256,512,2,31.7,44.3,2
1851,2.5,.078,University of Connecticut,.401,20366,744,.857,Ben Gordon,.432,4.7,11,-1.1,2.5,14.9,CHI,11084,1868,3,27.4,33.3,3
1494,2.6,.077,,.177,12963,580,.797,Shaun Livingston,.472,1.3,11,-1.6,3.4,6.7,LAC,3909,1956,4,22.4,20.7,4
1718,2.3,.115,University of Wisconsin,.323,19856,751,.794,Devin Harris,.438,13.0,12,0.6,4.5,11.9,WAS,8904,3409,5,26.4,47.7,5
1850,4.7,.118,Stanford University,.329,10432,391,.779,Josh Childress,.522,8.6,8,1.3,1.6,9.1,ATL,3548,609,6,26.7,25.7,6
4811,6.2,.118,Duke University,.334,27672,782,.772,Luol Deng,.457,21.1,12,1.0,2.4,15.6,PHO,12193,1860,7,35.4,68.2,7
395,2.8,-.013,Brigham Young University,.250,1585,139,.679,Rafael Araujo,.405,-1.8,3,-6.4,0.3,2.8,TOR,389,41,8,11.4,-0.4,8
4732,5.4,.125,University of Arizona,.334,31195,874,.717,Andre Iguodala,.462,40.3,12,3.1,4.6,13.7,PHI,11946,4051,9,35.7,81.1,9
89,1.2,.010,University of Oregon,.360,724,73,.732,Luke Jackson,.357,-0.4,4,-4.4,0.8,3.5,CLE,252,58,10,9.9,0.2,10
3631,7.0,.132,,.000,11146,516,.500,Andris Biedrins,.594,8.6,10,1.1,0.9,6.3,GSW,3247,467,11,21.6,30.7,11
376,3.9,.054,,,1500,97,.610,Robert Swift,.506,-0.8,4,-4.1,0.2,4.3,SEA,416,20,12,15.5,1.7,12
898,1.6,.020,,.319,12149,564,.777,Sebastian Telfair,.390,-5.8,10,-3.9,3.5,7.4,POR,4183,1960,13,21.5,5.0,13
4003,5.6,.101,University of Minnesota,.272,13170,718,.696,Kris Humphries,.468,0.2,12,-1.9,0.7,6.9,UTA,4930,507,14,18.3,27.7,14
7084,9.0,.129,,.129,24266,785,.708,Al Jefferson,.499,15.0,12,0.5,1.6,16.9,BOS,13232,1220,15,30.9,65.3,15
491,2.3,.061,"University of Nevada, Reno",.327,3540,211,.699,Kirk Snyder,.438,0.0,4,-2.0,1.1,6.3,UTA,1333,241,16,16.8,4.5,16
6575,7.6,.086,,.286,28548,867,.633,Josh Smith,.454,30.2,12,2.2,3.2,14.8,ATL,12836,2739,17,32.9,51.4,17
2570,3.2,.093,,.373,21143,794,.736,J.R. Smith,.423,13.1,12,0.5,2.2,13.2,NOH,10470,1774,18,26.6,41.2,18
2093,3.8,.101,,.365,12280,549,.806,Dorell Wright,.424,7.4,11,0.4,1.5,8.4,MIA,4597,850,19,22.4,25.9,19
2291,3.1,.101,Saint Joseph's University,.367,21410,749,.814,Jameer Nelson,.437,13.3,12,0.5,5.3,12.0,DEN,8993,3934,20,28.6,45.0,20
9,1.5,-.163,,,28,6,.500,Pavel Podkolzin,.000,-0.1,2,-18.8,0.0,0.7,UTA,4,0,21,4.7,-0.1,21
492,3.4,.041,,.292,2351,143,.658,Viktor Khryapa,.443,0.1,4,-1.8,1.0,4.5,NJN,643,142,22,16.4,2.0,22
52,2.0,-.025,,.265,343,26,.714,Sergei Monia,.333,-0.3,1,-5.1,0.7,3.0,POR,77,19,23,13.2,-0.2,23
1265,2.9,.099,Saint Joseph's University,.372,11842,432,.826,Delonte West,.448,7.6,8,0.5,3.6,9.7,BOS,4198,1540,24,27.4,24.5,24
2299,3.3,.108,Oklahoma State University,.278,15074,698,.718,Tony Allen,.476,12.1,12,1.2,1.3,8.0,BOS,5606,935,25,21.6,34.0,25
2233,3.2,.138,Western Carolina University,.385,21197,690,.870,Kevin Martin,.438,11.6,12,0.2,1.9,17.7,SAC,12244,1334,26,30.7,61.0,26
932,1.9,.087,,.365,7910,502,.867,Sasha Vujacic,.391,1.9,9,-1.1,1.3,5.5,LAL,2745,641,27,15.8,14.4,27
1628,2.1,.083,,.349,17370,779,.830,Beno Udrih,.463,2.2,12,-1.5,3.5,8.5,SAS,6646,2688,28,22.3,30.0,28
549,2.9,.057,University of Colorado,,2686,189,.525,David Harrison,.530,-1.0,4,-3.4,0.2,5.0,IND,949,47,29,14.2,3.2,29
4407,7.5,.149,,.024,14675,584,.631,Anderson Varejao,.513,13.3,12,1.6,1.2,7.6,ORL,4455,701,30,25.1,45.5,30
261,3.0,.001,Iowa State University,.000,1111,87,.580,Jackson Vroman,.408,-0.5,2,-3.9,0.6,3.3,CHI,285,51,31,12.8,0.0,31
4,0.7,-.108,,,20,6,.500,Peter John Ramos,.500,-0.1,1,-18.3,0.0,1.8,WAS,11,0,32,3.3,0.0,32
31,0.9,-.025,Xavier University,.245,433,36,.625,Lionel Chalmers,.336,-0.5,1,-6.3,1.4,3.1,LAC,111,51,33,12.0,-0.2,33
66,1.1,.043,Southeastern Illinois College,.308,560,61,.650,Donta Smith,.421,-0.2,2,-3.2,0.8,2.7,ATL,165,48,34,9.2,0.5,34
8,0.6,.040,Texas Tech University,.000,73,14,.615,Andre Emmett,.462,-0.1,2,-6.8,0.1,1.4,SEA,20,1,35,5.2,0.1,35
49,0.6,.004,University of Memphis,.235,789,81,.571,Antonio Burks,.387,-0.9,2,-6.6,1.3,2.3,ORL,186,104,36,9.7,0.1,36
557,1.1,.035,University of Texas at Austin,.361,6162,492,.706,Royal Ivey,.406,-2.8,10,-3.8,1.0,3.3,ATL,1641,501,37,12.5,4.5,37
1364,2.3,.077,Duke University,.363,15526,606,.784,Chris Duhon,.393,2.0,9,-1.5,4.4,6.5,CHI,3946,2690,38,25.6,25.0,38
,,,,,,,,Albert Miralles,,,,,,,TOR,,,39,,,39
186,1.4,.016,University of Mississippi,.000,1436,136,.752,Justin Reed,.404,-1.4,3,-5.9,0.5,3.5,BOS,472,68,40,10.6,0.5,40
,,,North Carolina Central University,,,,,David Young,,,,,,,SEA,,,41,,,41
,,,,,,,,Viktor Sanikidze,,,,,,,ATL,,,42,,,42
3584,4.8,.095,"University of California, Los Angeles",.348,21236,753,.710,Trevor Ariza,.427,18.8,12,1.5,2.1,10.1,NYK,7632,1558,43,28.2,42.2,43
,,,Florida State University,,,,,Tim Pickett,,,,,,,NOH,,,44,,,44
315,2.5,.049,University of Michigan,.161,1909,128,.786,Bernard Robinson,.417,0.0,3,-2.0,1.0,4.5,CHA,576,126,45,14.9,2.0,45
67,1.5,-.029,,,316,46,.500,Ha Seung-Jin,.519,-0.5,2,-8.3,0.1,1.5,POR,70,3,46,6.9,-0.2,46
214,2.8,.044,"California State University, Fullerton",,879,76,.678,Pape Sow,.416,-0.6,3,-4.8,0.2,2.9,MIA,219,12,47,11.6,0.8,47
,,,Morehead State University,,,,,Ricky Minard,,,,,,,SAC,,,48,,,48
,,,,,,,,Sergei Lishouk,,,,,,,MEM,,,49,,,49
22,0.7,-.010,,.172,272,31,.810,Vassilis Spanoulis,.319,-0.3,1,-6.7,0.9,2.7,DAL,85,28,50,8.8,-0.1,50
,,,University of Florida,,,,,Christian Drejer,,,,,,,NJN,,,51,,,51
,,,Xavier University,,,,,Romain Sato,,,,,,,SAS,,,52,,,52
85,2.0,-.047,Vanderbilt University,.224,588,42,.714,Matt Freije,.293,-0.6,2,-6.3,0.6,3.2,MIA,133,27,53,14.0,-0.6,53
,,,University of Missouri,,,,,Rickey Paulding,,,,,,,DET,,,54,,,54
3,0.2,-.020,Manhattan College,.500,77,16,1.000,Luis Flores,.483,-0.1,1,-9.6,0.7,2.2,HOU,35,11,55,4.8,0.0,55
,,,Providence College,,,,,Marcus Douthit,,,,,,,LAL,,,56,,,56
,,,,,,,,Sergei Karaulov,,,,,,,SAS,,,57,,,57
,,,Gonzaga University,,,,,Blake Stepp,,,,,,,MIN,,,58,,,58
,,,University of Georgia,,,,,Rashad Wright,,,,,,,IND,,,59,,,59
