ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
1,1,CHP,Walt Bellamy,Indiana University,14,1043,38940,20941,14241,2544,.516,,.632,37.3,20.1,13.7,2.4,130.0,.160,0.2,1.4
2,2,NYK,Tom Stith,St. Bonaventure University,1,25,209,77,39,18,.336,,.300,8.4,3.1,1.6,0.7,-0.6,-.143,,
3,3,CIN,Larry Siegfried,Ohio State University,9,550,13632,5960,1567,1950,.409,,.854,24.8,10.8,2.8,3.5,33.1,.116,,
4,4,DET,Ray Scott,University of Portland,9,684,21339,10184,7154,1618,.405,,.720,31.2,14.9,10.5,2.4,30.8,.069,,
5,5,LAL,Wayne Yates,University of Memphis,1,37,263,72,94,16,.295,,.455,7.1,1.9,2.5,0.4,-0.5,-.085,,
6,6,SYR,Ben Warley,Tennessee State University,5,288,4656,1767,1524,204,.413,,.724,16.2,6.1,5.3,0.7,8.0,.083,,
7,7,PHW,Tom Meschery,Saint Mary's College of California,10,778,23459,9904,6698,1331,.441,,.745,30.2,12.7,8.6,1.7,43.6,.089,,
8,8,STL,Cleo Hill,Winston-Salem State University,1,58,1050,320,178,114,.346,,.774,18.1,5.5,3.1,2.0,0.3,.015,,
9,9,BOS,Gary Phillips,University of Houston,5,348,6932,2319,903,665,.370,,.629,19.9,6.7,2.6,1.9,2.3,.016,,
10,10,NYK,Whitey Martin,St. Bonaventure University,1,66,1018,227,158,115,.325,,.673,15.4,3.4,2.4,1.7,-0.5,-.022,,
11,11,CIN,Bob Wiesenhahn,University of Cincinnati,1,60,326,119,112,23,.317,,.567,5.4,2.0,1.9,0.4,-0.7,-.107,,
12,12,DET,Johnny Egan,Providence College,11,712,14448,5521,1294,2102,.429,,.805,20.3,7.8,1.8,3.0,23.7,.079,,
13,13,LAL,Fred Sawyer,University of Louisville,,,,,,,,,,,,,,,,,
14,14,SYR,Chris Smith,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
15,15,PHW,Ted Luckenbill,University of Houston,2,87,597,196,166,35,.367,,.604,6.9,2.3,1.9,0.4,0.4,.029,,
16,16,STL,Ron Horn,Indiana University,2,31,314,77,77,11,.298,,.677,10.1,2.5,2.5,0.4,-0.2,-.037,,
17,17,BOS,Al Butler,Niagara University,4,234,5055,2282,696,530,.439,,.739,21.6,9.8,3.0,2.3,7.0,.067,,
18,18,CHP,Jack Turner,University of Louisville,1,42,567,200,85,44,.380,,.762,13.5,4.8,2.0,1.0,0.0,-.002,,
19,19,CHP,Jerry Graves,Mississippi State University,,,,,,,,,,,,,,,,,
20,20,CHP,York Larese,University of North Carolina,1,59,703,302,77,94,.373,,.806,11.9,5.1,1.3,1.6,0.3,.020,,
21,21,CHP,Don Kojis,Marquette University,12,814,19241,9948,4555,1112,.446,,.720,23.6,12.2,5.6,1.4,35.8,.089,-1.5,0.3
22,22,CHP,Doug Moe,University of North Carolina,,,,,,,,,,,,,,,,,
23,23,CHP,Jeff Cohen,College of William & Mary,,,,,,,,,,,,,,,,,
24,24,NYK,Tony Jackson,St. John's University,,,,,,,,,,,,,,,,,
25,25,CIN,Bevo Nordmann,Saint Louis University,4,133,1628,571,517,73,.459,,.490,12.2,4.3,3.9,0.5,2.0,.059,,
26,26,DET,Doug Kistler,Duke University,1,5,13,8,1,0,.500,,.500,2.6,1.6,0.2,0.0,0.0,.123,,
27,27,LAL,Frank Burgess,Gonzaga University,,,,,,,,,,,,,,,,,
28,28,SYR,Chuck Osborne,Western Kentucky University,1,4,21,5,9,1,.125,,.750,5.3,1.3,2.3,0.3,-0.1,-.134,,
29,29,PHW,Jack Egan,Saint Joseph's University,,,,,,,,,,,,,,,,,
30,30,STL,Tom Chilton,East Tennessee State University,,,,,,,,,,,,,,,,,
31,31,BOS,Bill Depp,Vanderbilt University,,,,,,,,,,,,,,,,,
32,32,CHP,Bill Bridges,University of Kansas,13,926,30878,11012,11054,2553,.442,,.693,33.3,11.9,11.9,2.8,59.9,.093,-1.7,0.2
33,33,NYK,George Blaney,College of the Holy Cross,1,36,363,117,36,45,.380,,.529,10.1,3.3,1.0,1.3,-0.1,-.014,,
34,34,CIN,Lowery Kirk,University of Memphis,,,,,,,,,,,,,,,,,
35,35,DET,George Finley,Tennessee State University,,,,,,,,,,,,,,,,,
36,36,LAL,Charles Henke,University of Missouri,,,,,,,,,,,,,,,,,
37,37,SYR,Hank Whitney,Iowa State University,,,,,,,,,,,,,,,,,
38,38,PHW,John Tidwell,University of Michigan,,,,,,,,,,,,,,,,,
39,39,STL,Gus Guydon,Drake University,,,,,,,,,,,,,,,,,
