trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,Marshall University,,,17,.667,Andy Tonkovich,.268,,1,,0.6,2.6,PRO,44,10,1,,-0.4,1
,,,University of Arkansas,,,,,George Kok,,,,,,,INJ,,,2,,,2
,,,Harvard University,,,,,George Hauptfuhrer,,,,,,,BOS,,,3,,,3
11256,12.1,.192,New York University,,29800,996,.849,Dolph Schayes,.380,,15,,3.1,18.5,NYK,18438,3072,4,34.4,142.4,4
1093,5.5,.000,DePaul University,,2779,323,.756,Ed Mikan,.320,,6,,0.9,6.7,CHS,2163,296,5,20.3,3.6,5
684,5.4,.065,Columbia University,,1126,253,.757,Walt Budko,.342,,4,,1.9,8.1,BLB,2037,471,6,17.9,13.7,6
,,,Cornell University,,,,,Robert Gale,,,,,,,STB,,,7,,,7
,,,Indiana University,,,53,.750,Ward Williams,.237,,1,,1.5,4.1,FTW,215,82,8,,1.8,8
,,,University of California,,,,,Chuck Hanger,,,,,,,MNL,,,9,,,9
1979,4.5,.156,Seton Hall University,,12128,568,.802,Bobby Wanzer,.393,,9,,3.2,12.2,ROC,6924,1830,10,32.5,63.9,10
,,,Western Kentucky University,,,61,.698,Don Ray,.323,,1,,1.0,6.0,PHW,364,60,11,,1.3,11
2793,6.9,.061,University of Washington,,10703,505,.752,Jack Nichols,.368,,9,,1.9,10.4,WSC,5269,965,12,26.9,24.8,12
,,,Occidental College,,,,,Jim Black,,,,,,,BLB,,,,,,13
,,,Humboldt State University,,,3,.000,Darrell Brown,.333,,1,,0.0,1.3,BLB,4,0,,,0.0,14
,,,West Virginia University,,,,,Robert Carroll,,,,,,,BLB,,,,,,15
,,,East Texas State University,,,24,.679,Jake Carter,.307,,1,,1.0,3.4,BLB,82,24,,,0.7,16
,,,Newberry College,,,,,Marvin English,,,,,,,BLB,,,,,,17
,,,Wittenberg University,,,,,Gene Fellmoth,,,,,,,BLB,,,,,,18
,,,Arkansas State University,,,,,J.W. Fullerton,,,,,,,BLB,,,,,,19
,,,Lebanon Valley College,,,,,Marshall Gemberling,,,,,,,BLB,,,,,,20
,,,Washington State University,,,,,Vince Hansen,,,,,,,BLB,,,,,,21
510,4.2,.037,University of Kentucky,,737,186,.621,Joe Holland,.331,,3,,1.8,5.8,BLB,1084,327,,13.4,1.9,22
,,,American International College,,,,,Wayne Jones,,,,,,,BLB,,,,,,23
,,,Georgetown University,,,13,.458,Dan Kraus,.143,,1,,0.5,1.6,BLB,21,7,,,-0.3,24
,,,Rider University,,,10,.455,Herb Krautblatt,.222,,1,,0.4,1.3,BLB,13,4,,,-0.1,25
,,,Moravian College,,,,,Paul Marcincin,,,,,,,BLB,,,,,,26
,,,Fordham University,,,34,.680,Johnny Bach,.286,,1,,0.7,3.5,BOS,119,25,,,0.8,27
,,,Oregon State University,,,,,Norman Carey,,,,,,,BOS,,,,,,28
,,,College of the Holy Cross,,,,,Bob Curran,,,,,,,BOS,,,,,,29
,,,Colgate University,,,,,Neil Dooley,,,,,,,BOS,,,,,,30
,,,University of Denver,,,,,Jack Hauser,,,,,,,BOS,,,,,,31
,,,University of Tennessee,,,39,.689,Marshall Hawkins,.282,,1,,1.3,3.9,BOS,152,51,,,-0.1,32
,,,New York University,,,27,.616,Tom Kelly,.335,,1,,1.4,7.1,BOS,191,38,,,1.4,33
,,,Sam Houston State University,,,2,,Murray Mitchell,.333,,1,,1.0,1.0,BOS,2,2,,,0.0,34
,,,Texas Wesleyan University,,,,,Guinn Phillips,,,,,,,BOS,,,,,,35
,,,Iowa State University,,,,,Ray Wehde,,,,,,,BOS,,,,,,36
,,,University of North Carolina,,,22,.727,Hook Dillon,.182,,1,,0.2,1.6,CHS,36,5,,,-0.4,37
,,,DePaul University,,,52,.643,Whitey Kachan,.268,,1,,0.7,2.2,CHS,112,37,,,0.7,38
,,,Loras College,,,,,Mickey Marty,,,,,,,CHS,,,,,,39
,,,University of Wisconsin,,,,,Ed Mills,,,,,,,CHS,,,,,,40
,,,Murray State University,,,,,Don Reagan,,,,,,,CHS,,,,,,41
,,,Wheaton College,,,,,Joe Shafer,,,,,,,CHS,,,,,,42
1409,4.0,.111,Western Kentucky University,,8104,479,.763,Odie Spears,.366,,8,,1.9,8.7,CHS,4161,917,,22.9,27.6,43
,,,Siena College,,,,,Fred Weber,,,,,,,CHS,,,,,,44
,,,University of Wisconsin,,,51,.790,Bobby Cook,.358,,1,,3.1,11.5,FTW,587,158,,,1.9,45
,,,University of Arizona,,,,,Link Richmond,,,,,,,FTW,,,,,,46
45,1.0,.011,University of Kentucky,,426,168,.750,Kenny Rollins,.309,,3,,2.0,4.9,FTW,817,344,,9.9,4.2,47
,,,University of Iowa,,,56,.693,Murray Wier,.327,,1,,1.9,7.7,FTW,429,107,,,1.6,48
,,,University of Oregon,,,,,Reede Berg,,,,,,,INJ,,,,,,49
,,,Louisiana State University,,,,,Jack Coleman,,,,,,,INJ,,,,,,50
2013,4.5,.028,University of Southern California,,7713,516,.629,Alex Hannum,.354,,8,,1.7,6.0,INJ,3078,857,,19.8,11.4,51
,,,University of North Carolina,,,,,Norman Kohler,,,,,,,INJ,,,,,,52
,,,Georgetown University,,,21,.614,Andy Kostecka,.418,,1,,0.7,6.4,INJ,135,14,,,1.7,53
391,2.2,.067,New York University,,2739,300,.767,Ray Lumpp,.366,,5,,2.2,8.2,INJ,2462,654,,23.4,15.5,54
,,,University of North Carolina,,,,,Bob Paxton,,,,,,,INJ,,,,,,55
,,,University of Idaho,,,,,Jack Phoenix,,,,,,,INJ,,,,,,56
,,,Rice University,,,9,.333,Dick Wehr,.238,,1,,0.3,1.3,INJ,12,3,,,-0.1,57
,,,Oregon State University,,,,,Cliff Crandall,,,,,,,MNL,,,,,,58
271,4.0,,University of Utah,,,178,.686,Arnie Ferrin,.332,,3,,1.6,5.8,MNL,1037,278,,,7.6,59
,,,DePauw University,,,50,.464,Earl Gardner,.376,,1,,0.4,1.8,MNL,89,19,,,0.7,60
,,,Western Kentucky University,,,44,.718,Dee Gibson,.314,,1,,2.9,6.4,MNL,281,126,,,2.7,61
,,,University of Denver,,,,,Ken Jastrow,,,,,,,MNL,,,,,,62
,,,Louisiana State University,,,,,Bob Lowther,,,,,,,MNL,,,,,,63
,,,Beloit College,,,34,.857,Johnny Orr,.339,,1,,0.6,2.7,MNL,92,20,,,-0.1,64
,,,Gustavus Adolphus,,,,,Junior Skogland,,,,,,,MNL,,,,,,65
,,,Southern Illinois University,,,,,Quentin Stinson,,,,,,,MNL,,,,,,66
,,,Marquette University,,,3,.000,Gene Berce,.313,,1,,0.7,3.3,NYK,10,2,,,-0.1,67
,,,West Virginia University,,,,,Leland Byrd,,,,,,,NYK,,,,,,68
6684,11.9,.182,Truman State University,,15813,682,.773,Harry Gallatin,.398,,10,,1.8,13.0,NYK,8843,1208,,31.9,78.4,69
,,,East Central University,,,,,Keith Grimes,,,,,,,NYK,,,,,,70
,,,University of Arkansas,,,51,.591,Mel McGaha,.318,,1,,1.0,3.5,NYK,176,51,,,1.5,71
288,5.4,,Cornell University,,,115,.627,Ed Peterson,.384,,2,,0.9,7.0,NYK,804,99,,,6.6,72
65,1.9,,Eastern Kentucky University,,,151,.674,Tex Ritter,.348,,3,,1.0,5.2,NYK,789,145,,,5.7,73
,,,Ohio University,,,4,.333,Dick Shrider,,,1,,0.5,0.3,NYK,1,2,,,0.0,74
,,,"University of California, Los Angeles",,,,,John Stanisch,,,,,,,NYK,,,,,,75
,,,University of Maryland,,,,,William Brown,,,,,,,PHW,,,,,,76
,,,University of Louisville,,,,,Hugh Compton,,,,,,,PHW,,,,,,77
,,,Brigham Young University,,,,,Joe Nelson,,,,,,,PHW,,,,,,78
,,,Pepperdine University,,,,,Clint Pace,,,,,,,PHW,,,,,,79
,,,Southern Methodist University,,,23,.316,Roy Pugh,.255,,1,,0.4,1.4,PHW,32,9,,,-0.2,80
,,,Kansas Wesleyan,,,,,Tom Short,,,,,,,PHW,,,,,,81
,,,University of Akron,,,,,Joe Wahl,,,,,,,PHW,,,,,,82
,,,University of California,,,,,Andy Wolfe,,,,,,,PHW,,,,,,83
,,,Oklahoma State University,,,,,Al Bennett,,,,,,,PRO,,,,,,84
5186,9.2,.107,University of Louisville,,16479,633,.695,Jack Coleman,.416,,9,,2.8,10.6,PRO,6721,1749,,33.1,47.7,85
,,,Trinity University,,,,,Ed Faber,,,,,,,PRO,,,,,,86
,,,Arizona State University,,,,,Verl Heap,,,,,,,PRO,,,,,,87
,,,University of Kansas,,,,,Otto Snellbacher,,,,,,,PRO,,,,,,88
549,5.4,.066,Brigham Young University,,699,228,.633,Brady Walker,.380,,4,,1.4,7.0,PRO,1603,328,,20.0,6.9,89
,,,Tulane University,,,,,Alex Athas,,,,,,,ROC,,,,,,90
448,1.8,.081,Syracuse University,,3680,307,.737,Bill Gabor,.344,,6,,2.0,9.8,ROC,2997,626,,19.4,11.2,91
,,,Niagara University,,,,,Ed Keim,,,,,,,ROC,,,,,,92
,,,Bowling Green State University,,,62,.814,Leo Kubiak,.326,,1,,3.2,11.5,ROC,710,201,,,0.5,93
110,1.9,,Seton Hall University,,,117,.727,Johnny Macknowski,.317,,2,,1.1,7.0,ROC,823,134,,,2.7,94
,,,City College of New York,,,,,Lionel Melamed,,,,,,,ROC,,,,,,95
,,,Canisius College,,,,,Hank O'Keefe,,,,,,,ROC,,,,,,96
,,,Syracuse University,,,,,Warren Stickel,,,,,,,ROC,,,,,,97
,,,Niagara University,,,,,Paul Yesavi,,,,,,,ROC,,,,,,98
,,,University of Illinois at Urbana-Champaign,,,61,.681,Jack Burmaster,.333,,1,,2.9,9.8,STB,598,179,,,-0.4,99
,,,Drake University,,,,,Gordon Flick,,,,,,,STB,,,,,,100
,,,Dickinson College,,,,,John Hoppin,,,,,,,STB,,,,,,101
,,,Washington University in Saint Louis,,,,,Dan London,,,,,,,STB,,,,,,102
,,,Saint Louis University,,,,,D. Miller,,,,,,,STB,,,,,,103
9,1.3,,Texas Wesleyan University,,,133,.522,Easy Parham,.316,,3,,2.1,5.4,STB,712,285,,,0.4,104
,,,Saint Louis University,,,59,.733,D.C. Wilcutt,.339,,2,,1.4,2.2,STB,128,80,,,1.1,105
,,,University of Oregon,,,,,Fred Bartell,,,,,,,WSC,,,,,,106
,,,San Jose State University,,,,,Ed Hughes,,,,,,,WSC,,,,,,107
,,,University of Missouri,,,,,Thorton Jenkins,,,,,,,WSC,,,,,,108
,,,North Carolina State University,,,107,.685,Leo Katkaveck,.317,,2,,1.3,4.3,WSC,457,136,,,1.9,109
,,,Louisiana Tech University,,,,,C.T. Parker,,,,,,,WSC,,,,,,110
,,,University of Kentucky,,,4,1.000,Jack Parkinson,.083,,1,,0.5,0.8,WSC,3,2,,,-0.2,111
,,,Sam Houston State University,,,,,Don Walker,,,,,,,WSC,,,,,,112
,,,University of Arkansas,,,,,Al Williams,,,,,,,WSC,,,,,,113
