trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
7232,9.3,.119,Syracuse University,.295,25903,781,.769,Derrick Coleman,.447,21.7,15,1.3,2.5,16.5,NJN,12884,1985,1,33.2,64.3,1
5269,3.9,.148,Oregon State University,.317,47117,1335,.729,Gary Payton,.466,63.0,17,3.3,6.7,16.3,SEA,21813,8966,2,35.3,145.5,2
1087,1.9,.077,Louisiana State University,.354,15628,586,.905,Mahmoud Abdul-Rauf,.442,-0.7,9,-2.2,3.5,14.6,DEN,8553,2079,3,26.7,25.2,3
1774,2.8,.089,Georgia Institute of Technology,.397,17983,629,.793,Dennis Scott,.417,7.3,10,-0.4,2.1,12.9,ORL,8094,1296,4,28.6,33.4,4
4002,4.1,.078,University of Illinois at Urbana-Champaign,.300,29481,966,.754,Kendall Gill,.434,16.9,15,0.3,3.0,13.4,CHH,12914,2945,5,30.5,47.8,5
3436,5.4,.081,University of Louisville,.000,12298,640,.658,Felton Spencer,.484,-1.9,12,-2.6,0.3,5.2,MIN,3354,213,6,19.2,20.9,6
2833,6.2,.060,La Salle University,.305,13472,454,.771,Lionel Simmons,.433,7.2,7,0.1,3.3,12.8,SAC,5833,1498,7,29.7,16.9,7
162,1.5,.004,Loyola Marymount University,.291,1336,105,.728,Bo Kimble,.386,-1.1,3,-5.2,0.9,5.5,LAC,574,98,8,12.7,0.1,8
932,2.9,.065,University of Minnesota,.345,6666,316,.786,Willie Burton,.424,-1.4,8,-2.8,1.2,10.3,MIA,3243,393,9,21.1,9.1,9
606,1.8,.041,University of Michigan,.344,6098,336,.611,Rumeal Robinson,.432,-0.3,6,-2.2,3.5,7.6,ATL,2546,1179,10,18.1,5.2,10
6854,8.6,.120,Xavier University,.000,22388,801,.643,Tyrone Hill,.502,5.7,14,-1.0,0.8,9.4,GSW,7532,647,11,28.0,56.2,11
751,3.6,.033,University of Georgia,.417,2937,210,.744,Alec Kessler,.426,-3.2,4,-6.3,0.4,5.2,HOU,1084,81,12,14.0,2.0,12
4881,7.1,.101,University of Michigan,.244,16993,689,.718,Loy Vaught,.504,1.8,11,-1.6,0.9,10.1,LAC,6984,652,13,24.7,35.8,13
233,2.0,.039,University of Texas at Austin,.362,2964,115,.749,Travis Mays,.410,-0.5,3,-2.6,2.8,11.1,SAC,1273,326,14,25.8,2.4,14
77,0.9,.018,Ohio University,.277,594,90,.860,Dave Jamerson,.392,-0.5,3,-5.2,0.7,3.4,MIA,306,61,15,6.6,0.2,15
3680,5.4,.097,University of Michigan,.384,16422,678,.781,Terry Mills,.457,5.5,11,-0.7,1.3,10.6,MIL,7175,891,16,24.2,33.3,16
452,2.5,.043,University of Maryland,.000,1902,179,.648,Jerrod Mustaf,.449,-1.2,4,-4.4,0.6,4.0,NYK,721,99,17,10.6,1.7,17
2273,4.2,.081,Temple University,.286,9409,541,.618,Duane Causwell,.507,1.6,11,-1.3,0.4,4.9,SAC,2648,243,18,17.4,15.8,18
1569,2.6,.095,Jacksonville University,.357,16843,608,.825,Dee Brown,.436,11.0,12,0.6,3.7,11.1,BOS,6758,2227,19,27.7,33.4,19
512,2.5,.025,University of Mississippi,.236,3347,201,.643,Gerald Glass,.433,-0.4,4,-2.5,1.5,7.7,MIN,1553,298,20,16.7,1.8,20
3584,7.5,.098,St. John's University,.125,9805,475,.606,Jayson Williams,.440,0.1,9,-2.0,0.6,7.3,PHO,3472,287,21,20.6,20.0,21
180,1.0,.032,University of Connecticut,.071,2019,177,.820,Tate George,.414,-1.8,4,-5.5,1.8,4.2,NJN,736,325,22,11.4,1.3,22
1726,5.4,.070,Saint Louis University,.125,7372,318,.590,Anthony Bonner,.468,2.8,6,-0.5,1.4,6.9,SAC,2199,442,23,23.2,10.8,23
536,2.5,.024,University of Florida,.125,1950,217,.638,Dwayne Schintzius,.404,-1.4,8,-4.9,0.4,2.7,SAS,587,93,24,9.0,1.0,24
846,3.3,.072,Duke University,.000,3200,256,.701,Alaa Abdelnaby,.502,-2.3,5,-4.8,0.3,5.7,POR,1465,85,25,12.5,4.8,25
110,0.8,.031,University of Texas at Austin,.253,1045,142,.667,Lance Blanks,.436,-0.5,3,-3.8,0.8,2.0,DET,289,117,26,7.4,0.7,26
6116,5.9,.117,Clemson University,.054,25776,1044,.699,Elden Campbell,.460,10.8,15,-0.3,1.1,10.3,LAL,10805,1199,27,24.7,62.8,27
67,1.3,.031,University of Iowa,.000,192,52,.650,Les Jepsen,.333,-0.3,2,-9.2,0.0,1.0,GSW,53,2,28,3.7,0.1,28
3555,4.2,.129,,.335,22212,846,.729,Toni Kukoc,.447,24.7,13,2.4,3.7,11.6,CHI,9810,3119,29,26.3,59.6,29
1690,3.6,.054,University of Houston,.143,8042,465,.643,Carl Herrera,.476,-2.6,8,-3.3,0.6,5.3,MIA,2481,261,30,17.3,9.0,30
351,1.3,.044,University of Dayton,.263,4513,276,.730,Negele Knight,.436,-3.0,6,-4.6,2.8,6.2,PHO,1699,780,31,16.4,4.2,31
123,1.0,-.020,Georgia Institute of Technology,.227,1182,118,.705,Brian Oliver,.388,-1.3,4,-6.4,1.0,3.3,PHI,389,114,32,10.0,-0.5,32
65,1.4,-.013,Dartmouth College,.000,209,48,.667,Walter Palmer,.412,-0.3,2,-7.6,0.2,2.1,UTA,100,11,33,4.4,-0.1,33
90,1.0,.017,University of Kansas,.186,1125,94,.790,Kevin Pritchard,.399,-1.0,4,-5.6,1.6,3.6,GSW,340,152,34,12.0,0.4,34
1691,2.6,.033,University of Texas at El Paso,.225,7974,656,.748,Greg Foster,.440,-6.3,13,-5.2,0.5,3.9,WSB,2538,351,35,12.2,5.6,35
353,3.4,.023,"University of California, Los Angeles",.000,1609,103,.567,Trevor Wilson,.456,-0.6,4,-3.5,1.0,5.7,ATL,591,99,36,15.6,0.8,36
315,2.1,.017,Virginia Union University,.138,3108,151,.778,A.J. English,.435,-2.4,2,-5.1,2.1,9.9,WSB,1502,320,37,20.6,1.1,37
1266,1.8,.094,University of Arizona,.366,8444,720,.633,Jud Buechler,.433,2.7,12,-0.7,0.8,3.3,SEA,2385,560,38,11.7,16.5,38
180,1.0,.153,Purdue University,.200,918,174,.759,Steve Scheffler,.558,0.0,7,-2.1,0.1,1.9,CHH,331,26,39,5.3,2.9,39
1820,2.1,.065,Virginia Polytechnic Institute and State University,.267,20319,852,.811,Bimbo Coles,.425,-0.7,14,-2.1,3.9,7.8,SAC,6628,3313,40,23.8,27.4,40
60,1.8,-.020,University of Illinois at Urbana-Champaign,.100,299,33,.696,Steve Bardo,.329,-0.2,3,-4.5,1.3,2.2,ATL,73,44,41,9.1,-0.1,41
925,3.5,.042,University of Illinois at Urbana-Champaign,.340,4568,267,.664,Marcus Liberty,.417,-1.1,4,-2.9,0.9,7.3,DEN,1942,244,42,17.1,4.0,42
