ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
1,1,PIT,Clifton McNeeley,University of Texas at El Paso,,,,,,,,,,,,,,,,,
2,2,TRH,Glen Selbo,University of Wisconsin,1,13,,42,,23,.196,,.759,,3.2,,1.8,-0.2,,,
3,3,BOS,Bulbs Ehlers,Purdue University,2,99,,800,,177,.286,,.618,,8.1,,1.8,3.0,,,
4,4,PRO,Walt Dropo,University of Connecticut,,,,,,,,,,,,,,,,,
5,5,NYK,Dick Holub,Long Island University,1,48,,504,,37,.295,,.633,,10.5,,0.8,4.2,,,
6,6,PHW,Chink Crossin,University of Pennsylvania,3,147,,694,,223,.318,,.711,,4.7,,1.5,3.7,,,
7,7,STB,Jack Underman,Ohio State University,,,,,,,,,,,,,,,,,
8,8,CHS,Paul Huston,Ohio State University,1,46,,164,,27,.237,,.697,,3.6,,0.6,1.2,,,
9,9,WSC,Dick O'Keefe,Santa Clara University,4,172,,888,37,160,.272,,.640,,5.2,2.2,0.9,1.7,,,
10,10,BLB,Larry Killick,University of Vermont,,,,,,,,,,,,,,,,,
11,,BLB,Robert Bolyard,University of Toledo,,,,,,,,,,,,,,,,,
12,,BLB,Elmer Gainer,DePaul University,2,20,,29,,10,.227,,.643,,1.5,,0.5,-0.3,,,
13,,BLB,Harry Gallatin,Truman State University,10,682,15813,8843,6684,1208,.398,,.773,31.9,13.0,11.9,1.8,78.4,.182,,
14,,BLB,Scotty Hamilton,West Virginia University,,,,,,,,,,,,,,,,,
15,,BLB,Hugh Hampton,High Point University,,,,,,,,,,,,,,,,,
16,,BLB,Bob Jake,University of Vermont,,,,,,,,,,,,,,,,,
17,,BLB,Charles Raynor,University of Houston,,,,,,,,,,,,,,,,,
18,,BLB,Chick Reiser,New York University,3,171,,1773,,346,.321,,.772,,10.4,,2.0,13.2,,,
19,,BLB,John Rusinko,Pennsylvania State University,,,,,,,,,,,,,,,,,
20,,BOS,Bob Alemeida,,,,,,,,,,,,,,,,,,
21,,BOS,Hank Biasatti,Long Island University,1,6,,6,,0,.400,,.500,,1.0,,0.0,0.1,,,
22,,BOS,Johnny Ezersky,University of Rhode Island,3,135,,1031,,169,.288,,.669,,7.6,,1.3,1.5,,,
23,,BOS,George Felt,Northwestern University,,,,,,,,,,,,,,,,,
24,,BOS,Jack Hewson,Temple University,1,24,,65,,1,.247,,.700,,2.7,,0.0,0.1,,,
25,,BOS,John Kelly,University of Notre Dame,,,,,,,,,,,,,,,,,
26,,BOS,George Petrovick,,,,,,,,,,,,,,,,,,
27,,BOS,Gene Stump,DePaul University,3,148,,783,,118,.303,,.692,,5.3,,0.8,1.1,,,
28,,CHS,Ralph Bishop,University of Washington,,,,,,,,,,,,,,,,,
29,,CHS,Jimmy Darden,University of Denver,1,26,,211,,67,.321,,.688,,8.1,,2.6,-0.2,,,
30,,CHS,Hank Decker,West Texas A&M University,,,,,,,,,,,,,,,,,
31,,CHS,Andy Phillip,University of Illinois at Urbana-Champaign,11,701,15378,6384,2395,3759,.368,,.695,32.2,9.1,4.4,5.4,53.3,.077,,
32,,CHS,Jim Pollard,Stanford University,7,438,9391,5762,2487,1417,.360,,.750,35.4,13.2,7.8,3.2,34.9,.093,,
33,,CHS,Ben Schadler,Northwestern University,1,37,,56,,6,.198,,.769,,1.5,,0.2,-0.5,,,
34,,CHS,Don Smith,University of Minnesota,1,8,,6,,2,.154,,.667,,0.8,,0.3,-0.1,,,
35,,CHS,Jack Stone,Kansas State University,,,,,,,,,,,,,,,,,
36,,CHS,Gene Vance,University of Illinois at Urbana-Champaign,5,175,118,1445,109,403,.315,,.687,16.9,8.3,3.0,2.3,10.3,-.008,,
37,,NYK,Andy Duncan,College of William & Mary,3,136,,746,30,101,.408,,.596,,5.5,2.1,0.7,6.8,,,
38,,NYK,Ray Evans,University of Kansas,,,,,,,,,,,,,,,,,
39,,NYK,Ed Golub,,,,,,,,,,,,,,,,,,
40,,NYK,Garland Head,Texas Tech University,,,,,,,,,,,,,,,,,
41,,NYK,Ron Livingston,Saint Mary's College of California,,,,,,,,,,,,,,,,,
42,,NYK,Dan Miller,Saint Louis University,,,,,,,,,,,,,,,,,
43,,NYK,Wat Misaka,University of Utah,1,3,,7,,0,.231,,.333,,2.3,,0.0,0.0,,,
44,,NYK,Carl Reichert,University of Findlay,,,,,,,,,,,,,,,,,
45,,NYK,Tom Tomlinson,Southern Methodist University,,,,,,,,,,,,,,,,,
46,,PHW,Norman Butz,Saint Joseph's University,,,,,,,,,,,,,,,,,
47,,PHW,Jim Kaeding,York College of Pennsylvania,,,,,,,,,,,,,,,,,
48,,PHW,Ed Koffenberger,Duke University,,,,,,,,,,,,,,,,,
49,,PHW,Jim Pollard,Stanford University,7,438,9391,5762,2487,1417,.360,,.750,35.4,13.2,7.8,3.2,34.9,.093,,
50,,PIT,Bob Alamo,Santa Clara University,,,,,,,,,,,,,,,,,
51,,PIT,George Brown,,,,,,,,,,,,,,,,,,
52,,PIT,Dick Ives,University of Iowa,,,,,,,,,,,,,,,,,
53,,PIT,Herman Knoche,Washington & Jefferson College,,,,,,,,,,,,,,,,,
54,,PIT,Fritz Nagy,University of Akron,1,50,,253,,68,.347,,.670,,5.1,,1.4,2.1,,,
55,,PIT,Jack Walton,DePaul University,,,,,,,,,,,,,,,,,
56,,PRO,Joe Barry,,,,,,,,,,,,,,,,,,
57,,PRO,Dick Furey,University of St. Thomas,,,,,,,,,,,,,,,,,
58,,PRO,Bob Hubbard,Springfield College,2,62,,224,,29,.249,,.674,,3.6,,0.5,-0.9,,,
59,,PRO,Bob Joyce,Bates College,,,,,,,,,,,,,,,,,
60,,PRO,Roy Lipscomb,St. Mary's College of Maryland,,,,,,,,,,,,,,,,,
61,,PRO,John Mills,Hofstra University,,,,,,,,,,,,,,,,,
62,,PRO,Al Nichols,University of Rhode Island,,,,,,,,,,,,,,,,,
63,,STB,Jack Knopf,University of Louisville,,,,,,,,,,,,,,,,,
64,,STB,Bob Kurland,Oklahoma State University,,,,,,,,,,,,,,,,,
65,,STB,Paul Napolitano,University of San Francisco,1,1,,0,,0,,,,,0.0,,0.0,0.0,,,
66,,STB,Jim Pollard,Stanford University,7,438,9391,5762,2487,1417,.360,,.750,35.4,13.2,7.8,3.2,34.9,.093,,
67,,STB,Bill Strannigan,University of Wyoming,,,,,,,,,,,,,,,,,
68,,STB,Herb Wilkinson,University of Iowa,,,,,,,,,,,,,,,,,
69,,TRH,Frank Broyles,Georgia Institute of Technology,,,,,,,,,,,,,,,,,
70,,TRH,Paul Hoffman,Purdue University,6,317,5130,3234,1129,911,.340,,.676,28.7,10.2,5.1,2.9,12.9,.031,,
71,,TRH,Wimpy Quinn,University of Oregon,,,,,,,,,,,,,,,,,
72,,TRH,Red Rocha,Oregon State University,9,586,10507,6362,2747,1153,.370,,.759,29.9,10.9,6.6,2.0,47.9,.109,,
73,,WSC,Bill Burke,St. Mary's College of Maryland,,,,,,,,,,,,,,,,,
74,,WSC,Paul Cloyd,University of Wisconsin,1,7,,19,,2,.269,,.625,,2.7,,0.3,-0.1,,,
75,,WSC,John Mandic,Oregon State University,2,81,,335,,88,.316,,.660,,4.1,,1.1,2.4,,,
76,,WSC,Saul Mariaschin,Harvard University,1,43,,333,,60,.270,,.709,,7.7,,1.4,1.1,,,
77,,WSC,Abel Rodriguez,University of San Francisco,,,,,,,,,,,,,,,,,
78,,WSC,Irv Rothenberg,Long Island University,3,131,,709,,90,.267,,.606,,5.4,,0.7,3.6,,,
79,,WSC,Jack Tingle,University of Kentucky,2,39,,91,,8,.259,,.515,,2.3,,0.2,0.4,,,
80,,WSC,Matt Zunic,George Washington University,1,56,,273,,50,.303,,.706,,4.9,,0.9,2.0,,,
