ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
12,12,MIL,Julius Erving,University of Massachusetts Amherst,16,836,28677,18364,5601,3224,.507,.261,.777,34.3,22.0,6.7,3.9,106.2,.178,5.1,51.6
13,13,LAL,Travis Grant,Kentucky State University,2,36,159,128,53,7,.433,,.828,4.4,3.6,1.5,0.2,0.4,.124,-29.6,0.0
14,14,POR,Bob Davis,Weber State University,1,9,41,16,5,2,.214,,.667,4.6,1.8,0.6,0.2,-0.3,-.396,,
15,15,BUF,Harold Fox,Jacksonville University,1,10,84,31,8,10,.375,,.875,8.4,3.1,0.8,1.0,0.0,-.014,,
16,16,LAL,Jim Price,University of Louisville,7,510,12815,5088,1566,1886,.444,,.815,25.1,10.0,3.1,3.7,19.7,.074,-0.2,5.6
17,17,DET,Chris Ford,Villanova University,10,794,22043,7314,2394,2719,.460,.375,.731,27.8,9.2,3.0,3.4,35.6,.077,0.4,12.4
18,18,SEA,Joby Wright,Indiana University,1,77,931,303,218,36,.478,,.416,12.1,3.9,2.8,0.5,0.6,.033,,
19,19,KCO,Sam Sibert,Kentucky State University,1,5,26,12,4,0,.308,,.800,5.2,2.4,0.8,0.0,-0.1,-.105,,
20,20,HOU,John Gianelli,University of the Pacific,8,541,13650,4210,3188,832,.470,,.702,25.2,7.8,5.9,1.5,23.0,.081,-0.8,4.0
21,21,ATL,Steve Bracey,University of Tulsa,3,187,2853,1141,291,408,.466,,.684,15.3,6.1,1.6,2.2,3.9,.066,-3.6,-0.7
22,22,LAL,Paul Stovall,Arizona State University,1,25,211,76,61,13,.342,,.632,8.4,3.0,2.4,0.5,-0.1,-.024,,
23,23,SEA,Brian Taylor,Princeton University,10,330,10262,4064,797,1476,.487,.376,.803,31.1,12.3,2.4,4.5,24.7,.116,1.2,8.3
24,24,CLE,Steve Hawes,University of Washington,10,688,15831,5768,4272,1288,.483,.298,.790,23.0,8.4,6.2,1.9,37.1,.112,1.0,11.8
25,25,BAL,Tom Patterson,Ouachita Baptist University,2,25,100,56,24,5,.420,,.778,4.0,2.2,1.0,0.2,0.2,.102,-5.0,0.0
26,26,POR,Dave Twardzik,Old Dominion University,8,280,6921,2666,611,940,.552,.571,.823,24.7,9.5,2.2,3.4,21.8,.151,1.4,5.9
27,27,BOS,Dennis Wuycik,University of North Carolina,,,,,,,,,,,,,,,,,
28,28,KCO,Mike Ratliff,University of Wisconsin-Eau Claire,2,60,685,241,194,38,.417,,.536,11.4,4.0,3.2,0.6,-0.2,-.014,-8.7,0.0
29,29,MIL,Chuck Terry,"California State University, Long Beach",5,135,1800,439,291,83,.380,,.756,13.3,3.3,2.2,0.6,0.7,.018,-4.7,-0.8
30,30,POR,Ollie Johnson,Temple University,10,690,14554,5341,2280,1212,.496,.150,.827,21.1,7.7,3.3,1.8,27.0,.089,-1.2,2.5
31,31,POR,Lloyd Neal,Tennessee State University,7,435,11015,4846,3370,632,.485,,.672,25.3,11.1,7.7,1.5,22.7,.099,-1.3,1.6
32,32,BUF,Bob Morse,University of Pennsylvania,,,,,,,,,,,,,,,,,
33,33,PHO,Scott English,University of Texas at El Paso,1,29,196,93,44,15,.387,,.724,6.8,3.2,1.5,0.5,0.0,.002,,
34,34,PHO,Don Buse,University of Evansville,13,648,17070,4485,1507,2920,.442,.333,.780,26.3,6.9,2.3,4.5,34.9,.098,0.5,10.7
35,35,CHI,Frank Russell,University of Detroit Mercy,1,23,131,74,17,15,.377,,.889,5.7,3.2,0.7,0.7,0.1,.030,,
36,36,PHI,Charlie Tharpe,Belhaven College,,,,,,,,,,,,,,,,,
37,37,HOU,Eric McWilliams,"California State University, Long Beach",1,44,245,86,60,5,.347,,.486,5.6,2.0,1.4,0.1,-0.4,-.074,,
38,38,KCO,Ron Riley,University of Southern California,4,264,4852,1542,1368,318,.419,,.691,18.4,5.8,5.2,1.2,2.5,.024,-2.9,-0.8
39,39,BAL,Kevin Porter,Saint Francis University,10,659,19107,7645,1179,5314,.483,.188,.737,29.0,11.6,1.8,8.1,36.0,.090,-1.2,3.7
40,40,SEA,Jim Creighton,University of Colorado,1,32,172,31,45,4,.279,,.438,5.4,1.0,1.4,0.1,-0.2,-.063,-9.9,-0.3
41,41,NYK,Ansley Truitt,University of California,,,,,,,,,,,,,,,,,
42,42,PHO,Claude Terry,Stanford University,6,72,711,287,61,65,.467,,.818,9.9,4.0,0.8,0.9,1.0,.065,-4.4,-0.4
43,43,GSW,Bill Chamberlain,University of North Carolina,2,28,367,153,80,37,.438,,.696,13.1,5.5,2.9,1.3,0.5,.063,-0.1,0.2
44,44,BOS,Wayne Grabiec,University of Michigan,,,,,,,,,,,,,,,,,
45,45,CHI,Chuck Jura,University of Nebraska,,,,,,,,,,,,,,,,,
46,46,MIL,George Adams,Gardner-Webb University,,,,,,,,,,,,,,,,,
47,47,LAL,Gregg Northington,Alabama State University,,,,,,,,,,,,,,,,,
48,48,POR,Gary Stewart,Canisius College,,,,,,,,,,,,,,,,,
49,49,BUF,George Bryant,Eastern Kentucky University,,,,,,,,,,,,,,,,,
50,50,CLE,Hank Siemiontkowski,Villanova University,,,,,,,,,,,,,,,,,
51,51,DET,Ernie Fleming,Jacksonville University,,,,,,,,,,,,,,,,,
52,52,PHI,Marshall Wingate,Niagara University,,,,,,,,,,,,,,,,,
53,53,KCO,Frank Schade,University of Wisconsin-Eau Claire,1,9,76,10,6,10,.286,,1.000,8.4,1.1,0.7,1.1,0.0,.031,,
54,54,HOU,Wilbert Robinson,West Virginia University,,,,,,,,,,,,,,,,,
55,55,ATL,Reggie Bird,Princeton University,,,,,,,,,,,,,,,,,
56,56,BAL,Al Saunders,Louisiana State University,,,,,,,,,,,,,,,,,
57,57,SEA,Joe Mackey,University of Southern California,,,,,,,,,,,,,,,,,
58,58,NYK,Henry Bibby,"University of California, Los Angeles",9,675,15475,5775,1581,2259,.424,.293,.782,22.9,8.6,2.3,3.3,24.5,.076,-1.9,0.5
59,59,PHO,Matt Gantt,St. Bonaventure University,,,,,,,,,,,,,,,,,
60,60,GSW,John Tshogl,"University of California, Santa Barbara",,,,,,,,,,,,,,,,,
61,61,BOS,Nate Stephens,"California State University, Long Beach",,,,,,,,,,,,,,,,,
62,62,CHI,Ted Martiniuk,Saint Peter's College,,,,,,,,,,,,,,,,,
63,63,MIL,Art White,Georgetown University,,,,,,,,,,,,,,,,,
64,64,POR,Mike Reid,"University of California, Riverside",,,,,,,,,,,,,,,,,
65,65,BUF,Arnie Berman,Brown University,,,,,,,,,,,,,,,,,
66,66,CLE,Sam Cash,"University of California, Riverside",,,,,,,,,,,,,,,,,
67,67,DET,Ernest Pettis,Western Michigan University,,,,,,,,,,,,,,,,,
68,68,KCO,David Bustion,University of Denver,,,,,,,,,,,,,,,,,
69,69,PHI,Joe Bynes,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,,
70,70,HOU,James Silas,Stephen F. Austin State University,10,357,8633,5060,745,1215,.485,.000,.852,24.2,14.2,2.1,3.4,22.0,.122,-1.4,1.2
71,71,ATL,Bob Lackey,Marquette University,,,,,,,,,,,,,,,,,
72,72,BAL,Walter Jones,Long Island University,,,,,,,,,,,,,,,,,
73,73,SEA,Gary Ladd,Seattle University,,,,,,,,,,,,,,,,,
74,74,NYK,Bob Ford,Purdue University,,,,,,,,,,,,,,,,,
75,75,PHO,Wardell Dyson,Shaw University,,,,,,,,,,,,,,,,,
76,76,GSW,Charles Dudley,University of Washington,6,361,6337,1908,1089,1230,.497,,.672,17.6,5.3,3.0,3.4,14.0,.106,0.6,4.2
77,77,BOS,Bryan Adrian,Davidson College,,,,,,,,,,,,,,,,,
78,78,CHI,Rowland Garrett,Florida State University,5,263,2905,1337,607,106,.441,,.772,11.0,5.1,2.3,0.4,5.4,.089,-4.2,-1.5
79,79,MIL,Ron Harris,Wichita State University,,,,,,,,,,,,,,,,,
80,80,LAL,Glen Summors,Gannon University,,,,,,,,,,,,,,,,,
81,81,POR,Joe Gaines,Belmont University,,,,,,,,,,,,,,,,,
82,82,BUF,Ed Czernota,Sacred Heart University,,,,,,,,,,,,,,,,,
83,83,CLE,Tom Parker,University of Kentucky,,,,,,,,,,,,,,,,,
84,84,DET,Terry Benton,Wichita State University,,,,,,,,,,,,,,,,,
85,85,PHI,John Glover,Wiley College,,,,,,,,,,,,,,,,,
86,86,KCO,Jerry Crocker,Guilford College,,,,,,,,,,,,,,,,,
87,87,HOU,Mike Collins,Seattle University,,,,,,,,,,,,,,,,,
88,88,ATL,Randy Noll,Marshall University,,,,,,,,,,,,,,,,,
89,89,BAL,Dwaine Dillard,Eastern Michigan University,,,,,,,,,,,,,,,,,
90,90,SEA,Ronald Thomas,University of Louisville,,,,,,,,,,,,,,,,,
91,91,NYK,Greg Cleuss,St. John's University,,,,,,,,,,,,,,,,,
92,92,PHO,Charles Edge,LeMoyne-Owen College,,,,,,,,,,,,,,,,,
93,93,GSW,Henry Bacon,University of Louisville,,,,,,,,,,,,,,,,,
94,94,BOS,Doug Holcomb,University of Memphis,,,,,,,,,,,,,,,,,
95,95,CHI,Mike Stewart,Santa Clara University,,,,,,,,,,,,,,,,,
96,96,BOS,Wally Wright,Widener University,,,,,,,,,,,,,,,,,
97,97,LAL,Sam Simmons,Bradley University,,,,,,,,,,,,,,,,,
98,98,POR,Bob Lynn,"California State University, Long Beach",,,,,,,,,,,,,,,,,
99,99,BUF,Greg Kohls,Syracuse University,,,,,,,,,,,,,,,,,
100,100,CLE,Steve Davidson,West Texas A&M University,,,,,,,,,,,,,,,,,
101,101,DET,Bruce Anderson,University of Arizona,,,,,,,,,,,,,,,,,
102,102,KCO,Mike Sneed,Fayetteville State University,,,,,,,,,,,,,,,,,
103,103,PHI,Curtis Pritchett,Saint Augustine's College,,,,,,,,,,,,,,,,,
104,104,HOU,Mike Jackson,"California State University, Los Angeles",,,,,,,,,,,,,,,,,
105,105,ATL,Billy Pleas,University of Detroit Mercy,,,,,,,,,,,,,,,,,
106,106,BAL,Marvin Brown,Jackson State University,,,,,,,,,,,,,,,,,
107,107,SEA,Jerry Dunn,Western Kentucky University,,,,,,,,,,,,,,,,,
108,108,NYK,Tracy Tripucka,Lafayette College,,,,,,,,,,,,,,,,,
109,109,PHO,Bernie Fryer,Brigham Young University,2,111,2106,686,205,331,.457,,.787,19.0,6.2,1.8,3.0,2.0,.046,-2.5,-0.3
110,110,GSW,William Franklin,Purdue University,,,,,,,,,,,,,,,,,
111,111,BOS,Stephen Previs,University of North Carolina,,,,,,,,,,,,,,,,,
112,112,CHI,Jerry Pender,"California State University, Fresno",,,,,,,,,,,,,,,,,
113,113,MIL,Mickey Davis,Duquesne University,6,286,3711,1478,800,295,.458,,.842,13.0,5.2,2.8,1.0,8.9,.115,-1.5,0.3
114,114,POR,Ruben Vance,Kent State University,,,,,,,,,,,,,,,,,
115,115,BUF,Andy Denny,University of South Alabama,,,,,,,,,,,,,,,,,
116,116,CLE,Roger Evans,Kent State University,,,,,,,,,,,,,,,,,
117,117,DET,Ben Kelso,Central Michigan University,1,46,298,85,31,18,.365,,.682,6.5,1.8,0.7,0.4,0.0,.000,-6.4,-0.3
118,118,PHI,Jim Kopp,Rockhurst University,,,,,,,,,,,,,,,,,
119,119,KCO,Jerry Clack,Oklahoma State University,,,,,,,,,,,,,,,,,
120,120,HOU,Henry Harris,Auburn University,,,,,,,,,,,,,,,,,
121,121,ATL,Oscar Evans,Butler University,,,,,,,,,,,,,,,,,
122,122,BAL,Jim Floyd,Shaw University,,,,,,,,,,,,,,,,,
123,123,SEA,Willy Stoudamire,Portland State University,,,,,,,,,,,,,,,,,
124,124,NYK,Tom Corde,Ohio University,,,,,,,,,,,,,,,,,
125,125,PHO,Russell Golden,Jackson State University,,,,,,,,,,,,,,,,,
126,126,GSW,John Burks,University of San Francisco,,,,,,,,,,,,,,,,,
127,127,BOS,Sam McCarney,Oral Roberts University,,,,,,,,,,,,,,,,,
128,128,CHI,Cavin Anderson,Valley City State University,,,,,,,,,,,,,,,,,
129,129,MIL,Charles Kirkland,Cheyney University of Pennsylvania,,,,,,,,,,,,,,,,,
130,130,POR,Scott McCandlish,University of Virginia,,,,,,,,,,,,,,,,,
131,131,BUF,John Collins,State University of New York at Brockport,,,,,,,,,,,,,,,,,
132,132,CLE,Greg Starrick,Southern Illinois University,,,,,,,,,,,,,,,,,
133,133,DET,Kessie Mangam,Ferris State University,,,,,,,,,,,,,,,,,
134,134,KCO,Steve McMahon,Merrimack College,,,,,,,,,,,,,,,,,
135,135,PHI,Rod Murray,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
136,136,ATL,Larry Strozier,Morehouse College,,,,,,,,,,,,,,,,,
137,137,BAL,Ruppert Breedlove,Oglethorpe University,,,,,,,,,,,,,,,,,
138,138,SEA,Dwight Holliday,University of Hawaii,,,,,,,,,,,,,,,,,
139,139,NYK,Tom Sullivan,Fordham University,,,,,,,,,,,,,,,,,
140,140,PHO,Bill Kennedy,University of Arizona,,,,,,,,,,,,,,,,,
141,141,GSW,Bill Duey,University of California,,,,,,,,,,,,,,,,,
142,142,CHI,Ralph Houston,West Texas A&M University,,,,,,,,,,,,,,,,,
143,143,MIL,Jim Regenold,Ball State University,,,,,,,,,,,,,,,,,
144,144,POR,Kresimir Cosic,Brigham Young University,,,,,,,,,,,,,,,,,
145,145,CLE,Kent Martens,Abilene Christian University,,,,,,,,,,,,,,,,,
146,146,DET,Kent Hollenbeck,University of Kentucky,,,,,,,,,,,,,,,,,
147,147,PHI,Gary Watson,University of Wisconsin,,,,,,,,,,,,,,,,,
148,148,KCO,David Hall,Kansas State University,,,,,,,,,,,,,,,,,
149,149,ATL,Jim Clesson,University of Tulsa,,,,,,,,,,,,,,,,,
150,150,BAL,Will Loftin,University of Louisiana at Lafayette,,,,,,,,,,,,,,,,,
151,151,SEA,Dan Stewart,Washington State University,,,,,,,,,,,,,,,,,
152,152,NYK,Richie Garner,Manhattan College,,,,,,,,,,,,,,,,,
153,153,PHO,Al Vilcheck,University of Louisville,,,,,,,,,,,,,,,,,
154,154,BOS,Marty Hunt,Kenyon College,,,,,,,,,,,,,,,,,
155,155,CHI,Chuck Taylor,West Liberty State College,,,,,,,,,,,,,,,,,
156,156,MIL,Jolly Spight,Santa Clara University,,,,,,,,,,,,,,,,,
157,157,POR,Jimmy Wilkins,San Diego State University,,,,,,,,,,,,,,,,,
158,158,BUF,Jim Prokell,Edinboro University of Pennsylvania,,,,,,,,,,,,,,,,,
159,159,KCO,Floyd Mathew,Northern Arizona University,,,,,,,,,,,,,,,,,
160,160,ATL,Charles Allen,Texas Southern University,,,,,,,,,,,,,,,,,
161,161,BAL,Marvin Watkins,Jackson State University,,,,,,,,,,,,,,,,,
162,162,SEA,Steve Turner,Vanderbilt University,,,,,,,,,,,,,,,,,
163,163,NYK,Chic Downing,Benedictine University,,,,,,,,,,,,,,,,,
164,164,PHO,John Belcher,Arkansas State University,,,,,,,,,,,,,,,,,
165,165,BOS,Mark Minor,Ohio State University,1,4,20,5,4,2,.250,,.750,5.0,1.3,1.0,0.5,0.0,.081,,
166,166,CHI,Jackie Young,Rocky Mountain College,,,,,,,,,,,,,,,,,
167,167,BUF,Frank Dewitt,University of Virginia,,,,,,,,,,,,,,,,,
168,168,KCO,Len Baltimore,George Washington University,,,,,,,,,,,,,,,,,
169,169,ATL,James Green,Paine College,,,,,,,,,,,,,,,,,
170,170,BAL,Lloyd Adams,University of Rhode Island,,,,,,,,,,,,,,,,,
171,171,SEA,Gregg Daust,University of Missouri-St. Louis,,,,,,,,,,,,,,,,,
172,172,PHO,Mark Soderberg,University of Utah,,,,,,,,,,,,,,,,,
173,173,BOS,Phil Stephens,South Carolina State University,,,,,,,,,,,,,,,,,
174,174,CHI,Al Cotler,University of Pennsylvania,,,,,,,,,,,,,,,,,
175,175,POR,Larry Morris,University of Tulsa,,,,,,,,,,,,,,,,,
176,176,BUF,Kim Huband,University of North Carolina,,,,,,,,,,,,,,,,,
177,177,KCO,Kent Scott,University of Pittsburgh,,,,,,,,,,,,,,,,,
178,178,BAL,Mike Krawzyk,Loyola College in Maryland,,,,,,,,,,,,,,,,,
179,179,PHO,Kelly Utley,Shaw University,,,,,,,,,,,,,,,,,
180,180,CHI,Mike Barr,Duquesne University,5,73,1224,285,130,175,.437,,.719,16.8,3.9,1.8,2.4,1.4,.054,-3.0,-0.3
181,181,POR,Paul Kelley,Shaw University,,,,,,,,,,,,,,,,,
182,182,BUF,Greg Corson,University of North Carolina,,,,,,,,,,,,,,,,,
183,183,KCO,Bob Allen,University of Missouri,,,,,,,,,,,,,,,,,
184,184,BAL,Aubrey Nash,University of Kansas,,,,,,,,,,,,,,,,,
185,185,SEA,Cleveland Hill,Nicholls State University,,,,,,,,,,,,,,,,,
186,186,PHO,Ray Golson,West Texas A&M University,,,,,,,,,,,,,,,,,
187,187,CHI,Andrew Pettes,University of Oklahoma,,,,,,,,,,,,,,,,,
188,188,POR,Rich Haubeggar,Wake Forest University,,,,,,,,,,,,,,,,,
189,189,BUF,Paul Hoffman,St. Bonaventure University,,,,,,,,,,,,,,,,,
190,190,KCO,Mike Jefferies,Oklahoma State University,,,,,,,,,,,,,,,,,
191,191,BAL,Gary Handleman,Johns Hopkins University,,,,,,,,,,,,,,,,,
192,192,CHI,Greg Lowery,Texas Tech University,,,,,,,,,,,,,,,,,
193,193,POR,Mose Adolph,"California State University, Los Angeles",,,,,,,,,,,,,,,,,
194,194,BUF,Norman Bounds,State University of New York at Brockport,,,,,,,,,,,,,,,,,
195,195,KCO,Mike Peterson,University of Nebraska,,,,,,,,,,,,,,,,,
196,196,CHI,Charles Hall,University of Montana-Western,,,,,,,,,,,,,,,,,
197,197,CHI,John Thornton,South Carolina State University,,,,,,,,,,,,,,,,,
198,198,CHI,Ron Manning,Manhattan College,,,,,,,,,,,,,,,,,
