trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,University of South Alabama,,,,,Kelly Blaine,,,,,,,NJN,,,108,,,108
,,,University of Minnesota,,,,,Tommy Davis,,,,,,,DAL,,,109,,,109
,,,Murray State University,,,,,Mike Lahm,,,,,,,DET,,,110,,,110
,,,University of Illinois at Chicago,,,,,Ivan Daniels,,,,,,,IND,,,111,,,111
,,,Texas A&M University,,,,,Kenny Brown,,,,,,,DEN,,,112,,,112
,,,Southern Methodist University,,,,,Carl Wright,,,,,,,PHI,,,113,,,113
,,,Providence College,,,,,Ray Knight,,,,,,,MIL,,,114,,,114
,,,Brigham Young University,,,,,Timo Saarelainen,,,,,,,LAL,,,115,,,115
,,,La Salle University,,,,,Albert Butts,,,,,,,BOS,,,116,,,116
,,,University of Georgia,,,,,Gerald Crosby,,,,,,,GSW,,,117,,,117
,,,Boston College,,,,,Stu Primus,,,,,,,IND,,,118,,,118
,,,University of Texas at El Paso,,,,,Kent Lockhart,,,,,,,NYK,,,119,,,119
,,,University of Arkansas,,,,,Charles Valentine,,,,,,,SAC,,,120,,,120
,,,University of Missouri,,,,,Malcolm Thomas,,,,,,,LAC,,,121,,,121
,,,Mercer University,,,,,Earl Walker,,,,,,,SEA,,,122,,,122
,,,Lafayette College,,,,,Tony Duckett,,,,,,,ATL,,,123,,,123
,,,Temple University,,,,,Charles Rayne,,,,,,,PHO,,,124,,,124
,,,Illinois State University,,,,,Ricky Johnson,,,,,,,CLE,,,125,,,125
,,,Duke University,,,,,Dan Meagher,,,,,,,CHI,,,126,,,126
,,,Houston Baptist University,,,,,Matt England,,,,,,,WSB,,,127,,,127
,,,University of Oregon,,,,,Chris Harper,,,,,,,SAS,,,128,,,128
,,,University of Virginia,,,,,Jim Miller,,,,,,,UTA,,,129,,,129
,,,University of Louisiana at Lafayette,,,,,George Almones,,,,,,,NJN,,,130,,,130
,,,University of Nebraska,,,,,Curtis Moore,,,,,,,POR,,,131,,,131
,,,University of Texas at Austin,,,,,Carlton Cooper,,,,,,,DAL,,,132,,,132
,,,Eastern Michigan University,,,,,Vincent Giles,,,,,,,DET,,,133,,,133
,,,Oral Roberts University,,,,,Sam Potter,,,,,,,HOU,,,134,,,134
,,,Harvard University,,,,,Joe Carrabino,,,,,,,DEN,,,135,,,135
,,,Drake University,,,,,Daryl Lloyd,,,,,,,PHI,,,136,,,136
,,,Texas Tech University,,,,,Quentin Anderson,,,,,,,MIL,,,137,,,137
,,,"California State University, Fullerton",,,,,Tony Neal,,,,,,,LAL,,,138,,,138
118,1.2,-.003,La Salle University,.250,672,99,.562,Ralph Lewis,.414,-0.5,3,-5.0,0.3,2.3,BOS,229,29,139,6.8,0.0,139
,,,Oral Roberts University,,,,,Jeff Acres,,,,,,,IND,,,140,,,140
,,,North Carolina Agricultural and Technical State University,,,,,Eric Boyd,,,,,,,GSW,,,141,,,141
,,,Cornell University,,,,,Ken Bantum,,,,,,,NYK,,,142,,,142
,,,"University of California, Los Angeles",,,,,Gary Maloncon,,,,,,,LAC,,,143,,,143
141,1.1,.012,Alcorn State University,.091,1372,132,.639,Michael Phelps,.416,-0.8,3,-4.4,1.0,3.6,SEA,470,138,144,10.4,0.3,144
,,,Florida State University,,,,,Alton Lee Gipson,,,,,,,SAC,,,145,,,145
,,,Harvard University,,,,,Bob Ferry,,,,,,,ATL,,,146,,,146
,,,University of North Carolina,,,,,Buzz Peterson,,,,,,,CLE,,,147,,,147
163,3.3,-.029,,1.000,772,49,.574,Georgi Glouchkov,.402,-0.9,1,-6.6,0.7,4.9,PHO,239,32,148,15.8,-0.5,148
,,,University of Maryland,,,,,Jeff Adkins,,,,,,,CHI,,,149,,,149
,,,University of Detroit Mercy,,,,,Keith Gray,,,,,,,WSB,,,150,,,150
,,,University of Texas at San Antonio,,,,,Mike Wacker,,,,,,,UTA,,,151,,,151
,,,Virginia Polytechnic Institute and State University,,,,,Al Young,,,,,,,SAS,,,152,,,152
,,,Albertson College of Idaho,,,,,Mark Owen,,,,,,,POR,,,153,,,153
,,,Villanova University,,,,,Gary McLain,,,,,,,NJN,,,154,,,154
,,,"University of Nevada, Las Vegas",,,,,Ed Catchings,,,,,,,DAL,,,155,,,155
,,,"University of Nevada, Las Vegas",,,,,Frank James,,,,,,,DET,,,156,,,156
,,,Marshall University,,,,,Don Turney,,,,,,,IND,,,157,,,157
,,,University of Arizona,,,,,Eddie Smith,,,,,,,DEN,,,158,,,158
,,,Bucknell University,,,,,Jaye Andrews,,,,,,,PHI,,,159,,,159
2017,2.8,.126,American International College,.365,18654,732,.854,Mario Elie,.473,13.7,11,0.9,2.6,8.6,MIL,6265,1875,160,25.5,48.9,160
,,,College of William & Mary,,,,,Keith Cleplicki,,,,,,,LAL,,,161,,,161
,,,Rutgers University,,,,,Chris Remly,,,,,,,BOS,,,162,,,162
