trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
14241,13.7,.160,Indiana University,,38940,1043,.632,Walt Bellamy,.516,1.4,14,0.2,2.4,20.1,CHP,20941,2544,1,37.3,130.0,1
39,1.6,-.143,St. Bonaventure University,,209,25,.300,Tom Stith,.336,,1,,0.7,3.1,NYK,77,18,2,8.4,-0.6,2
1567,2.8,.116,Ohio State University,,13632,550,.854,Larry Siegfried,.409,,9,,3.5,10.8,CIN,5960,1950,3,24.8,33.1,3
7154,10.5,.069,University of Portland,,21339,684,.720,Ray Scott,.405,,9,,2.4,14.9,DET,10184,1618,4,31.2,30.8,4
94,2.5,-.085,University of Memphis,,263,37,.455,Wayne Yates,.295,,1,,0.4,1.9,LAL,72,16,5,7.1,-0.5,5
1524,5.3,.083,Tennessee State University,,4656,288,.724,Ben Warley,.413,,5,,0.7,6.1,SYR,1767,204,6,16.2,8.0,6
6698,8.6,.089,Saint Mary's College of California,,23459,778,.745,Tom Meschery,.441,,10,,1.7,12.7,PHW,9904,1331,7,30.2,43.6,7
178,3.1,.015,Winston-Salem State University,,1050,58,.774,Cleo Hill,.346,,1,,2.0,5.5,STL,320,114,8,18.1,0.3,8
903,2.6,.016,University of Houston,,6932,348,.629,Gary Phillips,.370,,5,,1.9,6.7,BOS,2319,665,9,19.9,2.3,9
158,2.4,-.022,St. Bonaventure University,,1018,66,.673,Whitey Martin,.325,,1,,1.7,3.4,NYK,227,115,10,15.4,-0.5,10
112,1.9,-.107,University of Cincinnati,,326,60,.567,Bob Wiesenhahn,.317,,1,,0.4,2.0,CIN,119,23,11,5.4,-0.7,11
1294,1.8,.079,Providence College,,14448,712,.805,Johnny Egan,.429,,11,,3.0,7.8,DET,5521,2102,12,20.3,23.7,12
,,,University of Louisville,,,,,Fred Sawyer,,,,,,,LAL,,,13,,,13
,,,Virginia Polytechnic Institute and State University,,,,,Chris Smith,,,,,,,SYR,,,14,,,14
166,1.9,.029,University of Houston,,597,87,.604,Ted Luckenbill,.367,,2,,0.4,2.3,PHW,196,35,15,6.9,0.4,15
77,2.5,-.037,Indiana University,,314,31,.677,Ron Horn,.298,,2,,0.4,2.5,STL,77,11,16,10.1,-0.2,16
