ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
17,17,BOS,Steve Downing,Indiana University,2,27,146,64,41,11,.318,,.550,5.4,2.4,1.5,0.4,-0.2,-.060,-7.3,-0.2
18,18,PHI,Raymond Lewis,"California State University, Los Angeles",,,,,,,,,,,,,,,,,
19,19,CAP,Louie Nelson,University of Washington,5,224,4947,2113,527,436,.437,,.738,22.1,9.4,2.4,1.9,6.4,.062,-2.2,-0.2
20,20,KCO,Mike D'Antoni,Marshall University,4,130,1858,432,186,248,.392,,.736,14.3,3.3,1.4,1.9,0.9,.023,-2.4,-0.2
21,21,PHI,Allan Bristow,Virginia Polytechnic Institute and State University,10,648,13277,5122,2613,2098,.460,.286,.798,20.5,7.9,4.0,3.2,22.7,.082,-0.2,6.0
22,22,PHI,George McGinnis,Indiana University,11,528,16194,9090,5177,1985,.448,.080,.651,30.7,17.2,9.8,3.8,36.2,.107,2.8,19.5
23,23,LAL,Billy Schaeffer,St. John's University,,,,,,,,,,,,,,,,,
24,24,CHI,Kevin Stacom,Providence College,6,347,4539,1781,511,524,.417,.500,.768,13.1,5.1,1.5,1.5,3.1,.032,-4.7,-3.2
25,25,KCO,Larry McNeill,Marquette University,6,297,5094,2533,1440,225,.466,,.779,17.2,8.5,4.8,0.8,13.4,.127,-1.6,0.5
26,26,CLE,Allan Hornyak,Ohio State University,,,,,,,,,,,,,,,,,
27,27,ATL,Tom Ingelsby,Villanova University,1,48,398,129,44,37,.382,,.784,8.3,2.7,0.9,0.8,0.1,.014,-5.9,-0.4
28,28,NYK,Patrick McFarland,Saint Joseph's University,,,,,,,,,,,,,,,,,
29,29,GSW,Derrek Dickey,University of Cincinnati,5,321,5345,1962,1575,346,.470,,.745,16.7,6.1,4.9,1.1,11.1,.100,-2.1,-0.1
30,30,CHI,Wendell Hudson,University of Alabama,,,,,,,,,,,,,,,,,
31,31,LAL,Jim Chones,Marquette University,10,623,19125,7664,5196,1079,.468,.000,.704,30.7,12.3,8.3,1.7,37.4,.094,-0.6,6.6
32,32,PHI,Caldwell Jones,Albany State University,17,1068,26474,6589,7663,1347,.473,.065,.753,24.8,6.2,7.2,1.3,44.3,.080,-0.4,10.4
33,33,PHO,Gary Melchionni,Duke University,2,137,2780,1074,329,298,.444,,.831,20.3,7.8,2.4,2.2,3.9,.067,-3.1,-0.8
34,34,LAL,John Perry,University of Texas-Pan American,,,,,,,,,,,,,,,,,
35,35,BOS,Phil Hankinson,University of Pennsylvania,2,31,187,122,57,6,.491,,.769,6.0,3.9,1.8,0.2,0.6,.143,-5.1,-0.1
36,36,ATL,Ted Manakas,Princeton University,1,5,45,12,3,2,.400,,1.000,9.0,2.4,0.6,0.4,0.0,.014,-7.7,-0.1
37,37,CLE,Jim O'Brien,University of Maryland,,,,,,,,,,,,,,,,,
38,38,BUF,Ken Charles,Fordham University,5,322,7637,2747,640,806,.441,,.789,23.7,8.5,2.0,2.5,9.8,.061,-1.7,0.6
39,39,CHI,Martin Terry,University of Arkansas,,,,,,,,,,,,,,,,,
40,40,CLE,Ozzie Edwards,Oklahoma City University,,,,,,,,,,,,,,,,,
41,41,CLE,James Lister,Sam Houston State University,,,,,,,,,,,,,,,,,
42,42,PHO,Joe Reaves,Bethel College,1,7,38,16,8,1,.545,,.364,5.4,2.3,1.1,0.1,0.0,-.013,-7.9,-0.1
43,43,PHO,Steve Mitchell,Kansas State University,,,,,,,,,,,,,,,,,
44,44,DET,Bo Lamar,University of Louisiana at Lafayette,4,71,1165,502,92,177,.406,,.676,16.4,7.1,1.3,2.5,0.5,.021,-4.5,-0.7
45,45,ATL,Leonard Gray,"California State University, Long Beach",3,224,6058,2408,1169,490,.469,,.739,27.0,10.8,5.2,2.2,9.9,.079,-0.6,2.2
46,46,GSW,Jim Retseck,Auburn University,,,,,,,,,,,,,,,,,
47,47,CHI,Steve Newsome,University of Houston,,,,,,,,,,,,,,,,,
48,48,CAP,Tom Kozelko,University of Toledo,3,189,1911,407,346,99,.419,,.745,10.1,2.2,1.8,0.5,2.4,.059,-3.1,-0.6
49,49,NYK,Allie McGuire,Marquette University,1,2,10,4,2,1,.500,,,5.0,2.0,1.0,0.5,0.0,.029,-5.7,0.0
50,50,DET,Larry Kenon,University of Memphis,10,503,15517,8535,3942,1287,.489,.100,.798,30.8,17.0,7.8,2.6,36.5,.113,1.0,11.9
51,51,HOU,E.C. Coleman,Houston Baptist University,6,357,9310,2553,2151,472,.464,,.694,26.1,7.2,6.0,1.3,12.8,.066,-1.6,1.0
52,52,BOS,Martinez Denmon,Iowa State University,,,,,,,,,,,,,,,,,
53,53,PHI,Darrel Minniefield,University of New Mexico,,,,,,,,,,,,,,,,,
54,54,BUF,Doug Little,University of Oregon,,,,,,,,,,,,,,,,,
55,55,POR,William Averitt,Pepperdine University,,,,,,,,,,,,,,,,,
56,56,SEA,June Harris,North Carolina Agricultural and Technical State University,,,,,,,,,,,,,,,,,
57,57,CLE,Luke Witte,Ohio State University,3,118,1098,372,357,60,.402,,.685,9.3,3.2,3.0,0.5,1.2,.051,-4.2,-0.6
58,58,HOU,Lee Colburn,South Dakota State University,,,,,,,,,,,,,,,,,
59,59,MIL,Clyde Turner,University of Minnesota,,,,,,,,,,,,,,,,,
60,60,PHO,Ronnie Robinson,University of Memphis,,,,,,,,,,,,,,,,,
61,61,DET,Ken Brady,University of Michigan,,,,,,,,,,,,,,,,,
62,62,ATL,James Brown,Harvard University,,,,,,,,,,,,,,,,,
63,63,GSW,Ron King,Florida State University,,,,,,,,,,,,,,,,,
64,64,CHI,Mark Sibley,Northwestern University,1,28,124,46,25,13,.357,,.857,4.4,1.6,0.9,0.5,-0.2,-.065,-7.5,-0.2
65,65,CAP,Aaron Stewart,University of Richmond,,,,,,,,,,,,,,,,,
66,66,NYK,George Karl,University of North Carolina,5,33,281,85,22,51,.342,,.705,8.5,2.6,0.7,1.5,-0.2,-.038,-7.3,-0.4
67,67,MIL,Harry Rogers,Saint Louis University,,,,,,,,,,,,,,,,,
68,68,LAL,Larry Finch,University of Memphis,,,,,,,,,,,,,,,,,
69,69,BOS,Richie Fuqua,Oral Roberts University,,,,,,,,,,,,,,,,,
70,70,PHI,Reggie Royals,Florida State University,,,,,,,,,,,,,,,,,
71,71,POR,Fran Costello,Providence College,,,,,,,,,,,,,,,,,
72,72,BUF,Randy Noll,Marshall University,,,,,,,,,,,,,,,,,
73,73,SEA,Chuck Iverson,University of South Dakota,,,,,,,,,,,,,,,,,
74,74,CLE,John Coughran,University of California,1,24,160,68,19,12,.358,.222,.571,6.7,2.8,0.8,0.5,-0.3,-.086,-9.1,-0.3
75,75,HOU,Gary Rhoades,Colorado State University,,,,,,,,,,,,,,,,,
76,76,KCO,M.L. Carr,Guilford College,10,604,14216,5853,2595,1112,.470,.256,.746,23.5,9.7,4.3,1.8,29.0,.098,1.3,11.7
77,77,PHO,Clinton Harris,Iowa State University,,,,,,,,,,,,,,,,,
78,78,DET,Henry Wilmore,University of Michigan,,,,,,,,,,,,,,,,,
79,79,ATL,Dave Winfield,University of Minnesota,,,,,,,,,,,,,,,,,
80,80,GSW,Nate Stephens,"California State University, Long Beach",,,,,,,,,,,,,,,,,
81,81,CHI,Ray Simpson,Furman University,,,,,,,,,,,,,,,,,
82,82,CAP,Danny Traylor,University of South Carolina,,,,,,,,,,,,,,,,,
83,83,NYK,Dennis Bell,Drake University,3,63,545,175,119,28,.374,,.535,8.7,2.8,1.9,0.4,0.1,.011,-4.2,-0.3
84,84,LAL,Kresimir Cosic,Brigham Young University,,,,,,,,,,,,,,,,,
85,85,MIL,Larry Jackson,Northern Illinois University,,,,,,,,,,,,,,,,,
86,86,BOS,Byron Jones,University of San Francisco,,,,,,,,,,,,,,,,,
87,87,PHI,Sterling Wright,Lincoln University of Missouri,,,,,,,,,,,,,,,,,
88,88,BUF,Mike Macaluso,Canisius College,1,30,112,48,25,3,.432,,.588,3.7,1.6,0.8,0.1,0.0,-.001,-6.5,-0.1
89,89,POR,Neal Jurgensen,Oregon State University,,,,,,,,,,,,,,,,,
90,90,SEA,Bill McCoy,University of Northern Iowa,,,,,,,,,,,,,,,,,
91,91,CLE,Willie Calvert,Abilene Christian University,,,,,,,,,,,,,,,,,
92,92,HOU,Tom Peck,University of Wisconsin-Eau Claire,,,,,,,,,,,,,,,,,
93,93,KCO,Mike Quick,University of San Francisco,,,,,,,,,,,,,,,,,
94,94,PHO,Gene Doyle,College of the Holy Cross,,,,,,,,,,,,,,,,,
95,95,DET,Dennis Johnson,Ferris State University,,,,,,,,,,,,,,,,,
96,96,ATL,John Williamson,New Mexico State University,8,288,9149,5802,722,813,.449,.293,.833,31.8,20.1,2.5,2.8,13.4,.070,-2.5,-1.2
97,97,GSW,Bob Lauriski,Utah State University,,,,,,,,,,,,,,,,,
98,98,CHI,Johnny Neumann,University of Mississippi,7,83,1153,464,86,168,.406,,.686,13.9,5.6,1.0,2.0,-0.1,-.006,-5.8,-1.1
99,99,CAP,Mike Allocco,Stonehill College,,,,,,,,,,,,,,,,,
100,100,NYK,Lawrence Lilly,Alabama State University,,,,,,,,,,,,,,,,,
101,101,MIL,James Floyd,Shaw University,,,,,,,,,,,,,,,,,
102,102,LAL,David Brent,Jacksonville University,,,,,,,,,,,,,,,,,
103,103,BOS,Joe Cafferky,North Carolina State University,,,,,,,,,,,,,,,,,
104,104,PHI,James Greene,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
105,105,POR,Larry Hollyfield,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
106,106,BUF,Tim Bassett,University of Georgia,7,235,5588,1390,1496,285,.388,,.595,23.8,5.9,6.4,1.2,4.1,.036,-2.5,-0.7
107,107,SEA,Jim Andrews,University of Kentucky,,,,,,,,,,,,,,,,,
108,108,CLE,Larry Farmer,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
109,109,HOU,Fred DeVaughn,Westmont College,,,,,,,,,,,,,,,,,
110,110,KCO,Mike Jeffries,University of Missouri,,,,,,,,,,,,,,,,,
111,111,PHO,Jerry Bisbano,University of Louisiana at Lafayette,,,,,,,,,,,,,,,,,
112,112,DET,Fred Smiley,Northwood University,,,,,,,,,,,,,,,,,
113,113,ATL,Pete Harris,Stephen F. Austin State University,,,,,,,,,,,,,,,,,
114,114,GSW,Steve Smith,Loyola Marymount University,,,,,,,,,,,,,,,,,
115,115,CHI,Billy Harris,Northern Illinois University,,,,,,,,,,,,,,,,,
116,116,CAP,Rod Hogue,University of Georgia,,,,,,,,,,,,,,,,,
117,117,NYK,Mike Moore,Manhattan College,,,,,,,,,,,,,,,,,
118,118,LAL,Nate Hawthorne,Southern Illinois University,3,162,1991,882,333,108,.421,,.660,12.3,5.4,2.1,0.7,1.7,.041,-5.0,-1.5
119,119,MIL,Eddie Childress,Austin Peay State University,,,,,,,,,,,,,,,,,
120,120,BOS,Mike Stewart,Santa Clara University,,,,,,,,,,,,,,,,,
121,121,PHI,Dave Langston,Drake University,,,,,,,,,,,,,,,,,
122,122,BUF,Carl Jackson,St. Bonaventure University,,,,,,,,,,,,,,,,,
123,123,POR,Lendell Resson,Eastern Michigan University,,,,,,,,,,,,,,,,,
124,124,SEA,Wardell Jeffries,Oklahoma Baptist University,,,,,,,,,,,,,,,,,
125,125,CLE,John Ritter,Indiana University,,,,,,,,,,,,,,,,,
126,126,HOU,John Thomas,Missouri Southern State University,,,,,,,,,,,,,,,,,
127,127,KCO,Mike Williams,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
128,128,PHO,Jim Owens,Arizona State University,2,58,533,177,52,64,.418,,.767,9.2,3.1,0.9,1.1,0.4,.038,-5.7,-0.5
129,129,DET,Ben Kelso,Central Michigan University,1,46,298,85,31,18,.365,,.682,6.5,1.8,0.7,0.4,0.0,.000,-6.4,-0.3
130,130,ATL,Tim Dominey,Valdosta State University,,,,,,,,,,,,,,,,,
131,131,GSW,Jeff Dawson,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
132,132,CHI,J. G. Brosterhos,University of Texas at Austin,,,,,,,,,,,,,,,,,
133,133,CAP,Mark Jellison,Northeastern University,,,,,,,,,,,,,,,,,
134,134,NYK,Steve Rowell,University of Rhode Island,,,,,,,,,,,,,,,,,
135,135,MIL,Walt McGrary,University of Tennessee at Chattanooga,,,,,,,,,,,,,,,,,
136,136,LAL,Roy McPipe,"Montana State University, Billings",,,,,,,,,,,,,,,,,
137,137,BOS,Robert White,Sam Houston State University,,,,,,,,,,,,,,,,,
138,138,PHI,Harvey Catchings,Hardin-Simmons University,11,725,13182,2335,3639,608,.435,.000,.647,18.2,3.2,5.0,0.8,21.2,.077,-0.1,6.4
139,139,POR,Mike Contreras,Arizona State University,,,,,,,,,,,,,,,,,
140,140,BUF,Bob Fullerton,Xavier University,,,,,,,,,,,,,,,,,
141,141,SEA,Greg Williams,Seattle University,,,,,,,,,,,,,,,,,
142,142,CLE,Les Taylor,Murray State University,,,,,,,,,,,,,,,,,
143,143,KCO,James Brown,Dartmouth College,,,,,,,,,,,,,,,,,
144,144,PHO,Sandy Smith,Winston-Salem State University,,,,,,,,,,,,,,,,,
145,145,DET,Bill Kelgore,Michigan State University,,,,,,,,,,,,,,,,,
146,146,GSW,Everett Fopma,Idaho State University,,,,,,,,,,,,,,,,,
147,147,CHI,Rubin Montanez,Duquesne University,,,,,,,,,,,,,,,,,
148,148,CAP,Mike Boylan,Assumption College,,,,,,,,,,,,,,,,,
149,149,NYK,Joe Wise,Bridgewater State College,,,,,,,,,,,,,,,,,
150,150,MIL,Bob Vacca,Quinnipiac University,,,,,,,,,,,,,,,,,
151,151,BOS,Corky Taylor,University of Minnesota,,,,,,,,,,,,,,,,,
152,152,PHI,Abe Steward,Jacksonville University,,,,,,,,,,,,,,,,,
153,153,BUF,Nick Connor,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
154,154,POR,Sam Whitehead,Oregon State University,,,,,,,,,,,,,,,,,
155,155,SEA,Bob Bodell,University of Maryland,,,,,,,,,,,,,,,,,
156,156,CLE,Dean Martin,Baldwin-Wallace College,,,,,,,,,,,,,,,,,
157,157,KCO,Ernie Kusyner,Kansas State University,,,,,,,,,,,,,,,,,
158,158,PHO,Claude White,Elmhurst College,,,,,,,,,,,,,,,,,
159,159,DET,Bob Solomon,Wayne State University,,,,,,,,,,,,,,,,,
160,160,GSW,Fred Lavoroni,Santa Clara University,,,,,,,,,,,,,,,,,
161,161,CHI,Russ Hunt,Furman University,,,,,,,,,,,,,,,,,
162,162,CAP,Dick Kelly,Bay College,,,,,,,,,,,,,,,,,
163,163,NYK,Ed Fields,"Long Island University, C.W. Post Campus",,,,,,,,,,,,,,,,,
164,164,MIL,Ron Battle,Sam Houston State University,,,,,,,,,,,,,,,,,
165,165,BOS,Steve Turner,Vanderbilt University,,,,,,,,,,,,,,,,,
166,166,PHI,Rod Freeman,Vanderbilt University,1,35,265,106,54,14,.379,,.683,7.6,3.0,1.5,0.4,0.0,.000,-5.6,-0.2
167,167,POR,Ed Payne,Wake Forest University,,,,,,,,,,,,,,,,,
168,168,BUF,Mike Lee,Syracuse University,,,,,,,,,,,,,,,,,
169,169,CLE,Floyd Lewis,Harvard University,,,,,,,,,,,,,,,,,
170,170,PHO,Lynn Greer,Virginia State University,,,,,,,,,,,,,,,,,
171,171,DET,Len Paul,University of Akron,,,,,,,,,,,,,,,,,
172,172,CAP,Dale Adams,St. Mary's College of Maryland,,,,,,,,,,,,,,,,,
173,173,NYK,Charles Edge,LeMoyne-Owen College,,,,,,,,,,,,,,,,,
174,174,BOS,Ed Hastings,Villanova University,,,,,,,,,,,,,,,,,
175,175,PHI,Connie Warren,Xavier University,,,,,,,,,,,,,,,,,
176,176,BUF,Aaron Covington,Canisius College,,,,,,,,,,,,,,,,,
177,177,POR,Rick Holdt,North Carolina State University,,,,,,,,,,,,,,,,,
178,178,CLE,Chris McMurray,San Diego State University,,,,,,,,,,,,,,,,,
179,179,PHO,Lyman Williamson,Samford University,,,,,,,,,,,,,,,,,
180,180,DET,Clarence Carlisle,Ferris State University,,,,,,,,,,,,,,,,,
181,181,CAP,Mike Battle,George Washington University,,,,,,,,,,,,,,,,,
182,182,BOS,Bruce Winkler,Santa Clara University,,,,,,,,,,,,,,,,,
183,183,PHI,Jim Crawford,La Salle University,,,,,,,,,,,,,,,,,
184,184,BUF,Bob Vartanian,"University at Buffalo, State University of New York",,,,,,,,,,,,,,,,,
185,185,CLE,John Pennebacker,University of Hawaii,,,,,,,,,,,,,,,,,
186,186,PHO,Kalevi Sarkalahti,Brigham Young University,,,,,,,,,,,,,,,,,
187,187,CAP,Chester Davis,Morgan State University,,,,,,,,,,,,,,,,,
188,188,BOS,Scott Koelzer,Montana State University,,,,,,,,,,,,,,,,,
189,189,PHI,Ernie Johnson,University of Michigan,,,,,,,,,,,,,,,,,
190,190,BUF,Ron Gilliam,State University of New York at Brockport,,,,,,,,,,,,,,,,,
191,191,CLE,Charles Mitchell,Eastern Kentucky University,,,,,,,,,,,,,,,,,
192,192,CAP,Howard White,University of Maryland,,,,,,,,,,,,,,,,,
193,193,BOS,Rick Williams,University of Iowa,,,,,,,,,,,,,,,,,
194,194,PHI,Lionel Harris,University of Cincinnati,,,,,,,,,,,,,,,,,
195,195,BUF,John Fraley,University of Georgia,,,,,,,,,,,,,,,,,
196,196,CLE,Reese Stovall,University of Texas-Pan American,,,,,,,,,,,,,,,,,
197,197,CAP,W. Shorty Simmons,St. Mary's College of Maryland,,,,,,,,,,,,,,,,,
198,198,BOS,James Gilchrist,Florida Southern College,,,,,,,,,,,,,,,,,
199,199,PHI,Larry Robinson,University of Tennessee,,,,,,,,,,,,,,,,,
200,200,BUF,John Green,University of Oregon,,,,,,,,,,,,,,,,,
201,201,CLE,Tom O'Connor,University of Iowa,,,,,,,,,,,,,,,,,
202,202,BOS,Sam Barber,Bethune-Cookman College,,,,,,,,,,,,,,,,,
203,203,PHI,Tony Prince,St. John's University,,,,,,,,,,,,,,,,,
204,204,BUF,Jim Garvin,Boston University,1,6,11,2,5,0,.250,,,1.8,0.3,0.8,0.0,0.0,-.134,-21.5,-0.1
205,205,CLE,Phil Elderkin,Boston University,,,,,,,,,,,,,,,,,
206,206,BOS,Lamont King,"California State University, Long Beach",,,,,,,,,,,,,,,,,
207,207,BUF,Don Johnston,University of North Carolina,,,,,,,,,,,,,,,,,
208,208,BOS,Peter Gavitt,University of Maine,,,,,,,,,,,,,,,,,
209,209,BUF,Ron Thorsen,University of British Columbia,,,,,,,,,,,,,,,,,
210,210,BOS,Tom Austin,University of Massachusetts Amherst,,,,,,,,,,,,,,,,,
211,211,BUF,Phil Tollestrop,Brigham Young University,,,,,,,,,,,,,,,,,
