trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,Oklahoma State University,,,,,J.L. Parks,,,,,,,INO,,,,,,56
1358,2.5,.024,University of Michigan,,12926,615,.693,Bob Harrison,.352,,9,,2.7,7.2,MNL,4418,1672,,26.9,13.2,57
1168,3.7,.107,University of Tennessee,,7258,370,.708,Paul Walther,.362,,6,,2.6,7.7,MNL,2838,974,,28.6,20.3,58
,,,University of Notre Dame,,,,,Don Bagley,,,,,,,NYK,,,,,,59
,,,University of Arkansas,,,,,Ken Kearns,,,,,,,NYK,,,,,,60
,,,Missouri Valley College,,,,,Bill Kleine,,,,,,,NYK,,,,,,61
,,,Emporia State University,,,,,Bill Litchfield,,,,,,,NYK,,,,,,62
,,,Southern Methodist University,,,,,Bob Prewitt,,,,,,,NYK,,,,,,63
,,,University of Oklahoma,,,,,Paul Courty,,,,,,,PRO,,,,,,64
,,,University of Alabama,,,,,Carl Schaeffer,,,,,,,PRO,,,,,,65
,,,University of Florida,,,,,Bill Tanzler,,,,,,,PRO,,,,,,66
,,,DePaul University,,,,,Jack Theolan,,,,,,,PRO,,,,,,67
,,,Oregon State University,,,,,Joe Crandall,,,,,,,STB,,,,,,68
,,,Stanford University,,,,,Jack Davidson,,,,,,,STB,,,,,,69
,,,University of Nebraska,,,,,Bob Retherford,,,,,,,STB,,,,,,70
,,,Saint Louis University,,,34,.580,Marv Schatzman,.247,,1,,1.1,3.4,STB,115,38,,,-0.9,71
,,,Northwestern Oklahoma State University,,,,,Eddie Van,,,,,,,STB,,,,,,72
,,,Missouri State University,,,,,Preston Ward,,,,,,,STB,,,,,,73
,,,George Washington University,,,,,Maynard Haitcock,,,,,,,WSC,,,,,,74
,,,Loyola College in Maryland,,,,,Jim Lacy,,,,,,,WSC,,,,,,75
