ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
39,39,SEA,Earl Watson,"University of California, Los Angeles",13,878,19494,5593,1985,3871,.411,.324,.703,22.2,6.4,2.3,4.4,19.2,.047,-1.8,1.0
40,40,IND,Jamison Brewer,Auburn University,4,54,468,89,50,56,.372,.250,.393,8.7,1.6,0.9,1.0,0.0,-.001,-4.4,-0.3
41,41,SEA,Bobby Simmons,DePaul University,10,466,11513,4189,1791,710,.437,.396,.823,24.7,9.0,3.8,1.5,20.1,.084,-0.1,5.4
42,42,NYK,Eric Chenowith,University of Kansas,,,,,,,,,,,,,,,,,
43,43,DAL,Kyle Hill,Eastern Illinois University,,,,,,,,,,,,,,,,,
44,44,CHI,Sean Lampley,University of California,2,45,550,203,94,33,.463,.000,.691,12.2,4.5,2.1,0.7,1.1,.096,-3.2,-0.2
45,45,MIN,Loren Woods,University of Arizona,6,215,2428,555,682,74,.419,.143,.642,11.3,2.6,3.2,0.3,3.1,.062,-2.9,-0.6
46,46,DEN,Ousmane Cisse,,,,,,,,,,,,,,,,,,
47,47,MEM,Antonis Fotsis,,1,28,320,108,62,10,.404,.304,.850,11.4,3.9,2.2,0.4,0.1,.017,-4.9,-0.2
48,48,MIA,Ken Johnson,Ohio State University,1,16,156,32,32,0,.405,,.333,9.8,2.0,2.0,0.0,0.0,-.002,-10.0,-0.3
49,49,POR,Ruben Boumtje-Boumtje,Georgetown University,3,44,276,43,57,6,.368,,.556,6.3,1.0,1.3,0.1,0.2,.027,-4.5,-0.2
50,50,PHO,Alton Ford,University of Houston,3,73,524,186,124,11,.507,,.697,7.2,2.5,1.7,0.2,0.8,.074,-6.5,-0.6
51,51,MIL,Andre Hutson,Michigan State University,,,,,,,,,,,,,,,,,
52,52,UTA,Jarron Collins,Stanford University,10,542,8542,2095,1579,419,.455,.000,.699,15.8,3.9,2.9,0.8,15.7,.088,-1.8,0.5
53,53,DAL,Kenny Satterfield,University of Cincinnati,2,75,1062,321,95,176,.335,.218,.746,14.2,4.3,1.3,2.3,-1.1,-.051,-6.1,-1.1
54,54,SAC,Maurice Jeffers,Saint Louis University,,,,,,,,,,,,,,,,,
55,55,SAS,Robertas Javtokas,,,,,,,,,,,,,,,,,,
56,56,PHI,Alvin Jones,Georgia Institute of Technology,1,23,126,26,36,3,.400,,.500,5.5,1.1,1.6,0.1,0.1,.034,-4.5,-0.1
57,57,SAS,Bryan Bracey,University of Oregon,,,,,,,,,,,,,,,,,
