trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
388,3.3,-.002,"University of Nevada, Las Vegas",.253,1615,119,.652,Anthony Bennett,.388,-1.6,3,-6.0,0.5,4.5,CLE,534,65,1,13.6,-0.1,1
805,4.3,.050,Indiana University,.332,6125,188,.801,Victor Oladipo,.423,2.7,3,-0.3,4.1,15.3,ORL,2869,763,2,32.6,6.4,2
468,3.2,.086,Georgetown University,.312,2841,145,.750,Otto Porter,.444,1.2,3,-0.3,1.0,6.5,WAS,947,147,3,19.6,5.1,3
933,5.2,.119,Indiana University,.091,3792,180,.744,Cody Zeller,.459,1.7,3,-0.2,1.2,7.2,CHA,1293,224,4,21.1,9.4,4
767,5.1,.084,University of Maryland,.333,2594,150,.694,Alex Len,.481,-0.1,3,-2.1,0.4,5.1,PHO,766,63,5,17.3,4.5,5
890,8.2,.070,University of Kentucky,,3309,109,.594,Nerlens Noel,.476,1.9,2,0.2,1.6,10.1,NOH,1105,176,6,30.4,4.8,6
555,2.7,.031,University of Kansas,.345,5648,202,.797,Ben McLemore,.416,0.1,3,-1.9,1.3,9.9,SAC,1996,266,7,28.0,3.7,7
550,2.8,.069,University of Georgia,.333,5602,200,.749,Kentavious Caldwell-Pope,.402,1.9,3,-0.6,1.2,10.3,DET,2061,240,8,28.0,8.0,8
492,2.7,.043,University of Michigan,.329,5466,184,.812,Trey Burke,.384,-0.1,3,-2.0,4.5,12.7,MIN,2330,827,9,29.7,4.9,9
284,2.0,.087,Lehigh University,.391,2833,139,.751,C.J. McCollum,.433,1.0,3,-0.6,1.9,10.3,POR,1435,265,10,20.4,5.2,10
961,5.6,.024,Syracuse University,.257,5664,172,.692,Michael Carter-Williams,.409,2.2,3,-0.5,6.3,14.9,PHI,2559,1091,11,32.9,2.9,11
1110,5.8,.124,University of Pittsburgh,.000,3929,191,.555,Steven Adams,.546,2.6,3,0.7,0.7,5.6,OKC,1075,135,12,20.6,10.2,12
831,4.8,.114,Gonzaga University,.363,3592,172,.727,Kelly Olynyk,.466,3.1,3,1.4,1.6,9.4,DAL,1619,278,13,20.9,8.5,13
318,2.8,.095,"University of California, Los Angeles",.357,1911,115,.723,Shabazz Muhammad,.484,-0.5,3,-3.1,0.6,8.9,UTA,1025,68,14,16.6,3.8,14
1151,5.8,.082,,.278,5756,197,.729,Giannis Antetokounmpo,.475,2.5,3,-0.3,2.4,10.9,MIL,2155,468,15,29.2,9.9,15
32,1.7,.159,,.000,135,19,.545,Lucas Nogueira,.613,0.1,2,1.1,0.2,2.3,BOS,44,4,16,7.1,0.4,16
323,2.0,.048,,.322,2956,163,.795,Dennis Schroder,.415,-1.1,3,-3.4,3.6,8.2,ATL,1339,581,17,18.1,2.9,17
299,1.9,.044,University of Miami,.330,3072,159,.754,Shane Larkin,.432,-0.2,3,-2.2,2.7,5.3,ATL,849,429,18,19.3,2.8,18
92,1.3,.028,,.266,802,70,.808,Sergey Karasev,.387,-0.2,3,-3.1,0.8,2.9,CLE,203,55,19,11.5,0.5,19
421,2.3,.066,University of New Mexico,.358,3424,184,.805,Tony Snell,.402,-0.3,3,-2.4,0.9,5.5,CHI,1006,162,20,18.6,4.7,20
1164,6.7,.108,University of Louisville,.333,3992,173,.762,Gorgui Dieng,.505,3.8,3,1.8,1.4,7.6,UTA,1321,237,21,23.1,9.0,21
1145,5.9,.142,Duke University,.000,4097,193,.562,Mason Plumlee,.581,3.7,3,1.6,1.3,8.4,BRK,1616,242,22,21.2,12.1,22
388,3.0,.074,University of Arizona,.309,2790,129,.832,Solomon Hill,.398,1.0,3,-0.5,1.6,6.4,IND,829,209,23,21.6,4.3,23
287,1.8,.051,University of Michigan,.351,3667,159,.815,Tim Hardaway,.406,-1.1,3,-3.2,1.3,10.4,NYK,1654,200,24,23.1,3.9,24
112,1.2,.005,University of North Carolina,.295,819,96,.762,Reggie Bullock,.324,-0.6,3,-4.8,0.2,2.0,LAC,190,23,25,8.5,0.1,25
487,3.3,.090,University of Colorado,.248,2552,146,.565,Andre Roberson,.468,1.7,3,0.6,0.8,3.4,MIN,499,115,26,17.5,4.8,26
1103,7.6,.170,,.000,3169,145,.598,Rudy Gobert,.583,4.9,3,4.0,1.0,6.5,DEN,947,145,27,21.9,11.2,27
,,,,,,,,Livio Jean-Charles,,,,,,,SAS,,,28,,,28
203,1.8,.027,University of Kentucky,.211,1314,113,.665,Archie Goodwin,.432,-0.7,3,-4.2,0.8,4.8,OKC,538,86,29,11.6,0.7,29
15,0.6,-.132,,.167,142,24,.875,Nemanja Nedovic,.205,-0.3,1,-10.6,0.5,1.1,PHO,26,13,30,5.9,-0.4,30
188,1.8,.089,University of California,.368,1847,107,.816,Allen Crabbe,.447,0.4,3,-1.1,0.9,6.2,CLE,661,91,31,17.3,3.4,31
,,,,,,,,Alex Abrines,,,,,,,OKC,,,32,,,32
6,0.9,.057,Arizona State University,.400,38,7,.750,Carrick Felix,.500,0.0,1,-4.7,0.6,2.7,CLE,19,4,33,5.4,0.0,33
194,1.8,.044,Murray State University,.357,2180,108,.794,Isaiah Canaan,.365,-0.4,3,-2.7,1.8,8.7,HOU,937,195,34,20.2,2.0,34
24,1.5,-.065,Georgia Institute of Technology,.250,152,16,.692,Glen Rice,.269,-0.2,2,-7.3,0.6,2.7,PHI,43,9,35,9.5,-0.2,35
275,2.1,.041,University of Detroit Mercy,.324,2476,129,.714,Ray McCallum,.415,-0.3,3,-2.5,2.5,6.3,SAC,818,328,36,19.2,2.1,36
26,1.2,.151,University of North Texas,1.000,79,21,.579,Tony Mitchell,.417,0.1,1,1.3,0.1,1.0,DET,22,2,37,3.8,0.2,37
183,2.3,.030,South Dakota State University,.261,1556,79,.635,Nate Wolters,.426,-0.7,2,-3.9,2.6,5.8,WAS,459,208,38,19.7,1.0,38
350,2.8,.141,University of Kansas,.000,1424,125,.698,Jeff Withey,.528,1.0,3,0.8,0.4,3.5,POR,440,52,39,11.4,4.2,39
9,1.1,-.128,University of Arizona,.067,51,8,1.000,Grant Jerrett,.269,-0.1,1,-8.4,0.4,2.0,POR,16,3,40,6.4,-0.1,40
25,1.0,-.006,San Diego State University,.462,174,24,1.000,Jamaal Franklin,.415,-0.1,2,-5.4,0.4,1.8,MEM,42,9,41,7.3,0.0,41
,,,Baylor University,,,,,Pierre Jackson,,,,,,,PHI,,,42,,,42
38,1.4,-.096,Providence College,.371,277,28,.769,Ricky Ledo,.336,-0.4,2,-7.8,0.8,3.9,MIL,109,21,43,9.9,-0.6,43
234,2.7,.117,Bucknell University,.333,1048,87,.895,Mike Muscala,.497,0.2,3,-1.2,0.6,4.4,DAL,379,48,44,12.0,2.5,44
,,,,,,,,Marko Todorovic,,,,,,,POR,,,45,,,45
32,0.7,-.001,Virginia Polytechnic Institute and State University,.292,417,46,.833,Erick Green,.374,-0.4,2,-5.4,0.9,3.2,UTA,146,40,46,9.1,0.0,46
56,1.5,.027,,.377,696,37,.800,Raul Neto,.402,-0.1,1,-2.6,2.3,5.4,ATL,201,85,47,18.8,0.4,47
403,3.3,.059,Duke University,.333,2673,122,.818,Ryan Kelly,.390,0.4,3,-1.4,1.6,7.1,LAL,863,194,48,21.9,3.3,48
8,0.3,-.055,University of Florida,.000,62,24,,Erik Murphy,.231,-0.1,1,-8.1,0.1,0.3,CHI,6,2,49,2.6,-0.1,49
181,2.5,.090,"California State University, Long Beach",.330,1086,72,.824,James Ennis,.408,0.2,2,-1.3,0.7,4.5,ATL,325,51,50,15.1,2.0,50
,,,University of Oklahoma,,,,,Romero Osby,,,,,,,ORL,,,51,,,51
100,1.8,-.004,North Carolina State University,.164,793,56,.676,Lorenzo Brown,.376,-0.4,3,-3.9,2.4,3.4,MIN,193,136,52,14.2,-0.1,52
,,,Colorado State University,,,,,Colton Iverson,,,,,,,IND,,,53,,,53
,,,University of Oregon,,,,,Arsalan Kazemi,,,,,,,WAS,,,54,,,54
195,4.3,.075,,.325,646,45,.755,Joffrey Lauvergne,.449,0.0,2,-2.1,0.9,6.0,MEM,268,39,55,14.4,1.0,55
14,0.6,-.032,University of Louisville,.280,224,24,.733,Peyton Siva,.316,-0.3,1,-7.3,1.4,2.3,DET,54,34,56,9.3,-0.2,56
,,,University of Missouri,,,,,Alex Oriakhi,,,,,,,PHO,,,57,,,57
,,,Ohio State University,,,,,Deshaun Thomas,,,,,,,SAS,,,58,,,58
,,,,,,,,Bojan Dubljevic,,,,,,,MIN,,,59,,,59
,,,,,,,,Janis Timma,,,,,,,MEM,,,60,,,60
