trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
8124,9.8,.132,University of Michigan,.299,30847,831,.649,Chris Webber,.479,45.9,15,3.9,4.2,20.7,ORL,17182,3526,1,37.1,84.7,1
5268,6.3,.100,Brigham Young University,.103,19531,832,.716,Shawn Bradley,.457,12.3,12,0.5,0.7,8.1,PHI,6752,573,2,23.5,40.7,2
3146,4.5,.125,University of Memphis,.316,23711,704,.774,Anfernee Hardaway,.458,27.2,14,2.6,5.0,15.2,GSW,10684,3525,3,33.7,61.9,3
3271,5.4,.092,University of Kentucky,.345,22762,611,.766,Jamal Mashburn,.418,12.9,11,0.2,4.0,19.1,DAL,11644,2414,4,37.3,43.7,4
2166,3.8,.061,"University of Nevada, Las Vegas",.352,17851,563,.812,Isaiah Rider,.443,3.6,9,-1.2,2.7,16.7,MIN,9405,1535,5,31.7,22.8,5
2610,3.2,.050,Indiana University,.298,22007,825,.691,Calbert Cheaney,.466,-0.7,13,-2.1,1.7,9.5,WSB,7826,1398,6,26.7,23.1,6
283,1.1,-.014,Duke University,.272,4170,269,.769,Bobby Hurley,.353,-5.8,5,-7.5,3.3,3.8,SAC,1032,880,7,15.5,-1.2,7
5867,7.4,.088,University of Hartford,.215,25737,791,.638,Vin Baker,.485,10.4,13,-0.4,1.9,15.0,MIL,11839,1509,8,32.5,47.0,8
3881,4.5,.085,Wake Forest University,.347,21873,866,.690,Rodney Rogers,.451,13.8,12,0.5,2.0,10.9,DEN,9468,1722,9,25.3,38.8,9
2021,2.2,.068,Jackson State University,.360,23253,937,.746,Lindsey Hunter,.388,9.5,17,-0.4,2.7,8.5,DET,7956,2506,10,24.8,32.9,10
2434,2.9,.094,University of Tennessee,.402,28311,839,.863,Allan Houston,.444,9.9,12,-0.6,2.4,17.3,DET,14551,1990,11,33.7,55.3,11
3902,5.0,.088,University of North Carolina,.306,17683,774,.652,George Lynch,.446,11.5,12,0.6,1.4,6.6,LAL,5109,1121,12,22.8,32.3,12
588,1.5,.048,Seton Hall University,.378,7305,402,.779,Terry Dehere,.411,-2.6,6,-3.4,2.6,8.0,LAC,3235,1034,13,18.2,7.3,13
55,2.0,.087,Oregon State University,,186,27,.684,Scott Haskin,.467,0.0,1,-2.9,0.2,2.0,IND,55,6,14,6.9,0.3,14
153,1.8,.013,Florida State University,.000,838,85,.709,Doug Edwards,.378,-0.6,3,-4.6,0.7,2.4,ATL,203,60,15,9.9,0.2,15
403,1.2,.066,University of Kansas,.361,4602,335,.809,Rex Walters,.441,-1.5,7,-3.3,1.7,4.6,NJN,1547,569,16,13.7,6.3,16
219,1.1,.025,Indiana University,.290,2530,207,.775,Greg Graham,.407,-1.6,5,-4.4,1.0,4.5,CHH,938,201,17,12.2,1.3,17
10,0.7,-.064,Seton Hall University,.000,92,15,.750,Luther Wright,.348,-0.2,1,-10.1,0.0,1.3,UTA,19,0,18,6.1,-0.1,18
517,2.7,.005,University of Iowa,.000,2512,193,.667,Acie Earl,.403,-3.1,4,-6.9,0.3,5.1,BOS,980,61,19,13.0,0.3,19
1332,3.5,.104,University of Connecticut,.373,7592,383,.723,Scott Burrell,.418,6.1,8,1.2,1.4,6.9,CHH,2647,527,20,19.8,16.4,20
660,1.7,.040,University of Alabama,.348,6935,381,.666,James Robinson,.394,-1.2,7,-2.7,1.9,7.6,POR,2882,715,21,18.2,5.8,21
2808,4.9,.105,University of Arizona,.351,17282,568,.817,Chris Mills,.432,8.8,10,0.0,1.9,11.2,CLE,6357,1063,22,30.4,37.7,22
5148,6.1,.107,University of New Orleans,.200,16989,845,.605,Ervin Johnson,.505,8.7,13,0.0,0.5,4.1,SEA,3473,387,23,20.1,37.8,23
3221,3.2,.141,Florida State University,.331,29812,993,.861,Sam Cassell,.454,25.4,15,1.4,6.0,15.7,HOU,15635,5939,24,30.0,87.5,24
2690,4.2,.088,University of Cincinnati,.115,9925,644,.587,Corie Blount,.471,2.4,11,-1.0,0.7,3.6,CHI,2287,460,25,15.4,18.2,25
7,0.9,.089,Louisiana State University,,27,8,.667,Geert Hammink,.400,0.0,3,-8.4,0.3,1.8,ORL,14,2,26,3.4,0.1,26
24,1.1,.036,Georgia Institute of Technology,.000,69,22,.500,Malcolm Mackey,.378,-0.2,1,-10.7,0.0,1.5,PHO,32,1,27,3.1,0.1,27
1864,2.3,.088,"California State University, Long Beach",.348,15701,800,.790,Lucious Harris,.426,0.5,12,-1.9,1.4,7.2,DAL,5784,1130,28,19.6,28.7,28
,,,Virginia Commonwealth University,,,,,Sherron Mills,,,,,,,MIN,,,29,,,29
1957,6.4,.136,,.000,6729,307,.644,Gheorghe Muresan,.573,2.5,6,-0.5,0.5,9.8,WSB,3020,150,30,21.9,19.0,30
30,1.3,.020,University of Maryland,,143,23,.522,Evers Burns,.400,-0.1,1,-4.8,0.4,2.4,SAC,56,9,31,6.2,0.1,31
20,1.8,-.153,Mississippi Valley State University,.100,114,11,.500,Alphonso Ford,.308,-0.2,2,-9.9,0.9,3.2,PHI,35,10,32,10.4,-0.4,32
479,2.6,.066,University of Michigan,.000,1844,186,.704,Eric Riley,.456,-0.5,5,-3.0,0.3,3.1,DAL,574,60,33,9.9,2.5,33
36,0.9,-.020,Western Kentucky University,.222,293,40,.444,Darnell Mee,.312,-0.1,2,-3.6,0.5,1.9,GSW,76,18,34,7.3,-0.1,34
4,1.0,-.077,University of Arizona,,17,4,.500,Ed Stokes,.333,0.0,1,-5.4,0.3,0.8,MIA,3,1,35,4.3,0.0,35
,,,Tennessee Technological University,,,,,John Best,,,,,,,NJN,,,36,,,36
2545,2.9,.093,University of Cincinnati,.357,28969,880,.794,Nick Van Exel,.405,11.4,13,-0.4,6.6,14.4,LAL,12658,5777,37,32.9,55.9,37
,,,Syracuse University,,,,,Conrad McRae,,,,,,,WSB,,,38,,,38
,,,Duke University,,,,,Thomas Hill,,,,,,,IND,,,39,,,39
94,1.7,-.028,University of Washington,.400,512,55,.643,Rich Manning,.415,-1.0,2,-10.0,0.2,3.3,ATL,182,10,40,9.3,-0.3,40
,,,Tulane University,,,,,Anthony Reed,,,,,,,CHI,,,41,,,41
6,0.6,-.015,University of Kansas,.250,97,10,.500,Adonis Jordan,.296,-0.1,2,-7.7,2.2,2.1,SEA,21,22,42,9.7,0.0,42
89,1.7,.060,University of Utah,.279,382,53,.759,Josh Grant,.404,-0.1,1,-2.8,0.5,3.0,DEN,157,24,43,7.2,0.5,43
,,,Baylor University,,,,,Alex Holcombe,,,,,,,SAC,,,44,,,44
2914,3.5,.115,"California State University, Long Beach",.369,19805,841,.750,Bryon Russell,.431,18.5,13,1.7,1.3,7.9,UTA,6663,1085,45,23.5,47.4,45
31,1.4,-.014,"University of California, Los Angeles",.467,92,22,.750,Richard Petruska,.435,-0.2,1,-10.8,0.0,2.4,HOU,53,1,46,4.2,0.0,46
815,1.4,.101,Clemson University,.361,10052,579,.875,Chris Whitney,.395,2.0,11,-1.2,2.8,6.5,SAS,3738,1613,47,17.4,21.2,47
13,0.9,-.016,North Carolina State University,.000,58,14,.500,Kevin Thompson,.429,-0.1,1,-5.6,0.2,0.9,POR,13,3,48,4.1,0.0,48
,,,Mississippi Valley State University,,,,,Mark Buford,,,,,,,PHO,,,49,,,49
,,,,,,,,Marcelo Nicola,,,,,,,HOU,,,50,,,50
,,,University of Delaware,,,,,Spencer Dunkley,,,,,,,IND,,,51,,,51
176,2.6,.067,Michigan State University,.000,705,68,.531,Mike Peplowski,.556,-0.2,3,-2.9,0.4,2.9,SAC,194,26,52,10.4,1.0,52
,,,Southern University and A&M College,,,,,Leonard White,,,,,,,LAC,,,53,,,53
