ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
1,1,HOU,Ralph Sampson,University of Virginia,9,456,13591,7039,4011,1038,.486,.172,.661,29.8,15.4,8.8,2.3,20.1,.071,0.0,6.8
2,2,IND,Steve Stipanovich,University of Missouri,5,403,12591,5323,3131,938,.484,.179,.796,31.2,13.2,7.8,2.3,30.4,.116,1.1,9.9
3,3,HOU,Rodney McCray,University of Louisville,10,768,24876,9014,5087,2750,.503,.260,.761,32.4,11.7,6.6,3.6,56.0,.108,1.6,23.0
4,4,SDC,Byron Scott,Arizona State University,14,1073,30152,15097,2987,2729,.482,.370,.833,28.1,14.1,2.8,2.5,75.2,.120,0.4,18.6
5,5,CHI,Sidney Green,"University of Nevada, Las Vegas",10,679,13247,5080,4128,635,.454,.037,.738,19.5,7.5,6.1,0.9,17.4,.063,-2.7,-2.5
6,6,GSW,Russell Cross,Purdue University,1,45,354,166,82,22,.571,,.418,7.9,3.7,1.8,0.5,0.8,.106,-1.8,0.0
7,7,UTA,Thurl Bailey,North Carolina State University,12,928,24873,11834,4718,1298,.473,.114,.812,26.8,12.8,5.1,1.4,45.0,.087,-1.3,4.2
8,8,DET,Antoine Carr,Wichita State University,16,987,19780,9176,3384,1086,.503,.130,.780,20.0,9.3,3.4,1.1,42.1,.102,-0.6,7.0
9,9,DAL,Dale Ellis,University of Tennessee,17,1209,34778,19004,4201,1746,.479,.403,.784,28.8,15.7,3.5,1.4,84.7,.117,0.3,20.5
10,10,WSB,Jeff Malone,Mississippi State University,13,905,29660,17231,2364,2154,.484,.268,.871,32.8,19.0,2.6,2.4,54.2,.088,-2.1,-0.9
11,11,DAL,Derek Harper,University of Illinois at Urbana-Champaign,16,1199,37786,16006,2884,6577,.463,.354,.745,31.5,13.3,2.4,5.5,86.8,.110,1.2,30.2
12,12,NYK,Darrell Walker,University of Arkansas,10,720,18601,6389,3134,3276,.435,.059,.713,25.8,8.9,4.4,4.6,27.4,.071,1.0,14.2
13,13,KCK,Ennis Whatley,University of Alabama,10,385,7108,2150,679,1754,.468,.097,.755,18.5,5.6,1.8,4.6,9.6,.065,-2.5,-0.8
14,14,POR,Clyde Drexler,University of Houston,15,1086,37537,22195,6677,6125,.472,.318,.788,34.6,20.4,6.1,5.6,135.6,.173,6.0,75.6
15,15,DEN,Howard Carter,Louisiana State University,2,66,754,351,89,75,.440,.227,.774,11.4,5.3,1.3,1.1,0.0,-.002,-5.6,-0.7
