trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
575,2.4,-.016,Stanford University,,5206,238,.626,Art Harris,.396,,4,,2.7,9.1,SEA,2171,639,16,21.9,-1.7,16
67,1.0,.021,Oregon State University,,530,69,.682,Loy Petersen,.387,,2,,0.7,2.9,CHI,199,48,17,7.7,0.2,17
381,2.8,.103,Xavier University,,1868,136,.738,Bob Quick,.452,,4,,0.7,6.0,BAL,822,93,18,13.7,4.0,18
,,,University of Illinois at Urbana-Champaign,,,,,Ron Dunlap,,,,,,,CHI,,,19,,,19
921,6.8,.014,Niagara University,,3375,135,.714,Manny Leaks,.391,-0.6,6,-4.7,0.9,8.3,DET,1114,120,20,25.0,1.0,20
1324,3.7,.054,Murray State University,,3792,358,.636,Dick Cunningham,.406,-0.1,7,-11.8,0.6,2.8,PHO,1012,221,21,10.6,4.2,21
,,,Saint Louis University,,,,,Gene Moore,,,,,,,MIL,,,22,,,22
1820,3.3,.102,University of Nebraska,,15267,547,.814,Stu Lantz,.435,-0.8,8,-2.9,2.9,12.4,SDR,6782,1566,23,27.9,32.5,23
,,,University of Utah,,,,,Jeff Ockel,,,,,,,SEA,,,24,,,24
,,,Saint Mary of the Plains College,,,,,Donald Dee,,,,,,,DET,,,25,,,25
,,,University of New Mexico,,,,,Ron Nelson,,,,,,,BAL,,,26,,,26
41,0.9,-.064,University of Colorado,,363,48,.793,Pat Frink,.340,,1,,1.1,2.6,CIN,123,55,27,7.6,-0.5,27
1275,2.4,.016,Miami University,,9116,524,.727,Fred Foster,.414,-2.1,8,-5.4,1.1,7.8,CIN,4093,601,28,17.4,2.9,28
,,,University of Oklahoma,,,,,Donald Sidle,,,,,,,SFW,,,29,,,29
1309,3.5,.082,University of Dayton,,6619,379,.798,Don May,.453,-0.6,7,-4.6,1.0,8.8,NYK,3339,389,30,17.5,11.4,30
521,3.6,.034,Columbia University,,1771,145,.671,Dave Newmark,.405,,2,,0.7,5.3,CHI,769,100,31,12.2,1.2,31
132,2.1,-.036,Eastern Kentucky University,,415,63,.322,Garfield Smith,.385,,2,,0.3,2.7,BOS,168,17,32,6.6,-0.3,32
,,,University of South Carolina,,,,,Jack Thompson,,,,,,,BAL,,,33,,,33
,,,Tennessee State University,,,,,Ed Johnson,,,,,,,SEA,,,34,,,34
116,1.8,-.029,University of Iowa,,672,66,.531,Sam Williams,.353,,2,,1.0,3.9,MIL,255,64,35,10.2,-0.4,35
,,,American University,,,,,Art Beatty,,,,,,,PHO,,,36,,,36
26,1.2,-.154,Northeastern University,,126,22,.538,Harry Barnes,.281,,1,,0.2,2.0,SDR,43,5,37,5.7,-0.4,37
,,,Western Carolina University,,,,,Henry Logan,,,,,,,SEA,,,38,,,38
68,1.4,-.035,"University of California, Los Angeles",,428,49,.667,Mike Lynn,.329,,2,,0.6,2.6,CHI,126,31,39,8.7,-0.3,39
,,,Kentucky Wesleyan College,,,,,Dallas Thornton,,,,,,,BAL,,,40,,,40
,,,Weber State University,,,,,Daniel Sparks,,,,,,,CIN,,,41,,,41
106,2.7,.042,Saint Louis University,,290,40,.778,Rich Niemann,.414,,2,,0.5,2.8,DET,113,18,42,7.3,0.3,42
,,,"University of California, Los Angeles",,,,,Edgar Lacey,,,,,,,SFW,,,43,,,43
,,,Wichita State University,,,,,Warren Jabali,,,,,,,NYK,,,44,,,44
2,0.3,-.248,North Carolina State University,,18,7,.667,Ed Biedenbach,.000,,1,,0.4,0.6,LAL,4,3,45,2.6,-0.1,45
265,2.7,.060,Grambling State University,,1074,97,.613,Rich Johnson,.452,,3,,0.4,4.7,BOS,457,39,46,11.1,1.3,46
,,,Vanderbilt University,,,,,Bob Warren,,,,,,,ATL,,,47,,,47
,,,Benedictine College,,,,,Darryl Jones,,,,,,,SDR,,,48,,,48
194,5.7,.033,University of Memphis,,877,34,.760,Rich Jones,.385,-0.3,8,-3.5,1.4,10.6,PHO,360,46,49,25.8,0.6,49
3249,6.2,.087,Western Kentucky University,,12269,524,.646,Greg Smith,.482,-0.5,8,-3.5,1.8,7.8,MIL,4097,969,50,23.4,22.2,50
,,,Virginia Polytechnic Institute and State University,,,,,Glen Combs,,,,,,,SDR,,,51,,,51
41,1.0,-.082,Bowling Green State University,,294,42,.600,Al Hairston,.336,,2,,1.0,2.2,SEA,91,44,52,7.0,-0.5,52
,,,Loyola University of Chicago,,,,,Jim Tillman,,,,,,,CHI,,,53,,,53
,,,Voorhees College,,,,,Ed Chaplin,,,,,,,BAL,,,54,,,54
,,,Boston College,,,,,Jim Kissane,,,,,,,CIN,,,55,,,55
,,,Bethune-Cookman College,,,,,Carl Fuller,,,,,,,DET,,,56,,,56
436,3.8,.123,Brigham Young University,,1744,115,.844,Jim Eakins,.462,0.9,10,0.0,1.3,5.5,SFW,628,148,57,15.2,4.5,57
,,,Cheyney University of Pennsylvania,,,,,Hal Booker,,,,,,,NYK,,,58,,,58
,,,Missouri State University,,,,,Lou Shephard,,,,,,,LAL,,,59,,,59
,,,University of Kentucky,,,,,Thad Jaracz,,,,,,,BOS,,,60,,,60
,,,University of Miami,,,,,Rusty Parker,,,,,,,ATL,,,61,,,61
,,,University of North Carolina,,,,,Larry Miller,,,,,,,PHI,,,62,,,62
,,,University of Wisconsin,,,,,Joe Franklin,,,,,,,MIL,,,63,,,63
,,,University of Denver,,,,,Harry Hollines,,,,,,,PHO,,,64,,,64
,,,University of Tulsa,,,,,Eldridge Webb,,,,,,,SDR,,,65,,,65
,,,Duquesne University,,,,,Ron Guziak,,,,,,,SEA,,,66,,,66
,,,University of Delaware,,,,,Ken Barnett,,,,,,,CHI,,,67,,,67
,,,Princeton University,,,,,Joe Heiser,,,,,,,BAL,,,68,,,68
,,,Texas Southern University,,,,,Calvin Martin,,,,,,,CIN,,,69,,,69
82,1.9,-.023,Creighton University,,370,44,.630,Wally Anderzunas,.392,,1,,0.2,3.6,DET,159,9,70,8.4,-0.2,70
56,2.1,.028,Marshall University,,232,27,.556,Bob Allen,.326,,1,,0.4,1.8,SFW,48,10,71,8.6,0.1,71
,,,Marquette University,,,,,Brian Brunkhorst,,,,,,,NYK,,,72,,,72
,,,Kansas State University,,,,,Nick Pino,,,,,,,LAL,,,73,,,73
,,,Indiana State University,,,,,Jerry Newsom,,,,,,,BOS,,,74,,,74
,,,Georgia Institute of Technology,,,,,Phil Wagner,,,,,,,ATL,,,75,,,75
238,1.7,.032,University of Colorado,,2869,138,.809,Chuck Williams,.443,-1.5,8,-4.1,3.3,5.5,PHI,754,449,76,20.8,1.9,76
9,1.1,-.148,Davidson College,,40,8,.333,Rod Knowles,.286,,1,,0.0,1.1,PHO,9,0,77,5.0,-0.1,77
,,,University of Hawaii,,,,,Fred Smith,,,,,,,MIL,,,78,,,78
1129,2.4,.046,Loyola Marymount University,,10427,462,.713,Rick Adelman,.415,-0.2,7,-2.5,3.5,7.7,SDR,3579,1606,79,22.6,10.0,79
,,,Washington State University,,,,,Jim McKean,,,,,,,SEA,,,80,,,80
,,,University of North Texas,,,,,Willie Davis,,,,,,,CHI,,,81,,,81
,,,Southern University and A&M College,,,,,Jasper Wilson,,,,,,,BAL,,,82,,,82
,,,Northeastern State University,,,,,Dick Dumas,,,,,,,CIN,,,83,,,83
,,,Long Island University,,,,,Larry Newbold,,,,,,,DET,,,84,,,84
,,,West Virginia University,,,,,Dave Reasor,,,,,,,SFW,,,85,,,85
,,,Dickinson College,,,,,Bob Waldal,,,,,,,NYK,,,86,,,86
,,,Hillsdale College,,,,,Dennis Hrcka,,,,,,,LAL,,,87,,,87
,,,Duke University,,,,,Mike Lewis,,,,,,,BOS,,,88,,,88
,,,Elizabeth City State University,,,,,Oscar Smith,,,,,,,ATL,,,89,,,89
,,,Fairfield University,,,,,Bill Jones,,,,,,,PHI,,,90,,,90
,,,University of Minnesota,,,,,Tom Kondla,,,,,,,MIL,,,91,,,91
,,,Idaho State University,,,,,Charles Parkes,,,,,,,PHO,,,92,,,92
,,,Jackson State University,,,,,Aaron Sellers,,,,,,,SDR,,,93,,,93
,,,University of Oklahoma,,,,,Willie Rogers,,,,,,,SEA,,,94,,,94
,,,Point Loma Nazarene University,,,,,Lloyd Higgins,,,,,,,CHI,,,95,,,95
158,2.5,-.034,Saint Louis University,,916,64,.483,Barry Orms,.309,,1,,0.8,2.8,BAL,181,49,96,14.3,-0.7,96
,,,Mississippi State University,,,,,Dave Williams,,,,,,,CIN,,,97,,,97
,,,Saint Peter's College,,,,,Harry Laurie,,,,,,,DET,,,98,,,98
,,,Bowling Green State University,,,,,Walt Platkowski,,,,,,,SFW,,,99,,,99
,,,University of Dayton,,,,,Bobby Hooper,,,,,,,NYK,,,100,,,100
,,,University of Southern Colorado,,,,,John Smith,,,,,,,LAL,,,101,,,101
,,,Alcorn State University,,,,,Julius Keye,,,,,,,BOS,,,102,,,102
,,,Manhattan College,,,,,Marin Baietti,,,,,,,ATL,,,103,,,103
,,,Albany State University,,,,,Melvin Jones,,,,,,,PHI,,,104,,,104
,,,University of Denver,,,,,Brian Clare,,,,,,,PHO,,,105,,,105
,,,"University of Nevada, Las Vegas",,,,,Elbert Miller,,,,,,,MIL,,,106,,,106
,,,Ashland University,,,,,John Schetzsle,,,,,,,SDR,,,107,,,107
,,,Utah State University,,,,,Jimmy Smith,,,,,,,SEA,,,108,,,108
,,,Loyola University of Chicago,,,,,Corky Bell,,,,,,,CHI,,,109,,,109
,,,Western Kentucky University,,,,,Wayne Chapman,,,,,,,BAL,,,110,,,110
,,,Indiana University,,,,,Butch Joyner,,,,,,,CIN,,,111,,,111
,,,Syracuse University,,,,,Vaughn Harper,,,,,,,DET,,,112,,,112
,,,University of San Francisco,,,,,Art Wilmore,,,,,,,SFW,,,113,,,113
,,,University of Kansas,,,,,Roger Bohnenstiel,,,,,,,NYK,,,114,,,114
,,,Marshall University,,,,,George Stone,,,,,,,LAL,,,115,,,115
,,,St. Bonaventure University,,,,,Bill Butler,,,,,,,BOS,,,116,,,116
,,,Albany State University,,,,,Mack Daughty,,,,,,,ATL,,,117,,,117
,,,Temple University,,,,,Clarence Brookins,,,,,,,PHI,,,118,,,118
,,,University of Kentucky,,,,,Cliff Berger,,,,,,,MIL,,,119,,,119
,,,University of Utah,,,,,Mervin Jackson,,,,,,,PHO,,,120,,,120
,,,University of Memphis,,,,,Mike Butler,,,,,,,SDR,,,121,,,121
261,3.0,-.003,Duke University,,1323,86,.794,Joe Kennedy,.373,,2,,0.8,5.3,SEA,454,67,122,15.4,-0.1,122
,,,Northwestern University,,,,,Mike Weaver,,,,,,,CHI,,,123,,,123
,,,Boston College,,,,,Steve Adelman,,,,,,,BAL,,,124,,,124
,,,Vanderbilt University,,,,,Robert Wyendanet,,,,,,,CIN,,,125,,,125
,,,University of Nebraska,,,,,Tom Baack,,,,,,,DET,,,126,,,126
,,,Santa Clara University,,,,,Bob Heaney,,,,,,,SFW,,,127,,,127
,,,North Carolina Agricultural and Technical State University,,,,,Sylvester Adams,,,,,,,NYK,,,128,,,128
,,,East Carolina University,,,,,Charles Alford,,,,,,,LAL,,,129,,,129
,,,Long Island University,,,,,Ivan Leschinsky,,,,,,,BOS,,,130,,,130
10,0.9,-.134,Tennessee State University,,29,11,.429,Dwight Waller,.222,,1,,0.1,0.6,ATL,7,1,131,2.6,-0.1,131
,,,Rider University,,,,,Greg Cisson,,,,,,,PHI,,,132,,,132
,,,North Carolina Central University,,,,,Lee Davis,,,,,,,PHO,,,133,,,133
,,,University of Missouri,,,,,Eugene Jones,,,,,,,MIL,,,134,,,134
,,,Clark Atlanta University,,,,,Leonardo Epps,,,,,,,SDR,,,135,,,135
84,2.2,-.036,University of Southern California,,375,39,.695,Jim Marsh,.333,,1,,0.8,3.1,SEA,119,30,136,9.6,-0.3,136
,,,Iowa State University,,,,,Jim McGonigle,,,,,,,CHI,,,137,,,137
,,,Bowling Green State University,,,,,Al Dixon,,,,,,,BAL,,,138,,,138
,,,Rochester Institute of Technology,,,,,James Robinson,,,,,,,CIN,,,139,,,139
,,,"University of Nevada, Las Vegas",,,,,Jerry Chandler,,,,,,,SFW,,,140,,,140
,,,Marshall University,,,,,Bob Redd,,,,,,,NYK,,,141,,,141
,,,Presbyterian College,,,,,Harry Singletary,,,,,,,LAL,,,142,,,142
,,,University of Evansville,,,,,Tom Neimeir,,,,,,,BOS,,,143,,,143
,,,Tennessee State University,,,,,Henry Watkins,,,,,,,ATL,,,144,,,144
,,,University of Miami,,,,,Bill Soens,,,,,,,PHI,,,145,,,145
,,,Marquette University,,,,,Brad Luchini,,,,,,,MIL,,,146,,,146
1046,2.8,.051,Idaho State University,.337,10795,379,.854,Ron Boone,.454,-0.1,13,-2.0,3.4,13.9,PHO,5284,1273,147,28.5,11.5,147
,,,Lane College,,,,,Roy Manning,,,,,,,SDR,,,148,,,148
,,,University of Utah,,,,,Walt Simon,,,,,,,SEA,,,149,,,149
,,,University of Wisconsin-Oshkosh,,,,,John Lallensack,,,,,,,CHI,,,150,,,150
,,,University of Texas at El Paso,,,,,Willie Cager,,,,,,,BAL,,,151,,,151
,,,University of Louisiana at Monroe,,,,,Glynn Saulters,,,,,,,CIN,,,152,,,152
,,,University of California,,,,,Bob Wolfe,,,,,,,SFW,,,153,,,153
,,,Guilford College,,,,,Pat Moriarty,,,,,,,NYK,,,154,,,154
,,,Western Michigan University,,,,,Reggie Lacefield,,,,,,,LAL,,,155,,,155
,,,Fordham University,,,,,Bill Langheld,,,,,,,BOS,,,156,,,156
,,,University of Texas at El Paso,,,,,Bill Harris,,,,,,,ATL,,,157,,,157
,,,North Carolina Agricultural and Technical State University,,,,,Ted Campbell,,,,,,,PHI,,,158,,,158
,,,University of Florida,,,,,Dave Miller,,,,,,,MIL,,,159,,,159
,,,University of Arizona,,,,,Bill Davis,,,,,,,PHO,,,160,,,160
,,,Lincoln University of Missouri,,,,,Marshall Evans,,,,,,,SDR,,,161,,,161
106,1.4,.072,Santa Clara University,,490,74,.692,Bud Ogden,.445,,2,,0.6,3.5,SEA,257,48,162,6.6,0.7,162
2175,3.8,.066,Purdue University,,15026,578,.792,Herm Gilliam,.441,2.2,8,-0.7,3.8,10.8,CHI,6252,2225,163,26.0,20.8,163
,,,St. John's University,,,,,Rudy Bogad,,,,,,,BAL,,,164,,,164
,,,University of Massachusetts Amherst,,,,,Bill Tindall,,,,,,,CIN,,,165,,,165
,,,Hillside University,,,,,Ken Morehead,,,,,,,NYK,,,166,,,166
,,,Montana State University,,,,,Harvey Mumford,,,,,,,LAL,,,167,,,167
,,,University of Rhode Island,,,,,Art Stephenson,,,,,,,BOS,,,168,,,168
,,,University of South Carolina,,,,,Frank Standard,,,,,,,ATL,,,169,,,169
,,,Kansas State University,,,,,Earl Seyfert,,,,,,,PHI,,,170,,,170
,,,,,,,,Pat Hobard,,,,,,,PHO,,,171,,,171
,,,North Carolina State University,,,,,Bobby Lewis,,,,,,,SDR,,,172,,,172
,,,"University of California, Los Angeles",,,,,Mike Warren,,,,,,,SEA,,,173,,,173
,,,University of Washington,,,,,Dave Carr,,,,,,,CHI,,,174,,,174
,,,East Tennessee State University,,,,,Ernest Sims,,,,,,,BAL,,,175,,,175
,,,Southeastern Louisiana University,,,,,Charles Core,,,,,,,CIN,,,176,,,176
,,,Princeton University,,,,,John Harlow,,,,,,,NYK,,,177,,,177
,,,Abilene Christian University,,,,,John Godfrey,,,,,,,LAL,,,178,,,178
,,,College of the Holy Cross,,,,,Keith Hockstein,,,,,,,BOS,,,179,,,179
,,,Syracuse University,,,,,George Hicker,,,,,,,ATL,,,180,,,180
,,,Davidson College,,,,,Tom Youngdale,,,,,,,PHI,,,181,,,181
,,,East Texas State University,,,,,Bill Gaines,,,,,,,SDR,,,182,,,182
,,,Texas Christian University,,,,,Mickey McCarthy,,,,,,,CHI,,,183,,,183
,,,Bradley University,,,,,Joe Allen,,,,,,,BAL,,,184,,,184
,,,Westminster College of Pennsylvania,,,,,Mike Drepling,,,,,,,CIN,,,185,,,185
,,,Guilford College,,,,,Ed Fellers,,,,,,,NYK,,,186,,,186
129,2.0,.026,Temple University,,556,65,.690,Johnny Baum,.414,,2,,0.5,4.5,LAL,292,31,187,8.6,0.3,187
,,,Point Loma Nazarene University,,,,,Bernie Foster,,,,,,,ATL,,,188,,,188
,,,North Carolina Agricultural and Technical State University,,,,,George Mack,,,,,,,PHI,,,189,,,189
,,,University of Missouri-St. Louis,,,,,Chuck Caldwell,,,,,,,SDR,,,190,,,190
,,,University of Louisville,,,,,Fred Holden,,,,,,,CHI,,,191,,,191
,,,University of San Francisco,,,,,Dennis Blace,,,,,,,BAL,,,192,,,192
,,,,,,,,Dick Harris,,,,,,,CIN,,,193,,,193
,,,Tennessee Wesleyan College,,,,,Bob Ferguson,,,,,,,NYK,,,194,,,194
,,,University of Wyoming,,,,,Mike Eberle,,,,,,,LAL,,,195,,,195
,,,Baldwin-Wallace College,,,,,Terry Allerton,,,,,,,ATL,,,196,,,196
,,,Villanova University,,,,,Joe Crews,,,,,,,PHI,,,197,,,197
,,,San Diego State University,,,,,Dave Miller,,,,,,,SDR,,,198,,,198
,,,Central Washington University,,,,,Tom Benedict,,,,,,,CHI,,,199,,,199
,,,Cornell University,,,,,Greg Morris,,,,,,,BAL,,,200,,,200
,,,University of Cincinnati,,,,,John Howard,,,,,,,CIN,,,201,,,201
51,0.8,.051,Lincoln University of Missouri,,645,68,.674,Milt Williams,.424,-0.2,3,-3.4,1.8,3.5,NYK,236,125,202,9.5,0.7,202
,,,Tennessee State University,,,,,Nate Ware,,,,,,,PHI,,,203,,,203
,,,Pepperdine University,,,,,Harold Grant,,,,,,,SDR,,,204,,,204
,,,DePaul University,,,,,Bob Zoretich,,,,,,,CHI,,,205,,,205
,,,Fairfield University,,,,,Art Kenny,,,,,,,BAL,,,206,,,206
,,,University of Evansville,,,,,Larry Humes,,,,,,,CIN,,,207,,,207
,,,University of Connecticut,,,,,Bill Corley,,,,,,,SDR,,,208,,,208
,,,Indiana State University,,,,,Rich Mason,,,,,,,CHI,,,209,,,209
,,,Seattle University,,,,,Jim LaCour,,,,,,,BAL,,,210,,,210
,,,,,,,,Jay Reffords,,,,,,,CIN,,,211,,,211
,,,Norfolk State University,,,,,Rich Rirkendal,,,,,,,CHI,,,212,,,212
,,,Midwestern State University,,,,,Ron Woodruff,,,,,,,BAL,,,213,,,213
,,,University of Delaware,,,,,Willie Horton,,,,,,,CHI,,,214,,,214
