ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
66,,MLH,Bob Rousey,Kansas State University,,,,,,,,,,,,,,,,,
67,,MLH,Darrell Tucker,Utah State University,,,,,,,,,,,,,,,,,
68,,MNL,Doug Atkins,University of Tennessee,,,,,,,,,,,,,,,,,
69,,MNL,Hank Budde,Xavier University,,,,,,,,,,,,,,,,,
70,,MNL,Bill Chambers,College of William & Mary,,,,,,,,,,,,,,,,,
71,,MNL,Harold Christensen,Brigham Young University,,,,,,,,,,,,,,,,,
72,,MNL,Ron Feiereisel,DePaul University,1,10,59,30,6,6,.286,,.875,5.9,3.0,0.6,0.6,0.0,.040,,
73,,MNL,Ken Flowers,University of Southern California,,,,,,,,,,,,,,,,,
74,,MNL,Bob Gelle,University of Minnesota,,,,,,,,,,,,,,,,,
75,,MNL,Bob Gussner,Hamline University,,,,,,,,,,,,,,,,,
76,,MNL,Walt Kearns,University of Arkansas,,,,,,,,,,,,,,,,,
77,,MNL,Hartly Kruger,University of Idaho,,,,,,,,,,,,,,,,,
78,,MNL,Roger Kuss,University of Wisconsin-River Falls,,,,,,,,,,,,,,,,,
79,,MNL,Zippy Morocco,University of Georgia,,,,,,,,,,,,,,,,,
80,,MNL,Lloyd Olmstead,Cornell College,,,,,,,,,,,,,,,,,
81,,MNL,Joe Richey,Brigham Young University,,,,,,,,,,,,,,,,,
82,,MNL,Pete Silas,Georgia Institute of Technology,,,,,,,,,,,,,,,,,
83,,MNL,Lloyd Thorgaard,Hamline University,,,,,,,,,,,,,,,,,
84,,MNL,Chuck Wolfe,University of North Dakota,,,,,,,,,,,,,,,,,
85,,NYK,Dick Atha,Indiana State University,2,43,448,137,66,51,.393,,.795,10.4,3.2,1.5,1.2,0.6,.068,,
86,,NYK,Delmer Diercks,Iowa State University,,,,,,,,,,,,,,,,,
87,,NYK,Forrest Hamilton,Missouri State University,,,,,,,,,,,,,,,,,
88,,NYK,Bob Matheny,University of California,,,,,,,,,,,,,,,,,
89,,NYK,Larry O'Connor,Canisius College,,,,,,,,,,,,,,,,,
90,,NYK,Richard Prater,University of Kentucky,,,,,,,,,,,,,,,,,
91,,NYK,Allan Schutts,Springfield College,,,,,,,,,,,,,,,,,
92,,NYK,Joe Smyth,Niagara University,1,40,495,131,98,49,.348,,.538,12.4,3.3,2.5,1.2,0.1,.006,,
93,,PHW,Jack George,La Salle University,8,506,15860,5153,2129,2169,.364,,.704,31.3,10.2,4.2,4.3,17.7,.054,,
94,,ROC,Will Bales,Eastern Kentucky University,,,,,,,,,,,,,,,,,
95,,ROC,Hugh Beins,Georgetown University,,,,,,,,,,,,,,,,,
96,,ROC,Bill Edwards,St. Bonaventure University,,,,,,,,,,,,,,,,,
97,,ROC,Jim Gerber,Bowling Green State University,,,,,,,,,,,,,,,,,
98,,ROC,Bob Goss,North Carolina State University,,,,,,,,,,,,,,,,,
99,,ROC,Dick Gross,Wheaton College,,,,,,,,,,,,,,,,,
100,,ROC,Ed Kohl,Regis University,,,,,,,,,,,,,,,,,
101,,ROC,John Kurz,Loyola Marymount University,,,,,,,,,,,,,,,,,
102,,ROC,Gene Lambert,University of Arkansas,,,,,,,,,,,,,,,,,
103,,ROC,Nick Maguire,Villanova University,,,,,,,,,,,,,,,,,
104,,ROC,Frank Reddout,Syracuse University,1,7,18,13,9,0,.833,,.750,2.6,1.9,1.3,0.0,0.3,.802,,
105,,ROC,Jim Scottie,West Virginia University,,,,,,,,,,,,,,,,,
106,,ROC,Kenny Sears,Santa Clara University,8,529,14923,7355,4142,843,.455,,.826,28.2,13.9,7.8,1.6,55.8,.179,,
107,,ROC,Kendall Sheets,Oklahoma State University,,,,,,,,,,,,,,,,,
108,,ROC,Tex Silverman,George Washington University,,,,,,,,,,,,,,,,,
109,,ROC,Paul Smaagard,Hamline University,,,,,,,,,,,,,,,,,
110,,ROC,Norm Swanson,University of Detroit Mercy,1,63,611,100,110,33,.226,,.594,9.7,1.6,1.7,0.5,-0.4,-.034,,
111,,ROC,Will Walls,Miami University,,,,,,,,,,,,,,,,,
112,,SYR,Al Bailey,Duquesne University,,,,,,,,,,,,,,,,,
113,,SYR,Garrett Beshear,Murray State University,,,,,,,,,,,,,,,,,
114,,SYR,Glen Dille,University of Tulsa,,,,,,,,,,,,,,,,,
115,,SYR,Joe Hughes,University of Denver,,,,,,,,,,,,,,,,,
116,,SYR,Bill Hull,Utah State University,,,,,,,,,,,,,,,,,
117,,SYR,Bill Jenkins,LeMoyne College,,,,,,,,,,,,,,,,,
118,,SYR,Billy Kenville,St. Bonaventure University,6,345,6778,2434,1206,715,.363,,.758,19.6,7.1,3.5,2.1,13.7,.097,,
119,,SYR,Dick Knostman,Kansas State University,1,5,47,13,17,6,.300,,.636,9.4,2.6,3.4,1.2,0.2,.183,,
120,,SYR,Andy McGowan,Manhattan College,,,,,,,,,,,,,,,,,
121,,SYR,Gerald Nappy,Georgetown University,,,,,,,,,,,,,,,,,
122,,SYR,Warren Shackelford,University of Tulsa,,,,,,,,,,,,,,,,,
