trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
746,2.5,.058,St. Bonaventure University,,5047,297,.595,Freddie Crawford,.446,,5,,2.1,6.8,NYK,2031,610,63,17.0,6.1,64
,,,Iowa State University,,,,,Dick Riesback,,,,,,,BAL,,,64,,,65
,,,Pepperdine University,,,,,Harry Dinnell,,,,,,,SFW,,,65,,,66
,,,Northern Michigan University,,,,,Gary Silc,,,,,,,DET,,,66,,,67
,,,Texas A&M University,,,,,Harold Strothers,,,,,,,STL,,,67,,,68
,,,Lakeland College,,,,,Ray Cronk,,,,,,,NYK,,,68,,,69
,,,University of Wisconsin,,,,,Ron Jackson,,,,,,,BAL,,,69,,,70
,,,University of Idaho,,,,,Chuck White,,,,,,,SFW,,,70,,,71
,,,Seattle University,,,,,Ernie Durston,,,,,,,DET,,,71,,,72
,,,Oklahoma Christian University,,,,,Frank Davis,,,,,,,STL,,,72,,,73
,,,Furman University,,,,,Gerald Glur,,,,,,,NYK,,,73,,,74
,,,DePaul University,,,,,M. C. Thompson,,,,,,,BAL,,,74,,,75
,,,Southeast Missouri State University,,,,,Carl Ritter,,,,,,,STL,,,75,,,76
,,,University of Tennessee,,,,,Orbie Bowling,,,,,,,NYK,,,76,,,77
,,,Iowa State University,,,,,Marv Straw,,,,,,,STL,,,77,,,78
,,,Baldwin-Wallace College,,,,,Bob Walter,,,,,,,NYK,,,78,,,79
,,,North Carolina Agricultural and Technical State University,,,,,Hugh Evans,,,,,,,STL,,,79,,,80
,,,Cornell University,,,,,Jerry Szachara,,,,,,,NYK,,,80,,,81
,,,Central Missouri State University,,,,,Gordon McFarland,,,,,,,STL,,,81,,,82
,,,La Salle University,,,,,Bill Raftery,,,,,,,NYK,,,82,,,83
,,,Eastern Kentucky University,,,,,Ron Pickett,,,,,,,NYK,,,83,,,84
