ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
37,37,WSB,Terry Sykes,Grambling State University,,,,,,,,,,,,,,,,,
38,38,LAL,Lew Massey,University of North Carolina at Charlotte,,,,,,,,,,,,,,,,,
39,39,SEA,James Lee,University of Kentucky,,,,,,,,,,,,,,,,,
40,40,GSW,Wayne Cooper,University of New Orleans,14,984,20274,7777,6095,852,.457,.146,.736,20.6,7.9,6.2,0.9,36.9,.087,-1.7,1.4
41,41,SDC,Jerome Whitehead,Marquette University,11,679,11828,4423,3268,374,.497,.000,.718,17.4,6.5,4.8,0.6,16.4,.067,-3.5,-4.4
42,42,SEA,Kevin McDonald,University of Pennsylvania,,,,,,,,,,,,,,,,,
43,43,PHI,Glenn Hagan,St. Bonaventure University,1,4,25,7,4,8,.429,,1.000,6.3,1.8,1.0,2.0,0.1,.201,3.7,0.0
44,44,POR,Clemon Johnson,Florida Agricultural and Mechanical University,10,761,13310,4102,3508,744,.492,.000,.621,17.5,5.4,4.6,1.0,25.5,.092,-0.4,5.4
45,45,NJN,Mike Phillips,University of Kentucky,,,,,,,,,,,,,,,,,
46,46,DEN,Hollis Copeland,Rutgers University,2,93,1260,464,161,89,.488,.000,.739,13.5,5.0,1.7,1.0,1.3,.050,-2.5,-0.1
47,47,HOU,Billy Ray Bates,Kentucky State University,4,187,3328,2197,313,352,.474,.303,.796,17.8,11.7,1.7,1.9,6.9,.099,-1.8,0.2
48,48,SDC,Mike Santos,Utah State University,,,,,,,,,,,,,,,,,
49,49,KCK,Jeff Cook,Idaho State University,8,518,9697,2734,2334,707,.462,.056,.716,18.7,5.3,4.5,1.4,17.7,.088,-0.3,4.2
50,50,BOS,Dana Skinner,Merrimack College,,,,,,,,,,,,,,,,,
51,51,SDC,Ricky Gallon,University of Louisville,,,,,,,,,,,,,,,,,
52,52,KCK,Mike Russell,Texas Tech University,,,,,,,,,,,,,,,,,
53,53,CHI,Randy Ayers,Miami University,,,,,,,,,,,,,,,,,
54,54,ATL,Steve Grant,Manhattan College,,,,,,,,,,,,,,,,,
55,55,NYK,Marc Iavaroni,University of Virginia,7,531,8371,2328,1725,514,.459,.000,.710,15.8,4.4,3.2,1.0,8.0,.046,-2.3,-0.6
56,56,GSW,Steve Neff,Southern Nazarene University,,,,,,,,,,,,,,,,,
57,57,CLE,Ken Higgs,Louisiana State University,,,,,,,,,,,,,,,,,
58,58,WSB,Rick Apke,Creighton University,,,,,,,,,,,,,,,,,
59,59,MIL,Pat Cummings,University of Cincinnati,12,683,14516,6529,3825,807,.497,.000,.737,21.3,9.6,5.6,1.2,22.6,.075,-2.3,-1.0
60,60,LAL,Michael Cooper,University of New Mexico,12,873,23635,7729,2769,3666,.469,.340,.833,27.1,8.9,3.2,4.2,52.5,.107,1.0,18.2
61,61,SEA,Dave Baxter,University of Michigan,,,,,,,,,,,,,,,,,
62,62,NJN,Dave Batton,University of Notre Dame,2,58,589,188,123,32,.448,.000,.471,10.2,3.2,2.1,0.6,0.7,.055,-3.0,-0.2
63,63,PHO,Joel Kramer,San Diego State University,5,328,4184,1257,916,343,.479,.000,.737,12.8,3.8,2.8,1.0,9.1,.105,-0.9,1.2
64,64,SAS,Gerald Henderson,Virginia Commonwealth University,13,871,18856,7773,1453,3141,.472,.332,.776,21.6,8.9,1.7,3.6,32.1,.082,-1.1,4.3
65,65,SDC,Marvin Dalph,University of Arkansas,,,,,,,,,,,,,,,,,
66,66,POR,Sterling Edmunds,Dartmouth College,,,,,,,,,,,,,,,,,
67,67,HOU,Jackie Robinson,"University of Nevada, Las Vegas",3,22,185,83,27,13,.463,.000,.700,8.4,3.8,1.2,0.6,0.3,.089,-3.3,-0.1
68,68,SDC,Jim Boylan,Marquette University,,,,,,,,,,,,,,,,,
69,69,HOU,Joel Thompson,University of Michigan,,,,,,,,,,,,,,,,,
70,70,KCK,Jeffrey Crompton,University of North Carolina,,,,,,,,,,,,,,,,,
71,71,IND,Ricky Lee,Oregon State University,,,,,,,,,,,,,,,,,
72,72,BOS,Dave Nelson,Bloomfield College,,,,,,,,,,,,,,,,,
73,73,SDC,Larry Harris,University of Pittsburgh,,,,,,,,,,,,,,,,,
74,74,NOJ,Mel Davis,University of North Texas,,,,,,,,,,,,,,,,,
75,75,NOJ,Jeff Covington,Youngstown State University,,,,,,,,,,,,,,,,,
76,76,SDC,Leroy McDonald,Wake Forest University,,,,,,,,,,,,,,,,,
77,77,GSW,Derrick Jackson,Georgetown University,,,,,,,,,,,,,,,,,
78,78,CLE,Stan Rome,Clemson University,,,,,,,,,,,,,,,,,
79,79,NYK,Erving Giddings,University of Dayton,,,,,,,,,,,,,,,,,
80,80,MIL,Otis Howard,Austin Peay State University,1,14,113,59,41,5,.429,,.478,8.1,4.2,2.9,0.4,0.2,.064,-5.5,-0.1
81,81,WSB,Lawrence Boston,University of Maryland,1,13,125,56,39,2,.462,,.615,9.6,4.3,3.0,0.2,0.2,.075,-4.7,-0.1
82,82,LAL,Harold Robertson,Lincoln University of Missouri,,,,,,,,,,,,,,,,,
83,83,SEA,Billy Lewis,Illinois State University,,,,,,,,,,,,,,,,,
84,84,NJN,Walter Jordan,Purdue University,1,30,207,68,42,11,.387,,.588,6.9,2.3,1.4,0.4,-0.1,-.021,-4.5,-0.1
85,85,PHO,Bob Miller,University of Cincinnati,1,2,8,4,5,1,.667,,,4.0,2.0,2.5,0.5,0.1,.360,11.0,0.0
86,86,SAS,Rich Adams,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
87,87,PHI,Brett Vroman,"University of Nevada, Las Vegas",1,11,93,34,25,9,.370,.000,.737,8.5,3.1,2.3,0.8,0.1,.048,-2.4,0.0
88,88,PHO,Wayne Smith,"University of California, Irvine",,,,,,,,,,,,,,,,,
89,89,NJN,Cecile Rose,University of Houston,,,,,,,,,,,,,,,,,
90,90,SDC,David Thompson,Florida State University,,,,,,,,,,,,,,,,,
91,91,HOU,Gary Goodner,University of Texas at Austin,,,,,,,,,,,,,,,,,
92,92,IND,James Sparrow,North Carolina Agricultural and Technical State University,,,,,,,,,,,,,,,,,
93,93,KCK,Derick Clairborne,University of Massachusetts Amherst,,,,,,,,,,,,,,,,,
94,94,BOS,Greg Tynes,Seton Hall University,,,,,,,,,,,,,,,,,
95,95,DET,Dave Caligaris,Northeastern University,,,,,,,,,,,,,,,,,
96,96,NOJ,Duck Williams,University of Notre Dame,1,77,1794,506,106,183,.447,.000,.700,23.3,6.6,1.4,2.4,-0.3,-.009,-4.4,-1.1
97,97,CHI,Ron Anthony,Jacksonville University,,,,,,,,,,,,,,,,,
98,98,ATL,Chris Potter,College of the Holy Cross,,,,,,,,,,,,,,,,,
99,99,CLE,Ken Koenigs,University of Kansas,,,,,,,,,,,,,,,,,
100,100,NYK,Greg Green,Southern University and A&M College,,,,,,,,,,,,,,,,,
101,101,GSW,Bubba Wilson,Western Carolina University,1,16,143,17,16,12,.280,,.500,8.9,1.1,1.0,0.8,-0.2,-.064,-7.5,-0.2
102,102,WSB,Roger Dickens,Towson University,,,,,,,,,,,,,,,,,
103,103,MIL,Russ Coleman,University of the Pacific,,,,,,,,,,,,,,,,,
104,104,LAL,Carlos Terry,Winston-Salem State University,3,94,1078,285,227,124,.434,.000,.672,11.5,3.0,2.4,1.3,1.5,.066,0.4,0.6
105,105,SEA,Ralph Drollinger,"University of California, Los Angeles",1,6,67,15,19,14,.500,,.250,11.2,2.5,3.2,2.3,-0.2,-.117,-6.4,-0.1
106,106,DEN,Michael Edwards,University of Texas-Pan American,,,,,,,,,,,,,,,,,
107,107,PHO,Andre Wakefield,Loyola University of Chicago,2,81,633,187,80,73,.354,,.708,7.8,2.3,1.0,0.9,-1.1,-.080,-7.9,-0.9
108,108,SAS,Eugene Parker,Purdue University,,,,,,,,,,,,,,,,,
109,109,PHI,Mark Haymore,University of Massachusetts Amherst,,,,,,,,,,,,,,,,,
110,110,POR,Clay Johnson,University of Missouri,3,80,688,224,93,45,.410,.333,.724,8.6,2.8,1.2,0.6,0.7,.046,-3.2,-0.2
111,111,NJN,Golie Augustus,University of South Carolina,,,,,,,,,,,,,,,,,
112,112,SDC,Bob Miscevicious,Providence College,,,,,,,,,,,,,,,,,
113,113,HOU,Eddie Joe Chavez,Santa Clara University,,,,,,,,,,,,,,,,,
114,114,KCK,Jim Krivacs,University of Texas at Austin,,,,,,,,,,,,,,,,,
115,115,IND,Sherman Dillard,James Madison University,,,,,,,,,,,,,,,,,
116,116,BOS,Dave Winey,University of Minnesota,,,,,,,,,,,,,,,,,
117,117,DET,Audie Matthews,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
118,118,NOJ,John Douglas,University of Kansas,2,67,1043,452,91,147,.461,.311,.663,15.6,6.7,1.4,2.2,0.5,.022,-3.4,-0.4
119,119,CHI,John Shoemaker,Miami University,,,,,,,,,,,,,,,,,
120,120,ATL,Gerald Glover,Howard University,,,,,,,,,,,,,,,,,
121,121,NYK,Ed Warren,Briar Cliff University,,,,,,,,,,,,,,,,,
122,122,GSW,Buzz Hartnett,University of San Diego,,,,,,,,,,,,,,,,,
123,123,CLE,Ron Bell,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
124,124,MIL,Dave Kyle,Cleveland State University,,,,,,,,,,,,,,,,,
125,125,WSB,Archie Aldridge,Miami University,,,,,,,,,,,,,,,,,
126,126,LAL,Kim Stewart,University of Washington,,,,,,,,,,,,,,,,,
127,127,DEN,Robert Heard,Columbus State University,,,,,,,,,,,,,,,,,
128,128,PHO,Charles Thompson,University of Houston,,,,,,,,,,,,,,,,,
129,129,SAS,Harry Morgan,Indiana State University,,,,,,,,,,,,,,,,,
130,130,PHI,Osborne Lockhart,University of Minnesota,,,,,,,,,,,,,,,,,
131,131,POR,Tim Evans,University of Puget Sound,,,,,,,,,,,,,,,,,
132,132,NJN,Doug Jemison,University of San Francisco,,,,,,,,,,,,,,,,,
133,133,SDC,Stan Pietkiewicz,Auburn University,3,96,1070,376,93,174,.458,.333,.806,11.1,3.9,1.0,1.8,1.5,.066,-2.8,-0.2
134,134,HOU,Stan Stewart,Loyola Marymount University,,,,,,,,,,,,,,,,,
135,135,IND,Ollie Matson,Pepperdine University,,,,,,,,,,,,,,,,,
136,136,KCK,Charles McMilliam,University of North Texas,,,,,,,,,,,,,,,,,
137,137,BOS,Steve Balkun,Fairfield University,,,,,,,,,,,,,,,,,
138,138,DET,Herb Entzminger,Johnson C. Smith University,,,,,,,,,,,,,,,,,
139,139,NOJ,Willie Howard,University of New Mexico,,,,,,,,,,,,,,,,,
140,140,CHI,Jarvis Reynolds,State University of West Georgia,,,,,,,,,,,,,,,,,
141,141,ATL,Jim DeWeese,Gonzaga University,,,,,,,,,,,,,,,,,
142,142,GSW,Rick Bernard,Saint Mary's College of California,,,,,,,,,,,,,,,,,
143,143,CLE,Tony Smith,"University of Nevada, Las Vegas",,,,,,,,,,,,,,,,,
144,144,NYK,Gary Pember,Nasson College,,,,,,,,,,,,,,,,,
145,145,WSB,Ed Hopkins,Georgetown University,,,,,,,,,,,,,,,,,
146,146,MIL,Kim Anderson,University of Missouri,1,21,224,63,45,15,.312,,.536,10.7,3.0,2.1,0.7,-0.4,-.078,-8.3,-0.4
147,147,LAL,Larry Paige,Colorado State University,,,,,,,,,,,,,,,,,
148,148,DEN,Jack Gilloon,University of South Carolina,,,,,,,,,,,,,,,,,
149,149,PHO,Steve Malovic,San Diego State University,1,39,445,80,86,26,.463,,.667,11.4,2.1,2.2,0.7,0.3,.027,-3.7,-0.2
150,150,SAS,Hector Olivencia,Sacred Heart University,,,,,,,,,,,,,,,,,
151,151,PHI,Anthony Murray,University of Alabama,,,,,,,,,,,,,,,,,
152,152,POR,Walter Reason,Pacific University,,,,,,,,,,,,,,,,,
153,153,NJN,Bruce Campbell,Providence College,,,,,,,,,,,,,,,,,
154,154,SDC,Felton Young,Jacksonville University,,,,,,,,,,,,,,,,,
155,155,KCK,Ron Hammye,Bowling Green State University,,,,,,,,,,,,,,,,,
156,156,BOS,Kim Fisher,Fairfield University,,,,,,,,,,,,,,,,,
157,157,DET,Earl Evans,"University of Nevada, Las Vegas",1,36,381,157,75,37,.450,.389,.571,10.6,4.4,2.1,1.0,0.1,.015,-4.3,-0.2
158,158,NOJ,Carl Kilpatrick,University of Louisiana at Monroe,1,2,6,3,4,0,.500,,.500,3.0,1.5,2.0,0.0,0.0,.225,-17.1,0.0
159,159,CHI,Chubby Cox,University of San Francisco,1,7,78,29,10,6,.351,.000,.500,11.1,4.1,1.4,0.9,-0.2,-.127,-9.7,-0.2
160,160,ATL,Ed Murphy,Merrimack College,,,,,,,,,,,,,,,,,
161,161,CLE,Roland Martin,Missouri Southern State University,,,,,,,,,,,,,,,,,
162,162,NYK,Greg Sanders,St. Bonaventure University,,,,,,,,,,,,,,,,,
163,163,GSW,Tony Searcy,Appalachian State University,,,,,,,,,,,,,,,,,
164,164,MIL,Tom Zaligaris,University of North Carolina,,,,,,,,,,,,,,,,,
165,165,WSB,Nestor Cora,St. Francis College,,,,,,,,,,,,,,,,,
166,166,DEN,Larry Vaculik,University of Colorado,,,,,,,,,,,,,,,,,
167,167,PHO,George Fowler,University of the Pacific,,,,,,,,,,,,,,,,,
168,168,SAS,Henry Taylor,University of Texas-Pan American,,,,,,,,,,,,,,,,,
169,169,PHI,Alan Cunningham,Colorado State University,,,,,,,,,,,,,,,,,
170,170,POR,Mark Wickman,Linfield College,,,,,,,,,,,,,,,,,
171,171,NJN,Frank Sowinski,Princeton University,,,,,,,,,,,,,,,,,
172,172,SDC,Bobby White,Centenary College of Louisiana,,,,,,,,,,,,,,,,,
173,173,BOS,Les Anderson,George Washington University,,,,,,,,,,,,,,,,,
174,174,DET,Ulice Payne,Marquette University,,,,,,,,,,,,,,,,,
175,175,NOJ,Chad Nelson,Drake University,,,,,,,,,,,,,,,,,
176,176,CHI,Joe Ponsetto,DePaul University,,,,,,,,,,,,,,,,,
177,177,ATL,Maurice Robinson,West Virginia University,,,,,,,,,,,,,,,,,
178,178,NYK,Danny Fields,University of North Carolina at Wilmington,,,,,,,,,,,,,,,,,
179,179,GSW,Bobby Humbles,Bradley University,,,,,,,,,,,,,,,,,
180,180,CLE,Steve Bayless,Central State University,,,,,,,,,,,,,,,,,
181,181,WSB,Tim Claxton,Temple University,,,,,,,,,,,,,,,,,
182,182,MIL,Gary Rosenberger,Marquette University,,,,,,,,,,,,,,,,,
183,183,DEN,Tom Schneeburger,United States Air Force Academy,,,,,,,,,,,,,,,,,
184,184,PHO,Nate Stokes,Grand Canyon University,,,,,,,,,,,,,,,,,
185,185,SAS,Rick Taylor,Arizona State University,,,,,,,,,,,,,,,,,
186,186,POR,Paul Cozens,College of the Holy Cross,,,,,,,,,,,,,,,,,
187,187,NJN,Michael Vicens,College of the Holy Cross,,,,,,,,,,,,,,,,,
188,188,BOS,Walter Harrigan,Brandeis University,,,,,,,,,,,,,,,,,
189,189,DET,Dave Grauzer,Central Michigan University,,,,,,,,,,,,,,,,,
190,190,NOJ,Rickey Williams,"California State University, Long Beach",1,44,346,147,38,37,.415,.000,.660,7.9,3.3,0.9,0.8,-0.1,-.017,-5.8,-0.3
191,191,CHI,Mark Tucker,Oklahoma State University,,,,,,,,,,,,,,,,,
192,192,ATL,Marshall Lester,Florida Southern College,,,,,,,,,,,,,,,,,
193,193,GSW,Mike Muff,Murray State University,,,,,,,,,,,,,,,,,
194,194,CLE,Gary Winston,United States Military Academy,,,,,,,,,,,,,,,,,
195,195,NYK,Ernest Simons,Pace University,,,,,,,,,,,,,,,,,
196,196,MIL,Tom Anderson,University of Wisconsin-Green Bay,,,,,,,,,,,,,,,,,
197,197,WSB,Steve Connor,Boise State University,,,,,,,,,,,,,,,,,
198,198,DEN,Phil Taylor,University of Arizona,,,,,,,,,,,,,,,,,
199,199,PHO,Lewis Cohen,"California Polytechnic State University, San Luis Obispo",,,,,,,,,,,,,,,,,
200,200,SAS,Larry Brewster,University of Florida,,,,,,,,,,,,,,,,,
201,201,PHI,Dennis James,Widener University,,,,,,,,,,,,,,,,,
202,202,POR,Tim Workington,Biola University,,,,,,,,,,,,,,,,,
