trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
6575,6.4,.107,University of Maryland,.238,27022,1030,.790,Joe Smith,.455,5.9,16,-1.1,1.0,10.9,GSW,11208,1010,1,26.2,60.3,1
7638,7.5,.119,University of Alabama,.117,28053,1015,.670,Antonio McDyess,.497,16.4,15,0.3,1.3,12.0,LAC,12227,1300,2,27.6,69.8,2
3067,3.2,.083,University of North Carolina,.309,30222,970,.822,Jerry Stackhouse,.409,12.8,18,-0.3,3.3,16.9,PHI,16409,3240,3,31.2,52.4,3
7404,6.7,.139,University of North Carolina,.336,36243,1109,.721,Rasheed Wallace,.467,37.5,16,2.1,1.8,14.4,WSB,16006,1994,4,32.7,105.1,4
14657,10.1,.183,,.275,50368,1458,.790,Kevin Garnett,.497,94.1,21,5.4,3.7,17.9,MIN,26064,5439,5,34.5,191.6,5
2745,6.9,.052,Oklahoma State University,.074,12071,395,.703,Bryant Reeves,.475,-1.8,6,-2.6,1.6,12.5,VAN,4945,623,6,30.6,13.0,6
3039,3.5,.091,University of Arizona,.357,29106,878,.833,Damon Stoudamire,.406,15.4,13,0.1,6.1,13.4,TOR,11763,5371,7,33.2,55.4,7
226,1.3,.043,Michigan State University,.340,2350,172,.816,Shawn Respert,.414,-0.9,4,-3.6,1.0,4.9,POR,851,177,8,13.7,2.1,8
316,2.5,.025,"University of California, Los Angeles",.222,2062,128,.755,Ed O'Bannon,.367,-1.0,2,-3.8,0.8,5.0,NJN,634,102,9,16.1,1.1,9
7328,6.6,.114,Texas Christian University,.281,27160,1110,.760,Kurt Thomas,.486,13.2,18,-0.1,1.1,8.1,MIA,8973,1204,10,24.5,64.2,10
2276,4.5,.113,Ohio University,.080,9866,506,.643,Gary Trent,.501,1.7,9,-1.3,1.0,8.6,MIL,4366,504,11,19.5,23.2,11
1703,3.6,.076,Duke University,.211,7459,472,.630,Cherokee Parks,.470,-0.1,9,-2.1,0.6,4.4,DAL,2056,265,12,15.8,11.8,12
3183,3.9,.089,University of Arkansas,.136,18749,822,.714,Corliss Williamson,.490,-1.9,12,-2.4,1.2,11.1,SAC,9147,972,13,22.8,34.7,13
