trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
6951,7.4,.102,University of Minnesota,.083,27764,935,.655,Mychal Thompson,.504,18.2,12,0.6,2.3,13.7,POR,12810,2141,1,29.7,59.1,1
854,1.8,.083,University of North Carolina,.210,13503,482,.820,Phil Ford,.467,-0.4,7,-2.1,6.4,11.6,KCK,5594,3083,2,28.0,23.3,2
2301,4.7,.086,University of Kentucky,.125,8824,493,.650,Rick Robey,.501,1.1,8,-1.5,1.2,7.6,IND,3723,611,3,17.9,15.8,3
3056,5.5,.091,University of Montana,.220,18589,556,.690,Micheal Ray Richardson,.457,25.9,8,3.5,7.0,14.8,NYK,8253,3899,4,33.4,35.2,4
3625,4.3,.100,Jackson State University,.282,24549,842,.824,Purvis Short,.474,11.6,12,-0.1,2.5,17.3,GSW,14607,2123,5,29.2,51.1,5
8974,10.0,.203,Indiana State University,.376,34443,897,.886,Larry Bird,.496,79.7,13,7.2,6.3,24.3,BOS,21791,5695,6,38.4,145.8,6
971,1.9,.065,University of Arkansas,.248,12892,501,.824,Ron Brewer,.459,-0.8,8,-2.3,1.8,11.9,POR,5971,920,7,25.7,17.3,7
510,1.6,.072,Portland State University,.331,6606,323,.824,Freeman Williams,.467,-2.1,6,-3.2,1.6,14.7,BOS,4738,516,8,20.5,10.0,8
3349,3.3,.093,"University of Nevada, Las Vegas",.252,34603,1026,.826,Reggie Theus,.471,18.4,13,0.1,6.3,18.5,CHI,19015,6453,9,33.7,66.9,9
137,1.4,.062,Marquette University,,1834,96,.761,Butch Lee,.450,-0.3,2,-2.7,3.2,8.1,ATL,773,307,10,19.1,2.4,10
1312,5.3,.056,University of San Francisco,.333,5379,249,.700,James Hardy,.481,1.5,4,-0.9,1.3,5.7,NOJ,1410,315,11,21.6,6.3,11
2610,5.6,.068,St. John's University,.189,9878,464,.779,George Johnson,.463,3.4,8,-0.6,1.8,9.1,MIL,4214,817,12,21.3,14.1,12
363,2.1,.014,University of San Francisco,.000,3035,177,.783,Winford Boynes,.435,-2.2,3,-4.9,1.2,8.4,NJN,1478,207,13,17.1,0.9,13
702,2.0,.071,Bradley University,.253,5803,345,.834,Roger Phegley,.470,-0.6,6,-2.4,1.4,8.7,WSB,3011,486,14,16.8,8.5,14
4246,5.6,.098,Auburn University,.216,24537,759,.779,Mike Mitchell,.493,0.4,10,-1.9,1.3,19.8,CLE,15016,1010,15,32.3,50.2,15
456,2.9,.079,University of Kentucky,.000,2601,156,.791,Jack Givens,.401,0.3,2,-1.5,0.9,6.7,ATL,1040,142,16,16.7,4.3,16
,,,Wake Forest University,,,,,Rod Griffin,,,,,,,DEN,,,17,,,17
5262,5.9,.086,DePaul University,.189,20772,891,.747,Dave Corzine,.484,9.3,13,-0.2,1.7,8.5,WSB,7615,1477,18,23.3,37.3,18
586,2.2,.048,Syracuse University,.326,4254,263,.736,Marty Byrnes,.463,-1.1,4,-3.0,1.6,5.7,PHO,1495,409,19,16.2,4.2,19
131,1.9,.038,Southern University and A&M College,,665,69,.822,Frankie Sanders,.430,-0.3,2,-3.5,1.0,5.1,SAS,352,69,20,9.6,0.5,20
808,1.4,.045,Kansas State University,.307,9858,591,.807,Mike Evans,.452,-3.7,9,-3.5,2.6,7.7,DEN,4531,1514,21,16.7,9.3,21
