trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
4494,9.2,.200,,.200,15818,486,.833,Yao Ming,.524,17.0,8,2.3,1.6,19.0,HOU,9247,769,1,32.5,65.9,1
195,2.6,.020,Duke University,.322,1961,75,.640,Jay Williams,.399,-0.1,1,-2.2,4.7,9.5,CHI,714,350,2,26.1,0.8,2
4013,4.4,.104,Duke University,.376,25796,902,.804,Mike Dunleavy,.442,15.9,13,0.5,2.3,11.7,GSW,10551,2096,3,28.6,56.1,3
5582,7.2,.106,University of Kansas,.264,19982,771,.761,Drew Gooden,.462,2.5,14,-1.5,1.2,11.2,MEM,8610,891,4,25.9,44.0,4
307,1.8,-.039,,.235,1946,172,.730,Nikoloz Tskitishvili,.304,-2.1,4,-6.3,0.7,2.9,DEN,507,114,5,11.3,-1.6,5
142,1.4,.000,University of Memphis,.321,2202,103,.770,Dajuan Wagner,.366,-2.0,4,-5.6,1.9,9.4,CLE,964,195,6,21.4,0.0,6
5057,6.6,.138,,.108,21918,763,.668,Nene Hilario,.544,22.9,14,2.1,2.0,12.3,NYK,9412,1514,7,28.7,63.2,7
3076,4.9,.103,University of Maryland,.000,12474,628,.643,Chris Wilcox,.541,1.2,11,-1.6,0.7,8.2,LAC,5150,455,8,19.9,26.9,8
6438,8.0,.170,,.236,25604,805,.761,Amar'e Stoudemire,.536,16.5,14,0.6,1.3,19.5,PHO,15729,1030,9,31.8,90.4,9
4376,5.0,.086,University of Connecticut,.349,28243,873,.847,Caron Butler,.434,15.9,14,0.2,2.3,14.2,MIA,12391,2000,10,32.4,50.7,10
2563,4.1,.046,Indiana University,.250,13579,629,.583,Jared Jeffries,.426,3.8,11,-0.9,1.3,4.8,WAS,3003,798,11,21.6,13.1,11
1215,3.2,.032,"California State University, Fresno",.000,6005,375,.625,Melvin Ely,.460,-2.4,9,-3.6,0.7,5.3,LAC,1992,261,12,16.0,4.0,12
131,1.5,.026,University of Tennessee,.350,854,89,.659,Marcus Haislip,.437,-0.9,4,-6.2,0.2,3.5,MIL,311,16,13,9.6,0.5,13
