trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
1921,3.8,.150,North Carolina State University,.277,16305,509,.778,David Thompson,.504,12.7,9,1.1,3.2,22.1,ATL,11264,1631,1,32.0,50.8,1
1771,6.3,.086,"University of California, Los Angeles",.200,7471,281,.676,Dave Meyers,.461,3.1,4,-0.3,2.3,11.2,LAL,3149,652,2,26.6,13.4,2
4044,7.0,.104,Morgan State University,.333,12966,579,.617,Marvin Webster,.489,8.6,10,0.6,1.2,7.1,ATL,4137,722,3,22.4,28.1,3
6937,7.0,.130,University of Oklahoma,.133,27203,988,.788,Alvan Adams,.498,39.3,13,3.7,4.1,14.1,PHO,13910,4012,4,27.5,73.5,4
4432,6.1,.129,,.133,17235,726,.685,Darryl Dawkins,.572,10.3,14,0.4,1.3,12.0,PHI,8733,917,5,23.7,46.4,5
1601,2.4,.059,Arizona State University,.149,18453,673,.741,Lionel Hollins,.444,2.3,10,-1.5,4.5,11.6,POR,7809,3006,6,27.4,22.9,6
5678,7.0,.115,Stanford University,.000,17711,814,.783,Rich Kelley,.488,19.8,11,2.4,2.6,7.6,NOJ,6199,2092,7,21.8,42.5,7
2995,3.5,.102,University of Louisville,.244,21257,849,.846,Junior Bridgeman,.475,5.4,12,-1.0,2.4,13.6,LAL,11517,2066,8,25.0,45.0,8
48,1.4,-.025,Jackson State University,,222,34,.625,Gene Short,.352,-0.3,1,-6.6,0.3,2.5,NYK,84,10,9,6.5,-0.1,9
3209,6.1,.098,DePaul University,.250,11432,529,.749,Bill Robinzine,.482,3.2,7,-0.9,1.1,10.5,KCK,5541,560,10,21.6,23.3,10
3764,5.6,.090,Southern Illinois University,.333,14807,670,.687,Joe Meriweather,.511,3.9,10,-1.0,0.9,8.1,HOU,5439,603,11,22.1,27.6,11
90,0.9,-.005,Seattle University,,1166,102,.708,Frank Oleynick,.386,-1.5,2,-7.2,1.1,5.0,SEA,508,113,12,11.4,-0.1,12
111,1.2,.029,University of Pennsylvania,,762,94,.732,Bob Bigelow,.414,-0.7,4,-5.5,0.4,2.5,KCK,234,42,13,8.1,0.5,13
2441,4.0,.048,La Salle University,.200,12845,606,.743,Joe Bryant,.450,0.8,8,-1.8,1.7,8.7,GSW,5252,1049,14,21.2,12.9,14
1493,3.3,.060,University of Southern California,.083,5564,446,.693,John Lambert,.428,-0.8,7,-2.6,0.6,3.8,CLE,1688,248,15,12.5,6.9,15
2132,2.6,.067,"University of Nevada, Las Vegas",.291,22992,821,.843,Ricky Sobers,.459,5.0,11,-1.1,4.3,13.3,PHO,10902,3525,16,28.0,32.0,16
1709,4.7,.104,University of South Carolina,.545,7046,366,.724,Tom Boswell,.533,3.7,6,0.1,1.6,7.7,BOS,2821,591,17,19.3,15.2,17
1594,2.4,.083,University of Kentucky,.334,15246,672,.817,Kevin Grevey,.437,1.4,10,-1.6,1.9,11.0,WSB,7364,1247,18,22.7,26.5,18
