ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
13,13,CHH,Kobe Bryant,,20,1312,47732,33036,6932,6230,.449,.330,.836,36.4,25.2,5.3,4.7,172.6,.174,4.0,72.1
14,14,SAC,Peja Stojakovic,,13,804,26966,13647,3782,1408,.450,.401,.895,33.5,17.0,4.7,1.8,82.6,.147,1.5,23.9
15,15,PHO,Steve Nash,Santa Clara University,18,1217,38069,17387,3642,10335,.490,.428,.904,31.3,14.3,3.0,8.5,129.7,.164,1.3,31.2
16,16,CHH,Tony Delk,University of Kentucky,10,545,11702,4957,1351,1024,.408,.343,.769,21.5,9.1,2.5,1.9,19.5,.080,-1.3,2.1
17,17,POR,Jermaine O'Neal,,18,1011,27364,13309,7261,1369,.467,.147,.715,27.1,13.2,7.2,1.4,66.0,.116,0.0,13.9
18,18,NYK,John Wallace,Syracuse University,7,381,6143,2901,1061,281,.462,.300,.740,16.1,7.6,2.8,0.7,6.4,.050,-4.5,-3.8
19,19,NYK,Walter McCarty,University of Kentucky,10,593,10374,3056,1554,670,.392,.346,.698,17.5,5.2,2.6,1.1,13.7,.064,-1.4,1.7
20,20,CLE,Zydrunas Ilgauskas,,13,843,22965,10976,6191,955,.476,.310,.780,27.2,13.0,7.3,1.1,66.3,.139,0.3,13.0
21,21,NYK,Dontae' Jones,Mississippi State University,1,15,91,44,9,5,.333,.261,,6.1,2.9,0.6,0.3,-0.3,-.175,-11.8,-0.2
22,22,VAN,Roy Rogers,University of Alabama,3,137,2309,652,483,57,.483,.500,.532,16.9,4.8,3.5,0.4,1.7,.035,-3.3,-0.7
23,23,DEN,Efthimi Rentzias,,1,35,144,52,26,7,.339,.500,.889,4.1,1.5,0.7,0.2,0.2,.058,-4.7,-0.1
24,24,LAL,Derek Fisher,University of Arkansas at Little Rock,18,1287,32719,10713,2658,3804,.399,.374,.817,25.4,8.3,2.1,3.0,62.3,.091,-0.9,9.3
25,25,UTA,Martin Muursepp,,2,83,951,389,181,50,.425,.323,.693,11.5,4.7,2.2,0.6,2.0,.100,-1.2,0.2
26,26,DET,Jerome Williams,Georgetown University,9,587,12755,3865,3743,474,.502,.038,.645,21.7,6.6,6.4,0.8,37.9,.143,0.8,9.0
27,27,ORL,Brian Evans,Indiana University,3,102,1097,375,164,77,.381,.343,.820,10.8,3.7,1.6,0.8,1.7,.076,-2.2,-0.1
28,28,ATL,Priest Lauderdale,Central State University,2,74,525,255,143,33,.472,.000,.554,7.1,3.4,1.9,0.4,-0.8,-.074,-8.0,-0.8
29,29,CHI,Travis Knight,University of Connecticut,7,371,4566,1276,1160,224,.438,.259,.696,12.3,3.4,3.1,0.6,7.9,.083,-1.3,0.8
30,30,HOU,Othella Harrington,Georgetown University,12,709,13924,5212,3130,443,.505,.000,.738,19.6,7.4,4.4,0.6,23.1,.080,-3.1,-4.0
31,31,PHI,Mark Hendrickson,Washington State University,4,114,1508,381,316,63,.416,.167,.803,13.2,3.3,2.8,0.6,2.1,.067,-4.1,-0.8
32,32,PHI,Ryan Minor,University of Oklahoma,,,,,,,,,,,,,,,,,
33,33,MIL,Moochie Norris,University of West Florida,9,445,7640,2272,868,1233,.401,.286,.740,17.2,5.1,2.0,2.8,10.0,.063,-2.1,-0.1
34,34,DAL,Shawn Harvey,West Virginia State University,,,,,,,,,,,,,,,,,
35,35,SEA,Joseph Blair,University of Arizona,,,,,,,,,,,,,,,,,
36,36,LAC,Doron Sheffer,University of Connecticut,,,,,,,,,,,,,,,,,
37,37,DEN,Jeff McInnis,University of North Carolina,11,576,15927,5396,1170,2514,.431,.328,.796,27.7,9.4,2.0,4.4,23.1,.070,-2.6,-2.5
38,38,BOS,Steve Hamer,University of Tennessee,1,35,268,76,60,7,.526,.000,.552,7.7,2.2,1.7,0.2,0.2,.031,-7.5,-0.4
39,39,PHO,Russ Millard,University of Iowa,,,,,,,,,,,,,,,,,
40,40,GSW,Marcus Mann,Mississippi Valley State University,,,,,,,,,,,,,,,,,
41,41,SAC,Jason Sasser,Texas Tech University,2,14,108,30,15,4,.412,.333,.500,7.7,2.1,1.1,0.3,0.0,-.014,-7.0,-0.1
42,42,HOU,Randy Livingston,Louisiana State University,11,203,2684,773,282,415,.406,.351,.771,13.2,3.8,1.4,2.0,2.3,.041,-3.7,-1.2
43,43,PHO,Ben Davis,University of Arizona,4,40,154,54,53,5,.356,,.462,3.9,1.4,1.3,0.1,0.1,.040,-6.0,-0.2
44,44,CHH,Malik Rose,Drexel University,13,813,13404,5003,3371,684,.437,.177,.743,16.5,6.2,4.1,0.8,26.5,.095,-1.4,1.9
45,45,SEA,Joe Vogel,Colorado State University,,,,,,,,,,,,,,,,,
46,46,POR,Marcus Brown,Murray State University,2,27,229,92,22,23,.381,.333,.714,8.5,3.4,0.8,0.9,0.3,.066,-3.2,-0.1
47,47,SEA,Ron Riley,Arizona State University,,,,,,,,,,,,,,,,,
48,48,PHI,Jamie Feick,Michigan State University,5,201,4316,911,1437,139,.424,.400,.629,21.5,4.5,7.1,0.7,8.2,.091,-1.7,0.4
49,49,ORL,Amal McCaskill,Marquette University,4,114,968,204,213,36,.377,.000,.609,8.5,1.8,1.9,0.3,0.5,.024,-4.4,-0.6
50,50,HOU,Terrell Bell,University of Georgia,,,,,,,,,,,,,,,,,
51,51,VAN,Chris Robinson,Western Kentucky University,2,76,1095,350,117,104,.376,.374,.571,14.4,4.6,1.5,1.4,-0.1,-.003,-4.1,-0.6
52,52,IND,Mark Pope,University of Kentucky,6,153,1634,285,261,63,.401,.179,.573,10.7,1.9,1.7,0.4,1.3,.038,-3.2,-0.5
53,53,MIL,Jeff Nordgaard,University of Wisconsin-Green Bay,1,13,48,18,14,3,.278,,.889,3.7,1.4,1.1,0.2,0.0,.043,-6.8,-0.1
54,54,UTA,Shandon Anderson,University of Georgia,10,719,15946,5327,2252,1007,.457,.316,.739,22.2,7.4,3.1,1.4,23.6,.071,-0.8,4.9
55,55,WSB,Ronnie Henderson,Louisiana State University,,,,,,,,,,,,,,,,,
56,56,CLE,Reggie Geary,University of Arizona,2,101,931,209,82,110,.344,.328,.493,9.2,2.1,0.8,1.1,0.6,.032,-3.2,-0.3
57,57,SEA,Drew Barry,Georgia Institute of Technology,3,60,598,134,67,111,.417,.381,.774,10.0,2.2,1.1,1.9,0.6,.051,-4.5,-0.4
58,58,DAL,Darnell Robinson,University of Arkansas,,,,,,,,,,,,,,,,,
