ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
31,31,LAC,Rico Hill,Illinois State University,,,,,,,,,,,,,,,,,
32,32,CHI,Michael Ruffin,University of Tulsa,9,414,5966,716,1632,250,.407,.000,.459,14.4,1.7,3.9,0.6,6.8,.055,-1.2,1.2
33,33,DEN,Chris Herren,"California State University, Fresno",2,70,1005,224,73,167,.336,.328,.692,14.4,3.2,1.0,2.4,0.5,.025,-5.6,-0.9
34,34,NJN,Evan Eschmeyer,Northwestern University,4,153,2138,421,601,76,.463,,.621,14.0,2.8,3.9,0.5,4.0,.090,-1.1,0.5
35,35,WAS,Calvin Booth,Pennsylvania State University,10,366,4477,1190,1010,151,.451,.222,.748,12.2,3.3,2.8,0.4,8.0,.086,-1.3,0.8
36,36,DAL,Wang Zhizhi,,5,137,1256,604,231,39,.417,.385,.735,9.2,4.4,1.7,0.3,2.1,.078,-4.3,-0.7
37,37,VAN,Obinna Ekezie,University of Maryland,4,143,1516,510,383,31,.423,.000,.720,10.6,3.6,2.7,0.2,1.7,.054,-6.1,-1.5
38,38,ORL,Laron Profit,University of Maryland,4,135,1537,441,209,166,.419,.236,.712,11.4,3.3,1.5,1.2,0.7,.021,-3.4,-0.5
39,39,CLE,A.J. Bramlett,University of Arizona,1,8,61,8,22,0,.190,,,7.6,1.0,2.8,0.0,-0.2,-.129,-16.8,-0.2
40,40,DAL,Gordan Giricek,,6,384,8824,3670,941,584,.442,.368,.823,23.0,9.6,2.5,1.5,8.0,.044,-3.1,-2.5
41,41,DEN,Francisco Elson,University of California,9,472,7207,1726,1638,260,.478,.188,.700,15.3,3.7,3.5,0.6,11.7,.078,-1.6,0.8
42,42,MIN,Louis Bullock,University of Michigan,,,,,,,,,,,,,,,,,
43,43,CHH,Lee Nailon,Texas Christian University,6,306,5820,2622,936,298,.474,.111,.786,19.0,8.6,3.1,1.0,8.0,.066,-3.1,-1.5
44,44,HOU,Tyrone Washington,Mississippi State University,,,,,,,,,,,,,,,,,
45,45,SAC,Ryan Robertson,University of Kansas,1,1,25,5,0,0,.333,.000,1.000,25.0,5.0,0.0,0.0,0.0,-.022,-8.4,0.0
46,46,NYK,J.R. Koch,University of Iowa,,,,,,,,,,,,,,,,,
47,47,PHI,Todd MacCulloch,University of Washington,4,223,3439,1369,888,121,.541,,.642,15.4,6.1,4.0,0.5,11.9,.166,0.2,1.9
48,48,MIL,Galen Young,University of North Carolina at Charlotte,,,,,,,,,,,,,,,,,
49,49,CHI,Lari Ketner,University of Massachusetts Amherst,2,25,139,34,34,2,.406,,.667,5.6,1.4,1.4,0.1,0.0,-.015,-11.2,-0.3
50,50,HOU,Venson Hamilton,University of Nebraska,,,,,,,,,,,,,,,,,
51,51,VAN,Antwain Smith,Saint Paul's College,,,,,,,,,,,,,,,,,
52,52,POR,Roberto Bergersen,Boise State University,,,,,,,,,,,,,,,,,
53,53,MIA,Rodney Buford,Creighton University,5,230,4182,1472,598,179,.412,.300,.758,18.2,6.4,2.6,0.8,2.9,.033,-4.6,-2.8
54,54,DET,Melvin Levett,University of Cincinnati,,,,,,,,,,,,,,,,,
55,55,BOS,Kris Clack,University of Texas at Austin,,,,,,,,,,,,,,,,,
56,56,GSW,Tim Young,Stanford University,1,25,137,54,35,5,.333,,.778,5.5,2.2,1.4,0.2,0.2,.058,-7.9,-0.2
57,57,SAS,Manu Ginobili,,14,899,23817,12749,3354,3602,.450,.369,.827,26.5,14.2,3.7,4.0,100.5,.203,5.5,45.2
58,58,UTA,Eddie Lucas,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
