trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
1258,4.6,.024,Loyola University of Chicago,,3795,271,.685,LaRue Martin,.416,-1.9,4,-4.6,0.7,5.3,POR,1430,203,1,14.0,1.9,1
8048,9.4,.151,University of North Carolina,.081,28327,852,.754,Bob McAdoo,.503,26.5,14,2.1,2.3,22.1,BUF,18787,1951,2,33.2,89.1,2
1991,5.9,.068,University of Houston,,8010,340,.730,Dwight Davis,.423,1.1,5,-1.2,1.6,8.6,CLE,2936,529,3,23.6,11.4,3
1962,3.6,.064,University of Pennsylvania,,10901,542,.782,Corky Calhoun,.460,-0.2,8,-2.1,1.1,5.3,PHO,2896,601,4,20.1,14.4,4
533,1.6,.009,Oregon State University,,7723,327,.667,Freddie Boyd,.414,-3.8,6,-4.8,3.0,8.5,PHI,2784,986,5,23.6,1.4,5
114,1.2,.038,Marshall University,,582,97,.685,Russ Lee,.391,-0.1,3,-2.9,0.7,2.9,MIL,282,65,6,6.0,0.5,6
861,2.8,.006,University of Kansas,,5489,313,.686,Bud Stallworth,.414,-4.5,5,-6.2,0.7,7.7,SEA,2403,213,7,17.5,0.7,7
138,1.7,.033,University of South Carolina,,605,82,.593,Tom Riker,.380,-0.5,3,-5.7,0.3,2.7,NYK,225,24,8,7.4,0.4,8
483,2.2,.048,University of Hawaii,,2557,219,.730,Bob Nash,.435,-0.7,5,-3.1,0.7,4.7,DET,1036,147,9,11.7,2.6,9
1580,1.9,.155,University of Southern California,.275,20947,823,.820,Paul Westphal,.504,18.0,12,1.5,4.4,15.6,BOS,12809,3591,10,25.5,67.7,10
445,2.0,.008,Michigan State University,.000,3980,218,.724,Ralph Simpson,.404,-2.3,10,-4.3,2.2,8.4,CHI,1832,479,11,18.3,0.7,11
5601,6.7,.178,University of Massachusetts Amherst,.261,28677,836,.777,Julius Erving,.507,51.6,16,5.1,3.9,22.0,MIL,18364,3224,12,34.3,106.2,12
53,1.5,.124,Kentucky State University,,159,36,.828,Travis Grant,.433,0.0,2,-29.6,0.2,3.6,LAL,128,7,13,4.4,0.4,13
5,0.6,-.396,Weber State University,,41,9,.667,Bob Davis,.214,,1,,0.2,1.8,POR,16,2,14,4.6,-0.3,14
8,0.8,-.014,Jacksonville University,,84,10,.875,Harold Fox,.375,,1,,1.0,3.1,BUF,31,10,15,8.4,0.0,15
1566,3.1,.074,University of Louisville,,12815,510,.815,Jim Price,.444,5.6,7,-0.2,3.7,10.0,LAL,5088,1886,16,25.1,19.7,16
2394,3.0,.077,Villanova University,.375,22043,794,.731,Chris Ford,.460,12.4,10,0.4,3.4,9.2,DET,7314,2719,17,27.8,35.6,17
218,2.8,.033,Indiana University,,931,77,.416,Joby Wright,.478,,1,,0.5,3.9,SEA,303,36,18,12.1,0.6,18
4,0.8,-.105,Kentucky State University,,26,5,.800,Sam Sibert,.308,,1,,0.0,2.4,KCO,12,0,19,5.2,-0.1,19
3188,5.9,.081,University of the Pacific,,13650,541,.702,John Gianelli,.470,4.0,8,-0.8,1.5,7.8,HOU,4210,832,20,25.2,23.0,20
291,1.6,.066,University of Tulsa,,2853,187,.684,Steve Bracey,.466,-0.7,3,-3.6,2.2,6.1,ATL,1141,408,21,15.3,3.9,21
61,2.4,-.024,Arizona State University,,211,25,.632,Paul Stovall,.342,,1,,0.5,3.0,LAL,76,13,22,8.4,-0.1,22
797,2.4,.116,Princeton University,.376,10262,330,.803,Brian Taylor,.487,8.3,10,1.2,4.5,12.3,SEA,4064,1476,23,31.1,24.7,23
4272,6.2,.112,University of Washington,.298,15831,688,.790,Steve Hawes,.483,11.8,10,1.0,1.9,8.4,CLE,5768,1288,24,23.0,37.1,24
24,1.0,.102,Ouachita Baptist University,,100,25,.778,Tom Patterson,.420,0.0,2,-5.0,0.2,2.2,BAL,56,5,25,4.0,0.2,25
611,2.2,.151,Old Dominion University,.571,6921,280,.823,Dave Twardzik,.552,5.9,8,1.4,3.4,9.5,POR,2666,940,26,24.7,21.8,26
,,,University of North Carolina,,,,,Dennis Wuycik,,,,,,,BOS,,,27,,,27
194,3.2,-.014,University of Wisconsin-Eau Claire,,685,60,.536,Mike Ratliff,.417,0.0,2,-8.7,0.6,4.0,KCO,241,38,28,11.4,-0.2,28
291,2.2,.018,"California State University, Long Beach",,1800,135,.756,Chuck Terry,.380,-0.8,5,-4.7,0.6,3.3,MIL,439,83,29,13.3,0.7,29
2280,3.3,.089,Temple University,.150,14554,690,.827,Ollie Johnson,.496,2.5,10,-1.2,1.8,7.7,POR,5341,1212,30,21.1,27.0,30
3370,7.7,.099,Tennessee State University,,11015,435,.672,Lloyd Neal,.485,1.6,7,-1.3,1.5,11.1,POR,4846,632,31,25.3,22.7,31
,,,University of Pennsylvania,,,,,Bob Morse,,,,,,,BUF,,,32,,,32
44,1.5,.002,University of Texas at El Paso,,196,29,.724,Scott English,.387,,1,,0.5,3.2,PHO,93,15,33,6.8,0.0,33
1507,2.3,.098,University of Evansville,.333,17070,648,.780,Don Buse,.442,10.7,13,0.5,4.5,6.9,PHO,4485,2920,34,26.3,34.9,34
17,0.7,.030,University of Detroit Mercy,,131,23,.889,Frank Russell,.377,,1,,0.7,3.2,CHI,74,15,35,5.7,0.1,35
,,,Belhaven College,,,,,Charlie Tharpe,,,,,,,PHI,,,36,,,36
60,1.4,-.074,"California State University, Long Beach",,245,44,.486,Eric McWilliams,.347,,1,,0.1,2.0,HOU,86,5,37,5.6,-0.4,37
1368,5.2,.024,University of Southern California,,4852,264,.691,Ron Riley,.419,-0.8,4,-2.9,1.2,5.8,KCO,1542,318,38,18.4,2.5,38
1179,1.8,.090,Saint Francis University,.188,19107,659,.737,Kevin Porter,.483,3.7,10,-1.2,8.1,11.6,BAL,7645,5314,39,29.0,36.0,39
45,1.4,-.063,University of Colorado,,172,32,.438,Jim Creighton,.279,-0.3,1,-9.9,0.1,1.0,SEA,31,4,40,5.4,-0.2,40
,,,University of California,,,,,Ansley Truitt,,,,,,,NYK,,,41,,,41
61,0.8,.065,Stanford University,,711,72,.818,Claude Terry,.467,-0.4,6,-4.4,0.9,4.0,PHO,287,65,42,9.9,1.0,42
80,2.9,.063,University of North Carolina,,367,28,.696,Bill Chamberlain,.438,0.2,2,-0.1,1.3,5.5,GSW,153,37,43,13.1,0.5,43
,,,University of Michigan,,,,,Wayne Grabiec,,,,,,,BOS,,,44,,,44
,,,University of Nebraska,,,,,Chuck Jura,,,,,,,CHI,,,45,,,45
,,,Gardner-Webb University,,,,,George Adams,,,,,,,MIL,,,46,,,46
,,,Alabama State University,,,,,Gregg Northington,,,,,,,LAL,,,47,,,47
,,,Canisius College,,,,,Gary Stewart,,,,,,,POR,,,48,,,48
,,,Eastern Kentucky University,,,,,George Bryant,,,,,,,BUF,,,49,,,49
,,,Villanova University,,,,,Hank Siemiontkowski,,,,,,,CLE,,,50,,,50
,,,Jacksonville University,,,,,Ernie Fleming,,,,,,,DET,,,51,,,51
,,,Niagara University,,,,,Marshall Wingate,,,,,,,PHI,,,52,,,52
6,0.7,.031,University of Wisconsin-Eau Claire,,76,9,1.000,Frank Schade,.286,,1,,1.1,1.1,KCO,10,10,53,8.4,0.0,53
,,,West Virginia University,,,,,Wilbert Robinson,,,,,,,HOU,,,54,,,54
,,,Princeton University,,,,,Reggie Bird,,,,,,,ATL,,,55,,,55
,,,Louisiana State University,,,,,Al Saunders,,,,,,,BAL,,,56,,,56
,,,University of Southern California,,,,,Joe Mackey,,,,,,,SEA,,,57,,,57
1581,2.3,.076,"University of California, Los Angeles",.293,15475,675,.782,Henry Bibby,.424,0.5,9,-1.9,3.3,8.6,NYK,5775,2259,58,22.9,24.5,58
,,,St. Bonaventure University,,,,,Matt Gantt,,,,,,,PHO,,,59,,,59
,,,"University of California, Santa Barbara",,,,,John Tshogl,,,,,,,GSW,,,60,,,60
,,,"California State University, Long Beach",,,,,Nate Stephens,,,,,,,BOS,,,61,,,61
,,,Saint Peter's College,,,,,Ted Martiniuk,,,,,,,CHI,,,62,,,62
,,,Georgetown University,,,,,Art White,,,,,,,MIL,,,63,,,63
,,,"University of California, Riverside",,,,,Mike Reid,,,,,,,POR,,,64,,,64
,,,Brown University,,,,,Arnie Berman,,,,,,,BUF,,,65,,,65
