ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
29,29,PHI,Donnie Freeman,University of Illinois at Urbana-Champaign,9,64,1480,689,180,171,.434,,.819,23.1,10.8,2.8,2.7,2.4,.078,-1.8,0.1
30,30,CHI,Ed Bodkin,Eastern Kentucky University,,,,,,,,,,,,,,,,,
31,31,NYK,Lee DeFore,Auburn University,,,,,,,,,,,,,,,,,
32,32,DET,Jeffrey Congdon,Brigham Young University,,,,,,,,,,,,,,,,,
33,33,SFW,Stephen Vacendak,Duke University,,,,,,,,,,,,,,,,,
34,34,STL,Bob McIntyre,St. John's University,,,,,,,,,,,,,,,,,
35,35,BAL,George Peeples,University of Iowa,,,,,,,,,,,,,,,,,
36,36,CIN,Charles Schmaus,Virginia Military Institute,,,,,,,,,,,,,,,,,
37,37,LAL,Archie Clark,University of Minnesota,10,725,23581,11819,2427,3498,.480,,.769,32.5,16.3,3.3,4.8,64.7,.132,-0.3,2.5
38,38,BOS,Johnny Austin,Boston College,1,4,61,23,7,4,.227,,.813,15.3,5.8,1.8,1.0,-0.1,-.043,,
39,39,PHI,Ken Wilburn,Central State University,2,7,40,18,13,3,.471,,.250,5.7,2.6,1.9,0.4,0.0,.038,,
40,40,CHI,Jim Williams,Temple University,,,,,,,,,,,,,,,,,
41,41,NYK,Ron Jackson,Clark Atlanta University,,,,,,,,,,,,,,,,,
42,42,DET,William Pickens,Georgia Southern University,,,,,,,,,,,,,,,,,
43,43,SFW,Tom Kerwin,Centenary College of Louisiana,,,,,,,,,,,,,,,,,
44,44,STL,Dick Nemelka,Brigham Young University,,,,,,,,,,,,,,,,,
45,45,BAL,John Beasley,Texas A&M University,,,,,,,,,,,,,,,,,
46,46,BAL,John Jones,Louisiana State University,,,,,,,,,,,,,,,,,
47,47,CIN,Richard Parks,Saint Louis University,,,,,,,,,,,,,,,,,
48,48,LAL,Stan Washington,Michigan State University,,,,,,,,,,,,,,,,,
49,49,PHI,Tom Duff,Saint Joseph's University,,,,,,,,,,,,,,,,,
50,50,CHI,Larry Humes,University of Evansville,,,,,,,,,,,,,,,,,
51,51,NYK,George Fisher,University of Utah,,,,,,,,,,,,,,,,,
52,52,DET,Carroll Hooser,Southern Methodist University,,,,,,,,,,,,,,,,,
53,53,SFW,Jim Pitts,Northwestern University,,,,,,,,,,,,,,,,,
54,54,STL,Lonnie Wright,Colorado State University,,,,,,,,,,,,,,,,,
55,55,BAL,Jeff Newman,University of Pennsylvania,,,,,,,,,,,,,,,,,
56,56,CIN,Steve Cunningham,Western Kentucky University,,,,,,,,,,,,,,,,,
57,57,LAL,Keith Thomas,Vanderbilt University,,,,,,,,,,,,,,,,,
58,58,BOS,Charlie Hunter,Oklahoma City University,,,,,,,,,,,,,,,,,
59,59,PHI,Red Robbins,University of Tennessee,,,,,,,,,,,,,,,,,
60,60,NYK,Mike Dabich,New Mexico State University,,,,,,,,,,,,,,,,,
61,61,DET,Ted Manning,North Carolina Central University,,,,,,,,,,,,,,,,,
62,62,SFW,Lon Hughey,"California State University, Fresno",,,,,,,,,,,,,,,,,
63,63,STL,Jay Neary,University of North Carolina at Wilmington,,,,,,,,,,,,,,,,,
64,64,BAL,Dave Mills,DePaul University,,,,,,,,,,,,,,,,,
65,65,CIN,Gary Schull,Florida State University,,,,,,,,,,,,,,,,,
66,66,LAL,Tab Jackson,Albertson College of Idaho,,,,,,,,,,,,,,,,,
67,67,BOS,Jerry Ward,University of Maryland,,,,,,,,,,,,,,,,,
68,68,CHI,John Comeaux,Grambling State University,,,,,,,,,,,,,,,,,
69,69,NYK,Mike Silliman,United States Military Academy,1,36,366,91,62,23,.456,,.487,10.2,2.5,1.7,0.6,0.3,.037,,
70,70,DET,George McNeil,Southern Illinois University,,,,,,,,,,,,,,,,,
71,71,SFW,Ken Washington,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
72,72,STL,Brian Williams,Xavier University,,,,,,,,,,,,,,,,,
73,73,BAL,Roland West,University of Cincinnati,1,4,14,4,5,0,.400,,,3.5,1.0,1.3,0.0,0.0,-.003,,
74,74,CIN,Ron Krick,University of Cincinnati,,,,,,,,,,,,,,,,,
75,75,LAL,John Wetzel,Virginia Polytechnic Institute and State University,7,357,4714,1215,682,494,.429,,.810,13.2,3.4,1.9,1.4,6.6,.068,-2.0,0.0
76,76,BOS,Russ Gumina,University of San Francisco,,,,,,,,,,,,,,,,,
77,77,CHI,Stan Curtis,Northern Michigan University,,,,,,,,,,,,,,,,,
78,78,NYK,Bill Turner,University of Akron,6,294,4060,1597,1039,167,.407,,.728,13.8,5.4,3.5,0.6,4.8,.057,,
79,79,STL,Al Grant,Long Island University,,,,,,,,,,,,,,,,,
80,80,BAL,Chuck Gardner,University of Colorado,,,,,,,,,,,,,,,,,
81,81,CIN,Billy Smith,Loyola University of Chicago,,,,,,,,,,,,,,,,,
82,82,LAL,Julian Hammond,University of Tulsa,,,,,,,,,,,,,,,,,
83,83,PHI,Pat Caldwell,Rockhurst University,,,,,,,,,,,,,,,,,
84,84,CHI,Gene Summers,Northern Michigan University,,,,,,,,,,,,,,,,,
85,85,NYK,Richard Moore,Hiram Scott College,,,,,,,,,,,,,,,,,
86,86,STL,Don Yates,University of Minnesota,,,,,,,,,,,,,,,,,
87,87,BAL,Guy Manning,Prairie View A&M University,,,,,,,,,,,,,,,,,
88,88,CIN,Freddie Lewis,Arizona State University,11,64,886,373,91,96,.401,,.771,13.8,5.8,1.4,1.5,0.6,.031,-5.0,-0.4
89,89,LAL,Mike Rooney,University of Oklahoma,,,,,,,,,,,,,,,,,
90,90,PHI,Bob Bedell,Stanford University,,,,,,,,,,,,,,,,,
91,91,CHI,Don Swanson,DePaul University,,,,,,,,,,,,,,,,,
92,92,NYK,Rich Dyer,New York University,,,,,,,,,,,,,,,,,
93,93,STL,Curt Gammell,Pacific Lutheran University,,,,,,,,,,,,,,,,,
94,94,BAL,Stan McKenzie,New York University,7,396,7479,3579,1117,611,.444,,.802,18.9,9.0,2.8,1.5,14.5,.093,-8.5,-0.2
95,95,CIN,R.B. Lynam,Oklahoma Baptist University,,,,,,,,,,,,,,,,,
96,96,LAL,George Grams,Purdue University,,,,,,,,,,,,,,,,,
97,97,CHI,Carver Clinton,Pennsylvania State University,,,,,,,,,,,,,,,,,
98,98,NYK,Dave Deutsch,University of Rochester,1,19,93,21,21,15,.167,,.450,4.9,1.1,1.1,0.8,-0.5,-.240,,
99,99,STL,Lonnie Lynn,Wilberforce University,,,,,,,,,,,,,,,,,
100,100,BAL,Grant Simmons,University of Nebraska,,,,,,,,,,,,,,,,,
101,101,NYK,Bob Bennett,University of North Carolina,,,,,,,,,,,,,,,,,
102,102,STL,Nick Aloi,Bowling Green State University,,,,,,,,,,,,,,,,,
103,103,BAL,Al Lopes,University of Kansas,,,,,,,,,,,,,,,,,
104,104,STL,Ollie Carter,University of San Francisco,,,,,,,,,,,,,,,,,
105,105,BAL,Jim Harter,University of Texas-Pan American,,,,,,,,,,,,,,,,,
106,106,STL,Paul Long,Wake Forest University,4,71,436,274,57,54,.464,,.753,6.1,3.9,0.8,0.8,1.0,.111,,
107,107,BAL,Howard Bayne,University of Tennessee,,,,,,,,,,,,,,,,,
108,108,STL,Eddie Jackson,Bradley University,,,,,,,,,,,,,,,,,
109,109,BAL,Ken Barnes,University of Wisconsin,,,,,,,,,,,,,,,,,
110,110,BAL,Chris Pervall,University of Iowa,,,,,,,,,,,,,,,,,
111,111,BAL,Jerry Trice,Weber State University,,,,,,,,,,,,,,,,,
112,112,BAL,Gene Visscher,Weber State University,,,,,,,,,,,,,,,,,
