ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
3,1,PRO,Howie Shannon,Kansas State University,2,122,,1323,,299,.355,,.795,,10.8,,2.5,6.3,,,
4,2,INO,Alex Groza,University of Kentucky,2,130,,2925,709,318,.474,,.756,,22.5,10.7,2.4,35.9,,,
5,3,FTW,Bob Harris,Oklahoma State University,5,325,5768,2209,1824,502,.385,,.628,27.9,6.8,6.9,1.5,15.7,.081,,
6,4,BOS,Tony Lavelli,Yale University,2,86,,591,59,63,.367,,.853,,6.9,2.0,0.7,4.7,,,
7,5,PHW,Vern Gardner,University of Utah,3,151,507,1339,349,245,.344,,.748,18.8,8.9,4.0,1.6,7.4,-.006,,
8,6,BLB,Ron Livingstone,University of Wyoming,2,117,,732,297,217,.286,,.692,,6.3,4.7,1.9,2.4,,,
9,7,NYK,Dick McGuire,St. John's University,11,738,17170,5921,2784,4205,.389,,.644,28.3,8.0,4.2,5.7,50.9,.115,,
10,8,WSC,Wah Wah Jones,University of Kentucky,3,140,1320,1428,408,429,.355,,.757,22.8,10.2,5.1,3.1,8.8,.028,,
11,9,CHS,Jack Kerris,Loyola University of Chicago,4,271,3572,2057,1286,667,.363,,.662,26.5,7.6,6.3,2.5,17.8,.108,,
12,10,ROC,Pep Saul,Seton Hall University,6,384,6219,2152,683,596,.360,,.739,23.0,5.6,2.0,1.6,9.8,.060,,
13,,BOS,George Kaftan,College of the Holy Cross,5,212,1335,1594,424,399,.370,,.650,17.8,7.5,3.1,1.9,8.9,.057,,
14,,CHS,Ralph Beard,University of Kentucky,2,126,,2006,251,551,.366,,.770,,15.9,3.8,4.4,11.2,,,
15,,FTW,John Oldham,Western Kentucky University,2,127,,926,242,226,.319,,.627,,7.3,3.6,1.8,4.2,,,
16,,INO,Leo Barnhorst,University of Notre Dame,5,344,7279,3232,1506,1116,.368,,.665,34.8,9.4,5.4,3.2,14.2,.061,,
17,,NYK,Harry Donovan,Muhlenberg College,1,45,,253,,38,.327,,.689,,5.6,,0.8,1.0,,,
18,,PHW,Jim Nolan,Georgia Institute of Technology,1,5,,8,,4,.190,,,,1.6,,0.8,-0.2,,,
19,,ROC,Jack Coleman,University of Louisville,9,633,16479,6721,5186,1749,.416,,.695,33.1,10.6,9.2,2.8,47.7,.107,,
20,,STB,Johnny Orr,Beloit College,1,34,,92,,20,.339,,.857,,2.7,,0.6,-0.1,,,
21,,WSC,Jim Owens,Baylor University,,,,,,,,,,,,,,,,,
22,,BLB,Paul Gordon,University of Notre Dame,1,4,,3,,3,.000,,.600,,0.8,,0.8,-0.1,,,
23,,BOS,Joe Mullaney,College of the Holy Cross,1,37,,30,,52,.129,,.800,,0.8,,1.4,-0.6,,,
24,,CHS,Dike Eddleman,University of Illinois at Urbana-Champaign,4,267,3475,3224,915,551,.352,,.630,25.7,12.1,4.5,2.1,7.3,-.003,,
25,,FTW,Fred Schaus,West Virginia University,5,334,6637,4070,1609,961,.352,,.823,33.5,12.2,6.0,2.9,31.4,.105,,
26,,INO,Mac Otten,Bowling Green State University,1,59,,142,,36,.329,,.494,,2.4,,0.6,0.3,,,
27,,NYK,Ernie Vandeweghe,Colgate University,6,224,3600,2135,834,548,.421,,.740,26.1,9.5,4.6,2.4,18.1,.162,,
28,,PHW,Nelson Bobb,Temple University,4,227,2478,1052,405,488,.350,,.612,21.2,4.6,2.4,2.1,6.0,.062,,
29,,PRO,Ed Leede,Dartmouth College,2,121,,949,118,225,.334,,.719,,7.8,2.1,1.9,5.8,,,
30,,FTW,Jerry Nagel,Loyola University of Chicago,1,14,,13,,18,.214,,.250,,0.9,,1.3,-0.1,,,
31,,INO,Bob Evans,Butler University,1,47,,142,,55,.280,,.682,,3.0,,1.2,-0.3,,,
32,,PRO,Warren Perkins,Tulane University,2,126,,767,319,257,.309,,.618,,6.1,4.8,2.0,3.1,,,
33,,PRO,Ray Corley,Georgetown University,3,102,65,442,82,174,.304,,.601,8.1,4.3,2.0,1.7,0.9,-.265,,
34,,STB,Earl Dodd,Truman State University,1,9,,15,,6,.222,,.600,,1.7,,0.7,-0.3,,,
35,,WSC,Cliff Barker,University of Kentucky,3,149,494,557,181,294,.316,,.662,11.2,3.7,1.8,2.0,2.0,.008,,
36,,INO,Don Boven,Western Michigan University,3,195,3355,1763,553,393,.339,,.706,25.2,9.0,4.2,2.0,7.4,.052,,
37,,STB,John Pritchard,Drake University,1,7,,22,,8,.310,,.364,,3.1,,1.1,-0.2,,,
38,,BOS,Duane Klueh,Indiana State University,2,113,,924,183,173,.362,,.719,,8.2,3.0,1.5,6.0,,,
39,,PRO,Bob Royer,Indiana State University,1,42,,197,,85,.338,,.707,,4.7,,2.0,0.0,,,
40,,BLB,Bill Evans,Drake University,,,,,,,,,,,,,,,,,
41,,BLB,Tom Gallagher,St. Francis College,,,,,,,,,,,,,,,,,
42,,BLB,Jim McMullen,Xavier University,,,,,,,,,,,,,,,,,
43,,BLB,Eppa Rixey,Kenyon College,,,,,,,,,,,,,,,,,
44,,BLB,Roger Wiley,University of Oregon,,,,,,,,,,,,,,,,,
45,,BLB,Bill Zipple,Lafayette College,,,,,,,,,,,,,,,,,
46,,BOS,Ed Little,Denver Junior College,,,,,,,,,,,,,,,,,
47,,BOS,Jim Simpson,Bates College,,,,,,,,,,,,,,,,,
48,,BOS,Emerson Speicher,Bowling Green State University,,,,,,,,,,,,,,,,,
49,,BOS,Bill Tom,Rice University,,,,,,,,,,,,,,,,,
50,,BOS,Bill Vandenburgh,University of Washington,,,,,,,,,,,,,,,,,
51,,BOS,Russ Washburn,Colby College,,,,,,,,,,,,,,,,,
52,,BOS,Bill Weight,Brigham Young University,,,,,,,,,,,,,,,,,
53,,FTW,Dal Zuber,University of Toledo,,,,,,,,,,,,,,,,,
54,,INO,Charlie Maas,Butler University,,,,,,,,,,,,,,,,,
55,,INO,Jim O'Halloran,University of Notre Dame,,,,,,,,,,,,,,,,,
56,,INO,J.L. Parks,Oklahoma State University,,,,,,,,,,,,,,,,,
57,,MNL,Bob Harrison,University of Michigan,9,615,12926,4418,1358,1672,.352,,.693,26.9,7.2,2.5,2.7,13.2,.024,,
58,,MNL,Paul Walther,University of Tennessee,6,370,7258,2838,1168,974,.362,,.708,28.6,7.7,3.7,2.6,20.3,.107,,
59,,NYK,Don Bagley,University of Notre Dame,,,,,,,,,,,,,,,,,
60,,NYK,Ken Kearns,University of Arkansas,,,,,,,,,,,,,,,,,
61,,NYK,Bill Kleine,Missouri Valley College,,,,,,,,,,,,,,,,,
62,,NYK,Bill Litchfield,Emporia State University,,,,,,,,,,,,,,,,,
63,,NYK,Bob Prewitt,Southern Methodist University,,,,,,,,,,,,,,,,,
64,,PRO,Paul Courty,University of Oklahoma,,,,,,,,,,,,,,,,,
65,,PRO,Carl Schaeffer,University of Alabama,,,,,,,,,,,,,,,,,
66,,PRO,Bill Tanzler,University of Florida,,,,,,,,,,,,,,,,,
67,,PRO,Jack Theolan,DePaul University,,,,,,,,,,,,,,,,,
68,,STB,Joe Crandall,Oregon State University,,,,,,,,,,,,,,,,,
69,,STB,Jack Davidson,Stanford University,,,,,,,,,,,,,,,,,
70,,STB,Bob Retherford,University of Nebraska,,,,,,,,,,,,,,,,,
71,,STB,Marv Schatzman,Saint Louis University,1,34,,115,,38,.247,,.580,,3.4,,1.1,-0.9,,,
72,,STB,Eddie Van,Northwestern Oklahoma State University,,,,,,,,,,,,,,,,,
73,,STB,Preston Ward,Missouri State University,,,,,,,,,,,,,,,,,
74,,WSC,Maynard Haitcock,George Washington University,,,,,,,,,,,,,,,,,
75,,WSC,Jim Lacy,Loyola College in Maryland,,,,,,,,,,,,,,,,,
