trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
7804,7.5,.207,University of Cincinnati,,43886,1040,.838,Oscar Robertson,.485,1.3,14,0.0,9.5,25.7,CIN,26710,9887,1,42.2,189.2,1
5366,5.8,.213,West Virginia University,,36571,932,.814,Jerry West,.474,1.7,14,5.0,6.7,27.0,LAL,25192,6238,2,39.2,162.6,2
6099,7.6,.081,University of California,,17874,801,.594,Darrall Imhoff,.458,,12,,1.8,7.2,NYK,5759,1405,3,22.3,30.1,3
1779,5.1,.061,Louisiana Tech University,,6250,348,.709,Jackie Moreland,.413,,5,,1.2,7.7,DET,2684,432,4,18.0,8.0,4
1240,6.3,.072,University of North Carolina,,5488,196,.776,Lee Shaffer,.420,,3,,1.2,16.8,SYR,3291,232,5,28.0,8.2,5
5030,4.7,.120,Providence College,,38064,1077,.774,Lenny Wilkens,.432,3.7,15,2.0,6.7,16.5,STL,17772,7211,6,35.3,95.5,6
,,,University of Maryland,,,,,Al Bunge,,,,,,,PHW,,,7,,,7
5798,6.3,.122,New York University,,22164,916,.767,Tom Sanders,.428,,13,,1.1,9.6,BOS,8766,1026,8,24.2,56.5,8
116,1.0,.006,University of Texas at Austin,,1177,114,.760,Jay Arnette,.365,,3,,1.2,3.7,CIN,424,139,9,10.3,0.1,9
1623,4.6,.088,Wake Forest University,,6389,353,.682,Dave Budd,.460,,5,,1.0,7.1,NYK,2505,337,10,18.1,11.7,10
,,,Kentucky Wesleyan College,,,,,Kelly Coleman,,,,,,,NYK,,,11,,,11
29,2.1,-.054,University of Minnesota,,103,14,.647,Ron Johnson,.302,,1,,0.1,2.6,DET,37,2,12,7.4,-0.1,12
,,,Saint Francis University,,,,,Wilbur Trosch,,,,,,,SYR,,,13,,,13
51,1.4,.006,Indiana University,,175,37,.500,Frank Radovich,.398,,1,,0.1,2.4,STL,87,4,14,4.7,0.0,14
8,1.1,-.134,Temple University,,52,7,.667,Pickles Kennedy,.190,,1,,1.3,1.7,PHW,12,9,15,7.4,-0.1,15
,,,University of the Pacific,,,,,Leroy Wright,,,,,,,BOS,,,16,,,16
248,1.7,.006,University of Cincinnati,,3202,150,.677,Ralph Davis,.409,,2,,2.8,8.0,CIN,1195,424,17,21.3,0.4,17
,,,Tennessee Technological University,,,,,Jim Hagan,,,,,,,LAL,,,18,,,18
179,1.4,.050,Saint Joseph's University,,1828,125,.819,Bob McNeill,.394,,2,,2.6,4.6,NYK,575,327,19,14.6,1.9,19
,,,University of Dayton,,,,,Frank Case,,,,,,,DET,,,20,,,20
936,5.2,.036,Ohio State University,,2908,181,.648,Joe Roberts,.383,,3,,0.6,6.2,SYR,1118,109,21,16.1,2.2,21
474,3.3,.068,University of San Francisco,,2400,144,.774,Fred LaCour,.421,,3,,1.9,6.5,STL,940,269,22,16.7,3.4,22
,,,Manhattan College,,,,,Bob Mealy,,,,,,,PHW,,,23,,,23
,,,University of Notre Dame,,,,,Mike Graney,,,,,,,BOS,,,24,,,24
,,,University of Tennessee,,,,,Dalen Showalter,,,,,,,CIN,,,25,,,25
,,,Kansas State University,,,,,Wally Frank,,,,,,,LAL,,,26,,,26
1524,5.3,.083,Tennessee State University,,4656,288,.724,Ben Warley,.413,,5,,0.7,6.1,LAL,1767,204,27,16.2,8.0,27
,,,West Virginia Wesleyan College,,,,,Ken Remley,,,,,,,DET,,,28,,,28
,,,Eastern Kentucky University,,,,,Carl Cole,,,,,,,SYR,,,29,,,29
466,7.2,.010,Michigan State University,,1331,65,.725,Horace Walker,.339,,1,,1.1,6.7,STL,438,69,30,20.5,0.3,30
,,,Texas State University,,,,,Charley Sharp,,,,,,,PHW,,,31,,,31
,,,University of Kentucky,,,,,Sid Cohen,,,,,,,BOS,,,32,,,32
,,,Seattle University,,,,,Don Ogorek,,,,,,,CIN,,,33,,,33
,,,Cornell University,,,,,George Farley,,,,,,,LAL,,,34,,,34
,,,University of Maryland,,,,,Charles McNeil,,,,,,,NYK,,,35,,,35
767,2.8,.009,Northwestern University,,4568,272,.682,Willie Jones,.393,,5,,2.0,7.4,DET,2016,545,36,16.8,0.8,36
,,,University of North Texas,,,,,Jim Mudd,,,,,,,SYR,,,37,,,37
7,1.4,-.112,Bowling Green State University,,34,5,.857,Jimmy Darrow,.200,,1,,1.2,2.4,STL,12,6,38,6.8,-0.1,38
2463,3.5,.098,North Carolina Agricultural and Technical State University,,17826,711,.632,Al Attles,.451,,11,,3.5,8.9,PHW,6328,2483,39,25.1,36.5,39
