trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
4578,5.0,.117,DePaul University,.312,27730,923,.741,Mark Aguirre,.484,22.7,13,1.3,3.1,20.0,DAL,18458,2871,1,30.0,67.8,1
3478,3.6,.109,Indiana University,.290,35516,979,.759,Isiah Thomas,.452,37.5,13,2.2,9.3,19.2,DET,18822,9061,2,36.3,80.7,2
13017,10.0,.136,University of Maryland,.167,42464,1307,.664,Buck Williams,.549,34.8,17,1.2,1.3,12.8,NJN,16784,1646,3,32.5,120.1,3
1262,3.0,.074,University of North Carolina,.211,9939,417,.789,Al Wood,.465,0.5,6,-1.8,1.8,11.8,ATL,4902,742,4,23.8,15.4,4
1998,3.9,.069,University of Utah,.105,10624,510,.570,Danny Vranes,.496,4.4,7,-0.4,1.2,5.1,SEA,2613,594,5,20.8,15.3,5
3696,4.3,.106,University of Notre Dame,.091,24041,851,.737,Orlando Woolridge,.513,9.8,13,-0.4,1.9,16.0,CHI,13623,1609,6,28.3,53.0,6
3450,5.5,.095,Oregon State University,.000,13618,626,.634,Steve Johnson,.572,4.5,10,-0.7,1.2,11.7,KCK,7345,777,7,21.8,26.9,7
6703,6.1,.112,University of Utah,.307,33922,1107,.807,Tom Chambers,.468,13.2,16,-0.5,2.1,18.1,SDC,20049,2283,8,30.6,79.0,8
3278,3.3,.113,Kansas State University,.343,32087,980,.840,Rolando Blackman,.493,15.3,13,-0.1,3.0,18.0,DAL,17623,2981,9,32.7,75.6,9
2262,4.2,.061,University of Maryland,.268,12836,534,.791,Albert King,.461,1.8,9,-1.5,2.2,12.1,NJN,6470,1171,10,24.0,16.3,10
1025,1.7,.064,Wake Forest University,.218,12897,596,.760,Frank Johnson,.439,-0.8,10,-2.2,4.2,8.3,WSB,4937,2476,11,21.6,17.2,11
2703,3.8,.102,University of Notre Dame,.361,20959,707,.849,Kelly Tripucka,.473,11.3,10,0.1,3.0,17.2,DET,12142,2090,12,29.6,44.4,12
5671,5.0,.107,Syracuse University,.133,21975,1138,.806,Danny Schayes,.481,4.6,18,-1.2,1.1,7.7,UTA,8780,1299,13,19.3,48.8,13
6509,5.9,.061,Ohio State University,.095,28484,1102,.696,Herb Williams,.467,6.7,18,-1.1,1.7,10.8,IND,11944,1856,14,25.8,36.1,14
437,1.5,.072,University of Virginia,.222,3471,291,.841,Jeff Lamp,.470,-1.2,6,-3.3,0.9,5.1,POR,1495,269,15,11.9,5.2,15
1318,2.1,.074,University of Kansas,.261,14395,620,.787,Darnell Valentine,.437,2.3,9,-1.4,5.0,8.7,POR,5400,3080,16,23.2,22.1,16
338,2.3,.055,Alabama State University,.261,2094,148,.695,Kevin Loder,.461,-0.3,3,-2.5,1.2,5.9,KCK,875,174,17,14.1,2.4,17
609,2.3,.051,Indiana University,.000,2789,261,.544,Ray Tolbert,.495,-0.6,5,-2.9,0.5,3.6,NJN,928,135,18,10.7,2.9,18
1112,2.1,.078,University of Michigan,.354,9271,520,.597,Mike McGee,.487,2.5,9,-0.9,1.2,9.6,LAL,4968,629,19,17.8,15.1,19
7352,8.0,.171,Clemson University,.145,30697,920,.755,Larry Nance,.546,47.9,13,4.2,2.6,17.1,PHO,15687,2393,20,33.4,109.6,20
5996,6.3,.093,Arizona State University,.111,18965,953,.597,Alton Lister,.512,7.9,16,-0.3,1.0,6.6,MIL,6298,914,21,19.9,36.6,21
300,1.0,.043,Cleveland State University,.030,4436,296,.795,Franklin Edwards,.449,-2.1,7,-3.9,2.6,6.1,PHI,1802,774,22,15.0,3.9,22
119,1.1,.016,University of Wyoming,.000,910,110,.585,Charles Bradley,.416,-0.5,3,-4.1,0.5,3.2,BOS,347,55,23,8.3,0.3,23
3167,5.5,.085,Michigan State University,.148,15556,576,.784,Jay Vincent,.474,2.3,9,-1.4,2.0,15.2,DAL,8729,1124,24,27.0,27.5,24
243,1.9,.064,University of Notre Dame,.154,1797,129,.749,Tracy Jackson,.463,-0.1,3,-2.2,1.0,5.4,BOS,694,132,25,13.9,2.4,25
,,,Utah State University,,,,,Brian Jackson,,,,,,,POR,,,26,,,26
65,1.5,.049,University of Tennessee,.000,342,42,.654,Howard Wood,.458,-0.4,1,-6.2,0.2,3.4,UTA,144,9,27,8.1,0.3,27
2718,5.8,.115,Duke University,.043,13074,468,.730,Gene Banks,.539,13.3,6,2.0,2.9,11.3,SAS,5305,1335,28,27.9,31.2,28
4832,4.0,.097,University of Illinois at Urbana-Champaign,.335,32604,1199,.840,Eddie Johnson,.472,9.1,17,-0.9,2.1,16.0,KCK,19202,2550,29,27.2,65.6,29
124,1.5,.034,University of South Alabama,.000,929,83,.626,Ed Rains,.423,-0.3,2,-3.4,0.7,3.5,SAS,287,62,30,11.2,0.7,30
2768,2.7,.124,Brigham Young University,.378,27755,1042,.846,Danny Ainge,.469,23.0,14,1.3,4.0,11.5,BOS,11964,4199,31,26.6,71.5,31
,,,Lamar University,,,,,Mike Olliver,,,,,,,CHI,,,32,,,32
1146,4.5,.095,Arizona State University,.000,4528,257,.653,Sam Williams,.500,2.1,4,-0.1,0.6,6.3,GSW,1628,156,33,17.6,9.0,33
27,3.9,.184,University of Texas-Pan American,,72,7,.556,Ken Green,.481,0.0,1,-0.5,0.3,4.4,DEN,31,2,34,10.3,0.3,34
1008,2.4,.056,Vanderbilt University,.170,5050,415,.737,Charles Davis,.451,-2.0,8,-3.6,0.7,5.3,WSB,2214,309,35,12.2,5.8,35
41,0.8,-.013,Oregon State University,.222,546,49,.643,Ray Blume,.459,-0.5,1,-5.9,1.4,4.6,IND,226,68,36,11.1,-0.1,36
,,,Bucknell University,,,,,Al Leslie,,,,,,,IND,,,37,,,37
,,,DePaul University,,,,,Clyde Bradshaw,,,,,,,ATL,,,38,,,38
,,,University of Toledo,,,,,Harvey Knuckles,,,,,,,LAL,,,39,,,39
,,,Louisiana State University,,,,,Greg Cook,,,,,,,NYK,,,40,,,40
97,3.9,.007,University of Wisconsin,.000,315,25,.333,Claude Gregory,.456,-0.2,2,-4.2,0.6,5.4,WSB,136,16,41,12.6,0.0,41
,,,Florida State University,,,,,Elvis Rolle,,,,,,,LAL,,,42,,,42
1375,2.7,.045,University of Mississippi,.152,9006,505,.714,Elston Turner,.432,0.9,8,-1.6,1.8,4.7,DAL,2397,914,43,17.8,8.5,43
16,1.6,.009,South Dakota State University,,67,10,.000,Steve Lingenfelter,.714,0.0,2,-3.4,0.5,1.0,WSB,10,5,44,6.7,0.0,44
,,,Texas A&M University-Kingsville,,,,,Ed Turner,,,,,,,HOU,,,45,,,45
,,,Texas A&M University,,,,,Vernon Smith,,,,,,,PHI,,,46,,,46
,,,University of Kansas,,,,,Art Housey,,,,,,,DAL,,,47,,,47
,,,Colgate University,,,,,Mike Ferrara,,,,,,,WSB,,,48,,,48
5,0.6,-.071,Saint Louis University,,87,9,.600,David Burns,.438,-0.2,1,-9.4,1.7,2.6,NJN,23,15,49,9.7,-0.1,49
,,,University of Illinois at Urbana-Champaign,,,,,Derek Holcomb,,,,,,,POR,,,50,,,50
,,,University of South Carolina,,,,,Zam Fredrick,,,,,,,LAL,,,51,,,51
464,2.9,.056,Louisiana State University,.000,2752,160,.776,Rudy Macklin,.449,-0.6,3,-2.8,0.8,6.4,ATL,1030,121,52,17.2,3.2,52
76,0.8,.023,Oregon State University,.286,808,97,.458,Mark Radford,.507,-0.3,2,-3.4,1.7,3.6,SEA,347,161,53,8.3,0.4,53
187,2.5,.037,Ohio State University,,876,76,.461,Jim Smith,.514,0.0,2,-1.9,0.6,2.9,SDC,219,46,54,11.5,0.7,54
15,0.5,-.051,Florida State University,.000,221,33,.652,Mickey Dillard,.367,-0.3,1,-7.4,1.0,2.2,CLE,73,34,55,6.7,-0.2,55
,,,University of Pittsburgh,,,,,Carlton Neverson,,,,,,,GSW,,,56,,,56
3410,4.7,.088,Pennsylvania State University,.324,16278,731,.740,Frank Brickowski,.519,6.8,12,-0.3,1.9,10.0,NYK,7302,1384,57,22.3,29.8,57
,,,University of Missouri,,,,,Curtis Berry,,,,,,,KCK,,,58,,,58
,,,American University,,,,,Russell Bowers,,,,,,,CLE,,,59,,,59
,,,University of Southern California,,,,,Purvis Miller,,,,,,,IND,,,60,,,60
563,3.8,.050,University of Washington,.500,2060,150,.754,Petur Gudmundsson,.494,-0.4,4,-2.8,1.0,4.6,POR,693,153,61,13.7,2.1,61
,,,University of Pittsburgh,,,,,Sam Clancy,,,,,,,PHO,,,62,,,62
,,,St. John's University,,,,,Wayne McKoy,,,,,,,NYK,,,63,,,63
,,,Eastern Kentucky University,,,,,Tom Baker,,,,,,,SAS,,,64,,,64
,,,University of the Pacific,,,,,Ron Cornelius,,,,,,,LAL,,,65,,,65
12,0.4,.095,"California State University, Long Beach",.500,103,32,.778,Craig Dykema,.459,-0.1,1,-4.6,0.5,1.3,PHO,43,15,66,3.2,0.2,66
,,,University of Illinois at Urbana-Champaign,,,,,Mark Smith,,,,,,,MIL,,,67,,,67
,,,University of Maryland,,,,,Ernest Graham,,,,,,,PHI,,,68,,,68
,,,University of Michigan,,,,,John Johnson,,,,,,,BOS,,,69,,,69
,,,Syracuse University,,,,,Eddie Moss,,,,,,,DAL,,,70,,,70
,,,University of South Alabama,,,,,John May,,,,,,,DET,,,71,,,71
