ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
29,28,PHW,Bob Schloss,University of Georgia,,,,,,,,,,,,,,,,,
30,29,MNL,Bob Payne,Oregon State University,,,,,,,,,,,,,,,,,
31,30,BLB,Bill Hagler,University of California,,,,,,,,,,,,,,,,,
32,31,TRI,Jim Slaughter,University of South Carolina,1,28,525,147,148,25,.321,,.603,18.8,5.3,5.3,0.9,-0.1,-.010,,
33,32,INO,Bill Tosheff,Indiana University,3,203,6339,1859,608,661,.315,,.793,31.2,9.2,3.0,3.3,5.2,.039,,
34,33,FTW,Herb Hargett,Mississippi State University,,,,,,,,,,,,,,,,,
35,34,SYR,Paul Horvath,North Carolina State University,,,,,,,,,,,,,,,,,
36,35,NYK,Lloyd Sandstrom,University of St. Thomas,,,,,,,,,,,,,,,,,
37,36,BOS,Bob Barnett,University of Evansville,,,,,,,,,,,,,,,,,
38,37,ROC,Elmer Behnke,Bradley University,1,4,55,16,17,4,.273,,.571,13.8,4.0,4.3,1.0,-0.1,-.098,,
39,38,PHW,Jud Milhon,Ohio Wesleyan University,,,,,,,,,,,,,,,,,
40,39,MNL,Gale McArthur,Oklahoma State University,,,,,,,,,,,,,,,,,
41,40,BLB,Leroy Ishman,American University,,,,,,,,,,,,,,,,,
42,41,TRI,Bob Sakel,University of Evansville,,,,,,,,,,,,,,,,,
43,42,INO,Bob Pierce,University of Nebraska,,,,,,,,,,,,,,,,,
44,43,FTW,Leo Johnson,University of Arizona,,,,,,,,,,,,,,,,,
45,44,SYR,Glen Anderson,Colorado State University,,,,,,,,,,,,,,,,,
46,45,NYK,Tom Smith,Saint Peter's College,,,,,,,,,,,,,,,,,
47,46,BOS,Rip Gish,Western Kentucky University,,,,,,,,,,,,,,,,,
48,47,ROC,Dan Bagley,University of Notre Dame,,,,,,,,,,,,,,,,,
49,48,PHW,Mike Kearns,Princeton University,1,6,25,1,3,5,.000,,.250,4.2,0.2,0.5,0.8,-0.1,-.223,,
50,49,MNL,Leo Vander Kuy,University of Michigan,,,,,,,,,,,,,,,,,
51,50,BLB,Glen Duggins,University of Utah,,,,,,,,,,,,,,,,,
52,51,TRI,John Rennicke,Drake University,1,6,54,11,9,1,.222,,.333,9.0,1.8,1.5,0.2,-0.2,-.218,,
53,52,INO,Marv Johnson,Wheaton College,,,,,,,,,,,,,,,,,
54,53,FTW,Frank Clasbeek,University of Iowa,,,,,,,,,,,,,,,,,
55,54,SYR,Bob Wheeler,University of Idaho,,,,,,,,,,,,,,,,,
56,55,NYK,Alfred McGuire,St. John's University,4,191,2966,757,418,363,.379,,.551,15.5,4.0,2.2,1.9,5.5,.088,,
57,56,BOS,Jim Luisi,St. Francis College,1,31,367,89,25,35,.326,,.659,11.8,2.9,0.8,1.1,0.0,.002,,
58,57,ROC,Jim Ove,Valparaiso University,,,,,,,,,,,,,,,,,
59,58,PHW,Bob Swails,University of Indianapolis,,,,,,,,,,,,,,,,,
60,59,MNL,Deward Dopson,Arkansas Tech University,,,,,,,,,,,,,,,,,
61,60,BLB,Tom Riach,University of Southern California,,,,,,,,,,,,,,,,,
62,61,TRI,Bob Ambler,University of Arkansas,,,,,,,,,,,,,,,,,
63,62,INO,Ted Beach,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
64,63,FTW,Jim Ramstead,Stanford University,,,,,,,,,,,,,,,,,
65,64,SYR,Roy Reardon,St. Francis College,,,,,,,,,,,,,,,,,
66,65,NYK,Sid Ryen,University of Denver,,,,,,,,,,,,,,,,,
67,66,BOS,John Azary,Columbia University,,,,,,,,,,,,,,,,,
68,67,ROC,John Brown,Southern Methodist University,,,,,,,,,,,,,,,,,
69,68,PHW,George Dempsey,King's College,5,315,5720,1574,1125,711,.407,,.661,18.2,5.0,3.6,2.3,10.8,.090,,
70,69,MNL,Ed Head,Kansas State University,,,,,,,,,,,,,,,,,
71,70,BLB,Bill Harper,Oregon State University,,,,,,,,,,,,,,,,,
72,71,TRI,Aaron Preece,Bradley University,,,,,,,,,,,,,,,,,
73,72,INO,George Kelly,Vanderbilt University,,,,,,,,,,,,,,,,,
74,73,FTW,John Manning,Duquesne University,,,,,,,,,,,,,,,,,
75,74,SYR,Tom Jockle,Syracuse University,,,,,,,,,,,,,,,,,
76,75,BOS,Hugo Kappler,North Carolina State University,,,,,,,,,,,,,,,,,
77,76,ROC,George Davidson,Lafayette College,,,,,,,,,,,,,,,,,
78,77,PHW,James Phelan,La Salle University,1,4,33,3,5,2,.000,,.500,8.3,0.8,1.3,0.5,-0.1,-.187,,
79,78,BLB,Bob Crowe,San Jose State University,,,,,,,,,,,,,,,,,
80,79,TRI,Wayne Tucker,University of Colorado,,,,,,,,,,,,,,,,,
81,80,SYR,Ray Kirkwasser,Ithaca College,,,,,,,,,,,,,,,,,
82,81,PHW,Hugh Faulkner,Pepperdine University,,,,,,,,,,,,,,,,,
83,82,BLB,Dan Torrey,Oregon State University,,,,,,,,,,,,,,,,,
84,83,TRI,John DeWitt,Texas A&M University,,,,,,,,,,,,,,,,,
85,84,PHW,Paul Gerwin,Cornell University,,,,,,,,,,,,,,,,,
86,85,BLB,Clem Pavilonis,DePaul University,,,,,,,,,,,,,,,,,
87,86,BLB,John Burke,Springfield College,,,,,,,,,,,,,,,,,
