ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
3,1,NYK,Jim Barnes,University of Texas at El Paso,7,454,9455,3997,2939,377,.429,,.684,20.8,8.8,6.5,0.8,14.2,.072,,
4,2,DET,Joe Caldwell,Arizona State University,6,468,13874,7127,2367,1257,.459,,.634,29.6,15.2,5.1,2.7,23.9,.083,,
5,3,BAL,Gary Bradds,Ohio State University,2,44,350,144,92,20,.410,,.716,8.0,3.3,2.1,0.5,0.5,.067,,
6,4,PHI,Luke Jackson,University of Texas-Pan American,8,522,13783,5170,4613,818,.415,,.722,26.4,9.9,8.8,1.6,22.3,.078,,
7,5,STL,Jeff Mullins,Duke University,12,804,24574,13017,3427,3023,.463,,.814,30.6,16.2,4.3,3.8,62.8,.123,-1.2,0.8
8,6,SFW,Barry Kramer,New York University,1,52,507,186,100,41,.339,,.714,9.8,3.6,1.9,0.8,0.2,.017,,
9,7,BOS,Mel Counts,Oregon State University,12,789,13723,6516,4756,1100,.435,,.764,17.4,8.3,6.0,1.4,27.7,.097,-0.5,0.8
10,8,NYK,Willis Reed,Grambling State University,10,650,23073,12183,8414,1186,.476,,.747,35.5,18.7,12.9,1.8,74.9,.156,0.5,0.3
11,9,DET,Les Hunter,Loyola University of Chicago,1,24,114,42,50,11,.281,,.429,4.8,1.8,2.1,0.5,-0.5,-.210,,
12,10,STL,Paul Silas,Creighton University,16,1254,34989,11782,12357,2572,.432,,.673,27.9,9.4,9.9,2.1,79.9,.110,0.2,8.5
13,11,PHI,Ira Harge,University of New Mexico,,,,,,,,,,,,,,,,,
14,12,LAL,Cotton Nash,University of Kentucky,1,45,357,137,83,19,.324,,.827,7.9,3.0,1.8,0.4,0.0,-.001,,
15,13,NYK,Howard Komives,Bowling Green State University,10,742,20213,7550,1804,2941,.388,,.830,27.2,10.2,2.4,4.0,5.0,.012,-5.8,-0.8
16,14,SFW,Bud Koper,Oklahoma City University,1,54,631,247,61,43,.440,,.833,11.7,4.6,1.1,0.8,1.0,.078,,
17,15,CIN,Bill Chmielewski,University of Dayton,,,,,,,,,,,,,,,,,
18,16,BOS,Ron Bonham,University of Cincinnati,2,76,681,478,113,30,.391,,.832,9.0,6.3,1.5,0.4,2.0,.138,,
19,17,NYK,Brian Generalovich,University of Pittsburgh,,,,,,,,,,,,,,,,,
20,18,DET,Wali Jones,Villanova University,11,607,14420,6140,1394,1947,.409,,.800,23.8,10.1,2.3,3.2,14.9,.049,-6.6,-0.2
21,19,BAL,Jerry Sloan,University of Evansville,11,755,25750,10571,5615,1925,.427,,.722,34.1,14.0,7.4,2.5,49.5,.092,1.3,5.1
22,20,PHI,Larry Jones,University of Toledo,8,95,2235,854,241,270,.400,,.815,23.5,9.0,2.5,2.8,2.5,.055,-1.5,0.3
23,21,LAL,Tom Dose,Stanford University,,,,,,,,,,,,,,,,,
24,22,STL,Arthur Becker,Arizona State University,,,,,,,,,,,,,,,,,
25,23,SFW,McCoy McLemore,Drake University,8,580,12221,5130,3161,733,.394,,.771,21.1,8.8,5.5,1.3,9.5,.037,,
26,24,CIN,Steve Courtin,Saint Joseph's University,1,24,317,101,22,22,.408,,.810,13.2,4.2,0.9,0.9,0.2,.036,,
27,25,BOS,John Thompson,Providence College,2,74,771,262,260,19,.410,,.595,10.4,3.5,3.5,0.3,2.1,.128,,
28,26,NYK,Freddie Crawford,St. Bonaventure University,5,297,5047,2031,746,610,.446,,.595,17.0,6.8,2.5,2.1,6.1,.058,,
29,27,DET,Jim Davis,University of Colorado,8,597,10027,3997,3109,739,.461,,.674,16.8,6.7,5.2,1.2,19.2,.092,0.1,1.1
30,28,BAL,Pete Spoden,University of Northern Iowa,,,,,,,,,,,,,,,,,
31,29,PHI,Frank Corace,La Salle University,,,,,,,,,,,,,,,,,
32,30,LAL,Hank Finkel,University of Dayton,9,551,6866,2790,2151,426,.449,,.662,12.5,5.1,3.9,0.8,13.5,.094,-4.9,-0.7
33,31,STL,Willie Murrell,Kansas State University,,,,,,,,,,,,,,,,,
34,32,SFW,Gene Elmore,Southern Methodist University,,,,,,,,,,,,,,,,,
35,33,CIN,Happy Hairston,New York University,11,776,24330,11505,8019,1268,.478,,.741,31.4,14.8,10.3,1.6,70.0,.138,1.6,4.5
36,34,BOS,Joe Strawder,Bradley University,3,231,6365,1977,2296,245,.426,,.686,27.6,8.6,9.9,1.1,10.8,.082,,
37,35,NYK,Tony Gennari,Canisius College,,,,,,,,,,,,,,,,,
38,36,DET,Ray Wolford,University of Toledo,,,,,,,,,,,,,,,,,
39,37,BAL,Bennie Lennox,Texas A&M University,,,,,,,,,,,,,,,,,
40,38,PHI,Lou Skurcenski,Westminster College of Pennsylvania,,,,,,,,,,,,,,,,,
41,39,LAL,John Savage,University of North Texas,,,,,,,,,,,,,,,,,
42,40,STL,John Tresvant,Seattle University,9,559,12296,5118,3546,806,.451,,.693,22.0,9.2,6.3,1.4,24.4,.095,,
43,41,SFW,Roger Suttner,Kansas State University,,,,,,,,,,,,,,,,,
44,42,CIN,George Kirk,University of Memphis,,,,,,,,,,,,,,,,,
45,43,BOS,Nick Werkman,Seton Hall University,,,,,,,,,,,,,,,,,
46,44,NYK,Tom Lavelle,Western Carolina University,,,,,,,,,,,,,,,,,
47,45,DET,Larry Phillips,Rice University,,,,,,,,,,,,,,,,,
48,46,BAL,Bobby Joe Edmonds,Tennessee State University,,,,,,,,,,,,,,,,,
49,47,PHI,Ricky Kaminsky,Yale University,,,,,,,,,,,,,,,,,
50,48,LAL,Troy Collier,Utah State University,,,,,,,,,,,,,,,,,
51,49,STL,Ernest Brock,Virginia State University,,,,,,,,,,,,,,,,,
52,50,SFW,Ray Carey,University of Missouri,,,,,,,,,,,,,,,,,
53,51,CIN,Al Thresher,Wittenberg University,,,,,,,,,,,,,,,,,
54,52,BOS,Levern Tart,Bradley University,,,,,,,,,,,,,,,,,
55,53,NYK,Em Bryant,DePaul University,8,566,11451,3722,1593,1700,.410,,.690,20.2,6.6,2.8,3.0,8.6,.036,,
56,54,DET,Jerry Jackson,Ohio University,,,,,,,,,,,,,,,,,
57,55,BAL,Ron Miller,Loyola University of Chicago,,,,,,,,,,,,,,,,,
58,56,PHI,Gordon Hatton,University of Dayton,,,,,,,,,,,,,,,,,
59,57,LAL,Steve Anstett,University of Portland,,,,,,,,,,,,,,,,,
60,58,STL,Maurice McHartley,North Carolina Agricultural and Technical State University,,,,,,,,,,,,,,,,,
61,59,SFW,David Lee,University of San Francisco,,,,,,,,,,,,,,,,,
62,60,CIN,Vic Rouse,Loyola University of Chicago,,,,,,,,,,,,,,,,,
63,61,BOS,Rich Falk,Northwestern University,,,,,,,,,,,,,,,,,
64,62,NYK,Jim Boutin,Lewis and Clark College,,,,,,,,,,,,,,,,,
65,63,DET,Ralph Telken,Rockhurst University,,,,,,,,,,,,,,,,,
66,64,BAL,Danny Schultz,University of Tennessee,,,,,,,,,,,,,,,,,
67,65,PHI,Bob Pelkington,Xavier University,,,,,,,,,,,,,,,,,
68,66,LAL,Jay Buckley,Duke University,,,,,,,,,,,,,,,,,
69,67,STL,Kendall Rhine,Rice University,,,,,,,,,,,,,,,,,
70,68,SFW,Bob Garibaldi,Santa Clara University,,,,,,,,,,,,,,,,,
71,69,CIN,Joe Gieger,Xavier University,,,,,,,,,,,,,,,,,
72,70,BOS,Jeff Blue,Butler University,,,,,,,,,,,,,,,,,
73,71,NYK,Jack Brens,University of Wisconsin,,,,,,,,,,,,,,,,,
74,72,BAL,Tom Black,South Dakota State University,1,71,873,299,259,44,.402,,.648,12.3,4.2,3.6,0.6,0.1,.008,,
75,73,PHI,Jim Brennan,Clemson University,,,,,,,,,,,,,,,,,
76,74,STL,Darel Carrier,Western Kentucky University,,,,,,,,,,,,,,,,,
77,75,SFW,Camden Wail,University of California,,,,,,,,,,,,,,,,,
78,76,CIN,Scotty Pierce,West Texas A&M University,,,,,,,,,,,,,,,,,
