ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
2,1,NYK,Art Heyman,Duke University,3,147,3019,1519,414,346,.427,,.679,20.5,10.3,2.8,2.4,4.0,.063,,
3,2,BAL,Rod Thorn,West Virginia University,8,466,10376,5012,1463,1214,.433,,.723,22.3,10.8,3.1,2.6,17.2,.080,,
4,3,SFW,Nate Thurmond,Bowling Green State University,14,964,35881,14437,14464,2575,.421,,.667,37.2,15.0,15.0,2.7,78.0,.104,1.3,6.3
5,4,DET,Eddie Miles,Seattle University,9,605,15681,8120,1860,1225,.440,,.747,25.9,13.4,3.1,2.0,24.4,.075,,
6,5,STL,Gerry Ward,Boston College,4,169,2049,542,294,237,.356,,.639,12.1,3.2,1.7,1.4,1.0,.023,,
7,6,PHI,Tom Hoover,Villanova University,3,100,1270,350,425,56,.413,,.591,12.7,3.5,4.3,0.6,0.6,.023,,
8,7,LAL,Roger Strickland,Jacksonville University,1,1,4,2,0,0,.333,,,4.0,2.0,0.0,0.0,0.0,-.224,,
9,8,BOS,Bill Green,Colorado State University,,,,,,,,,,,,,,,,,
10,9,NYK,Jerry Harkness,Loyola University of Chicago,1,5,59,29,6,6,.433,,.375,11.8,5.8,1.2,1.2,0.0,-.017,,
11,10,BAL,Gus Johnson,University of Idaho,10,581,20140,9944,7379,1541,.440,,.699,34.7,17.1,12.7,2.7,35.8,.085,,
12,11,SFW,Gary Hill,Oklahoma City University,2,79,1118,370,130,110,.371,,.637,14.2,4.7,1.6,1.4,0.4,.016,,
13,12,DET,Jerry Smith,Furman University,,,,,,,,,,,,,,,,,
14,13,LAL,Jim King,University of Tulsa,10,607,11187,4377,1500,1412,.418,,.782,18.4,7.2,2.5,2.3,17.7,.076,,
15,14,STL,Leland Mitchell,Mississippi State University,,,,,,,,,,,,,,,,,
16,15,PHI,Hershell West,Grambling State University,,,,,,,,,,,,,,,,,
17,16,LAL,Mel Gibson,Western Carolina University,1,9,53,13,4,6,.300,,.500,5.9,1.4,0.4,0.7,-0.1,-.119,,
18,17,STL,Ken Saylors,Arkansas Tech University,,,,,,,,,,,,,,,,,
19,18,NYK,Bill O'Connor,Canisius College,,,,,,,,,,,,,,,,,
