ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
44,44,ORL,Lior Eliyahu,,,,,,,,,,,,,,,,,,
45,45,IND,Alexander Johnson,Florida State University,2,102,1302,439,275,30,.517,,.672,12.8,4.3,2.7,0.3,1.5,.056,-4.3,-0.7
46,46,UTA,Dee Brown,University of Illinois at Urbana-Champaign,2,68,711,140,69,119,.340,.250,.643,10.5,2.1,1.0,1.8,0.1,.008,-4.1,-0.4
47,47,UTA,Paul Millsap,Louisiana Tech University,10,726,20981,9973,5325,1538,.501,.331,.733,28.9,13.7,7.3,2.1,68.4,.157,3.3,28.3
48,48,WAS,Vladimir Veremeenko,,,,,,,,,,,,,,,,,,
49,49,DEN,Leon Powe,University of California,5,239,3320,1484,911,78,.515,.000,.682,13.9,6.2,3.8,0.3,12.0,.174,-2.3,-0.2
50,50,CHA,Ryan Hollins,"University of California, Los Angeles",10,490,5750,1804,1060,143,.581,.000,.651,11.7,3.7,2.2,0.3,9.6,.080,-2.7,-1.0
51,51,LAL,Cheikh Samb,,2,22,114,22,31,1,.250,.000,.444,5.2,1.0,1.4,0.0,-0.1,-.056,-9.2,-0.2
52,52,LAC,Guillermo Diaz,University of Miami,1,6,18,5,2,1,.250,.000,.600,3.0,0.8,0.3,0.2,0.0,.033,-5.9,0.0
53,53,SEA,Yotam Halperin,,,,,,,,,,,,,,,,,,
54,54,NJN,Hassan Adams,University of Arizona,2,73,547,185,84,14,.534,.000,.643,7.5,2.5,1.2,0.2,0.8,.072,-4.4,-0.3
55,55,CLE,Ejike Ugboaja,,,,,,,,,,,,,,,,,,
56,56,TOR,Edin Bavcic,,,,,,,,,,,,,,,,,,
57,57,MIN,Loukas Mavrokefalidis,,,,,,,,,,,,,,,,,,
58,58,DAL,J.R. Pinnock,George Washington University,,,,,,,,,,,,,,,,,
59,59,SAS,Damir Markota,,1,30,170,51,31,6,.365,.375,.636,5.7,1.7,1.0,0.2,-0.2,-.070,-9.0,-0.3
60,60,DET,Will Blalock,Iowa State University,1,14,166,25,15,17,.300,.200,1.000,11.9,1.8,1.1,1.2,-0.1,-.032,-5.7,-0.2
