ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
66,64,DET,Mike Rice,Duquesne University,,,,,,,,,,,,,,,,,
67,65,SYR,Jerry Harkness,Loyola University of Chicago,1,5,59,29,6,6,.433,,.375,11.8,5.8,1.2,1.2,0.0,-.017,,
68,66,CIN,Ed Bento,Loyola Marymount University,,,,,,,,,,,,,,,,,
69,67,SFW,Bill Kirvin,Xavier University,,,,,,,,,,,,,,,,,
70,68,LAL,Bill Garner,University of Portland,,,,,,,,,,,,,,,,,
71,69,BOS,Chuck Chevalier,Boston College,,,,,,,,,,,,,,,,,
72,70,CHZ,Carroll Broussard,Texas A&M University,,,,,,,,,,,,,,,,,
73,71,NYK,Paul Benec,Duquesne University,,,,,,,,,,,,,,,,,
74,72,STL,Marvin Trotman,Elizabeth City State University,,,,,,,,,,,,,,,,,
75,73,DET,Bill Nelson,Hamline University,,,,,,,,,,,,,,,,,
76,74,SYR,Vince Brewer,Iowa State University,,,,,,,,,,,,,,,,,
77,75,CIN,Chris Jones,Carson-Newman College,,,,,,,,,,,,,,,,,
78,76,SFW,Tom Kiefer,Saint Louis University,,,,,,,,,,,,,,,,,
79,77,LAL,Bill Matson,University of Minnesota,,,,,,,,,,,,,,,,,
80,78,BOS,Mike Cingiser,Brown University,,,,,,,,,,,,,,,,,
81,79,CHZ,Pete Campbell,Princeton University,,,,,,,,,,,,,,,,,
82,80,NYK,Ralph Richardson,Eastern Kentucky University,,,,,,,,,,,,,,,,,
83,81,STL,Charlie Sells,Washington State University,,,,,,,,,,,,,,,,,
84,82,DET,Glenn Moore,University of Oregon,,,,,,,,,,,,,,,,,
85,83,CIN,George Knighton,New Mexico State University,,,,,,,,,,,,,,,,,
86,84,SFW,Ken McComb,University of North Carolina,,,,,,,,,,,,,,,,,
87,85,CHZ,Jeff Slade,Kenyon College,1,3,20,4,7,0,.400,,.000,6.7,1.3,2.3,0.0,0.0,-.053,,
88,86,NYK,Ed Mazria,Pratt Institute,,,,,,,,,,,,,,,,,
89,87,STL,Tom Chappelle,University of Maine,,,,,,,,,,,,,,,,,
90,88,CIN,Frank Pinchback,Xavier University,,,,,,,,,,,,,,,,,
91,89,SFW,Donnie Walsh,University of North Carolina,,,,,,,,,,,,,,,,,
92,90,CHZ,Mel Nowell,Ohio State University,1,39,589,232,67,84,.388,,.727,15.1,5.9,1.7,2.2,-0.1,-.006,,
93,91,STL,John Caveny,LeMoyne College,,,,,,,,,,,,,,,,,
94,92,SFW,Charles Warren,University of Oregon,,,,,,,,,,,,,,,,,
95,93,CHZ,Tom Kennedy,Lewis University,,,,,,,,,,,,,,,,,
96,94,STL,Jerry Carlton,University of Arkansas,,,,,,,,,,,,,,,,,
97,95,CHZ,Bob Mahland,Williams College,,,,,,,,,,,,,,,,,
98,96,STL,Wilky Gilmore,University of Colorado,,,,,,,,,,,,,,,,,
99,97,CHZ,Pat McKenzie,Kansas State University,,,,,,,,,,,,,,,,,
100,98,STL,Dave Ricerto,University of Rhode Island,,,,,,,,,,,,,,,,,
101,99,CHZ,Norman Majors,Rockhurst University,,,,,,,,,,,,,,,,,
102,100,STL,Wally Roundsville,California Institute of Technology,,,,,,,,,,,,,,,,,
