trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
17440,11.2,.228,"University of California, Los Angeles",.056,57446,1560,.721,Kareem Abdul-Jabbar,.559,86.0,20,5.8,3.6,24.6,MIL,38387,5660,1,36.8,273.4,1
4392,7.7,.105,University of Florida,,13832,568,.758,Neal Walk,.459,3.7,8,0.8,2.1,12.6,PHO,7157,1214,2,24.4,30.3,2
2205,3.1,.100,"University of California, Los Angeles",,20159,702,.760,Lucius Allen,.463,7.6,10,0.5,4.5,13.4,SEA,9407,3174,3,28.7,42.0,3
1026,4.2,.074,Boston College,,3281,244,.690,Terry Driscoll,.425,0.1,5,-1.4,0.8,4.2,DET,1015,189,4,13.4,5.0,4
36,1.9,-.029,La Salle University,,335,19,.679,Larry Cannon,.386,-0.3,4,-5.1,2.7,6.2,CHI,117,52,5,17.6,-0.2,5
3630,4.2,.071,University of Tulsa,.284,22407,865,.798,Bingo Smith,.449,1.5,11,-1.6,2.0,12.6,SDR,10882,1734,6,25.9,33.3,6
729,3.3,.071,Creighton University,,2937,221,.780,Bob Portman,.443,,4,,0.6,5.7,SFW,1254,128,7,13.3,4.4,7
2175,3.8,.066,Purdue University,,15026,578,.792,Herm Gilliam,.441,2.2,8,-0.7,3.8,10.8,CIN,6252,2225,8,26.0,20.8,8
3345,4.0,.087,University of Kansas,.167,29941,837,.834,Jo Jo White,.444,6.9,12,-0.6,4.9,17.2,BOS,14399,4095,9,35.8,54.0,9
2042,3.4,.110,University of Louisville,,14283,605,.771,Butch Beard,.487,8.8,9,1.6,3.6,9.3,ATL,5622,2189,10,23.6,32.8,10
687,2.3,.042,St. John's University,,4931,303,.827,John Warren,.430,-0.3,5,-3.5,1.9,6.0,NYK,1814,564,11,16.3,4.3,11
248,1.6,-.018,Drake University,,2842,155,.656,Willie McCarter,.402,,3,,2.0,7.0,LAL,1090,304,12,18.3,-1.0,12
106,1.4,.072,Santa Clara University,,490,74,.692,Bud Ogden,.445,,2,,0.6,3.5,PHI,257,48,13,6.6,0.7,13
470,2.3,.054,Virginia Union University,,4298,204,.772,Mike Davis,.424,,4,,1.8,10.7,BAL,2189,365,14,21.1,4.8,14
3522,8.3,.068,University of Cincinnati,,10356,423,.585,Rick Roberson,.440,0.1,7,-1.9,1.4,9.0,LAL,3826,591,15,24.5,14.6,15
,,,West Texas A&M University,,,,,Simmie Hill,,,,,,,CHI,,,16,,,16
65,1.5,-.015,Rutgers University,,335,43,.600,Bob Greacen,.372,,2,,0.9,2.6,MIL,111,40,17,7.8,-0.1,17
,,,University of Southern California,,,,,Ronald Taylor,,,,,,,SEA,,,18,,,18
1597,3.7,.115,Alcorn State University,,7341,430,.697,Willie Norwood,.488,1.5,7,-0.8,0.8,7.5,DET,3209,364,19,17.1,17.6,19
,,,University of Houston,,,,,Ken Spain,,,,,,,CHI,,,20,,,20
240,1.9,-.005,La Salle University,,1936,128,.808,Bernie Williams,.371,,2,,2.2,7.0,SDR,890,278,21,15.1,-0.2,21
,,,College of the Holy Cross,,,,,Ed Siudet,,,,,,,SFW,,,22,,,22
129,2.0,.026,Temple University,,556,65,.690,Johnny Baum,.414,,2,,0.5,4.5,CHI,292,31,23,8.6,0.3,23
,,,Kansas State University,,,,,Gene Williams,,,,,,,PHO,,,24,,,24
82,1.9,-.023,Creighton University,,370,44,.630,Wally Anderzunas,.392,,1,,0.2,3.6,ATL,159,9,25,8.4,-0.2,25
,,,University of North Carolina,,,,,Bill Bunting,,,,,,,NYK,,,26,,,26
1004,3.0,.033,Southern Illinois University,,8729,339,.863,Dick Garrett,.423,-0.4,5,-7.3,2.5,10.3,LAL,3475,849,27,25.7,6.0,27
,,,LeMoyne College,,,,,Willie Taylor,,,,,,,PHI,,,28,,,28
,,,Alabama State University,,,,,Willie Scott,,,,,,,BAL,,,29,,,29
,,,Colorado State University,,,,,Floyd Kerr,,,,,,,PHO,,,30,,,30
,,,East Tennessee State University,,,,,Skeeter Swift,,,,,,,MIL,,,31,,,31
828,2.1,.079,University of North Texas,,7383,403,.668,Lee Winfield,.474,-0.3,7,-2.6,2.5,7.3,SEA,2959,1003,32,18.3,12.1,32
2295,6.4,.052,Morehead State University,,6448,360,.650,Lamar Green,.430,-1.3,6,-5.8,0.7,5.2,PHO,1863,263,33,17.9,6.9,33
3596,4.8,.088,Saint Francis University,,26171,746,.780,Norm Van Lier,.414,12.6,10,1.4,7.0,11.8,CHI,8770,5217,34,35.1,47.8,34
,,,Norfolk State University,,,,,Charles Bonaparte,,,,,,,SDR,,,35,,,35
,,,Vanderbilt University,,,,,Tom Hagan,,,,,,,SFW,,,36,,,36
1003,4.5,.065,Xavier University,,3443,221,.626,Luther Rackley,.451,-0.1,5,-9.3,0.6,6.0,CIN,1337,143,37,15.6,4.7,37
,,,Alcorn State University,,,,,Julius Keye,,,,,,,BOS,,,38,,,38
,,,Colorado State University,,,,,Lloyd Kerr,,,,,,,PHO,,,39,,,39
265,2.4,.019,Temple University,,881,112,.604,Eddie Mast,.385,,3,,0.5,2.5,NYK,283,51,40,7.9,0.4,40
3,0.6,-.444,Long Island University,,32,5,.333,Luther Green,.000,,3,,0.0,0.6,CIN,3,0,41,6.4,-0.3,41
,,,University of Louisville,,,,,Mike Grosso,,,,,,,PHI,,,42,,,42
2381,3.9,.039,Mount St. Mary's University,,18328,611,.693,Fred Carter,.425,2.6,8,-1.0,3.5,15.2,BAL,9271,2122,43,30.0,14.8,43
3,1.5,.015,University of Michigan,,6,2,1.000,Dennis Stewart,.250,,1,,0.5,2.0,PHO,4,1,44,3.0,0.0,44
5715,6.8,.131,Norfolk State University,.167,29502,839,.780,Bob Dandridge,.484,17.8,13,1.8,3.4,18.5,MIL,15530,2846,45,35.2,80.3,45
,,,Cheyney University of Pennsylvania,,,,,Hal Booker,,,,,,,SEA,,,46,,,46
,,,Washington State University,,,,,Ted Wierman,,,,,,,DET,,,47,,,47
,,,University of Kansas,,,,,Dave Nash,,,,,,,CHI,,,48,,,48
,,,Bethune-Cookman College,,,,,Johnny Allen,,,,,,,SDR,,,49,,,49
,,,Michigan State University,,,,,Lee Lafayette,,,,,,,SFW,,,50,,,50
,,,University of New Mexico,,,,,Ron Sanford,,,,,,,CIN,,,51,,,51
2146,3.8,.069,Bradley University,,7897,568,.767,Steve Kuberski,.417,-2.1,9,-4.4,0.6,5.5,BOS,3114,338,52,13.9,11.4,52
,,,University of Tennessee,,,,,Billy Hann,,,,,,,ATL,,,53,,,53
,,,Saint Peter's College,,,,,Elnardo Webster,,,,,,,NYK,,,54,,,54
,,,Stanford University,,,,,Don Griffin,,,,,,,ATL,,,55,,,55
0,0.0,1.316,University of Illinois at Urbana-Champaign,,1,1,,Dave Scholz,1.000,,1,,0.0,2.0,PHI,2,0,56,1.0,0.0,56
,,,Western Michigan University,,,,,Gene Ford,,,,,,,BAL,,,57,,,57
194,5.7,.033,University of Memphis,,877,34,.760,Rich Jones,.385,-0.3,8,-3.5,1.4,10.6,PHO,360,46,58,25.8,0.6,58
,,,"University of California, Los Angeles",,,,,Ken Heitz,,,,,,,MIL,,,59,,,59
,,,University of Louisville,,,,,Jerry King,,,,,,,SEA,,,60,,,60
4159,5.3,.147,University of Toledo,.286,18827,787,.803,Steve Mix,.498,16.9,13,1.8,1.8,10.6,DET,8355,1393,61,23.9,57.6,61
,,,Virginia Polytechnic Institute and State University,,,,,Chris Ellis,,,,,,,CHI,,,62,,,62
,,,University of Arkansas at Pine Bluff,,,,,Charles Hentz,,,,,,,SDR,,,63,,,63
256,3.3,.085,Drake University,,1413,77,.644,Willie Wise,.459,0.2,9,-1.4,1.8,8.0,SFW,617,142,64,18.4,2.5,64
20,0.6,.133,University of Maryland Eastern Shore,,249,31,.764,Jake Ford,.462,,2,,1.1,4.1,CIN,126,35,65,8.0,0.7,65
181,2.5,.064,Marquette University,,1983,73,.785,George Thompson,.443,0.1,6,-1.9,3.1,10.7,BOS,780,225,66,27.2,2.7,66
,,,West Texas A&M University,,,,,Mike Mitchell,,,,,,,ATL,,,67,,,67
,,,High Point University,,,,,Gene Littles,,,,,,,NYK,,,68,,,68
938,5.9,.050,Albany State University,,4420,159,.731,Wil Jones,.433,0.8,9,-1.3,1.9,9.9,LAL,1578,305,69,27.8,4.6,69
,,,Temple University,,,,,Joe Cromer,,,,,,,PHI,,,70,,,70
,,,Morehead State University,,,,,Willie Jackson,,,,,,,BAL,,,71,,,71
,,,University of Dayton,,,,,Dan Sadlier,,,,,,,PHO,,,72,,,72
14,1.3,-.004,Tulane University,,86,11,.733,John Arthurs,.343,,1,,1.5,3.2,MIL,35,17,73,7.8,0.0,73
,,,University of Iowa,,,,,Ben McGilmer,,,,,,,SEA,,,74,,,74
,,,Trinity University,,,,,Larry Jeffries,,,,,,,DET,,,75,,,75
,,,Kentucky Wesleyan College,,,,,George Tinsley,,,,,,,CHI,,,76,,,76
,,,George Washington University,,,,,Bob Tallent,,,,,,,SDR,,,77,,,77
,,,University of Dayton,,,,,Dan Obravak,,,,,,,SFW,,,78,,,78
,,,University of Wisconsin-Stout,,,,,Mel Coleman,,,,,,,CIN,,,79,,,79
,,,Drake University,,,,,Dolph Pulliam,,,,,,,BOS,,,80,,,80
,,,South Dakota State University,,,,,Guy Mackner,,,,,,,ATL,,,81,,,81
,,,Cawtaba College,,,,,Dwight Durante,,,,,,,NYK,,,82,,,82
,,,University of North Carolina,,,,,Dick Grubar,,,,,,,LAL,,,83,,,83
,,,Villanova University,,,,,John Jones,,,,,,,PHI,,,84,,,84
,,,University of California,,,,,Paul Loveday,,,,,,,BAL,,,85,,,85
,,,"University of California, Los Angeles",,,,,Bill Sweet,,,,,,,PHO,,,86,,,86
,,,Purdue University,,,,,Bill Keller,,,,,,,MIL,,,87,,,87
,,,Western Carolina University,,,,,Greg Wittman,,,,,,,SEA,,,88,,,88
,,,Duke University,,,,,Steve Vandenberg,,,,,,,DET,,,89,,,89
,,,Huston-Tillotson University,,,,,Frank Judge,,,,,,,CHI,,,90,,,90
,,,"University of California, Los Angeles",,,,,Lynn Shackelford,,,,,,,SDR,,,91,,,91
