trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
2233,4.2,.112,University of Florida,.225,8194,531,.786,Marreese Speights,.466,-3.2,8,-3.5,0.6,7.8,PHI,4146,315,16,15.4,19.2,16
3857,6.7,.107,Georgetown University,.250,14855,573,.754,Roy Hibbert,.463,8.9,8,0.4,1.4,10.8,TOR,6180,829,17,25.9,33.2,17
2190,5.4,.119,"University of Nevada, Reno",.200,7855,403,.585,JaVale McGee,.542,2.4,8,-0.8,0.3,8.3,WAS,3337,137,18,19.5,19.4,18
3594,7.0,.088,North Carolina State University,.000,11792,517,.622,J.J. Hickson,.505,-0.8,8,-2.3,0.9,9.7,CLE,5012,442,19,22.8,21.6,19
821,3.7,.109,,.316,2820,223,.809,Alexis Ajinca,.514,0.3,6,-1.5,0.5,5.1,CHA,1138,113,20,12.6,6.4,20
2517,5.5,.144,University of California,.378,11720,454,.859,Ryan Anderson,.423,9.8,8,1.3,0.9,12.8,NJN,5814,403,21,25.8,35.3,21
1453,2.6,.088,Western Kentucky University,.381,15180,559,.849,Courtney Lee,.449,7.0,8,-0.2,1.5,9.7,ORL,5396,865,22,27.2,27.9,22
2198,4.8,.129,Ohio State University,.000,7265,461,.611,Kosta Koufos,.530,2.3,8,-0.7,0.4,5.6,UTA,2566,166,23,15.8,19.6,23
3609,7.4,.156,,.383,13888,486,.745,Serge Ibaka,.529,10.5,7,1.0,0.6,11.5,SEA,5606,272,24,28.6,45.3,24
2642,5.1,.120,,.363,15970,514,.835,Nicolas Batum,.444,20.1,8,3.0,3.2,11.5,HOU,5909,1623,25,31.1,40.0,25
1597,3.1,.149,Indiana University-Purdue University Indianapolis,.375,14519,511,.803,George Hill,.451,14.8,8,2.1,3.2,11.3,SAS,5758,1653,26,28.4,45.0,26
1487,3.6,.066,University of Kansas,.297,7375,409,.760,Darrell Arthur,.445,-0.2,7,-2.1,0.7,6.6,NOH,2705,297,27,18.0,10.1,27
600,2.4,.017,Syracuse University,.304,4259,253,.701,Donte Greene,.406,-2.0,4,-3.8,0.7,6.1,MEM,1541,183,28,16.8,1.5,28
437,3.2,.087,Indiana University,.333,2111,138,.720,D.J. White,.507,-0.7,6,-3.3,0.6,5.9,DET,810,80,29,15.3,3.8,29
54,1.4,.027,University of New Mexico,.000,247,38,.565,J.R. Giddens,.476,-0.2,2,-4.6,0.3,1.9,BOS,73,13,30,6.5,0.1,30
1796,6.8,.136,,,6651,263,.760,Nikola Pekovic,.520,2.2,6,-0.7,0.7,12.8,MIN,3377,192,31,25.3,18.8,31
3,0.4,-.131,University of Alabama at Birmingham,.000,20,8,.000,Walter Sharpe,.364,-0.1,1,-16.5,0.0,1.0,SEA,8,0,32,2.5,-0.1,32
513,3.9,.092,University of Memphis,.000,1488,130,.375,Joey Dorsey,.534,0.3,4,-1.3,0.4,2.6,POR,344,55,33,11.4,2.9,33
1364,2.5,.094,University of Kansas,.358,15250,556,.781,Mario Chalmers,.421,9.5,8,0.5,3.8,8.9,MIN,4975,2109,34,27.4,29.9,34
5155,9.3,.160,Texas A&M University,.125,14711,553,.417,DeAndre Jordan,.668,13.8,8,1.7,0.5,8.3,LAC,4583,292,35,26.6,49.2,35
2902,7.5,.114,,.000,7898,385,.557,Omer Asik,.528,1.9,6,-1.1,0.6,5.7,POR,2198,250,36,20.5,18.7,36
2350,4.7,.078,"University of California, Los Angeles",.305,11861,502,.663,Luc Mbah a Moute,.444,2.8,8,-1.1,0.9,6.5,MIL,3282,471,37,23.6,19.2,37
158,2.2,.051,Washington State University,.353,1379,73,.736,Kyle Weaver,.441,0.3,3,-1.3,1.6,5.0,CHA,363,119,38,18.9,1.5,38
370,2.3,.007,University of Arkansas,.267,2996,158,.714,Sonny Weems,.471,-1.4,4,-3.8,1.4,7.0,CHI,1113,226,39,19.0,0.4,39
472,2.1,.059,University of Memphis,.329,4381,222,.831,Chris Douglas-Roberts,.439,-1.0,6,-2.9,1.1,7.1,NJN,1571,254,40,19.7,5.4,40
106,2.4,.020,,.000,431,45,.684,Nathan Jawai,.435,-0.2,2,-4.0,0.5,2.8,IND,126,24,41,9.6,0.2,41
35,0.9,.006,University of Virginia,.400,303,37,.857,Sean Singletary,.365,-0.2,1,-4.9,0.8,2.4,SAC,90,29,42,8.2,0.0,42
2,0.3,-.158,Georgetown University,.000,19,7,.750,Patrick Ewing,.000,0.0,1,-9.3,0.3,0.4,SAC,3,2,43,2.7,-0.1,43
,,,,,,,,Ante Tomic,,,,,,,UTA,,,44,,,44
1463,2.7,.114,,.359,14247,539,.750,Goran Dragic,.469,11.4,8,1.2,4.6,12.2,SAS,6584,2459,45,26.4,33.9,45
,,,Brigham Young University Hawaii,,,,,Trent Plaisted,,,,,,,SEA,,,46,,,46
401,2.2,.079,Kansas State University,.369,3016,181,.760,Bill Walker,.446,0.5,5,-1.3,0.8,6.0,WAS,1079,153,47,16.7,5.0,47
77,1.2,.086,University of Oregon,.167,472,62,.514,Malik Hairston,.512,0.0,2,-1.9,0.5,2.4,PHO,149,29,48,7.6,0.8,48
,,,University of Alabama,,,,,Richard Hendrix,,,,,,,GSW,,,49,,,49
,,,University of California,,,,,DeVon Hardin,,,,,,,SEA,,,50,,,50
,,,Vanderbilt University,,,,,Shan Foster,,,,,,,DAL,,,51,,,51
203,1.5,.059,University of Kansas,.235,1039,138,.644,Darnell Jackson,.449,-0.7,3,-4.9,0.2,2.2,MIA,308,26,52,7.5,1.3,52
,,,,,,,,Tadija Dragicevic,,,,,,,UTA,,,53,,,53
,,,University of Oregon,,,,,Maarty Leunen,,,,,,,HOU,,,54,,,54
87,1.7,-.028,Iowa State University,.325,771,51,.691,Mike Taylor,.412,-0.7,1,-5.5,2.1,5.7,POR,289,106,55,15.1,-0.4,55
9,1.1,.070,University of Kansas,,37,8,1.000,Sasha Kaun,.600,0.0,1,1.9,0.3,1.0,SEA,8,2,56,4.6,0.1,56
,,,University of Maryland,,,,,James Gist,,,,,,,SAS,,,57,,,57
4,2.0,.037,University of Kentucky,.250,23,2,1.000,Joe Crawford,.300,0.0,1,-5.6,0.5,4.5,LAL,9,1,58,11.5,0.0,58
,,,Virginia Polytechnic Institute and State University,,,,,Deron Washington,,,,,,,DET,,,59,,,59
190,2.8,.094,,,928,69,.594,Semih Erden,.546,0.0,2,-2.0,0.4,3.8,BOS,262,29,60,13.4,1.8,60
