ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
14,14,IND,Herb Williams,Ohio State University,18,1102,28484,11944,6509,1856,.467,.095,.696,25.8,10.8,5.9,1.7,36.1,.061,-1.1,6.7
15,15,POR,Jeff Lamp,University of Virginia,6,291,3471,1495,437,269,.470,.222,.841,11.9,5.1,1.5,0.9,5.2,.072,-3.3,-1.2
16,16,POR,Darnell Valentine,University of Kansas,9,620,14395,5400,1318,3080,.437,.261,.787,23.2,8.7,2.1,5.0,22.1,.074,-1.4,2.3
17,17,KCK,Kevin Loder,Alabama State University,3,148,2094,875,338,174,.461,.261,.695,14.1,5.9,2.3,1.2,2.4,.055,-2.5,-0.3
18,18,NJN,Ray Tolbert,Indiana University,5,261,2789,928,609,135,.495,.000,.544,10.7,3.6,2.3,0.5,2.9,.051,-2.9,-0.6
19,19,LAL,Mike McGee,University of Michigan,9,520,9271,4968,1112,629,.487,.354,.597,17.8,9.6,2.1,1.2,15.1,.078,-0.9,2.5
20,20,PHO,Larry Nance,Clemson University,13,920,30697,15687,7352,2393,.546,.145,.755,33.4,17.1,8.0,2.6,109.6,.171,4.2,47.9
21,21,MIL,Alton Lister,Arizona State University,16,953,18965,6298,5996,914,.512,.111,.597,19.9,6.6,6.3,1.0,36.6,.093,-0.3,7.9
22,22,PHI,Franklin Edwards,Cleveland State University,7,296,4436,1802,300,774,.449,.030,.795,15.0,6.1,1.0,2.6,3.9,.043,-3.9,-2.1
23,23,BOS,Charles Bradley,University of Wyoming,3,110,910,347,119,55,.416,.000,.585,8.3,3.2,1.1,0.5,0.3,.016,-4.1,-0.5
24,24,DAL,Jay Vincent,Michigan State University,9,576,15556,8729,3167,1124,.474,.148,.784,27.0,15.2,5.5,2.0,27.5,.085,-1.4,2.3
25,25,BOS,Tracy Jackson,University of Notre Dame,3,129,1797,694,243,132,.463,.154,.749,13.9,5.4,1.9,1.0,2.4,.064,-2.2,-0.1
26,26,POR,Brian Jackson,Utah State University,,,,,,,,,,,,,,,,,
27,27,UTA,Howard Wood,University of Tennessee,1,42,342,144,65,9,.458,.000,.654,8.1,3.4,1.5,0.2,0.3,.049,-6.2,-0.4
28,28,SAS,Gene Banks,Duke University,6,468,13074,5305,2718,1335,.539,.043,.730,27.9,11.3,5.8,2.9,31.2,.115,2.0,13.3
29,29,KCK,Eddie Johnson,University of Illinois at Urbana-Champaign,17,1199,32604,19202,4832,2550,.472,.335,.840,27.2,16.0,4.0,2.1,65.6,.097,-0.9,9.1
30,30,SAS,Ed Rains,University of South Alabama,2,83,929,287,124,62,.423,.000,.626,11.2,3.5,1.5,0.7,0.7,.034,-3.4,-0.3
31,31,BOS,Danny Ainge,Brigham Young University,14,1042,27755,11964,2768,4199,.469,.378,.846,26.6,11.5,2.7,4.0,71.5,.124,1.3,23.0
32,32,CHI,Mike Olliver,Lamar University,,,,,,,,,,,,,,,,,
33,33,GSW,Sam Williams,Arizona State University,4,257,4528,1628,1146,156,.500,.000,.653,17.6,6.3,4.5,0.6,9.0,.095,-0.1,2.1
34,34,DEN,Ken Green,University of Texas-Pan American,1,7,72,31,27,2,.481,,.556,10.3,4.4,3.9,0.3,0.3,.184,-0.5,0.0
35,35,WSB,Charles Davis,Vanderbilt University,8,415,5050,2214,1008,309,.451,.170,.737,12.2,5.3,2.4,0.7,5.8,.056,-3.6,-2.0
36,36,IND,Ray Blume,Oregon State University,1,49,546,226,41,68,.459,.222,.643,11.1,4.6,0.8,1.4,-0.1,-.013,-5.9,-0.5
37,37,IND,Al Leslie,Bucknell University,,,,,,,,,,,,,,,,,
38,38,ATL,Clyde Bradshaw,DePaul University,,,,,,,,,,,,,,,,,
39,39,LAL,Harvey Knuckles,University of Toledo,,,,,,,,,,,,,,,,,
40,40,NYK,Greg Cook,Louisiana State University,,,,,,,,,,,,,,,,,
41,41,WSB,Claude Gregory,University of Wisconsin,2,25,315,136,97,16,.456,.000,.333,12.6,5.4,3.9,0.6,0.0,.007,-4.2,-0.2
42,42,LAL,Elvis Rolle,Florida State University,,,,,,,,,,,,,,,,,
43,43,DAL,Elston Turner,University of Mississippi,8,505,9006,2397,1375,914,.432,.152,.714,17.8,4.7,2.7,1.8,8.5,.045,-1.6,0.9
44,44,WSB,Steve Lingenfelter,South Dakota State University,2,10,67,10,16,5,.714,,.000,6.7,1.0,1.6,0.5,0.0,.009,-3.4,0.0
45,45,HOU,Ed Turner,Texas A&M University-Kingsville,,,,,,,,,,,,,,,,,
46,46,PHI,Vernon Smith,Texas A&M University,,,,,,,,,,,,,,,,,
47,47,DAL,Art Housey,University of Kansas,,,,,,,,,,,,,,,,,
48,48,WSB,Mike Ferrara,Colgate University,,,,,,,,,,,,,,,,,
49,49,NJN,David Burns,Saint Louis University,1,9,87,23,5,15,.438,,.600,9.7,2.6,0.6,1.7,-0.1,-.071,-9.4,-0.2
50,50,POR,Derek Holcomb,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
51,51,LAL,Zam Fredrick,University of South Carolina,,,,,,,,,,,,,,,,,
52,52,ATL,Rudy Macklin,Louisiana State University,3,160,2752,1030,464,121,.449,.000,.776,17.2,6.4,2.9,0.8,3.2,.056,-2.8,-0.6
53,53,SEA,Mark Radford,Oregon State University,2,97,808,347,76,161,.507,.286,.458,8.3,3.6,0.8,1.7,0.4,.023,-3.4,-0.3
54,54,SDC,Jim Smith,Ohio State University,2,76,876,219,187,46,.514,,.461,11.5,2.9,2.5,0.6,0.7,.037,-1.9,0.0
55,55,CLE,Mickey Dillard,Florida State University,1,33,221,73,15,34,.367,.000,.652,6.7,2.2,0.5,1.0,-0.2,-.051,-7.4,-0.3
56,56,GSW,Carlton Neverson,University of Pittsburgh,,,,,,,,,,,,,,,,,
57,57,NYK,Frank Brickowski,Pennsylvania State University,12,731,16278,7302,3410,1384,.519,.324,.740,22.3,10.0,4.7,1.9,29.8,.088,-0.3,6.8
58,58,KCK,Curtis Berry,University of Missouri,,,,,,,,,,,,,,,,,
59,59,CLE,Russell Bowers,American University,,,,,,,,,,,,,,,,,
60,60,IND,Purvis Miller,University of Southern California,,,,,,,,,,,,,,,,,
61,61,POR,Petur Gudmundsson,University of Washington,4,150,2060,693,563,153,.494,.500,.754,13.7,4.6,3.8,1.0,2.1,.050,-2.8,-0.4
62,62,PHO,Sam Clancy,University of Pittsburgh,,,,,,,,,,,,,,,,,
63,63,NYK,Wayne McKoy,St. John's University,,,,,,,,,,,,,,,,,
64,64,SAS,Tom Baker,Eastern Kentucky University,,,,,,,,,,,,,,,,,
65,65,LAL,Ron Cornelius,University of the Pacific,,,,,,,,,,,,,,,,,
66,66,PHO,Craig Dykema,"California State University, Long Beach",1,32,103,43,12,15,.459,.500,.778,3.2,1.3,0.4,0.5,0.2,.095,-4.6,-0.1
67,67,MIL,Mark Smith,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
68,68,PHI,Ernest Graham,University of Maryland,,,,,,,,,,,,,,,,,
69,69,BOS,John Johnson,University of Michigan,,,,,,,,,,,,,,,,,
70,70,DAL,Eddie Moss,Syracuse University,,,,,,,,,,,,,,,,,
71,71,DET,John May,University of South Alabama,,,,,,,,,,,,,,,,,
72,72,NJN,Edmund Sherod,Virginia Commonwealth University,,,,,,,,,,,,,,,,,
73,73,UTA,George Torres,Southern Nazarene University,,,,,,,,,,,,,,,,,
74,74,CLE,Ethan Martin,Louisiana State University,,,,,,,,,,,,,,,,,
75,75,ATL,Kevin Figaro,University of Louisiana at Lafayette,,,,,,,,,,,,,,,,,
76,76,GSW,Lewis Lloyd,Drake University,7,388,9406,5130,1192,1138,.524,.213,.771,24.2,13.2,3.1,2.9,19.8,.101,0.3,5.5
77,77,SDC,Lee Raker,University of Virginia,,,,,,,,,,,,,,,,,
78,78,KCK,Kenny Dennard,Duke University,3,95,1244,268,286,93,.429,.300,.644,13.1,2.8,3.0,1.0,1.4,.056,-0.4,0.5
79,79,WSB,Ron Davis,University of Arizona,,,,,,,,,,,,,,,,,
80,80,GSW,Terry Adolph,West Texas A&M University,,,,,,,,,,,,,,,,,
81,81,HOU,Larry Spriggs,Howard University,5,169,2202,873,384,218,.517,.000,.752,13.0,5.2,2.3,1.3,3.4,.074,-1.3,0.4
82,82,KCK,B. B. Davis,Lamar University,,,,,,,,,,,,,,,,,
83,83,IND,Rolando Frazier,Briar Cliff University,,,,,,,,,,,,,,,,,
84,84,CHI,Oliver Lee,Marquette University,,,,,,,,,,,,,,,,,
85,85,POR,Pete Verhoeven,"California State University, Fresno",6,282,3220,1000,641,152,.505,.250,.689,11.4,3.5,2.3,0.5,5.2,.078,-1.3,0.6
86,86,NYK,Alex Bradley,Villanova University,1,39,331,137,65,11,.524,.000,.604,8.5,3.5,1.7,0.3,0.4,.053,-3.9,-0.2
87,87,SAS,Earl Belcher,St. Bonaventure University,,,,,,,,,,,,,,,,,
88,88,LAL,Kevin McKenna,Creighton University,6,243,3460,1320,317,342,.414,.367,.819,14.2,5.4,1.3,1.4,4.0,.056,-2.3,-0.2
89,89,DET,Don Koonce,University of North Carolina at Charlotte,,,,,,,,,,,,,,,,,
90,90,MIL,Kris Anderson,Florida State University,,,,,,,,,,,,,,,,,
91,91,BOS,Stanley Williams,La Salle University,,,,,,,,,,,,,,,,,
92,92,PHI,Rynn Wright,Texas A&M University,,,,,,,,,,,,,,,,,
93,93,DAL,Pete Budko,University of North Carolina,,,,,,,,,,,,,,,,,
94,94,DET,George DeVone,University of North Carolina at Charlotte,,,,,,,,,,,,,,,,,
95,95,NJN,Joe Cooper,University of Colorado,3,24,389,109,97,19,.506,,.543,16.2,4.5,4.0,0.8,0.3,.037,-2.0,0.0
96,96,CLE,Ken Page,University of New Mexico,,,,,,,,,,,,,,,,,
97,97,UTA,Mike Clark,University of Oregon,,,,,,,,,,,,,,,,,
98,98,ATL,Steve Krafscisin,University of Iowa,,,,,,,,,,,,,,,,,
99,99,SEA,Andra Griffin,University of Washington,,,,,,,,,,,,,,,,,
100,100,SDC,Dennis Isbell,University of Memphis,,,,,,,,,,,,,,,,,
101,101,DEN,Willie Sims,Louisiana State University,,,,,,,,,,,,,,,,,
102,102,GSW,Hank McDowell,University of Memphis,6,206,1857,600,464,98,.451,.000,.710,9.0,2.9,2.3,0.5,2.0,.052,-3.5,-0.7
103,103,WSB,Garry Witts,College of the Holy Cross,1,46,493,132,62,38,.583,.500,.825,10.7,2.9,1.3,0.8,1.1,.104,-0.2,0.2
104,104,KCK,U. S. Reed,University of Arkansas,,,,,,,,,,,,,,,,,
105,105,HOU,Hasan Houston,Bradley University,,,,,,,,,,,,,,,,,
106,106,IND,George Peterson,New Jersey City University,,,,,,,,,,,,,,,,,
107,107,POR,Herb Andrew,University of South Alabama,,,,,,,,,,,,,,,,,
108,108,CHI,Johnny Nash,Arizona State University,,,,,,,,,,,,,,,,,
109,109,NYK,Jim Wright,University of Rhode Island,,,,,,,,,,,,,,,,,
110,110,SAS,Mike Rhodes,Vanderbilt University,,,,,,,,,,,,,,,,,
111,111,LAL,Craig Watts,North Carolina State University,,,,,,,,,,,,,,,,,
112,112,PHO,Paul Heuerman,University of Michigan,,,,,,,,,,,,,,,,,
113,113,MIL,Kelvin Troy,Rutgers University,,,,,,,,,,,,,,,,,
114,114,PHI,Steve Craig,Brigham Young University,,,,,,,,,,,,,,,,,
115,115,BOS,Glen Grunwald,Indiana University,,,,,,,,,,,,,,,,,
116,116,DAL,Karl Bakowski,University of Utah,,,,,,,,,,,,,,,,,
117,117,DET,Vince Brookins,University of Iowa,,,,,,,,,,,,,,,,,
118,118,NJN,Kevin Lynam,La Salle University,,,,,,,,,,,,,,,,,
119,119,UTA,Kevin Sprewer,Loyola University of Chicago,,,,,,,,,,,,,,,,,
120,120,CLE,Aaron Strayhorn,University of Hawaii,,,,,,,,,,,,,,,,,
121,121,ATL,Darryl Warwick,Hampton University,,,,,,,,,,,,,,,,,
122,122,SEA,Earl Banks,Auburn University,,,,,,,,,,,,,,,,,
123,123,SDC,Mike Pepper,University of North Carolina,,,,,,,,,,,,,,,,,
124,124,DEN,Alonzo Weatherley,University of Denver,,,,,,,,,,,,,,,,,
125,125,WSB,Robert Williams,Grambling State University,,,,,,,,,,,,,,,,,
126,126,GSW,Carter Scott,Ohio State University,,,,,,,,,,,,,,,,,
127,127,HOU,Fred Cowan,University of Kentucky,,,,,,,,,,,,,,,,,
128,128,KCK,Brian Walker,Purdue University,,,,,,,,,,,,,,,,,
129,129,IND,Robert Fronk,University of Washington,,,,,,,,,,,,,,,,,
130,130,CHI,Roger Burkman,University of Louisville,1,6,30,5,6,5,.000,.000,.833,5.0,0.8,1.0,0.8,0.1,.093,7.1,0.1
131,131,POR,Roshern Arnie,University of Texas at El Paso,,,,,,,,,,,,,,,,,
132,132,NYK,John Blair,Monmouth University,,,,,,,,,,,,,,,,,
133,133,SAS,Norman Shavers,Jackson State University,,,,,,,,,,,,,,,,,
134,134,LAL,Kevin Singleton,University of California,,,,,,,,,,,,,,,,,
135,135,PHO,Pete Harris,Northeastern University,,,,,,,,,,,,,,,,,
136,136,MIL,Jo Jo Hunter,University of Colorado,,,,,,,,,,,,,,,,,
137,137,BOS,Steve Waite,University of Iowa,,,,,,,,,,,,,,,,,
138,138,PHI,Michael Thomas,North Park University,,,,,,,,,,,,,,,,,
139,139,DAL,Danny Davis,University of North Carolina at Wilmington,,,,,,,,,,,,,,,,,
140,140,DET,Greg Nance,West Virginia University,,,,,,,,,,,,,,,,,
141,141,NJN,Rod Robertson,Northwestern University,,,,,,,,,,,,,,,,,
142,142,CLE,Andre Smith,University of Nebraska,,,,,,,,,,,,,,,,,
143,143,UTA,Mike Robinson,Central Michigan University,,,,,,,,,,,,,,,,,
144,144,ATL,Kevin Vesey,Iona College,,,,,,,,,,,,,,,,,
145,145,SEA,Tom Sienkiewicz,Villanova University,,,,,,,,,,,,,,,,,
146,146,SDC,Randy Johnson,University of Southern Colorado,,,,,,,,,,,,,,,,,
147,147,DEN,Greg Manning,University of Maryland,,,,,,,,,,,,,,,,,
148,148,GSW,Robby Dosty,University of Arizona,,,,,,,,,,,,,,,,,
149,149,WSB,Randy Martel,Houston Baptist University,,,,,,,,,,,,,,,,,
150,150,KCK,Clinton Wheeler,William Paterson University,2,87,867,254,71,157,.489,.000,.741,10.0,2.9,0.8,1.8,1.1,.058,-2.6,-0.1
151,151,HOU,Joe Faine,Bowling Green State University,,,,,,,,,,,,,,,,,
152,152,IND,Larry McKinney,Boise State University,,,,,,,,,,,,,,,,,
153,153,POR,Julius Wayne,University of Texas at El Paso,,,,,,,,,,,,,,,,,
154,154,CHI,Scott Williams,University of South Alabama,,,,,,,,,,,,,,,,,
155,155,NYK,Terry Cramer,Ripon College,,,,,,,,,,,,,,,,,
156,156,SAS,Mark Minderman,Northern Michigan University,,,,,,,,,,,,,,,,,
157,157,LAL,Larry Petty,University of Wisconsin,,,,,,,,,,,,,,,,,
158,158,PHO,David Williams,Southern University and A&M College,,,,,,,,,,,,,,,,,
159,159,MIL,Lewis Latimore,University of Virginia,,,,,,,,,,,,,,,,,
160,160,PHI,John Crawford,University of Kansas,,,,,,,,,,,,,,,,,
161,161,BOS,Tom Seaman,College of the Holy Cross,,,,,,,,,,,,,,,,,
162,162,DAL,David Kennedy,University of Cincinnati,,,,,,,,,,,,,,,,,
163,163,DET,Joe Schoen,Saint Francis University,,,,,,,,,,,,,,,,,
164,164,NJN,Ken Webb,Fairleigh Dickinson University,,,,,,,,,,,,,,,,,
165,165,UTA,Bobby Cattage,Auburn University,2,78,522,242,107,11,.404,.143,.765,6.7,3.1,1.4,0.1,0.3,.027,-8.5,-0.9
166,166,CLE,Glen Marcus,University of Alabama at Birmingham,,,,,,,,,,,,,,,,,
167,167,ATL,Gilbert Salinas,University of Notre Dame,,,,,,,,,,,,,,,,,
168,168,SDC,Todd Haynes,Davidson College,,,,,,,,,,,,,,,,,
169,169,DEN,Curtis Redding,St. John's University,,,,,,,,,,,,,,,,,
170,170,WSB,Mike Howard,Wofford College,,,,,,,,,,,,,,,,,
171,171,GSW,Yasutaka Okayama,,,,,,,,,,,,,,,,,,
172,172,HOU,Stanley Brewer,State University of West Georgia,,,,,,,,,,,,,,,,,
173,173,KCK,Randy Smithson,Wichita State University,,,,,,,,,,,,,,,,,
174,174,IND,Len Hatzenbeller,Drexel University,,,,,,,,,,,,,,,,,
175,175,CHI,Ben Mitchell,University of Alabama at Huntsville,,,,,,,,,,,,,,,,,
176,176,POR,John Smith,Saint Joseph's University,,,,,,,,,,,,,,,,,
177,177,NYK,Brian O'Connor,Thomas More College,,,,,,,,,,,,,,,,,
178,178,SAS,Bob Bartholomew,University of San Diego,,,,,,,,,,,,,,,,,
179,179,LAL,Jay Triano,Simon Fraser University,,,,,,,,,,,,,,,,,
180,180,PHO,Steve Risley,Indiana University,,,,,,,,,,,,,,,,,
181,181,MIL,Mike Brkovich,Michigan State University,,,,,,,,,,,,,,,,,
182,182,BOS,George Morrow,Creighton University,,,,,,,,,,,,,,,,,
183,183,PHI,Frank Gilroy,St. John's University,,,,,,,,,,,,,,,,,
184,184,DAL,John Hollinden,University of Southern Indiana,,,,,,,,,,,,,,,,,
185,185,DET,Eddie Baker,Alcorn State University,,,,,,,,,,,,,,,,,
186,186,NJN,Rudy Williams,Providence College,,,,,,,,,,,,,,,,,
187,187,CLE,Paul Roba,Cleveland State University,,,,,,,,,,,,,,,,,
188,188,UTA,Ken Ollie,University of Wyoming,,,,,,,,,,,,,,,,,
189,189,ATL,Howard Thompkins,Wagner College,,,,,,,,,,,,,,,,,
190,190,SDC,Art Jones,North Carolina State University,,,,,,,,,,,,,,,,,
191,191,DEN,Andrew Burton,Austin Peay State University,,,,,,,,,,,,,,,,,
192,192,GSW,Doug Murrey,San Jose State University,,,,,,,,,,,,,,,,,
193,193,WSB,Eddie Brown,Valdosta State University,,,,,,,,,,,,,,,,,
194,194,KCK,Mike Perry,University of Richmond,,,,,,,,,,,,,,,,,
195,195,IND,Scott Whitley,College of William & Mary,,,,,,,,,,,,,,,,,
196,196,POR,Sid Williams,San Jose State University,,,,,,,,,,,,,,,,,
197,197,CHI,Terry Martin,Lambath University,,,,,,,,,,,,,,,,,
198,198,NYK,Marty Headd,Syracuse University,,,,,,,,,,,,,,,,,
199,199,SAS,Leonel Marquetti,Hampton University,,,,,,,,,,,,,,,,,
200,200,PHO,Brian Johnson,University of Colorado,,,,,,,,,,,,,,,,,
201,201,MIL,Chip Rucker,Northeastern University,,,,,,,,,,,,,,,,,
202,202,PHI,Ron Wister,Temple University,,,,,,,,,,,,,,,,,
203,203,BOS,Greg McCray,Virginia Commonwealth University,,,,,,,,,,,,,,,,,
204,204,DAL,Scott Bosanko,Northern State University,,,,,,,,,,,,,,,,,
205,205,DET,Melvin Maxwell,Western Michigan University,,,,,,,,,,,,,,,,,
206,206,NJN,Vic Sison,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
207,207,UTA,Joe Merten,University of Wisconsin-Eau Claire,,,,,,,,,,,,,,,,,
208,208,CLE,Greg Boone,Augsburg College,,,,,,,,,,,,,,,,,
209,209,ATL,Mike Frazier,Georgetown University,,,,,,,,,,,,,,,,,
210,210,SDC,Tony Gwynn,San Diego State University,,,,,,,,,,,,,,,,,
211,211,DEN,Derrick Rowland,State University of New York at Potsdam,1,2,9,3,1,1,.333,,.500,4.5,1.5,0.5,0.5,0.0,.048,-7.6,0.0
212,212,WSB,Ralton Way,Houston Baptist University,,,,,,,,,,,,,,,,,
213,213,GSW,Barry Brooks,University of Southern California,,,,,,,,,,,,,,,,,
214,214,KCK,Mark Wilson,Fort Hays State University,,,,,,,,,,,,,,,,,
215,215,IND,Rodney Benson,Wright State University,,,,,,,,,,,,,,,,,
216,216,CHI,Kenny Easley,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
217,217,POR,Steve Cochran,Lewis and Clark College,,,,,,,,,,,,,,,,,
218,218,NYK,Kevin Rogers,Saint Peter's College,,,,,,,,,,,,,,,,,
219,219,SAS,Alvin Brooks,Lamar University,,,,,,,,,,,,,,,,,
220,220,PHO,Felton Sealey,University of Oregon,,,,,,,,,,,,,,,,,
221,221,MIL,Artie Green,Marquette University,,,,,,,,,,,,,,,,,
222,222,BOS,Ken Matthews,North Carolina State University,,,,,,,,,,,,,,,,,
223,223,PHI,Pete Mullenberg,University of Delaware,,,,,,,,,,,,,,,,,
