trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
13748,11.1,.177,University of Houston,.202,44222,1238,.712,Hakeem Olajuwon,.512,77.1,18,4.9,2.5,21.8,HOU,26946,3058,1,35.7,162.8,1
3845,7.5,.091,University of Kentucky,.302,14098,511,.748,Sam Bowie,.452,7.2,10,0.0,2.1,10.9,POR,5564,1075,2,27.6,26.9,2
6672,6.2,.250,University of North Carolina,.327,41011,1072,.835,Michael Jordan,.497,104.4,15,8.1,5.3,30.1,CHI,32292,5633,3,38.3,214.0,3
7666,6.0,.138,University of North Carolina,.362,36598,1286,.811,Sam Perkins,.459,31.4,17,1.4,1.5,11.9,DAL,15324,1975,4,28.5,105.4,4
12546,11.7,.216,Auburn University,.266,39330,1073,.735,Charles Barkley,.541,93.5,16,7.4,3.9,22.1,PHI,23757,4215,5,36.7,177.2,5
1655,4.6,.096,University of Kentucky,.111,6871,361,.777,Melvin Turpin,.516,1.0,5,-1.4,0.5,8.5,WSB,3071,183,6,19.0,13.7,6
4066,5.2,.101,University of Arkansas,.295,24669,779,.743,Alvin Robertson,.477,37.3,10,4.0,5.0,14.0,SAS,10882,3929,7,31.7,52.1,7
259,1.3,-.050,University of Louisville,.271,2581,201,.767,Lancaster Gordon,.391,-2.5,4,-5.8,1.5,5.6,LAC,1125,294,8,12.8,-2.7,8
10370,8.2,.128,Providence College,.047,39822,1257,.687,Otis Thorpe,.546,32.2,17,1.2,2.2,14.0,KCK,17600,2730,9,31.7,106.4,9
316,1.2,.071,"California State University, Fullerton",.326,4531,274,.792,Leon Wood,.392,-1.5,6,-3.3,3.2,6.4,PHI,1742,867,10,16.5,6.7,10
11901,8.4,.102,Michigan State University,.211,38362,1424,.713,Kevin Willis,.487,2.0,21,-1.8,0.9,12.1,ATL,17253,1328,11,26.9,81.8,11
2366,4.9,.099,University of Michigan,.063,10390,483,.703,Tim McCormick,.535,1.4,8,-1.5,1.0,8.3,CLE,4030,491,12,21.5,21.5,12
2003,2.5,.094,University of Colorado,.297,23062,788,.782,Jay Humphries,.476,10.6,11,-0.2,5.5,11.1,PHO,8772,4339,13,29.3,45.0,13
8646,7.6,.120,San Diego State University,.000,29716,1140,.664,Michael Cage,.515,21.9,15,0.9,0.9,7.3,LAC,8278,1057,14,26.1,74.4,14
277,1.4,.038,Temple University,.224,2984,192,.779,Terence Stansbury,.444,-1.3,3,-3.7,2.0,6.3,DAL,1200,390,15,15.5,2.4,15
4051,2.7,.209,Gonzaga University,.384,47764,1504,.826,John Stockton,.515,65.9,19,3.5,10.5,13.1,UTA,19711,15806,16,31.8,207.7,16
2036,3.3,.038,Vanderbilt University,.344,11244,612,.769,Jeff Turner,.467,-4.1,10,-3.4,1.0,6.0,NJN,3697,635,17,18.4,8.9,17
3012,3.4,.101,University of Georgia,.181,24721,893,.764,Vern Fleming,.498,14.3,12,0.3,4.8,11.3,IND,10125,4293,18,27.7,52.0,18
352,1.7,.056,"California State University, Fresno",.000,2935,204,.789,Bernard Thompson,.439,-0.5,5,-2.6,1.3,5.3,POR,1078,266,19,14.4,3.4,19
2117,3.1,.065,Ohio State University,.254,15180,690,.790,Tony Campbell,.456,1.2,11,-1.7,1.5,11.6,DET,7994,1019,20,22.0,20.7,20
