ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
14,14,UTA,Kris Humphries,University of Minnesota,12,718,13170,4930,4003,507,.468,.272,.696,18.3,6.9,5.6,0.7,27.7,.101,-1.9,0.2
15,15,BOS,Al Jefferson,,12,785,24266,13232,7084,1220,.499,.129,.708,30.9,16.9,9.0,1.6,65.3,.129,0.5,15.0
16,16,UTA,Kirk Snyder,"University of Nevada, Reno",4,211,3540,1333,491,241,.438,.327,.699,16.8,6.3,2.3,1.1,4.5,.061,-2.0,0.0
17,17,ATL,Josh Smith,,12,867,28548,12836,6575,2739,.454,.286,.633,32.9,14.8,7.6,3.2,51.4,.086,2.2,30.2
18,18,NOH,J.R. Smith,,12,794,21143,10470,2570,1774,.423,.373,.736,26.6,13.2,3.2,2.2,41.2,.093,0.5,13.1
19,19,MIA,Dorell Wright,,11,549,12280,4597,2093,850,.424,.365,.806,22.4,8.4,3.8,1.5,25.9,.101,0.4,7.4
20,20,DEN,Jameer Nelson,Saint Joseph's University,12,749,21410,8993,2291,3934,.437,.367,.814,28.6,12.0,3.1,5.3,45.0,.101,0.5,13.3
21,21,UTA,Pavel Podkolzin,,2,6,28,4,9,0,.000,,.500,4.7,0.7,1.5,0.0,-0.1,-.163,-18.8,-0.1
22,22,NJN,Viktor Khryapa,,4,143,2351,643,492,142,.443,.292,.658,16.4,4.5,3.4,1.0,2.0,.041,-1.8,0.1
23,23,POR,Sergei Monia,,1,26,343,77,52,19,.333,.265,.714,13.2,3.0,2.0,0.7,-0.2,-.025,-5.1,-0.3
24,24,BOS,Delonte West,Saint Joseph's University,8,432,11842,4198,1265,1540,.448,.372,.826,27.4,9.7,2.9,3.6,24.5,.099,0.5,7.6
25,25,BOS,Tony Allen,Oklahoma State University,12,698,15074,5606,2299,935,.476,.278,.718,21.6,8.0,3.3,1.3,34.0,.108,1.2,12.1
26,26,SAC,Kevin Martin,Western Carolina University,12,690,21197,12244,2233,1334,.438,.385,.870,30.7,17.7,3.2,1.9,61.0,.138,0.2,11.6
27,27,LAL,Sasha Vujacic,,9,502,7910,2745,932,641,.391,.365,.867,15.8,5.5,1.9,1.3,14.4,.087,-1.1,1.9
28,28,SAS,Beno Udrih,,12,779,17370,6646,1628,2688,.463,.349,.830,22.3,8.5,2.1,3.5,30.0,.083,-1.5,2.2
29,29,IND,David Harrison,University of Colorado,4,189,2686,949,549,47,.530,,.525,14.2,5.0,2.9,0.2,3.2,.057,-3.4,-1.0
30,30,ORL,Anderson Varejao,,12,584,14675,4455,4407,701,.513,.024,.631,25.1,7.6,7.5,1.2,45.5,.149,1.6,13.3
31,31,CHI,Jackson Vroman,Iowa State University,2,87,1111,285,261,51,.408,.000,.580,12.8,3.3,3.0,0.6,0.0,.001,-3.9,-0.5
32,32,WAS,Peter John Ramos,,1,6,20,11,4,0,.500,,.500,3.3,1.8,0.7,0.0,0.0,-.108,-18.3,-0.1
33,33,LAC,Lionel Chalmers,Xavier University,1,36,433,111,31,51,.336,.245,.625,12.0,3.1,0.9,1.4,-0.2,-.025,-6.3,-0.5
34,34,ATL,Donta Smith,Southeastern Illinois College,2,61,560,165,66,48,.421,.308,.650,9.2,2.7,1.1,0.8,0.5,.043,-3.2,-0.2
35,35,SEA,Andre Emmett,Texas Tech University,2,14,73,20,8,1,.462,.000,.615,5.2,1.4,0.6,0.1,0.1,.040,-6.8,-0.1
36,36,ORL,Antonio Burks,University of Memphis,2,81,789,186,49,104,.387,.235,.571,9.7,2.3,0.6,1.3,0.1,.004,-6.6,-0.9
37,37,ATL,Royal Ivey,University of Texas at Austin,10,492,6162,1641,557,501,.406,.361,.706,12.5,3.3,1.1,1.0,4.5,.035,-3.8,-2.8
38,38,CHI,Chris Duhon,Duke University,9,606,15526,3946,1364,2690,.393,.363,.784,25.6,6.5,2.3,4.4,25.0,.077,-1.5,2.0
39,39,TOR,Albert Miralles,,,,,,,,,,,,,,,,,,
40,40,BOS,Justin Reed,University of Mississippi,3,136,1436,472,186,68,.404,.000,.752,10.6,3.5,1.4,0.5,0.5,.016,-5.9,-1.4
41,41,SEA,David Young,North Carolina Central University,,,,,,,,,,,,,,,,,
42,42,ATL,Viktor Sanikidze,,,,,,,,,,,,,,,,,,
43,43,NYK,Trevor Ariza,"University of California, Los Angeles",12,753,21236,7632,3584,1558,.427,.348,.710,28.2,10.1,4.8,2.1,42.2,.095,1.5,18.8
44,44,NOH,Tim Pickett,Florida State University,,,,,,,,,,,,,,,,,
45,45,CHA,Bernard Robinson,University of Michigan,3,128,1909,576,315,126,.417,.161,.786,14.9,4.5,2.5,1.0,2.0,.049,-2.0,0.0
46,46,POR,Ha Seung-Jin,,2,46,316,70,67,3,.519,,.500,6.9,1.5,1.5,0.1,-0.2,-.029,-8.3,-0.5
47,47,MIA,Pape Sow,"California State University, Fullerton",3,76,879,219,214,12,.416,,.678,11.6,2.9,2.8,0.2,0.8,.044,-4.8,-0.6
48,48,SAC,Ricky Minard,Morehead State University,,,,,,,,,,,,,,,,,
49,49,MEM,Sergei Lishouk,,,,,,,,,,,,,,,,,,
50,50,DAL,Vassilis Spanoulis,,1,31,272,85,22,28,.319,.172,.810,8.8,2.7,0.7,0.9,-0.1,-.010,-6.7,-0.3
51,51,NJN,Christian Drejer,University of Florida,,,,,,,,,,,,,,,,,
52,52,SAS,Romain Sato,Xavier University,,,,,,,,,,,,,,,,,
53,53,MIA,Matt Freije,Vanderbilt University,2,42,588,133,85,27,.293,.224,.714,14.0,3.2,2.0,0.6,-0.6,-.047,-6.3,-0.6
54,54,DET,Rickey Paulding,University of Missouri,,,,,,,,,,,,,,,,,
55,55,HOU,Luis Flores,Manhattan College,1,16,77,35,3,11,.483,.500,1.000,4.8,2.2,0.2,0.7,0.0,-.020,-9.6,-0.1
56,56,LAL,Marcus Douthit,Providence College,,,,,,,,,,,,,,,,,
57,57,SAS,Sergei Karaulov,,,,,,,,,,,,,,,,,,
58,58,MIN,Blake Stepp,Gonzaga University,,,,,,,,,,,,,,,,,
59,59,IND,Rashad Wright,University of Georgia,,,,,,,,,,,,,,,,,
