ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
1,1,HOU,John Lucas,University of Maryland,14,928,25556,9951,2151,6454,.449,.303,.776,27.5,10.7,2.3,7.0,53.7,.101,-0.4,10.3
2,2,CHI,Scott May,Indiana University,7,355,8029,3690,1450,610,.462,.000,.811,22.6,10.4,4.1,1.7,17.4,.104,-1.0,2.0
3,3,KCK,Richard Washington,"University of California, Los Angeles",6,351,7874,3456,2204,409,.453,.250,.711,22.4,9.8,6.3,1.2,10.8,.066,-2.3,-0.6
4,4,DET,Leon Douglas,University of Alabama,7,456,10111,3587,2954,479,.495,.000,.601,22.2,7.9,6.5,1.1,15.2,.072,-1.6,1.1
5,5,POR,Wally Walker,University of Virginia,8,565,10168,3968,1759,844,.467,.200,.643,18.0,7.0,3.1,1.5,12.9,.061,-2.3,-0.8
6,6,BUF,Adrian Dantley,University of Notre Dame,15,955,34151,23177,5455,2830,.540,.171,.818,35.8,24.3,5.7,3.0,134.2,.189,3.1,44.0
7,7,MIL,Quinn Buckner,Indiana University,10,719,16245,5929,1969,3114,.461,.184,.657,22.6,8.2,2.7,4.3,24.7,.073,0.5,10.2
8,8,GSW,Robert Parish,Centenary College of Louisiana,21,1611,45704,23334,14715,2180,.537,.000,.721,28.4,14.5,9.1,1.4,147.0,.154,1.6,41.5
9,9,ATL,Armond Hill,Princeton University,8,468,11785,3214,917,2194,.408,.077,.829,25.2,6.9,2.0,4.7,11.3,.046,-2.4,-1.1
10,10,PHO,Ron Lee,University of Oregon,6,448,9586,3285,1219,1688,.416,.321,.705,21.4,7.3,2.7,3.8,10.7,.054,0.0,5.0
11,11,SEA,Bob Wilkerson,Indiana University,7,536,14883,5424,2236,1835,.425,.167,.751,27.8,10.1,4.2,3.4,8.2,.027,-1.8,0.6
12,12,PHI,Terry Furlow,Michigan State University,4,239,4809,2550,507,568,.459,.293,.862,20.1,10.7,2.1,2.4,7.3,.073,-1.8,0.3
13,13,WSB,Mitch Kupchak,University of North Carolina,9,510,9905,5202,2730,377,.523,.000,.704,19.4,10.2,5.4,0.7,27.1,.131,-1.2,2.0
14,14,WSB,Larry Wright,Grambling State University,6,343,6834,2824,550,1165,.465,.261,.777,19.9,8.2,1.6,3.4,10.6,.074,-1.9,0.2
15,15,CLE,Chuckie Williams,Kansas State University,1,22,65,37,4,7,.298,,.750,3.0,1.7,0.2,0.3,-0.2,-.137,-11.5,-0.2
16,16,BOS,Norm Cook,University of Kansas,2,27,148,65,30,6,.373,,.529,5.5,2.4,1.1,0.2,-0.1,-.018,-6.5,-0.2
17,17,GSW,Sonny Parker,Texas A&M University,6,452,10916,4471,1841,954,.501,.000,.755,24.2,9.9,4.1,2.1,26.9,.118,2.2,11.5
18,18,CHI,Willie Smith,University of Missouri,4,78,1200,357,134,277,.400,.239,.754,15.4,4.6,1.7,3.6,1.3,.052,-0.8,0.4
19,19,SEA,Bayard Forrest,Grand Canyon University,2,139,2130,569,565,296,.449,,.509,15.3,4.1,4.1,2.1,2.7,.060,-0.8,0.6
20,20,POR,Major Jones,Albany State University,6,374,5063,1643,1323,215,.490,.111,.586,13.5,4.4,3.5,0.6,5.5,.052,-2.4,-0.5
21,21,LAL,Earl Tatum,Marquette University,4,262,5229,2508,682,507,.459,.333,.746,20.0,9.6,2.6,1.9,7.8,.071,-0.8,1.6
22,22,POR,Johnny Davis,University of Dayton,10,750,21200,9710,1505,3368,.448,.176,.821,28.3,12.9,2.0,4.5,38.5,.087,-1.7,1.4
23,23,MIL,Alex English,University of South Carolina,15,1193,38063,25613,6538,4351,.507,.217,.832,31.9,21.5,5.5,3.6,100.7,.127,1.7,35.6
24,24,MIL,Scott Lloyd,Arizona State University,6,372,5638,1694,1114,356,.425,.286,.718,15.2,4.6,3.0,1.0,2.5,.021,-3.6,-2.2
25,25,NYK,Lonnie Shelton,Oregon State University,10,673,18530,8049,4136,1459,.492,.097,.738,27.5,12.0,6.1,2.2,37.5,.097,1.1,14.7
26,26,NOJ,Jacky Dorsey,University of Georgia,3,60,449,143,141,16,.389,,.544,7.5,2.4,2.4,0.3,0.3,.031,-6.2,-0.5
27,27,HOU,Phil Hicks,Tulane University,2,57,390,132,94,32,.447,,.778,6.8,2.3,1.6,0.6,0.5,.058,-2.9,-0.1
28,28,ATL,Bob Carrington,Boston College,2,82,1787,672,187,120,.428,.000,.760,21.8,8.2,2.3,1.5,1.3,.036,-3.1,-0.5
29,29,SEA,Dennis Johnson,Pepperdine University,14,1100,35954,15535,4249,5499,.445,.172,.797,32.7,14.1,3.9,5.0,82.6,.110,0.6,23.6
30,30,PHO,Al Fleming,University of Arizona,1,20,97,40,30,7,.484,,.588,4.9,2.0,1.5,0.4,0.0,.018,-4.5,-0.1
31,31,WSB,Joe Pace,Coppin State University,2,79,557,255,168,27,.467,,.598,7.1,3.2,2.1,0.3,1.1,.092,-1.8,0.0
32,32,CLE,Mo Howard,University of Maryland,1,32,345,152,39,42,.485,,.686,10.8,4.8,1.2,1.3,0.6,.084,-0.5,0.1
33,33,PHO,Butch Feher,Vanderbilt University,1,48,487,248,74,36,.531,,.768,10.1,5.2,1.5,0.8,1.5,.145,-1.8,0.0
34,34,GSW,Marshall Rogers,University of Texas-Pan American,1,26,176,100,11,10,.371,,.933,6.8,3.8,0.4,0.4,-0.2,-.043,-9.9,-0.4
35,35,CHI,Dallas Smith,West Texas A&M University,,,,,,,,,,,,,,,,,
36,36,LAL,Mike Dabney,Rutgers University,,,,,,,,,,,,,,,,,
37,37,CHI,Lars Hansen,University of Washington,1,15,205,76,59,14,.509,,.581,13.7,5.1,3.9,0.9,0.6,.149,-1.1,0.0
38,38,DET,Phil Sellers,Rutgers University,1,44,329,198,41,25,.384,,.722,7.5,4.5,0.9,0.6,0.0,-.007,-5.0,-0.2
39,39,POR,Jeff Tyson,Western Michigan University,,,,,,,,,,,,,,,,,
40,40,MIL,Lloyd Walton,Marquette University,5,341,5387,1442,370,1243,.454,.250,.711,15.8,4.2,1.1,3.6,5.2,.047,-4.4,-3.3
41,41,NYK,John McGill,Alcorn State University,,,,,,,,,,,,,,,,,
42,42,NOJ,Steve Copp,San Diego State University,,,,,,,,,,,,,,,,,
43,43,LAL,Tom Abernethy,Indiana University,5,319,5434,1779,1011,384,.492,.000,.747,17.0,5.6,3.2,1.2,13.4,.118,-0.2,2.5
44,44,HOU,Barnes Hauptfuhrer,Princeton University,,,,,,,,,,,,,,,,,
45,45,PHO,Ira Terrell,Southern Methodist University,2,127,2483,886,533,144,.498,,.638,19.6,7.0,4.2,1.1,4.1,.080,-2.1,-0.1
46,46,ATL,Larry Cooke,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
47,47,PHI,Ron Norwood,DePaul University,,,,,,,,,,,,,,,,,
48,48,BUF,Gary Brewster,University of Texas at El Paso,,,,,,,,,,,,,,,,,
49,49,WSB,Bill Cook,University of Memphis,,,,,,,,,,,,,,,,,
50,50,CLE,Gary Cole,University of Wisconsin-Parkside,,,,,,,,,,,,,,,,,
51,51,BOS,Jerry Fort,University of Nebraska,,,,,,,,,,,,,,,,,
52,52,CHI,Keith Starr,University of Pittsburgh,1,17,65,14,10,6,.250,,1.000,3.8,0.8,0.6,0.4,-0.2,-.111,-9.8,-0.1
53,53,ATL,Tom Barker,University of Hawaii,2,98,1830,639,520,75,.422,,.692,18.7,6.5,5.3,0.8,1.3,.034,-3.8,-0.9
54,54,KCK,Clarence Ramsey,University of Washington,,,,,,,,,,,,,,,,,
55,55,DET,Scott Thompson,University of Iowa,,,,,,,,,,,,,,,,,
56,56,POR,David Everett,Grand Canyon University,,,,,,,,,,,,,,,,,
57,57,NYK,Rick Bullock,Texas Tech University,,,,,,,,,,,,,,,,,
58,58,NOJ,John Service,"University of California, Santa Barbara",,,,,,,,,,,,,,,,,
59,59,MIL,Dan Frost,University of Iowa,,,,,,,,,,,,,,,,,
60,60,LAL,Wayman Britt,University of Michigan,1,7,16,9,4,2,.300,,.750,2.3,1.3,0.6,0.3,0.0,.046,-4.7,0.0
61,61,HOU,Hercle Ivy,Iowa State University,,,,,,,,,,,,,,,,,
62,62,PHO,Paul Miller,Oregon State University,,,,,,,,,,,,,,,,,
63,63,SEA,Willie Parr,LeMoyne-Owen College,,,,,,,,,,,,,,,,,
64,64,PHI,Freeman Blade,"Montana State University, Billings",,,,,,,,,,,,,,,,,
65,65,WSB,Marion Hillard,University of Memphis,,,,,,,,,,,,,,,,,
66,66,CLE,John Engles,University of Pennsylvania,,,,,,,,,,,,,,,,,
67,67,BOS,Lewis Linder,Kentucky State University,,,,,,,,,,,,,,,,,
68,68,GSW,Jeff Fosnes,Vanderbilt University,,,,,,,,,,,,,,,,,
69,69,CHI,Nate Williams,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
70,70,ATL,Ron Davis,Washington State University,3,78,951,417,139,53,.420,.250,.571,12.2,5.3,1.8,0.7,0.1,.007,-5.0,-0.7
71,71,KCK,Willie Hodge,Duke University,,,,,,,,,,,,,,,,,
72,72,DET,Jim Hearns,Marymount College,,,,,,,,,,,,,,,,,
73,73,POR,Gary Reddings,Auburn University,,,,,,,,,,,,,,,,,
74,74,NOJ,Paul Griffin,Western Michigan University,7,480,10053,2443,2650,1116,.505,,.692,20.9,5.1,5.5,2.3,19.6,.094,1.6,9.1
75,75,MIL,Tom Lockhart,Manhattan College,,,,,,,,,,,,,,,,,
76,76,NYK,Beaver Smith,St. John's University,,,,,,,,,,,,,,,,,
77,77,MIL,James Rappis,University of Arizona,,,,,,,,,,,,,,,,,
78,78,HOU,Dave Marrs,University of Houston,,,,,,,,,,,,,,,,,
79,79,PHO,Ralph Walker,Saint Mary's College of California,,,,,,,,,,,,,,,,,
80,80,SEA,Robert Gray,Wichita State University,,,,,,,,,,,,,,,,,
81,81,PHI,Jeff Browne,Missouri Western State College,,,,,,,,,,,,,,,,,
82,82,ATL,Connie White,University of California,,,,,,,,,,,,,,,,,
83,83,WSB,L.C. Mason,Alabama State University,,,,,,,,,,,,,,,,,
84,84,CLE,Edmund Lawrence,McNeese State University,1,3,19,12,4,1,.625,,.500,6.3,4.0,1.3,0.3,0.1,.201,1.0,0.0
85,85,BOS,Louis McKinney,Saint Louis University,,,,,,,,,,,,,,,,,
86,86,GSW,Carl Bird,University of California,,,,,,,,,,,,,,,,,
87,87,CHI,Tom Paulin,Winston-Salem State University,,,,,,,,,,,,,,,,,
88,88,ATL,Pete Padgett,"University of Nevada, Reno",,,,,,,,,,,,,,,,,
89,89,KCK,Andre McCarter,"University of California, Los Angeles",3,103,1182,392,95,172,.431,.250,.725,11.5,3.8,0.9,1.7,1.1,.046,-4.5,-0.7
90,90,DET,Russell Davis,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
91,91,GSW,Duane Barnett,Stanford University,,,,,,,,,,,,,,,,,
92,92,MIL,Phil Spence,North Carolina State University,,,,,,,,,,,,,,,,,
