trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
656,6.2,.174,Ohio State University,,2028,105,.658,Greg Oden,.574,1.6,3,1.1,0.5,8.0,POR,840,51,1,19.3,7.3,1
4184,7.0,.211,University of Texas at Austin,.381,22815,602,.881,Kevin Durant,.483,38.0,9,4.6,3.6,27.3,SEA,16418,2146,2,37.9,100.4,2
4826,9.0,.158,University of Florida,.331,17928,535,.741,Al Horford,.538,22.1,9,2.9,2.7,14.3,ATL,7643,1444,3,33.5,58.9,3
1758,2.8,.121,Ohio State University,.373,20084,617,.806,Mike Conley,.440,17.4,9,1.4,5.6,13.5,MEM,8320,3445,4,32.6,50.6,4
2955,5.0,.075,Georgetown University,.339,19263,596,.790,Jeff Green,.437,4.6,8,-1.1,1.7,14.0,BOS,8368,992,5,32.3,30.0,5
1339,4.9,.025,,.333,6038,272,.780,Yi Jianlian,.404,-4.1,5,-4.7,0.7,7.9,MIL,2148,192,6,22.2,3.1,6
1779,3.0,.056,University of Florida,.291,14885,587,.713,Corey Brewer,.425,4.6,9,-0.8,1.7,10.0,MIN,5879,995,7,25.4,17.3,7
1368,3.7,.183,University of North Carolina,.000,6029,367,.679,Brandan Wright,.606,5.6,8,1.7,0.5,7.1,CHA,2611,169,8,16.4,23.0,8
5369,9.4,.164,University of Florida,.000,16804,570,.711,Joakim Noah,.490,26.8,9,4.3,3.0,9.3,CHI,5317,1696,9,29.5,57.6,9
3580,5.9,.067,University of Washington,.353,14244,605,.706,Spencer Hawes,.457,4.3,9,-0.8,1.9,9.0,SAC,5434,1141,10,23.5,19.8,10
195,1.0,.032,Texas A&M University,.235,2385,188,.778,Acie Law,.413,-2.0,4,-5.4,1.6,3.9,ATL,725,309,11,12.7,1.6,11
3618,5.7,.103,Georgia Institute of Technology,.321,19219,631,.688,Thaddeus Young,.496,11.3,9,0.3,1.5,13.9,PHI,8756,937,12,30.5,41.3,12
531,2.3,.061,University of Kansas,.262,3049,231,.584,Julian Wright,.499,0.5,4,-1.3,0.8,3.9,NOK,907,182,13,13.2,3.9,13
1233,4.2,.035,Florida State University,.293,8274,296,.747,Al Thornton,.452,-3.1,4,-3.5,1.2,11.9,LAC,3527,353,14,28.0,6.1,14
1785,3.0,.081,Eastern Washington University,.299,16745,587,.827,Rodney Stuckey,.425,3.6,9,-1.1,3.7,13.1,DET,7712,2194,15,28.5,28.1,15
1119,2.0,.051,University of Southern California,.374,13053,556,.832,Nick Young,.421,-5.3,9,-3.6,1.0,12.0,WAS,6689,574,16,23.5,13.9,16
472,3.4,.073,Boston College,.000,1978,137,.624,Sean Williams,.511,0.0,4,-2.0,0.3,4.2,NJN,581,47,17,14.4,3.0,17
