trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
6559,7.2,.225,Michigan State University,.303,33245,906,.848,Magic Johnson,.520,77.4,13,7.2,11.2,19.5,LAL,17707,10141,1,36.7,155.8,1
6537,7.9,.095,"University of California, Los Angeles",.138,23370,823,.765,Dave Greenwood,.477,13.1,12,0.2,2.0,10.2,CHI,8428,1614,2,28.4,46.4,2
6106,6.3,.127,University of San Francisco,.000,27491,963,.771,Bill Cartwright,.525,10.7,15,-0.5,1.4,13.2,NYK,12713,1390,3,28.5,72.8,3
1402,4.6,.069,Michigan State University,.167,6032,305,.686,Greg Kelser,.486,1.9,6,-0.8,1.3,9.7,DET,2961,411,4,19.8,8.6,4
3575,4.7,.187,University of Arkansas,.284,23150,767,.831,Sidney Moncrief,.502,33.9,11,3.8,3.6,15.6,MIL,11931,2793,5,30.2,90.3,5
2988,5.0,.067,Rutgers University,.077,11625,595,.703,James Bailey,.484,-0.8,9,-2.3,0.8,8.8,SEA,5246,488,6,19.5,16.3,6
3109,3.2,.100,Baylor University,.254,24308,984,.740,Vinnie Johnson,.464,15.2,13,0.5,3.3,12.0,SEA,11825,3212,7,24.7,50.8,7
4070,6.8,.146,University of Louisiana at Monroe,.219,18818,599,.768,Calvin Natt,.528,15.1,11,1.2,2.2,17.2,NJN,10291,1306,8,31.4,57.2,8
805,3.9,.022,University of Arizona,.000,3192,206,.580,Larry Demic,.459,-2.1,3,-4.6,0.5,4.7,NYK,976,106,9,15.5,1.4,9
110,1.5,-.017,"University of California, Los Angeles",.000,1121,73,.684,Roy Hamilton,.400,-1.1,2,-5.8,2.6,4.6,DET,336,192,10,15.4,-0.4,10
5237,8.3,.076,University of Southern California,.184,19284,629,.722,Cliff Robinson,.468,4.3,11,-1.1,2.0,17.2,NJN,10823,1249,11,30.7,30.5,11
1593,2.0,.121,University of Dayton,.225,21357,784,.807,Jim Paxson,.498,9.0,11,-0.3,2.9,14.3,POR,11199,2300,12,27.2,53.7,12
1098,1.8,.078,University of North Carolina,.293,10192,600,.730,Dudley Bradley,.440,6.7,9,0.6,1.9,5.2,IND,3131,1147,13,17.0,16.5,13
