trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
4011,8.8,.071,University of Virginia,.172,13591,456,.661,Ralph Sampson,.486,6.8,9,0.0,2.3,15.4,HOU,7039,1038,1,29.8,20.1,1
3131,7.8,.116,University of Missouri,.179,12591,403,.796,Steve Stipanovich,.484,9.9,5,1.1,2.3,13.2,IND,5323,938,2,31.2,30.4,2
5087,6.6,.108,University of Louisville,.260,24876,768,.761,Rodney McCray,.503,23.0,10,1.6,3.6,11.7,HOU,9014,2750,3,32.4,56.0,3
2987,2.8,.120,Arizona State University,.370,30152,1073,.833,Byron Scott,.482,18.6,14,0.4,2.5,14.1,SDC,15097,2729,4,28.1,75.2,4
4128,6.1,.063,"University of Nevada, Las Vegas",.037,13247,679,.738,Sidney Green,.454,-2.5,10,-2.7,0.9,7.5,CHI,5080,635,5,19.5,17.4,5
82,1.8,.106,Purdue University,,354,45,.418,Russell Cross,.571,0.0,1,-1.8,0.5,3.7,GSW,166,22,6,7.9,0.8,6
4718,5.1,.087,North Carolina State University,.114,24873,928,.812,Thurl Bailey,.473,4.2,12,-1.3,1.4,12.8,UTA,11834,1298,7,26.8,45.0,7
3384,3.4,.102,Wichita State University,.130,19780,987,.780,Antoine Carr,.503,7.0,16,-0.6,1.1,9.3,DET,9176,1086,8,20.0,42.1,8
4201,3.5,.117,University of Tennessee,.403,34778,1209,.784,Dale Ellis,.479,20.5,17,0.3,1.4,15.7,DAL,19004,1746,9,28.8,84.7,9
2364,2.6,.088,Mississippi State University,.268,29660,905,.871,Jeff Malone,.484,-0.9,13,-2.1,2.4,19.0,WSB,17231,2154,10,32.8,54.2,10
2884,2.4,.110,University of Illinois at Urbana-Champaign,.354,37786,1199,.745,Derek Harper,.463,30.2,16,1.2,5.5,13.3,DAL,16006,6577,11,31.5,86.8,11
3134,4.4,.071,University of Arkansas,.059,18601,720,.713,Darrell Walker,.435,14.2,10,1.0,4.6,8.9,NYK,6389,3276,12,25.8,27.4,12
679,1.8,.065,University of Alabama,.097,7108,385,.755,Ennis Whatley,.468,-0.8,10,-2.5,4.6,5.6,KCK,2150,1754,13,18.5,9.6,13
6677,6.1,.173,University of Houston,.318,37537,1086,.788,Clyde Drexler,.472,75.6,15,6.0,5.6,20.4,POR,22195,6125,14,34.6,135.6,14
89,1.3,-.002,Louisiana State University,.227,754,66,.774,Howard Carter,.440,-0.7,2,-5.6,1.1,5.3,DEN,351,75,15,11.4,0.0,15
554,1.1,.048,University of Missouri,.392,8811,502,.849,Jon Sundvold,.452,-6.2,9,-4.8,2.9,7.7,SEA,3886,1469,16,17.6,8.9,16
35,1.1,-.030,Syracuse University,,208,32,.600,Leo Rautins,.350,-0.2,2,-5.3,1.0,1.5,PHI,48,32,17,6.5,-0.1,17
2986,4.4,.080,University of Minnesota,.000,12499,681,.628,Randy Breuer,.467,2.5,11,-1.2,0.9,6.8,MIL,4599,616,18,18.4,20.9,18
906,1.2,.101,University of Notre Dame,.355,17257,772,.804,John Paxson,.499,-2.7,11,-2.6,3.6,7.2,SAS,5560,2758,19,22.4,36.3,19
3452,6.8,.093,Rutgers University,.000,15543,507,.741,Roy Hinson,.499,4.3,8,-0.9,1.0,14.2,CLE,7206,495,20,30.7,30.2,20
2607,3.8,.027,Brigham Young University,.167,10080,680,.486,Greg Kite,.438,-2.8,12,-3.1,0.5,2.5,BOS,1717,345,21,14.8,5.6,21
760,1.4,.071,Indiana University,.321,11594,543,.753,Randy Wittman,.501,0.8,9,-1.7,2.2,7.4,WSB,4034,1201,22,21.4,17.2,22
1235,3.2,.090,Florida State University,.192,8105,389,.755,Mitchell Wiggins,.460,2.5,6,-0.8,1.6,10.0,IND,3877,609,23,20.8,15.2,23
78,1.0,-.005,Villanova University,.235,996,80,.742,Stewart Granger,.414,-1.0,3,-6.0,2.2,4.0,CLE,316,173,24,12.5,-0.1,24
335,1.7,.055,North Carolina State University,.133,3422,193,.764,Sidney Lowe,.367,-1.4,4,-3.7,3.9,2.9,CHI,562,749,25,17.7,3.9,25
56,1.2,.041,Oklahoma State University,.000,446,48,.615,Leroy Combs,.497,-0.1,1,-3.3,0.8,4.5,IND,218,38,26,9.3,0.4,26
77,2.3,.166,Boston College,,267,33,.794,John Garris,.510,0.1,1,-0.6,0.3,4.0,CLE,131,10,27,8.1,0.9,27
258,1.2,.031,"University of California, Los Angeles",.298,3446,207,.768,Rod Foster,.440,-1.8,3,-4.1,2.3,7.5,PHO,1562,479,28,16.6,2.2,28
256,2.7,.134,University of Houston,.000,897,96,.610,Larry Micheaux,.567,0.7,2,0.9,0.5,3.4,CHI,330,49,29,9.3,2.5,29
5347,4.9,.100,Old Dominion University,.000,20213,1090,.568,Mark West,.580,5.6,17,-0.9,0.4,5.7,DAL,6259,428,30,18.5,41.9,30
2625,3.0,.139,Marquette University,.328,23567,864,.784,Doc Rivers,.444,30.3,13,3.1,5.7,10.9,ATL,9377,4889,31,27.3,68.2,31
,,,University of the District of Columbia,,,,,Michael Britt,,,,,,,WSB,,,32,,,32
367,1.7,.052,University of Kentucky,.272,3801,222,.739,Dirk Minniefield,.470,-0.6,3,-2.6,3.8,5.3,DAL,1187,845,33,17.1,4.1,33
33,1.3,.055,Washington State University,.250,144,26,.455,Guy Williams,.456,0.0,2,-3.1,0.3,2.6,WSB,68,9,34,5.5,0.2,34
3,1.5,-.048,Auburn University,,14,2,,Darrell Lockhart,1.000,0.0,1,-10.7,0.0,2.0,SAS,4,0,35,7.0,0.0,35
190,2.5,.023,University of Louisville,,892,77,.611,Scooter McCray,.423,-0.3,3,-3.3,1.0,2.9,SEA,224,74,36,11.6,0.4,36
,,,St. John's University,,,,,David Russell,,,,,,,DEN,,,37,,,37
494,4.6,.066,San Jose State University,,1864,108,.658,Chris McNealy,.456,0.6,3,-0.7,1.0,4.3,KCK,466,110,38,17.3,2.6,38
540,2.2,.036,Ohio State University,.000,2547,249,.559,Granville Waiters,.458,-0.6,5,-3.0,0.5,2.4,POR,606,121,39,10.2,1.9,39
418,2.6,.071,Indiana University,.170,3361,161,.763,Jim Thomas,.471,0.3,4,-1.6,2.3,8.4,IND,1355,377,40,20.9,4.9,40
,,,Indiana University,,,,,Ted Kitchel,,,,,,,MIL,,,41,,,41
,,,University of Alabama,,,,,Mike Davis,,,,,,,MIL,,,42,,,42
