trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
280,3.8,.015,University of Kentucky,,1685,73,.704,Johnny Cox,.421,,1,,1.9,7.8,NYK,573,142,28,23.1,0.5,30
,,,Oregon State University,,,,,Lee Harman,,,,,,,STL,,,29,,,31
,,,University of Scranton,,,,,Ed Kazakavich,,,,,,,BOS,,,30,,,32
,,,Texas Christian University,,,,,Harry Kirchner,,,,,,,CIN,,,31,,,33
47,5.2,-.057,University of Wyoming,,193,9,.667,Tony Windis,.267,,1,,3.6,4.0,DET,36,32,32,21.4,-0.2,34
,,,George Washington University,,,,,Bill Telasky,,,,,,,PHW,,,33,,,35
,,,Bradley University,,,,,Bobby Joe Mason,,,,,,,MNL,,,34,,,36
,,,University of Illinois at Urbana-Champaign,,,,,Roger Taylor,,,,,,,SYR,,,35,,,37
,,,University of Virginia,,,,,Herb Busch,,,,,,,NYK,,,36,,,38
91,1.8,-.049,Northwestern University,,755,52,.549,Nick Mantis,.367,,2,,1.8,4.5,STL,236,92,37,14.5,-0.8,39
,,,College of William & Mary,,,,,Don Lange,,,,,,,BOS,,,38,,,40
,,,University of Pittsburgh,,,,,Don Hennon,,,,,,,CIN,,,39,,,41
,,,Cornell University,,,,,Lou Jordan,,,,,,,DET,,,40,,,42
,,,Saint Joseph's University,,,,,Joe Spratt,,,,,,,PHW,,,41,,,43
,,,Vanderbilt University,,,,,Jim Henry,,,,,,,MNL,,,42,,,44
,,,University of California,,,,,Bob Dalton,,,,,,,SYR,,,43,,,45
,,,George Washington University,,,,,Bucky McDonald,,,,,,,NYK,,,44,,,46
,,,Marquette University,,,,,Mike Moran,,,,,,,STL,,,45,,,47
,,,Boston University,,,,,Bob Cumings,,,,,,,BOS,,,46,,,48
,,,Eastern Kentucky University,,,,,Dale Moore,,,,,,,CIN,,,47,,,49
,,,University of Washington,,,,,Doug Smart,,,,,,,DET,,,48,,,50
,,,Villanova University,,,,,Joe Ryan,,,,,,,PHW,,,49,,,51
,,,Georgetown College,,,,,Charley Grote,,,,,,,MNL,,,50,,,52
,,,Utah State University,,,,,Darnell Haney,,,,,,,SYR,,,51,,,53
,,,Missouri State University,,,,,Russ Robinson,,,,,,,NYK,,,52,,,54
,,,University of Memphis,,,,,Orby Arnold,,,,,,,STL,,,53,,,55
,,,Kansas State University,,,,,Don Matuszak,,,,,,,CIN,,,54,,,56
,,,Pacific Lutheran University,,,,,Chuck Curtis,,,,,,,DET,,,55,,,57
3,3.0,.204,University of Iowa,,5,1,,Dave Gunther,.500,,1,,3.0,2.0,PHW,2,3,56,5.0,0.0,58
,,,Texas Tech University,,,,,Leon Hill,,,,,,,MNL,,,57,,,59
,,,"University of California, Los Angeles",,,,,Walt Torrence,,,,,,,NYK,,,58,,,60
,,,Purdue University,,,,,Willie Merriwether,,,,,,,STL,,,59,,,61
,,,Bradley University,,,,,Joe Billy McDade,,,,,,,CIN,,,60,,,62
,,,Hardin-Simmons University,,,,,Doyle Edmiston,,,,,,,DET,,,61,,,63
,,,Princeton University,,,,,Carl Belz,,,,,,,PHW,,,62,,,64
,,,University of North Texas,,,,,Jim Mudd,,,,,,,MNL,,,63,,,65
,,,Southeastern Oklahoma State University,,,,,Jerry Shipp,,,,,,,NYK,,,64,,,66
,,,North Carolina State University,,,,,Lou Pucillo,,,,,,,STL,,,65,,,67
,,,Xavier University,,,,,Joe Viviano,,,,,,,CIN,,,66,,,68
,,,University of Washington,,,,,Bruno Boin,,,,,,,DET,,,67,,,69
,,,Lenoir-Rhyne College,,,,,Tony Sellari,,,,,,,PHW,,,68,,,70
,,,University of Minnesota,,,,,Roger Johnson,,,,,,,MNL,,,69,,,71
,,,Davis & Elkins College,,,,,Paul Wilcox,,,,,,,NYK,,,70,,,72
,,,University of Kansas,,,,,Ron Loneski,,,,,,,STL,,,71,,,73
,,,Seattle University,,,,,Charley Brown,,,,,,,CIN,,,72,,,74
,,,University of Michigan,,,,,M.C. Burton,,,,,,,DET,,,73,,,75
,,,Northwestern University,,,,,Phil Warren,,,,,,,PHW,,,74,,,76
,,,Lake Superior State University,,,,,Jack Evans,,,,,,,MNL,,,75,,,77
,,,Hope College,,,,,Paul Benes,,,,,,,NYK,,,76,,,78
1193,2.8,.050,Tennessee State University,,10054,426,.651,John Barnhill,.416,,7,,2.8,8.6,STL,3648,1205,77,23.6,10.4,79
,,,University of Tulsa,,,,,Roger Wendel,,,,,,,CIN,,,78,,,80
,,,St. Cloud State University,,,,,Vern Baggenstoss,,,,,,,MNL,,,79,,,81
,,,Western Michigan University,,,,,Ed Blair,,,,,,,NYK,,,80,,,82
,,,Gustavus Adolphus,,,,,Dwayne Smith,,,,,,,MNL,,,81,,,83
,,,Brigham Young University,,,,,John Nicoll,,,,,,,NYK,,,82,,,84
,,,Missouri State University,,,,,Jack Israel,,,,,,,NYK,,,83,,,85
