trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,Ohio State University,,,,,Allan Hornyak,,,,,,,CLE,,,26,,,26
44,0.9,.014,Villanova University,,398,48,.784,Tom Ingelsby,.382,-0.4,1,-5.9,0.8,2.7,ATL,129,37,27,8.3,0.1,27
,,,Saint Joseph's University,,,,,Patrick McFarland,,,,,,,NYK,,,28,,,28
1575,4.9,.100,University of Cincinnati,,5345,321,.745,Derrek Dickey,.470,-0.1,5,-2.1,1.1,6.1,GSW,1962,346,29,16.7,11.1,29
,,,University of Alabama,,,,,Wendell Hudson,,,,,,,CHI,,,30,,,30
5196,8.3,.094,Marquette University,.000,19125,623,.704,Jim Chones,.468,6.6,10,-0.6,1.7,12.3,LAL,7664,1079,31,30.7,37.4,31
7663,7.2,.080,Albany State University,.065,26474,1068,.753,Caldwell Jones,.473,10.4,17,-0.4,1.3,6.2,PHI,6589,1347,32,24.8,44.3,32
329,2.4,.067,Duke University,,2780,137,.831,Gary Melchionni,.444,-0.8,2,-3.1,2.2,7.8,PHO,1074,298,33,20.3,3.9,33
,,,University of Texas-Pan American,,,,,John Perry,,,,,,,LAL,,,34,,,34
57,1.8,.143,University of Pennsylvania,,187,31,.769,Phil Hankinson,.491,-0.1,2,-5.1,0.2,3.9,BOS,122,6,35,6.0,0.6,35
3,0.6,.014,Princeton University,,45,5,1.000,Ted Manakas,.400,-0.1,1,-7.7,0.4,2.4,ATL,12,2,36,9.0,0.0,36
,,,University of Maryland,,,,,Jim O'Brien,,,,,,,CLE,,,37,,,37
640,2.0,.061,Fordham University,,7637,322,.789,Ken Charles,.441,0.6,5,-1.7,2.5,8.5,BUF,2747,806,38,23.7,9.8,38
,,,University of Arkansas,,,,,Martin Terry,,,,,,,CHI,,,39,,,39
,,,Oklahoma City University,,,,,Ozzie Edwards,,,,,,,CLE,,,40,,,40
,,,Sam Houston State University,,,,,James Lister,,,,,,,CLE,,,41,,,41
8,1.1,-.013,Bethel College,,38,7,.364,Joe Reaves,.545,-0.1,1,-7.9,0.1,2.3,PHO,16,1,42,5.4,0.0,42
,,,Kansas State University,,,,,Steve Mitchell,,,,,,,PHO,,,43,,,43
92,1.3,.021,University of Louisiana at Lafayette,,1165,71,.676,Bo Lamar,.406,-0.7,4,-4.5,2.5,7.1,DET,502,177,44,16.4,0.5,44
1169,5.2,.079,"California State University, Long Beach",,6058,224,.739,Leonard Gray,.469,2.2,3,-0.6,2.2,10.8,ATL,2408,490,45,27.0,9.9,45
,,,Auburn University,,,,,Jim Retseck,,,,,,,GSW,,,46,,,46
,,,University of Houston,,,,,Steve Newsome,,,,,,,CHI,,,47,,,47
346,1.8,.059,University of Toledo,,1911,189,.745,Tom Kozelko,.419,-0.6,3,-3.1,0.5,2.2,CAP,407,99,48,10.1,2.4,48
2,1.0,.029,Marquette University,,10,2,,Allie McGuire,.500,0.0,1,-5.7,0.5,2.0,NYK,4,1,49,5.0,0.0,49
3942,7.8,.113,University of Memphis,.100,15517,503,.798,Larry Kenon,.489,11.9,10,1.0,2.6,17.0,DET,8535,1287,50,30.8,36.5,50
2151,6.0,.066,Houston Baptist University,,9310,357,.694,E.C. Coleman,.464,1.0,6,-1.6,1.3,7.2,HOU,2553,472,51,26.1,12.8,51
,,,Iowa State University,,,,,Martinez Denmon,,,,,,,BOS,,,52,,,52
,,,University of New Mexico,,,,,Darrel Minniefield,,,,,,,PHI,,,53,,,53
,,,University of Oregon,,,,,Doug Little,,,,,,,BUF,,,54,,,54
,,,Pepperdine University,,,,,William Averitt,,,,,,,POR,,,55,,,55
,,,North Carolina Agricultural and Technical State University,,,,,June Harris,,,,,,,SEA,,,56,,,56
357,3.0,.051,Ohio State University,,1098,118,.685,Luke Witte,.402,-0.6,3,-4.2,0.5,3.2,CLE,372,60,57,9.3,1.2,57
,,,South Dakota State University,,,,,Lee Colburn,,,,,,,HOU,,,58,,,58
,,,University of Minnesota,,,,,Clyde Turner,,,,,,,MIL,,,59,,,59
,,,University of Memphis,,,,,Ronnie Robinson,,,,,,,PHO,,,60,,,60
,,,University of Michigan,,,,,Ken Brady,,,,,,,DET,,,61,,,61
,,,Harvard University,,,,,James Brown,,,,,,,ATL,,,62,,,62
,,,Florida State University,,,,,Ron King,,,,,,,GSW,,,63,,,63
25,0.9,-.065,Northwestern University,,124,28,.857,Mark Sibley,.357,-0.2,1,-7.5,0.5,1.6,CHI,46,13,64,4.4,-0.2,64
,,,University of Richmond,,,,,Aaron Stewart,,,,,,,CAP,,,65,,,65
22,0.7,-.038,University of North Carolina,,281,33,.705,George Karl,.342,-0.4,5,-7.3,1.5,2.6,NYK,85,51,66,8.5,-0.2,66
,,,Saint Louis University,,,,,Harry Rogers,,,,,,,MIL,,,67,,,67
,,,University of Memphis,,,,,Larry Finch,,,,,,,LAL,,,68,,,68
,,,Oral Roberts University,,,,,Richie Fuqua,,,,,,,BOS,,,69,,,69
,,,Florida State University,,,,,Reggie Royals,,,,,,,PHI,,,70,,,70
,,,Providence College,,,,,Fran Costello,,,,,,,POR,,,71,,,71
,,,Marshall University,,,,,Randy Noll,,,,,,,BUF,,,72,,,72
,,,University of South Dakota,,,,,Chuck Iverson,,,,,,,SEA,,,73,,,73
19,0.8,-.086,University of California,.222,160,24,.571,John Coughran,.358,-0.3,1,-9.1,0.5,2.8,CLE,68,12,74,6.7,-0.3,74
,,,Colorado State University,,,,,Gary Rhoades,,,,,,,HOU,,,75,,,75
2595,4.3,.098,Guilford College,.256,14216,604,.746,M.L. Carr,.470,11.7,10,1.3,1.8,9.7,KCO,5853,1112,76,23.5,29.0,76
,,,Iowa State University,,,,,Clinton Harris,,,,,,,PHO,,,77,,,77
,,,University of Michigan,,,,,Henry Wilmore,,,,,,,DET,,,78,,,78
,,,University of Minnesota,,,,,Dave Winfield,,,,,,,ATL,,,79,,,79
,,,"California State University, Long Beach",,,,,Nate Stephens,,,,,,,GSW,,,80,,,80
,,,Furman University,,,,,Ray Simpson,,,,,,,CHI,,,81,,,81
,,,University of South Carolina,,,,,Danny Traylor,,,,,,,CAP,,,82,,,82
119,1.9,.011,Drake University,,545,63,.535,Dennis Bell,.374,-0.3,3,-4.2,0.4,2.8,NYK,175,28,83,8.7,0.1,83
,,,Brigham Young University,,,,,Kresimir Cosic,,,,,,,LAL,,,84,,,84
,,,Northern Illinois University,,,,,Larry Jackson,,,,,,,MIL,,,85,,,85
,,,University of San Francisco,,,,,Byron Jones,,,,,,,BOS,,,86,,,86
,,,Lincoln University of Missouri,,,,,Sterling Wright,,,,,,,PHI,,,87,,,87
25,0.8,-.001,Canisius College,,112,30,.588,Mike Macaluso,.432,-0.1,1,-6.5,0.1,1.6,BUF,48,3,88,3.7,0.0,88
,,,Oregon State University,,,,,Neal Jurgensen,,,,,,,POR,,,89,,,89
,,,University of Northern Iowa,,,,,Bill McCoy,,,,,,,SEA,,,90,,,90
,,,Abilene Christian University,,,,,Willie Calvert,,,,,,,CLE,,,91,,,91
,,,University of Wisconsin-Eau Claire,,,,,Tom Peck,,,,,,,HOU,,,92,,,92
,,,University of San Francisco,,,,,Mike Quick,,,,,,,KCO,,,93,,,93
,,,College of the Holy Cross,,,,,Gene Doyle,,,,,,,PHO,,,94,,,94
,,,Ferris State University,,,,,Dennis Johnson,,,,,,,DET,,,95,,,95
722,2.5,.070,New Mexico State University,.293,9149,288,.833,John Williamson,.449,-1.2,8,-2.5,2.8,20.1,ATL,5802,813,96,31.8,13.4,96
,,,Utah State University,,,,,Bob Lauriski,,,,,,,GSW,,,97,,,97
86,1.0,-.006,University of Mississippi,,1153,83,.686,Johnny Neumann,.406,-1.1,7,-5.8,2.0,5.6,CHI,464,168,98,13.9,-0.1,98
,,,Stonehill College,,,,,Mike Allocco,,,,,,,CAP,,,99,,,99
,,,Alabama State University,,,,,Lawrence Lilly,,,,,,,NYK,,,100,,,100
,,,Shaw University,,,,,James Floyd,,,,,,,MIL,,,101,,,101
,,,Jacksonville University,,,,,David Brent,,,,,,,LAL,,,102,,,102
,,,North Carolina State University,,,,,Joe Cafferky,,,,,,,BOS,,,103,,,103
,,,Kentucky Wesleyan College,,,,,James Greene,,,,,,,PHI,,,104,,,104
,,,"University of California, Los Angeles",,,,,Larry Hollyfield,,,,,,,POR,,,105,,,105
1496,6.4,.036,University of Georgia,,5588,235,.595,Tim Bassett,.388,-0.7,7,-2.5,1.2,5.9,BUF,1390,285,106,23.8,4.1,106
,,,University of Kentucky,,,,,Jim Andrews,,,,,,,SEA,,,107,,,107
,,,"University of California, Los Angeles",,,,,Larry Farmer,,,,,,,CLE,,,108,,,108
,,,Westmont College,,,,,Fred DeVaughn,,,,,,,HOU,,,109,,,109
,,,University of Missouri,,,,,Mike Jeffries,,,,,,,KCO,,,110,,,110
,,,University of Louisiana at Lafayette,,,,,Jerry Bisbano,,,,,,,PHO,,,111,,,111
,,,Northwood University,,,,,Fred Smiley,,,,,,,DET,,,112,,,112
,,,Stephen F. Austin State University,,,,,Pete Harris,,,,,,,ATL,,,113,,,113
,,,Loyola Marymount University,,,,,Steve Smith,,,,,,,GSW,,,114,,,114
,,,Northern Illinois University,,,,,Billy Harris,,,,,,,CHI,,,115,,,115
,,,University of Georgia,,,,,Rod Hogue,,,,,,,CAP,,,116,,,116
,,,Manhattan College,,,,,Mike Moore,,,,,,,NYK,,,117,,,117
333,2.1,.041,Southern Illinois University,,1991,162,.660,Nate Hawthorne,.421,-1.5,3,-5.0,0.7,5.4,LAL,882,108,118,12.3,1.7,118
,,,Austin Peay State University,,,,,Eddie Childress,,,,,,,MIL,,,119,,,119
,,,Santa Clara University,,,,,Mike Stewart,,,,,,,BOS,,,120,,,120
,,,Drake University,,,,,Dave Langston,,,,,,,PHI,,,121,,,121
,,,St. Bonaventure University,,,,,Carl Jackson,,,,,,,BUF,,,122,,,122
,,,Eastern Michigan University,,,,,Lendell Resson,,,,,,,POR,,,123,,,123
,,,Oklahoma Baptist University,,,,,Wardell Jeffries,,,,,,,SEA,,,124,,,124
,,,Indiana University,,,,,John Ritter,,,,,,,CLE,,,125,,,125
,,,Missouri Southern State University,,,,,John Thomas,,,,,,,HOU,,,126,,,126
,,,Kentucky Wesleyan College,,,,,Mike Williams,,,,,,,KCO,,,127,,,127
52,0.9,.038,Arizona State University,,533,58,.767,Jim Owens,.418,-0.5,2,-5.7,1.1,3.1,PHO,177,64,128,9.2,0.4,128
31,0.7,.000,Central Michigan University,,298,46,.682,Ben Kelso,.365,-0.3,1,-6.4,0.4,1.8,DET,85,18,129,6.5,0.0,129
,,,Valdosta State University,,,,,Tim Dominey,,,,,,,ATL,,,130,,,130
,,,University of Illinois at Urbana-Champaign,,,,,Jeff Dawson,,,,,,,GSW,,,131,,,131
,,,University of Texas at Austin,,,,,J. G. Brosterhos,,,,,,,CHI,,,132,,,132
,,,Northeastern University,,,,,Mark Jellison,,,,,,,CAP,,,133,,,133
,,,University of Rhode Island,,,,,Steve Rowell,,,,,,,NYK,,,134,,,134
,,,University of Tennessee at Chattanooga,,,,,Walt McGrary,,,,,,,MIL,,,135,,,135
,,,"Montana State University, Billings",,,,,Roy McPipe,,,,,,,LAL,,,136,,,136
,,,Sam Houston State University,,,,,Robert White,,,,,,,BOS,,,137,,,137
3639,5.0,.077,Hardin-Simmons University,.000,13182,725,.647,Harvey Catchings,.435,6.4,11,-0.1,0.8,3.2,PHI,2335,608,138,18.2,21.2,138
,,,Arizona State University,,,,,Mike Contreras,,,,,,,POR,,,139,,,139
,,,Xavier University,,,,,Bob Fullerton,,,,,,,BUF,,,140,,,140
,,,Seattle University,,,,,Greg Williams,,,,,,,SEA,,,141,,,141
,,,Murray State University,,,,,Les Taylor,,,,,,,CLE,,,142,,,142
,,,Dartmouth College,,,,,James Brown,,,,,,,KCO,,,143,,,143
,,,Winston-Salem State University,,,,,Sandy Smith,,,,,,,PHO,,,144,,,144
,,,Michigan State University,,,,,Bill Kelgore,,,,,,,DET,,,145,,,145
,,,Idaho State University,,,,,Everett Fopma,,,,,,,GSW,,,146,,,146
,,,Duquesne University,,,,,Rubin Montanez,,,,,,,CHI,,,147,,,147
,,,Assumption College,,,,,Mike Boylan,,,,,,,CAP,,,148,,,148
,,,Bridgewater State College,,,,,Joe Wise,,,,,,,NYK,,,149,,,149
,,,Quinnipiac University,,,,,Bob Vacca,,,,,,,MIL,,,150,,,150
,,,University of Minnesota,,,,,Corky Taylor,,,,,,,BOS,,,151,,,151
,,,Jacksonville University,,,,,Abe Steward,,,,,,,PHI,,,152,,,152
,,,University of Illinois at Urbana-Champaign,,,,,Nick Connor,,,,,,,BUF,,,153,,,153
,,,Oregon State University,,,,,Sam Whitehead,,,,,,,POR,,,154,,,154
,,,University of Maryland,,,,,Bob Bodell,,,,,,,SEA,,,155,,,155
,,,Baldwin-Wallace College,,,,,Dean Martin,,,,,,,CLE,,,156,,,156
,,,Kansas State University,,,,,Ernie Kusyner,,,,,,,KCO,,,157,,,157
,,,Elmhurst College,,,,,Claude White,,,,,,,PHO,,,158,,,158
,,,Wayne State University,,,,,Bob Solomon,,,,,,,DET,,,159,,,159
,,,Santa Clara University,,,,,Fred Lavoroni,,,,,,,GSW,,,160,,,160
,,,Furman University,,,,,Russ Hunt,,,,,,,CHI,,,161,,,161
,,,Bay College,,,,,Dick Kelly,,,,,,,CAP,,,162,,,162
,,,"Long Island University, C.W. Post Campus",,,,,Ed Fields,,,,,,,NYK,,,163,,,163
,,,Sam Houston State University,,,,,Ron Battle,,,,,,,MIL,,,164,,,164
,,,Vanderbilt University,,,,,Steve Turner,,,,,,,BOS,,,165,,,165
54,1.5,.000,Vanderbilt University,,265,35,.683,Rod Freeman,.379,-0.2,1,-5.6,0.4,3.0,PHI,106,14,166,7.6,0.0,166
,,,Wake Forest University,,,,,Ed Payne,,,,,,,POR,,,167,,,167
,,,Syracuse University,,,,,Mike Lee,,,,,,,BUF,,,168,,,168
,,,Harvard University,,,,,Floyd Lewis,,,,,,,CLE,,,169,,,169
,,,Virginia State University,,,,,Lynn Greer,,,,,,,PHO,,,170,,,170
,,,University of Akron,,,,,Len Paul,,,,,,,DET,,,171,,,171
,,,St. Mary's College of Maryland,,,,,Dale Adams,,,,,,,CAP,,,172,,,172
,,,LeMoyne-Owen College,,,,,Charles Edge,,,,,,,NYK,,,173,,,173
,,,Villanova University,,,,,Ed Hastings,,,,,,,BOS,,,174,,,174
,,,Xavier University,,,,,Connie Warren,,,,,,,PHI,,,175,,,175
,,,Canisius College,,,,,Aaron Covington,,,,,,,BUF,,,176,,,176
,,,North Carolina State University,,,,,Rick Holdt,,,,,,,POR,,,177,,,177
,,,San Diego State University,,,,,Chris McMurray,,,,,,,CLE,,,178,,,178
,,,Samford University,,,,,Lyman Williamson,,,,,,,PHO,,,179,,,179
,,,Ferris State University,,,,,Clarence Carlisle,,,,,,,DET,,,180,,,180
,,,George Washington University,,,,,Mike Battle,,,,,,,CAP,,,181,,,181
,,,Santa Clara University,,,,,Bruce Winkler,,,,,,,BOS,,,182,,,182
,,,La Salle University,,,,,Jim Crawford,,,,,,,PHI,,,183,,,183
,,,"University at Buffalo, State University of New York",,,,,Bob Vartanian,,,,,,,BUF,,,184,,,184
,,,University of Hawaii,,,,,John Pennebacker,,,,,,,CLE,,,185,,,185
,,,Brigham Young University,,,,,Kalevi Sarkalahti,,,,,,,PHO,,,186,,,186
,,,Morgan State University,,,,,Chester Davis,,,,,,,CAP,,,187,,,187
,,,Montana State University,,,,,Scott Koelzer,,,,,,,BOS,,,188,,,188
,,,University of Michigan,,,,,Ernie Johnson,,,,,,,PHI,,,189,,,189
,,,State University of New York at Brockport,,,,,Ron Gilliam,,,,,,,BUF,,,190,,,190
,,,Eastern Kentucky University,,,,,Charles Mitchell,,,,,,,CLE,,,191,,,191
,,,University of Maryland,,,,,Howard White,,,,,,,CAP,,,192,,,192
,,,University of Iowa,,,,,Rick Williams,,,,,,,BOS,,,193,,,193
,,,University of Cincinnati,,,,,Lionel Harris,,,,,,,PHI,,,194,,,194
,,,University of Georgia,,,,,John Fraley,,,,,,,BUF,,,195,,,195
,,,University of Texas-Pan American,,,,,Reese Stovall,,,,,,,CLE,,,196,,,196
,,,St. Mary's College of Maryland,,,,,W. Shorty Simmons,,,,,,,CAP,,,197,,,197
,,,Florida Southern College,,,,,James Gilchrist,,,,,,,BOS,,,198,,,198
,,,University of Tennessee,,,,,Larry Robinson,,,,,,,PHI,,,199,,,199
,,,University of Oregon,,,,,John Green,,,,,,,BUF,,,200,,,200
,,,University of Iowa,,,,,Tom O'Connor,,,,,,,CLE,,,201,,,201
,,,Bethune-Cookman College,,,,,Sam Barber,,,,,,,BOS,,,202,,,202
,,,St. John's University,,,,,Tony Prince,,,,,,,PHI,,,203,,,203
5,0.8,-.134,Boston University,,11,6,,Jim Garvin,.250,-0.1,1,-21.5,0.0,0.3,BUF,2,0,204,1.8,0.0,204
,,,Boston University,,,,,Phil Elderkin,,,,,,,CLE,,,205,,,205
,,,"California State University, Long Beach",,,,,Lamont King,,,,,,,BOS,,,206,,,206
,,,University of North Carolina,,,,,Don Johnston,,,,,,,BUF,,,207,,,207
,,,University of Maine,,,,,Peter Gavitt,,,,,,,BOS,,,208,,,208
,,,University of British Columbia,,,,,Ron Thorsen,,,,,,,BUF,,,209,,,209
,,,University of Massachusetts Amherst,,,,,Tom Austin,,,,,,,BOS,,,210,,,210
,,,Brigham Young University,,,,,Phil Tollestrop,,,,,,,BUF,,,211,,,211
