ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
127,127,PHI,Jimmy Powell,Middle Tennessee State University,,,,,,,,,,,,,,,,,
128,128,POR,Eldridge Broussard,Pacific University,,,,,,,,,,,,,,,,,
129,129,CLE,Kerry Hughes,University of Wisconsin,,,,,,,,,,,,,,,,,
130,130,PHO,Tom Holland,University of Oklahoma,,,,,,,,,,,,,,,,,
131,131,HOU,Steve Brooks,Arkansas State University,,,,,,,,,,,,,,,,,
132,132,KCO,Richie O'Connor,Fairfield University,,,,,,,,,,,,,,,,,
133,133,ATL,Bill Butler,University of Louisville,,,,,,,,,,,,,,,,,
134,134,SEA,Leonard Coulter,Morehead State University,,,,,,,,,,,,,,,,,
135,135,BUF,Glenn Price,St. Bonaventure University,,,,,,,,,,,,,,,,,
136,136,NOJ,Jay Piccola,Roanoke College,,,,,,,,,,,,,,,,,
137,137,GSW,Clarence Allen,"University of California, Santa Barbara",,,,,,,,,,,,,,,,,
138,138,WSB,Steve Platt,Huntington University,,,,,,,,,,,,,,,,,
139,139,LAL,Bob Florence,"University of Nevada, Las Vegas",,,,,,,,,,,,,,,,,
140,140,NYK,Dennis McDermott,St. Francis College,,,,,,,,,,,,,,,,,
141,141,DET,Greg Newman,Drexel University,,,,,,,,,,,,,,,,,
142,142,CHI,Sam McCants,Oral Roberts University,,,,,,,,,,,,,,,,,
143,143,BOS,Richard Wallace,Georgia Southern University,,,,,,,,,,,,,,,,,
144,144,MIL,Ralph Palamar,Cameron University,,,,,,,,,,,,,,,,,
145,145,PHI,Perry Warbington,Georgia Southern University,1,5,70,10,8,16,.190,,1.000,14.0,2.0,1.6,3.2,-0.3,-.178,-11.4,-0.2
146,146,POR,Lee Haven,University of Colorado,,,,,,,,,,,,,,,,,
147,147,CLE,Jim Buskofsky,Upper Iowa University,,,,,,,,,,,,,,,,,
148,148,PHO,Ted Evans,University of Oklahoma,,,,,,,,,,,,,,,,,
149,149,HOU,Ken Stalling,University of Missouri-Rolla,,,,,,,,,,,,,,,,,
150,150,KCO,Jeff Dawson,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
151,151,ATL,Lon Kruger,Kansas State University,,,,,,,,,,,,,,,,,
152,152,SEA,Bertrand du Pont,Dillard University,,,,,,,,,,,,,,,,,
153,153,BUF,John Falconi,Davidson College,,,,,,,,,,,,,,,,,
154,154,NOJ,Ken Boyd,Boston University,1,6,25,19,5,2,.538,,.455,4.2,3.2,0.8,0.3,0.1,.109,4.5,0.0
155,155,GSW,Carl Meier,University of California,,,,,,,,,,,,,,,,,
156,156,WSB,Mark Raterink,Boston College,,,,,,,,,,,,,,,,,
157,157,NYK,Earl Brown,Lafayette College,,,,,,,,,,,,,,,,,
158,158,DET,Gary Deitelhoff,Millikin University,,,,,,,,,,,,,,,,,
159,159,CHI,Jerry Davenport,Cameron University,,,,,,,,,,,,,,,,,
160,160,BOS,Al Skinner,University of Massachusetts Amherst,6,203,4460,1884,673,526,.437,,.808,22.0,9.3,3.3,2.6,6.2,.067,-0.3,1.9
161,161,MIL,Mike Deane,State University of New York at Potsdam,,,,,,,,,,,,,,,,,
162,162,PHI,Larry Witherspoon,Towson University,,,,,,,,,,,,,,,,,
163,163,POR,Ron Jones,Oregon State University,,,,,,,,,,,,,,,,,
164,164,CLE,Jim Kelly,Loras College,,,,,,,,,,,,,,,,,
165,165,PHO,Mark Wasley,Arizona State University,,,,,,,,,,,,,,,,,
166,166,HOU,Marcus Washington,Marquette University,,,,,,,,,,,,,,,,,
167,167,KCO,Dennis White,University of Arkansas,,,,,,,,,,,,,,,,,
168,168,ATL,Brendy Lee,University of Nebraska,,,,,,,,,,,,,,,,,
169,169,SEA,Rod Derline,Seattle University,2,107,1005,518,86,71,.419,,.786,9.4,4.8,0.8,0.7,0.8,.039,-6.6,-1.2
170,170,BUF,Andy Rimol,Princeton University,,,,,,,,,,,,,,,,,
171,171,NOJ,Walt McGary,University of Tennessee at Chattanooga,,,,,,,,,,,,,,,,,
172,172,GSW,Marvin Buckley,"University of Nevada, Reno",,,,,,,,,,,,,,,,,
173,173,WSB,Pete Collins,High Point University,,,,,,,,,,,,,,,,,
174,174,NYK,John O'Connell,University of North Carolina,,,,,,,,,,,,,,,,,
175,175,DET,Bill Ligon,Vanderbilt University,1,38,272,126,26,25,.385,,.640,7.2,3.3,0.7,0.7,-0.2,-.043,-7.1,-0.4
176,176,CHI,Rick Hockenos,Saint Francis University,,,,,,,,,,,,,,,,,
177,177,BOS,Phil Rogers,Fairfield University,,,,,,,,,,,,,,,,,
178,178,MIL,Bruce Featherston,Texas State University,,,,,,,,,,,,,,,,,
