trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
6762,7.1,.240,,.340,37024,946,.744,LeBron James,.496,104.4,13,9.2,6.9,27.3,CLE,25817,6513,1,39.1,185.1,1
1971,4.2,.040,,.000,8638,468,.574,Darko Milicic,.460,0.8,10,-1.6,0.9,6.0,DET,2813,405,2,18.5,7.1,2
5727,6.6,.137,Syracuse University,.344,31571,868,.812,Carmelo Anthony,.454,27.3,13,1.4,3.1,25.1,DEN,21744,2690,3,36.4,89.9,3
7517,8.6,.160,Georgia Institute of Technology,.337,31470,879,.799,Chris Bosh,.494,27.5,13,1.5,2.0,19.2,TOR,16915,1763,4,35.8,105.2,4
3982,4.9,.182,Marquette University,.288,29449,819,.766,Dwyane Wade,.489,55.8,13,5.5,5.8,23.8,MIA,19513,4775,5,36.0,111.7,5
5567,7.7,.060,Central Michigan University,.000,19585,724,.742,Chris Kaman,.489,0.0,13,-2.0,1.3,11.3,LAC,8180,914,6,27.1,24.4,6
2541,3.0,.094,University of Kansas,.376,26785,859,.799,Kirk Hinrich,.412,15.0,13,0.2,4.9,11.1,CHI,9559,4215,7,31.2,52.5,7
1331,3.1,.068,University of Texas at Austin,.289,11882,429,.815,T.J. Ford,.433,3.6,8,-0.8,5.8,11.2,MIL,4797,2495,8,27.7,16.9,8
1045,4.5,.103,Georgetown University,.000,3610,233,.689,Mike Sweetney,.485,-0.1,4,-2.1,0.6,6.5,NYK,1516,145,9,15.5,7.8,9
1330,3.1,.049,University of Georgia,.356,9898,427,.798,Jarvis Hayes,.415,-2.2,7,-2.9,1.1,8.3,WAS,3553,459,10,23.2,10.2,10
1723,3.1,.079,,.355,11950,557,.665,Mickael Pietrus,.425,3.4,10,-0.9,0.8,8.3,GSW,4629,445,11,21.5,19.7,11
4580,5.4,.116,University of Kansas,.210,18140,851,.728,Nick Collison,.532,11.3,12,0.5,1.1,6.2,SEA,5244,900,12,21.3,43.7,12
519,1.5,.057,"University of Nevada, Las Vegas",.327,5571,348,.768,Marcus Banks,.432,-0.6,8,-2.4,2.1,5.9,MEM,2061,728,13,16.0,6.6,13
1877,2.3,.080,University of Oregon,.349,21623,830,.862,Luke Ridnour,.431,5.8,12,-0.9,4.5,9.3,SEA,7740,3713,14,26.1,36.0,14
53,0.7,-.049,University of Louisville,.269,605,71,.606,Reece Gaines,.324,-0.9,3,-7.7,0.7,1.7,ORL,123,50,15,8.5,-0.6,15
4,0.7,-.326,Boston College,.000,34,6,1.000,Troy Bell,.222,-0.1,1,-14.4,0.7,1.8,BOS,11,4,16,5.7,-0.2,16
312,2.1,.035,,.273,1550,150,.733,Zarko Cabarkapa,.427,-1.3,3,-5.2,0.6,4.3,PHO,640,85,17,10.3,1.1,17
5992,7.0,.139,Xavier University,.251,26529,854,.819,David West,.491,22.6,13,1.4,2.2,15.1,NOH,12917,1907,18,31.1,77.0,18
1000,1.8,.038,,.346,8888,567,.673,Sasha Pavlovic,.404,-3.2,10,-3.4,0.9,4.9,UTA,2787,517,19,15.7,7.0,19
1075,1.7,.048,Duke University,.330,9745,622,.751,Dahntay Jones,.439,-4.1,11,-3.7,0.8,5.4,BOS,3331,526,20,15.7,9.8,20
4377,4.6,.088,,.342,26873,955,.715,Boris Diaw,.495,19.5,13,0.9,3.6,9.0,ATL,8604,3438,21,28.1,49.4,21
198,1.3,.046,,.289,1584,148,.677,Zoran Planinic,.405,-0.9,3,-4.2,1.1,3.8,NJN,561,165,22,10.7,1.5,22
1974,3.2,.061,,.337,13026,622,.744,Travis Outlaw,.423,-0.9,11,-2.3,0.8,8.5,POR,5273,514,23,20.9,16.5,23
1115,2.6,.086,University of Illinois at Urbana-Champaign,.382,5649,421,.783,Brian Cook,.439,-0.6,9,-2.4,0.6,5.5,LAL,2312,252,24,13.4,10.2,24
1815,3.6,.093,,.365,11580,507,.758,Carlos Delfino,.401,8.1,8,0.8,1.7,8.1,DET,4115,887,25,22.8,22.5,25
19,1.0,.051,,.000,86,19,.462,Ndudi Ebi,.486,-0.1,2,-5.4,0.2,2.1,MIN,40,4,26,4.5,0.1,26
4422,5.9,.081,,.000,16688,753,.596,Kendrick Perkins,.531,7.3,13,-0.3,1.0,5.5,MEM,4147,785,27,22.2,28.1,27
1536,2.1,.101,,.390,16708,741,.818,Leandro Barbosa,.460,7.9,13,-0.1,2.2,11.3,SAS,8338,1649,28,22.5,35.3,28
2886,5.7,.119,Wake Forest University,.332,15350,507,.770,Josh Howard,.448,10.3,10,0.6,1.6,14.3,DAL,7270,817,29,30.3,38.0,29
142,2.2,-.014,,.250,632,64,.676,Maciej Lampe,.407,-1.1,3,-8.7,0.3,3.4,NYK,215,22,30,9.9,-0.2,30
844,1.7,.055,"University of California, Los Angeles",.434,9068,509,.835,Jason Kapono,.442,-2.3,9,-3.0,0.8,6.7,CLE,3398,417,31,17.8,10.3,31
1588,2.8,.067,University of Arizona,.326,9685,564,.715,Luke Walton,.429,1.9,10,-1.2,2.3,4.7,LAL,2649,1317,32,17.2,13.5,32
1,0.5,-.117,University of North Dakota,,5,2,,Jerome Beasley,.333,0.0,1,-22.4,0.0,1.0,MIA,2,0,33,2.5,0.0,33
,,,,,,,,Sofoklis Schortsanitis,,,,,,,LAC,,,34,,,34
,,,,,,,,Szymon Szewczyk,,,,,,,MIL,,,35,,,35
,,,Mississippi State University,,,,,Mario Austin,,,,,,,CHI,,,36,,,36
70,1.7,.019,Brigham Young University,.300,507,41,.815,Travis Hansen,.354,-0.4,1,-5.0,0.5,3.0,ATL,123,19,37,12.4,0.2,37
1770,2.1,.068,University of Maryland,.384,20280,840,.777,Steve Blake,.401,1.6,13,-1.7,4.0,6.6,WAS,5528,3332,38,24.1,28.5,38
0,0.0,-.371,,,3,1,,Slavko Vranes,.000,0.0,1,-21.4,0.0,0.0,NYK,0,0,39,3.0,0.0,39
4,2.0,.004,Mississippi State University,,32,2,,Derrick Zimmerman,.667,-0.1,1,-9.7,3.5,2.0,GSW,4,7,40,16.0,0.0,40
1303,1.8,.042,University of Detroit Mercy,.346,14783,731,.765,Willie Green,.425,-5.9,12,-3.6,1.4,8.3,SEA,6059,1018,41,20.2,12.9,41
5014,5.9,.107,,.000,18224,853,.747,Zaza Pachulia,.462,6.6,13,-0.6,1.2,7.2,ORL,6109,1041,42,21.4,40.5,42
1817,2.7,.068,University of Kentucky,.353,14527,671,.716,Keith Bogans,.394,4.5,11,-0.8,1.3,6.3,MIL,4257,866,43,21.6,20.4,43
,,,,,,,,Malick Badiane,,,,,,,HOU,,,44,,,44
2359,3.0,.138,University of Florida,.414,13246,779,.779,Matt Bonner,.464,10.0,12,1.0,0.7,5.9,CHI,4590,547,45,17.0,38.0,45
,,,,,,,,Sani Becirovic,,,,,,,DEN,,,46,,,46
2254,2.8,.082,University of Alabama,.378,23732,802,.871,Mo Williams,.435,9.3,13,-0.5,5.0,13.3,UTA,10702,3981,47,29.6,40.3,47
11,1.0,.047,,,55,11,.600,James Lang,.444,0.0,1,-4.0,0.2,1.0,NOH,11,2,48,5.0,0.1,48
1225,1.9,.109,University of Miami,.397,10542,643,.845,James Jones,.397,3.9,13,-0.5,0.5,5.5,IND,3516,349,49,16.4,23.9,49
,,,,,,,,Paccelis Morlende,,,,,,,PHI,,,50,,,50
2880,3.1,.116,Creighton University,.429,24297,921,.881,Kyle Korver,.442,18.5,13,1.0,1.8,10.0,NJN,9230,1679,51,26.4,58.7,51
,,,,,,,,Remon Van de Hare,,,,,,,TOR,,,52,,,52
,,,Arizona State University,,,,,Tommy Smith,,,,,,,CHI,,,53,,,53
,,,,,,,,Nedzad Sinanovic,,,,,,,POR,,,54,,,54
,,,University of Minnesota,,,,,Rick Rickert,,,,,,,MIN,,,55,,,55
187,2.8,.055,Ohio University,.000,630,67,.488,Brandon Hunter,.476,-0.5,2,-5.4,0.3,3.3,BOS,220,22,56,9.4,0.7,56
,,,,,,,,Xue Yuyang,,,,,,,DAL,,,57,,,57
8,0.6,-.143,,,81,13,.500,Andreas Glyniadakis,.471,-0.2,1,-12.1,0.1,1.3,DET,17,1,58,6.2,-0.2,58
