ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
33,33,SYR,Don McLane,Duquesne University,,,,,,,,,,,,,,,,,
34,34,ROC,Art Spoelstra,Western Kentucky University,4,278,5248,2012,1273,266,.391,,.693,18.9,7.2,4.6,1.0,8.6,.079,,
35,35,NYK,Don Lange,United States Naval Academy,,,,,,,,,,,,,,,,,
36,36,MNL,Gene Schwinger,Rice University,,,,,,,,,,,,,,,,,
37,37,BLB,Lou Scott,Indiana University,,,,,,,,,,,,,,,,,
38,38,MLH,Paul Ebert,Ohio State University,,,,,,,,,,,,,,,,,
39,39,PHW,Rudy D'Emilio,Duke University,,,,,,,,,,,,,,,,,
40,40,FTW,Dutch Burch,University of Pittsburgh,,,,,,,,,,,,,,,,,
41,41,BOS,Troy Burris,West Texas A&M University,,,,,,,,,,,,,,,,,
42,42,SYR,Paul Pottenburgh,Siena College,,,,,,,,,,,,,,,,,
43,43,ROC,Bo Erias,Niagara University,1,18,401,148,83,26,.347,,.638,22.3,8.2,4.6,1.4,-0.1,-.018,,
44,44,NYK,Jesse Priscock,Kansas State University,,,,,,,,,,,,,,,,,
45,45,MNL,Buzz Bennett,University of Minnesota,,,,,,,,,,,,,,,,,
46,46,BLB,Bob Heim,Xavier University,,,,,,,,,,,,,,,,,
47,47,MLH,Bob Carney,Bradley University,1,19,244,69,45,16,.375,,.525,12.8,3.6,2.4,0.8,0.3,.059,,
48,48,PHW,Len Winogard,Brandeis University,,,,,,,,,,,,,,,,,
49,49,FTW,Charles Kraak,Indiana University,,,,,,,,,,,,,,,,,
50,50,BOS,Otto Krieghauser,Washington University in Saint Louis,,,,,,,,,,,,,,,,,
51,51,SYR,Norman Pott,Wheaton College,,,,,,,,,,,,,,,,,
52,52,ROC,Red Davis,St. John's University,1,3,16,2,4,1,.000,,1.000,5.3,0.7,1.3,0.3,-0.1,-.288,,
53,53,NYK,Ron Rivers,University of Wyoming,,,,,,,,,,,,,,,,,
54,54,MNL,Nick Revon,University of Southern Mississippi,,,,,,,,,,,,,,,,,
55,55,BLB,Joe Pehanick,Seattle University,,,,,,,,,,,,,,,,,
56,56,MLH,Alan Kelley,University of Kansas,,,,,,,,,,,,,,,,,
57,57,PHW,Bob Brady,San Diego State University,,,,,,,,,,,,,,,,,
58,58,FTW,Bernie Janicki,Duke University,,,,,,,,,,,,,,,,,
59,59,BOS,Paul Estergaard,Bradley University,,,,,,,,,,,,,,,,,
60,60,SYR,Gus Levett,Franklin & Marshall College,,,,,,,,,,,,,,,,,
61,61,ROC,Bill Hull,Utah State University,,,,,,,,,,,,,,,,,
62,62,NYK,Solly Walker,St. John's University,,,,,,,,,,,,,,,,,
63,63,MNL,Dan Finch,Vanderbilt University,,,,,,,,,,,,,,,,,
64,64,BLB,Harry Brooks,Seton Hall University,,,,,,,,,,,,,,,,,
65,65,MLH,Dick Nunneley,University of Tulsa,,,,,,,,,,,,,,,,,
66,66,PHW,Bob Hodges,East Carolina University,,,,,,,,,,,,,,,,,
67,67,FTW,Don Bielke,Valparaiso University,1,7,38,14,9,1,.556,,.571,5.4,2.0,1.3,0.1,0.2,.198,,
68,68,BOS,Jim Young,Santa Clara University,,,,,,,,,,,,,,,,,
69,69,SYR,Mel Besdin,Syracuse University,,,,,,,,,,,,,,,,,
70,70,ROC,Paul Morrow,University of Wisconsin,,,,,,,,,,,,,,,,,
71,71,NYK,Cob Jarvis,Mississippi State University,,,,,,,,,,,,,,,,,
72,72,MNL,Bob Hopkins,Point Loma Nazarene University,,,,,,,,,,,,,,,,,
73,73,BLB,Ron Goerrs,Concord University,,,,,,,,,,,,,,,,,
74,74,MLH,Hal Cervini,Tulane University,,,,,,,,,,,,,,,,,
75,75,PHW,Vince Leta,Lycoming College,,,,,,,,,,,,,,,,,
76,76,FTW,Joel Hittleman,Loyola College in Maryland,,,,,,,,,,,,,,,,,
77,77,SYR,Fletcher Johnson,Duquesne University,,,,,,,,,,,,,,,,,
78,78,ROC,Roy Irvin,University of Southern California,,,,,,,,,,,,,,,,,
79,79,NYK,Henry Duckham,Polytechnic University,,,,,,,,,,,,,,,,,
80,80,MNL,Dick Garmaker,University of Minnesota,6,421,12155,5597,1748,1114,.403,,.787,28.9,13.3,4.2,2.6,25.6,.101,,
81,81,BLB,Gary Shivers,University of Houston,,,,,,,,,,,,,,,,,
82,82,MLH,Joe Bertrand,University of Notre Dame,,,,,,,,,,,,,,,,,
83,83,PHW,Bill Sullivan,University of Notre Dame,,,,,,,,,,,,,,,,,
84,84,FTW,Phil Larson,Brigham Young University,,,,,,,,,,,,,,,,,
85,85,BOS,Tony Daukas,Boston College,,,,,,,,,,,,,,,,,
86,86,SYR,Jack Davidson,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
87,87,ROC,Ed Parchinski,Fordham University,,,,,,,,,,,,,,,,,
88,88,NYK,John Clune,United States Naval Academy,,,,,,,,,,,,,,,,,
89,89,MNL,John Blever,Northwestern University,,,,,,,,,,,,,,,,,
90,90,BLB,Elliot Karver,George Washington University,,,,,,,,,,,,,,,,,
91,91,MLH,Jerry Domerschick,City College of New York,,,,,,,,,,,,,,,,,
92,92,PHW,Frank O'Hara,La Salle University,,,,,,,,,,,,,,,,,
93,93,FTW,Forrest Jackson,Taylor University,,,,,,,,,,,,,,,,,
94,94,BOS,Bill Johnson,University of Nebraska,,,,,,,,,,,,,,,,,
95,95,ROC,Jim Paxson,University of Dayton,2,138,3069,1105,616,225,.323,,.727,22.2,8.0,4.5,1.6,2.8,.044,,
96,96,NYK,Bob Walter,University of Oklahoma,,,,,,,,,,,,,,,,,
97,97,MLH,Ron Weisner,University of Wisconsin,,,,,,,,,,,,,,,,,
98,98,PHW,John Glinski,,,,,,,,,,,,,,,,,,
99,99,NYK,Bill Stickel,Hastings College,,,,,,,,,,,,,,,,,
100,100,PHW,Joe Holup,George Washington University,3,192,3526,1347,852,193,.342,,.781,18.4,7.0,4.4,1.0,4.2,.058,,
