ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
110,110,GSW,Ken May,University of Dayton,,,,,,,,,,,,,,,,,
111,111,BAL,Dennis Hogg,Washington State University,,,,,,,,,,,,,,,,,
112,112,BOS,Skip Young,Florida State University,,,,,,,,,,,,,,,,,
113,113,DET,Steve Kelly,Brigham Young University,,,,,,,,,,,,,,,,,
114,114,PHI,Curtis Ford,Northeastern State University,,,,,,,,,,,,,,,,,
115,115,LAL,Gene Gathers,Bradley University,,,,,,,,,,,,,,,,,
116,116,PHO,Ralph Brateris,Trenton State University,,,,,,,,,,,,,,,,,
117,117,CHI,Artis Gilmore,Jacksonville University,17,909,29685,15579,9161,1777,.599,.077,.713,32.7,17.1,10.1,2.0,107.4,.174,3.3,39.6
118,118,NYK,Danny Davis,Henderson State University,,,,,,,,,,,,,,,,,
119,119,MIL,Gene Phillips,Southern Methodist University,,,,,,,,,,,,,,,,,
120,120,CLE,Charlie Davis,Wake Forest University,3,144,2653,1287,219,319,.408,,.806,18.4,8.9,1.5,2.2,1.4,.026,-9.9,-0.2
121,121,BUF,Craig Love,Ohio University,,,,,,,,,,,,,,,,,
122,122,POR,John Sutter,Tulane University,,,,,,,,,,,,,,,,,
123,123,CIN,Frank Fitzgerald,Boston College,,,,,,,,,,,,,,,,,
124,124,ATL,Jim Smith,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
125,125,SEA,Charlie Lowery,University of Puget Sound,1,20,134,45,19,14,.447,,.611,6.7,2.3,1.0,0.7,0.2,.083,,
126,126,HOU,Rich Katherman,Duke University,,,,,,,,,,,,,,,,,
127,127,GSW,Jim Haderlein,Loyola Marymount University,,,,,,,,,,,,,,,,,
128,128,BAL,Russell Golden,Jackson State University,,,,,,,,,,,,,,,,,
129,129,BOS,John Ribock,University of South Carolina,,,,,,,,,,,,,,,,,
130,130,DET,Wayne Jones,Niagara University,,,,,,,,,,,,,,,,,
131,131,PHI,Barry Yates,University of Maryland,1,24,144,69,40,7,.373,,.636,6.0,2.9,1.7,0.3,-0.2,-.075,,
132,132,LAL,Luke Adams,Lamar University,,,,,,,,,,,,,,,,,
133,133,PHO,Vernell Ellzy,Florida State University,,,,,,,,,,,,,,,,,
134,134,CHI,Clarence Sherrod,University of Wisconsin,,,,,,,,,,,,,,,,,
135,135,NYK,Leroy Eldridge,Cheyney University of Pennsylvania,,,,,,,,,,,,,,,,,
136,136,MIL,Felix Thurston,Trinity University,,,,,,,,,,,,,,,,,
137,137,CLE,Rich Walker,Bowling Green State University,,,,,,,,,,,,,,,,,
138,138,BUF,Gary Stewart,Canisius College,,,,,,,,,,,,,,,,,
139,139,POR,Goo Kennedy,Texas Christian University,6,32,277,65,51,6,.534,,.375,8.7,2.0,1.6,0.2,0.3,.045,-4.4,-0.2
140,140,ATL,Ernie Fleming,Jacksonville University,,,,,,,,,,,,,,,,,
141,141,SEA,Larry Holliday,University of Oregon,,,,,,,,,,,,,,,,,
142,142,HOU,Willie Kerry,University of Denver,,,,,,,,,,,,,,,,,
143,143,GSW,Clarence Smith,Villanova University,,,,,,,,,,,,,,,,,
144,144,BAL,Ron Johnston,Murray State University,,,,,,,,,,,,,,,,,
145,145,BOS,Ray Green,California University of Pennslyvania,,,,,,,,,,,,,,,,,
146,146,DET,Paul Botts,Central Michigan University,,,,,,,,,,,,,,,,,
147,147,PHI,Tom Lee,University of Arizona,,,,,,,,,,,,,,,,,
148,148,LAL,Bob Cheeks,Whittier College,,,,,,,,,,,,,,,,,
149,149,PHO,Mike Johnson,Kansas State University,,,,,,,,,,,,,,,,,
150,150,CHI,Jackie Dinkins,Voorhees College,1,18,89,45,20,7,.415,,.550,4.9,2.5,1.1,0.4,0.1,.073,,
151,151,NYK,Mike O'Brien,Saint Leo University,,,,,,,,,,,,,,,,,
152,152,MIL,Rick Howat,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
153,153,CLE,Jim Meredith,Washington State University,,,,,,,,,,,,,,,,,
154,154,BUF,Don Ward,Colgate University,,,,,,,,,,,,,,,,,
155,155,POR,Greg Starrick,Southern Illinois University,,,,,,,,,,,,,,,,,
156,156,ATL,Ron Rippitoe,Lipscomb University,,,,,,,,,,,,,,,,,
157,157,SEA,Ed Huston,University of Puget Sound,,,,,,,,,,,,,,,,,
158,158,HOU,Calvin Oliver,University of Texas-Pan American,,,,,,,,,,,,,,,,,
159,159,GSW,Bill Drosdiak,University of Oregon,,,,,,,,,,,,,,,,,
160,160,BAL,Eddie Myers,University of Arizona,,,,,,,,,,,,,,,,,
161,161,BOS,Dale Dover,Harvard University,,,,,,,,,,,,,,,,,
162,162,DET,Steve Butcher,Pikeville College,,,,,,,,,,,,,,,,,
163,163,PHI,Jim Dinwiddie,University of Kentucky,,,,,,,,,,,,,,,,,
164,164,LAL,Cliff Mosely,Quinnipiac University,,,,,,,,,,,,,,,,,
165,165,PHO,Tom Newell,University of Hawaii,,,,,,,,,,,,,,,,,
166,166,CHI,David Withers,University of Delaware,,,,,,,,,,,,,,,,,
167,167,NYK,Andy Toth,Cheyney University of Pennsylvania,,,,,,,,,,,,,,,,,
168,168,MIL,Dan Fife,University of Michigan,,,,,,,,,,,,,,,,,
169,169,CLE,Mike Casey,University of Kentucky,,,,,,,,,,,,,,,,,
170,170,BUF,Bill Warner,University of Arizona,,,,,,,,,,,,,,,,,
171,171,POR,Howard Burford,Gonzaga University,,,,,,,,,,,,,,,,,
172,172,ATL,Levi Wyatt,Alcorn State University,,,,,,,,,,,,,,,,,
173,173,SEA,Jerome Perry,Western Kentucky University,,,,,,,,,,,,,,,,,
174,174,HOU,Doug Rex,"University of California, Santa Barbara",,,,,,,,,,,,,,,,,
175,175,BAL,Chuck Olowski,University of Baltimore,,,,,,,,,,,,,,,,,
176,176,BOS,Reggie Brooks,Southern New Hampshire University,,,,,,,,,,,,,,,,,
177,177,DET,Larry Saunders,Duke University,,,,,,,,,,,,,,,,,
178,178,PHI,Dana Pagett,University of Southern California,,,,,,,,,,,,,,,,,
179,179,PHO,Paul Leitz,Western Carolina University,,,,,,,,,,,,,,,,,
180,180,CHI,Al Smith,Bradley University,,,,,,,,,,,,,,,,,
181,181,NYK,Ken Davis,Georgetown College,,,,,,,,,,,,,,,,,
182,182,MIL,Blaine Henry,Marshall University,,,,,,,,,,,,,,,,,
183,183,CLE,Doug Hess,University of Toledo,,,,,,,,,,,,,,,,,
184,184,BUF,Butch Webster,Louisiana State University,,,,,,,,,,,,,,,,,
185,185,POR,Don Sechler,Delaware Valley College,,,,,,,,,,,,,,,,,
186,186,ATL,Roger Moore,,,,,,,,,,,,,,,,,,
187,187,HOU,Chris Schrobilgen,University of Southern California,,,,,,,,,,,,,,,,,
188,188,BAL,Bob Connor,Loyola College in Maryland,,,,,,,,,,,,,,,,,
189,189,BOS,John Dalton,Suffolk University,,,,,,,,,,,,,,,,,
190,190,DET,Bob Horn,Drake University,,,,,,,,,,,,,,,,,
191,191,PHI,Ken Kowall,Ohio University,,,,,,,,,,,,,,,,,
192,192,PHO,Floyd Mason,Alcorn State University,,,,,,,,,,,,,,,,,
193,193,CHI,Ken Riley,Middle Tennessee State University,,,,,,,,,,,,,,,,,
194,194,NYK,Carl Greenfield,Eastern Kentucky University,,,,,,,,,,,,,,,,,
195,195,MIL,Gene Mumford,University of Scranton,,,,,,,,,,,,,,,,,
196,196,CLE,Bobby Jones,Drake University,,,,,,,,,,,,,,,,,
197,197,BUF,Pete Smith,Valdosta State University,,,,,,,,,,,,,,,,,
198,198,ATL,Ed Jenkins,,,,,,,,,,,,,,,,,,
199,199,HOU,Lee McCollough,Indiana University,,,,,,,,,,,,,,,,,
200,200,BAL,Ron Crosswhite,University of Dayton,,,,,,,,,,,,,,,,,
201,201,BOS,Leroy Chalk,University of Nebraska,,,,,,,,,,,,,,,,,
202,202,DET,Willie Roberson,University of Wyoming,,,,,,,,,,,,,,,,,
203,203,PHI,Hank Commodore,Northwestern Oklahoma State University,,,,,,,,,,,,,,,,,
204,204,PHO,Ron Dorsey,Tennessee State University,,,,,,,,,,,,,,,,,
205,205,CHI,Ed Goode,DePaul University,,,,,,,,,,,,,,,,,
206,206,NYK,Larry Duckworth,Henderson State University,,,,,,,,,,,,,,,,,
207,207,MIL,Pierre Russell,University of Kansas,,,,,,,,,,,,,,,,,
208,208,CLE,Bubbles Harris,Indiana University,,,,,,,,,,,,,,,,,
209,209,BUF,Ray Lavender,Drury University,,,,,,,,,,,,,,,,,
210,210,HOU,Gene Roberson,Canisius College,,,,,,,,,,,,,,,,,
211,211,BAL,Rudolph Peele,Norfolk State University,,,,,,,,,,,,,,,,,
212,212,DET,Art Davis,Johnson C. Smith University,,,,,,,,,,,,,,,,,
213,213,PHO,Ken Booker,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
214,214,CHI,Richard Dixon,Loyola Marymount University,,,,,,,,,,,,,,,,,
215,215,NYK,Jack O'Connor,University of Great Falls,,,,,,,,,,,,,,,,,
216,216,MIL,George Jackson,University of Dayton,,,,,,,,,,,,,,,,,
217,217,CLE,Larry Baker,Wittenberg University,,,,,,,,,,,,,,,,,
218,218,BUF,William Chatmon,Baylor University,,,,,,,,,,,,,,,,,
219,219,HOU,Terry Guigg,Gonzaga University,,,,,,,,,,,,,,,,,
220,220,BAL,James Morrell,Norfolk State University,,,,,,,,,,,,,,,,,
221,221,DET,James Fleming,Alcorn State University,,,,,,,,,,,,,,,,,
222,222,PHO,Curtis Carter,Bishop College,,,,,,,,,,,,,,,,,
223,223,CHI,Liscio Thomas,Furman University,,,,,,,,,,,,,,,,,
224,224,MIL,Loyd King,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
225,225,CLE,Vance Tyree,University of Wisconsin-LaCrosse,,,,,,,,,,,,,,,,,
226,226,BUF,James Douglas,University of Memphis,,,,,,,,,,,,,,,,,
227,227,HOU,Leonard Jackson,University of Oregon,,,,,,,,,,,,,,,,,
228,228,DET,Fred Smiley,University of Detroit Mercy,,,,,,,,,,,,,,,,,
229,229,CHI,Bob Bissant,Loyola University New Orleans,,,,,,,,,,,,,,,,,
230,230,BUF,Nelson Isley,Louisiana State University,,,,,,,,,,,,,,,,,
231,231,HOU,Steve Sims,Pepperdine University,,,,,,,,,,,,,,,,,
232,232,DET,Leroy Jenkins,University of Detroit Mercy,,,,,,,,,,,,,,,,,
233,233,BUF,Joey Meyer,DePaul University,,,,,,,,,,,,,,,,,
234,234,HOU,Carlos Quintar,,,,,,,,,,,,,,,,,,
235,235,DET,Ike Bundy,Lawrence Technological University,,,,,,,,,,,,,,,,,
236,236,HOU,Gary Schneider,San Diego State University,,,,,,,,,,,,,,,,,
237,237,DET,Ed Jenkins,Shaw University,,,,,,,,,,,,,,,,,
