ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
43,42,DET,Shellie McMillon,Bradley University,4,263,4977,2397,1571,232,.434,,.634,18.9,9.1,6.0,0.9,8.1,.078,,
44,43,NYK,Joe King,University of Oklahoma,,,,,,,,,,,,,,,,,
45,44,PHW,Bucky Allen,Duke University,,,,,,,,,,,,,,,,,
46,45,SYR,Jack Mimitz,Saint Louis University,,,,,,,,,,,,,,,,,
47,46,STL,John Crawford,Iowa State University,,,,,,,,,,,,,,,,,
48,47,BOS,Dave Keleher,Morehead State University,,,,,,,,,,,,,,,,,
49,48,MNL,Jim Bond,Point Loma Nazarene University,,,,,,,,,,,,,,,,,
50,49,CIN,Wayne Stevens,University of Cincinnati,1,8,49,13,16,4,.158,,.700,6.1,1.6,2.0,0.5,-0.2,-.169,,
51,50,DET,Ed Blair,Western Michigan University,,,,,,,,,,,,,,,,,
52,51,NYK,Owen Lawson,Western Kentucky University,,,,,,,,,,,,,,,,,
53,52,PHW,Jay Norman,Temple University,,,,,,,,,,,,,,,,,
54,53,SYR,Pete Tillotson,University of Michigan,,,,,,,,,,,,,,,,,
55,54,STL,Ken Sidle,Ohio State University,,,,,,,,,,,,,,,,,
56,55,BOS,Rudy Fenderson,Brandeis University,,,,,,,,,,,,,,,,,
57,56,MNL,Ed Brinkley,Clemson University,,,,,,,,,,,,,,,,,
58,57,CIN,Bob Mantz,Lafayette College,,,,,,,,,,,,,,,,,
59,58,DET,Jack Quiggle,Michigan State University,,,,,,,,,,,,,,,,,
60,59,NYK,Milt Kane,University of Utah,,,,,,,,,,,,,,,,,
61,60,PHW,Tom Brennan,Villanova University,1,11,52,10,5,2,.455,,,4.7,0.9,0.5,0.2,0.1,.048,,
62,61,SYR,Ruel Tucker,Rockhurst University,,,,,,,,,,,,,,,,,
63,62,STL,Bruno Boin,University of Washington,,,,,,,,,,,,,,,,,
64,63,MNL,Joe Hobbs,University of Florida,,,,,,,,,,,,,,,,,
65,64,CIN,Larry Staverman,Thomas More College,5,265,3380,1237,1019,251,.465,,.785,12.8,4.7,3.8,0.9,6.9,.097,,
66,65,DET,Harry Marske,North Dakota State University,,,,,,,,,,,,,,,,,
67,66,NYK,John McCarthy,University of Notre Dame,,,,,,,,,,,,,,,,,
68,67,PHW,Nick Davis,University of Maryland,,,,,,,,,,,,,,,,,
69,68,STL,Tink Van Patton,Temple University,,,,,,,,,,,,,,,,,
70,69,MNL,Shorty Patterson,Gustavus Adolphus,,,,,,,,,,,,,,,,,
71,70,CIN,Jack Parr,Kansas State University,1,66,1037,262,278,51,.355,,.603,15.7,4.0,4.2,0.8,-0.3,-.014,,
72,71,DET,Pete Gaudin,Loyola University New Orleans,,,,,,,,,,,,,,,,,
73,72,PHW,Larry Hedden,Michigan State University,,,,,,,,,,,,,,,,,
74,73,STL,James Purcell,Coe College,,,,,,,,,,,,,,,,,
75,74,MNL,Hal Duffy,University of Oregon,,,,,,,,,,,,,,,,,
76,75,CIN,Frank Tartaton,Xavier University,,,,,,,,,,,,,,,,,
77,76,DET,Herb Merritt,Tennessee Technological University,,,,,,,,,,,,,,,,,
78,77,STL,Don Klein,Rockhurst University,,,,,,,,,,,,,,,,,
79,78,MNL,Gary Simmons,University of Idaho,,,,,,,,,,,,,,,,,
80,79,CIN,Don Medsker,Iowa State University,,,,,,,,,,,,,,,,,
81,80,DET,Jim Dew,Alabama State University,,,,,,,,,,,,,,,,,
82,81,STL,Joe Buckhalter,Tennessee State University,2,65,740,375,265,43,.451,,.627,11.4,5.8,4.1,0.7,1.2,.075,,
83,82,MNL,Jerry Alcom,"California State University, Fresno",,,,,,,,,,,,,,,,,
84,83,CIN,Jerry DuPont,University of Louisville,,,,,,,,,,,,,,,,,
85,84,CIN,Jim Newcomb,Duke University,,,,,,,,,,,,,,,,,
86,85,CIN,Adrian Smith,University of Kentucky,10,719,18324,8482,1580,1697,.429,,.836,25.5,11.8,2.2,2.4,31.7,.083,,
87,86,CIN,Jack McCarthy,University of Dayton,,,,,,,,,,,,,,,,,
88,87,CIN,John Powell,Miami University,,,,,,,,,,,,,,,,,
