ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
4,1,SFW,Fred Hetzel,Davidson College,6,416,8885,4658,2444,462,.421,,.817,21.4,11.2,5.9,1.1,15.9,.086,,
5,2,SFW,Rick Barry,University of Miami,14,794,28825,18395,5168,4017,.449,.330,.900,36.3,23.2,6.5,5.1,93.4,.156,3.2,25.8
6,3,NYK,Dave Stallworth,Wichita State University,8,522,10494,4860,2453,872,.438,,.732,20.1,9.3,4.7,1.7,20.3,.093,-1.5,0.1
7,4,BAL,Jerry Sloan,University of Evansville,11,755,25750,10571,5615,1925,.427,,.722,34.1,14.0,7.4,2.5,49.5,.092,1.3,5.1
8,5,PHI,Billy Cunningham,University of North Carolina,11,654,22406,13626,6638,2625,.446,,.720,34.3,20.8,10.1,4.0,63.2,.135,3.3,4.7
9,6,STL,Jim Washington,Villanova University,11,774,22668,8168,6637,1105,.449,,.705,29.3,10.6,8.6,1.4,39.3,.083,-1.3,0.7
10,7,CIN,Nate Bowman,Wichita State University,5,243,2171,702,791,162,.390,,.527,8.9,2.9,3.3,0.7,1.3,.030,,
11,8,BOS,Ollie Johnson,University of San Francisco,,,,,,,,,,,,,,,,,
12,9,SFW,Will Frazier,Grambling State University,1,2,9,1,5,1,.000,,.500,4.5,0.5,2.5,0.5,-0.1,-.385,,
13,10,NYK,Dick Van Arsdale,Indiana University,12,921,31771,15079,3807,3057,.464,,.790,34.5,16.4,4.1,3.3,75.2,.114,-1.6,0.9
14,11,DET,Tom Van Arsdale,Indiana University,12,929,28682,14232,3942,2085,.431,,.762,30.9,15.3,4.2,2.2,36.6,.061,-3.3,-3.1
15,12,BAL,Tal Brody,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
16,13,PHI,Jesse Branson,Elon University,1,5,14,5,9,1,.167,,.750,2.8,1.0,1.8,0.2,0.0,-.060,,
17,14,NYK,Hal Blevins,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,,
18,15,CIN,Flynn Robinson,University of Wyoming,7,494,11569,7147,1294,1516,.456,,.849,23.4,14.5,2.6,3.1,31.3,.130,,
19,16,LAL,John Fairchild,Brigham Young University,1,30,171,60,45,11,.258,,.700,5.7,2.0,1.5,0.4,-0.6,-.166,,
20,17,BOS,Ron Watts,Wake Forest University,2,28,92,40,39,2,.261,,.696,3.3,1.4,1.4,0.1,-0.1,-.062,,
21,18,SFW,Keith Erickson,"University of California, Los Angeles",12,766,18841,7251,3449,1991,.435,,.769,24.6,9.5,4.5,2.6,25.2,.064,-0.7,2.0
22,19,NYK,Barry Clemens,Ohio Wesleyan University,11,790,12585,5312,2532,905,.454,,.756,15.9,6.7,3.2,1.1,18.6,.071,-1.9,0.0
23,20,DET,Ron Reed,University of Notre Dame,2,119,2245,951,762,173,.364,,.571,18.9,8.0,6.4,1.5,-1.0,-.021,,
24,21,BAL,Joe Newton,Auburn University,,,,,,,,,,,,,,,,,
25,22,PHI,Bob Weiss,Pennsylvania State University,12,783,17277,5989,1398,2931,.428,,.828,22.1,7.6,1.8,3.7,31.2,.087,-1.8,0.2
26,23,STL,Ken McIntyre,St. John's University,,,,,,,,,,,,,,,,,
27,24,CIN,Jon McGlocklin,Indiana University,11,792,20930,9169,1928,2280,.489,,.845,26.4,11.6,2.4,2.9,47.1,.108,-3.4,-1.5
28,25,LAL,Jim Caldwell,Georgia Institute of Technology,1,2,7,0,1,1,.000,,,3.5,0.0,0.5,0.5,0.0,-.117,,
29,26,BOS,Toby Kimball,University of Connecticut,9,571,10439,3470,3870,571,.425,,.573,18.3,6.1,6.8,1.0,14.2,.065,-2.1,0.0
30,27,SFW,Warren Rustand,University of Arizona,,,,,,,,,,,,,,,,,
31,28,NYK,Larry Lembo,Manhattan College,,,,,,,,,,,,,,,,,
32,29,DET,Jim King,Oklahoma State University,,,,,,,,,,,,,,,,,
33,30,BAL,Skip Thoren,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
34,31,PHI,Hank Finkel,University of Dayton,9,551,6866,2790,2151,426,.449,,.662,12.5,5.1,3.9,0.8,13.5,.094,-4.9,-0.7
35,32,STL,Lynn Nance,University of Washington,,,,,,,,,,,,,,,,,
36,33,CIN,Bob Love,Southern University and A&M College,11,789,25120,13895,4653,1123,.429,,.805,31.8,17.6,5.9,1.4,50.4,.096,-2.7,-1.6
37,34,LAL,Brooks Henderson,University of Florida,,,,,,,,,,,,,,,,,
38,35,BOS,Richie Tarrant,Saint Michael's College,,,,,,,,,,,,,,,,,
39,36,SFW,Eddie Jackson,Oklahoma City University,,,,,,,,,,,,,,,,,
40,37,NYK,Steve Nisenson,Hofstra University,,,,,,,,,,,,,,,,,
41,38,DET,Ted Manning,North Carolina Central University,,,,,,,,,,,,,,,,,
42,39,BAL,Charles Dinkens,Miami University,,,,,,,,,,,,,,,,,
43,40,PHI,Richie Moore,Villanova University,,,,,,,,,,,,,,,,,
44,41,STL,Theodore Werner,Washington State University,,,,,,,,,,,,,,,,,
45,42,CIN,Warren Isaac,Iona College,,,,,,,,,,,,,,,,,
46,43,LAL,A.W. Davis,University of Tennessee,,,,,,,,,,,,,,,,,
47,44,BOS,Don Davidson,Davidson College,,,,,,,,,,,,,,,,,
48,45,SFW,Jim Jarvis,Oregon State University,,,,,,,,,,,,,,,,,
49,46,NYK,Warren Davis,North Carolina Agricultural and Technical State University,,,,,,,,,,,,,,,,,
50,47,DET,Barry Smith,High Point University,,,,,,,,,,,,,,,,,
51,48,BAL,Lavonne LeFlore,Jackson State University,,,,,,,,,,,,,,,,,
52,49,PHI,Mitch Edwards,University of Texas-Pan American,,,,,,,,,,,,,,,,,
53,50,STL,John Rambo,"California State University, Long Beach",,,,,,,,,,,,,,,,,
54,51,CIN,Leon Clements,Ouachita Baptist University,,,,,,,,,,,,,,,,,
55,52,LAL,Theo Cruz,Seattle University,,,,,,,,,,,,,,,,,
