ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
45,45,CHI,Matt Bonner,University of Florida,12,779,13246,4590,2359,547,.464,.414,.779,17.0,5.9,3.0,0.7,38.0,.138,1.0,10.0
46,46,DEN,Sani Becirovic,,,,,,,,,,,,,,,,,,
47,47,UTA,Mo Williams,University of Alabama,13,802,23732,10702,2254,3981,.435,.378,.871,29.6,13.3,2.8,5.0,40.3,.082,-0.5,9.3
48,48,NOH,James Lang,,1,11,55,11,11,2,.444,,.600,5.0,1.0,1.0,0.2,0.1,.047,-4.0,0.0
49,49,IND,James Jones,University of Miami,13,643,10542,3516,1225,349,.397,.397,.845,16.4,5.5,1.9,0.5,23.9,.109,-0.5,3.9
50,50,PHI,Paccelis Morlende,,,,,,,,,,,,,,,,,,
51,51,NJN,Kyle Korver,Creighton University,13,921,24297,9230,2880,1679,.442,.429,.881,26.4,10.0,3.1,1.8,58.7,.116,1.0,18.5
52,52,TOR,Remon Van de Hare,,,,,,,,,,,,,,,,,,
53,53,CHI,Tommy Smith,Arizona State University,,,,,,,,,,,,,,,,,
54,54,POR,Nedzad Sinanovic,,,,,,,,,,,,,,,,,,
55,55,MIN,Rick Rickert,University of Minnesota,,,,,,,,,,,,,,,,,
56,56,BOS,Brandon Hunter,Ohio University,2,67,630,220,187,22,.476,.000,.488,9.4,3.3,2.8,0.3,0.7,.055,-5.4,-0.5
57,57,DAL,Xue Yuyang,,,,,,,,,,,,,,,,,,
58,58,DET,Andreas Glyniadakis,,1,13,81,17,8,1,.471,,.500,6.2,1.3,0.6,0.1,-0.2,-.143,-12.1,-0.2
