trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
4986,8.4,.151,Bowling Green State University,,13023,596,.693,Chuck Share,.400,,9,,1.4,8.3,BOS,4928,809,1,21.9,40.9,2
494,5.0,.048,University of Wisconsin,,788,98,.758,Don Rehfeldt,.370,,2,,1.2,7.1,BLB,692,118,2,20.2,3.5,3
4786,5.2,.139,College of the Holy Cross,,30165,924,.803,Bob Cousy,.375,,14,,7.5,18.4,TRI,16960,6955,3,35.3,91.1,4
1372,3.8,.132,Ohio State University,,6744,364,.825,Dick Schnittker,.379,,6,,1.3,8.3,WSC,3030,479,4,20.1,22.0,5
8041,9.8,.153,La Salle University,,21890,817,.741,Larry Foust,.405,,12,,1.7,13.7,CHS,11198,1368,5,29.2,74.3,6
,,,City College of New York,,,,,Irwin Dambrot,,,,,,,NYK,,,6,,,7
4220,8.9,.178,Stanford University,,15767,472,.780,George Yardley,.422,,7,,1.7,19.2,FTW,9063,815,7,33.4,58.5,8
1634,6.2,.132,Western Kentucky University,,5433,264,.707,Bob Lavoy,.384,,4,,1.5,8.2,INO,2156,391,8,27.0,15.9,9
238,2.0,.000,University of San Francisco,,695,118,.620,Joe McNamee,.298,,2,,0.5,2.4,ROC,289,58,9,12.0,-0.5,10
402,2.3,.034,University of Notre Dame,,2368,174,.680,Kevin O'Shea,.337,,3,,2.1,5.2,MNL,911,358,10,21.3,3.8,11
817,3.9,.044,University of San Francisco,,3422,209,.692,Don Lofgran,.329,,4,,1.0,6.1,SYR,1265,216,11,23.1,3.1,12
9,1.0,-.118,University of Wyoming,,41,9,.500,John Pilch,.100,,1,,0.2,0.6,BLB,5,2,,4.6,-0.1,13
2431,5.9,.050,Duquesne University,,7964,409,.743,Chuck Cooper,.339,,6,,1.8,6.7,BOS,2725,734,,23.2,11.6,14
1218,6.0,.082,University of Illinois at Urbana-Champaign,,5187,204,.592,Wally Osterkorn,.334,,4,,1.7,7.0,CHS,1436,346,,25.4,8.9,15
61,1.7,,Tulane University,,,35,.769,Jim Riffey,.351,,1,,0.5,4.3,FTW,150,16,,,0.2,16
,,,Bradley University,,,,,Paul Unruh,,,,,,,INO,,,,,,17
,,,Hamline University,,,,,Hal Haskins,,,,,,,MNL,,,,,,18
76,2.4,-.092,Long Island University,,167,32,.592,Herb Scherer,.289,,2,,0.7,3.6,NYK,115,23,,13.9,-0.4,19
22,1.6,.036,Duquesne University,,112,14,1.000,Ed Dahler,.368,,1,,0.4,2.5,PHW,35,5,,8.0,0.1,20
,,,"University of California, Los Angeles",,,,,George Stanich,,,,,,,ROC,,,,,,21
149,1.4,.046,St. John's University,,937,104,.702,Gerry Calabrese,.348,,2,,1.4,4.7,SYR,492,148,,16.2,1.9,22
39,2.6,,Washington State University,,,15,.750,Ed Gayda,.413,,1,,0.9,3.7,TRI,56,13,,,0.6,23
2793,3.9,.178,University of Southern California,,21793,711,.883,Bill Sharman,.426,,11,,3.0,17.8,WSC,12665,2101,,32.0,82.8,24
81,1.8,.028,North Carolina State University,,440,45,.681,Dick Dickey,.294,,1,,1.1,2.8,BLB,127,50,,9.8,0.3,25
1071,3.9,.132,Ohio State University,,4866,273,.507,Bob Donham,.480,,4,,2.6,6.7,BOS,1818,706,,23.7,18.0,26
,,,Indiana University,,,,,Lou Watson,,,,,,,CHS,,,,,,27
205,2.8,-.073,University of Tennessee,,514,74,.627,Art Burris,.260,,2,,0.7,2.5,FTW,187,54,,12.5,-1.0,28
40,1.6,,Eastern Kentucky University,,,25,.604,Chuck Mrazovich,.350,,1,,0.5,3.4,INO,85,13,,,0.4,29
,,,Purdue University,,,,,Howie Williams,,,,,,,MNL,,,,,,30
,,,Bowling Green State University,,,,,Stan Weber,,,,,,,NYK,,,,,,31
,,,Western Kentucky University,,,,,Buddy Cate,,,,,,,PHW,,,,,,32
,,,John Carroll University,,,,,Bob Roper,,,,,,,ROC,,,,,,33
,,,University of Southern California,,,,,Stan Christie,,,,,,,SYR,,,,,,34
,,,Kansas State University,,,,,Clarence Brannum,,,,,,,TRI,,,,,,35
121,3.7,,"University of California, Los Angeles",,,33,.860,Alan Sawyer,.370,,1,,0.8,6.6,WSC,217,25,,,0.9,36
,,,University of Wyoming,,,,,Jerry Reed,,,,,,,BLB,,,,,,37
,,,University of Louisville,,,,,Ken Reeves,,,,,,,BOS,,,,,,38
599,3.3,-.016,St. Bonaventure University,,2118,181,.747,Ken Murray,.335,,3,,2.7,8.1,CHS,1471,482,,18.4,-0.7,39
,,,Indiana State University,,,,,Len Rzewszewski,,,,,,,FTW,,,,,,40
,,,University of Kentucky,,,,,Jim Line,,,,,,,INO,,,,,,41
115,1.9,,University of Minnesota,,,96,.590,Bud Grant,.318,,2,,0.9,2.6,MNL,249,90,,,1.1,42
,,,Saint Louis University,,,,,Joe Ossola,,,,,,,NYK,,,,,,43
,,,Saint Joseph's University,,,,,Paul Sensky,,,,,,,PHW,,,,,,44
,,,College of William & Mary,,,,,Chet Giermak,,,,,,,ROC,,,,,,45
,,,University of Oklahoma,,,,,Paul Merchant,,,,,,,SYR,,,,,,46
,,,Eastern Kentucky University,,,,,Paul Hicks,,,,,,,TRI,,,,,,47
7,1.2,,Georgetown University,,,6,.750,Tommy O'Keefe,.357,,1,,1.7,3.8,WSC,23,10,,,0.1,48
47,2.0,,City College of New York,,,24,.786,Norm Mager,.282,,1,,1.0,5.2,BLB,124,23,,,0.0,49
,,,Oklahoma State University,,,,,Jack Shelton,,,,,,,BOS,,,,,,50
