ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
29,29,PHO,Antonio Lang,Duke University,6,143,1395,329,210,50,.455,.000,.719,9.8,2.3,1.5,0.3,1.7,.057,-2.8,-0.3
30,30,MIN,Howard Eisley,Boston College,12,786,16013,5116,1324,2748,.407,.350,.827,20.4,6.5,1.7,3.5,19.5,.058,-2.2,-1.0
31,31,ORL,Rodney Dent,University of Kentucky,,,,,,,,,,,,,,,,,
32,32,WSB,Jim McIlvaine,Marquette University,7,401,5927,1072,1243,105,.446,.100,.551,14.8,2.7,3.1,0.3,9.4,.076,-0.1,2.8
33,33,PHI,Derrick Alston,Duquesne University,3,139,2657,751,525,94,.489,.143,.487,19.1,5.4,3.8,0.7,2.6,.047,-2.1,-0.1
34,34,ATL,Gaylon Nickerson,Northwestern Oklahoma State University,1,4,42,15,5,1,.333,.000,1.000,10.5,3.8,1.3,0.3,0.1,.076,-7.0,-0.1
35,35,SAC,Michael Smith,Providence College,7,449,10552,2527,3193,661,.538,.143,.529,23.5,5.6,7.1,1.5,23.4,.107,1.3,8.7
36,36,BOS,Andrei Fetisov,,,,,,,,,,,,,,,,,,
37,37,SEA,Dontonio Wingfield,University of Cincinnati,4,114,1146,423,275,76,.389,.309,.721,10.1,3.7,2.4,0.7,1.8,.074,-1.4,0.2
38,38,CHH,Darrin Hancock,University of Kansas,3,133,1395,467,169,89,.530,.333,.579,10.5,3.5,1.3,0.7,1.1,.038,-3.4,-0.5
39,39,GSW,Anthony Miller,Michigan State University,8,181,1637,510,488,66,.510,.250,.576,9.0,2.8,2.7,0.4,3.8,.110,-2.4,-0.2
40,40,MIA,Jeff Webster,University of Oklahoma,1,11,58,18,7,3,.348,.333,,5.3,1.6,0.6,0.3,0.0,-.030,-5.8,-0.1
41,41,IND,William Njoku,,,,,,,,,,,,,,,,,,
42,42,CLE,Gary Collier,University of Tulsa,,,,,,,,,,,,,,,,,
43,43,POR,Shawnelle Scott,St. John's University,4,105,634,189,228,20,.464,,.465,6.0,1.8,2.2,0.2,1.3,.101,-3.1,-0.2
44,44,IND,Damon Bailey,Indiana University,,,,,,,,,,,,,,,,,
45,45,GSW,Dwayne Morton,University of Louisville,1,41,395,167,58,18,.388,.360,.682,9.6,4.1,1.4,0.4,0.2,.025,-5.1,-0.3
46,46,MIL,Voshon Lenard,University of Minnesota,11,565,15349,6745,1609,1180,.415,.384,.787,27.2,11.9,2.8,2.1,29.6,.093,-0.3,6.7
47,47,UTA,Jamie Watson,University of South Carolina,4,102,1248,323,149,117,.468,.316,.694,12.2,3.2,1.5,1.1,1.2,.045,-1.0,0.3
48,48,DET,Jevon Crudup,University of Missouri,,,,,,,,,,,,,,,,,
49,49,CHI,Kris Bruton,Benedict College,,,,,,,,,,,,,,,,,
50,50,PHO,Charles Claxton,University of Georgia,1,3,7,2,2,0,.500,,.000,2.3,0.7,0.7,0.0,0.0,-.179,-11.1,0.0
51,51,SAC,Lawrence Funderburke,Ohio State University,7,318,4726,2031,1142,183,.506,.118,.675,14.9,6.4,3.6,0.6,12.9,.131,-2.2,-0.2
52,52,PHO,Anthony Goldwire,University of Houston,8,266,4951,1667,359,737,.407,.386,.792,18.6,6.3,1.3,2.8,6.4,.062,-3.3,-1.6
53,53,HOU,Albert Burditt,University of Texas at Austin,,,,,,,,,,,,,,,,,
54,54,SEA,Zeljko Rebraca,,5,215,3280,1276,688,88,.527,,.792,15.3,5.9,3.2,0.4,8.3,.121,-2.5,-0.4
