trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
5300,7.5,.130,"University of Nevada, Las Vegas",.332,25685,707,.766,Larry Johnson,.484,28.3,10,2.4,3.3,16.2,CHH,11450,2298,1,36.3,69.7,1
2641,3.1,.116,Georgia Institute of Technology,.346,25868,858,.790,Kenny Anderson,.421,18.0,14,0.8,6.1,12.6,NJN,10789,5196,2,30.1,62.5,2
4016,6.7,.078,Syracuse University,.291,17619,600,.629,Billy Owens,.481,11.2,10,0.5,2.8,11.7,SAC,7026,1704,3,29.4,28.6,3
12359,10.3,.153,Georgetown University,.000,36791,1196,.684,Dikembe Mutombo,.518,38.2,18,2.1,1.0,9.8,DEN,11729,1240,4,30.8,117.0,4
3060,3.2,.139,Michigan State University,.358,28855,942,.845,Steve Smith,.440,24.4,14,1.4,3.1,14.3,MIA,13430,2922,5,30.6,83.7,5
1234,4.2,.024,University of Missouri,.083,5833,296,.773,Doug Smith,.425,-1.5,5,-3.0,1.4,8.0,DAL,2356,400,6,19.7,3.0,6
2794,4.9,.070,University of New Mexico,.000,12006,567,.760,Luc Longley,.462,1.5,10,-1.5,1.5,7.2,MIN,4090,836,7,21.2,17.5,7
467,1.9,.001,Temple University,.270,5018,251,.735,Mark Macon,.384,-1.5,6,-3.2,1.7,6.7,DEN,1685,428,8,20.0,0.1,8
3216,3.2,.097,"University of Nevada, Las Vegas",.152,21658,1001,.728,Stacey Augmon,.469,9.8,15,-0.2,1.6,8.0,ATL,7990,1561,9,21.6,43.8,9
2564,6.2,.109,University of Arizona,.143,10004,413,.691,Bison Dele,.528,4.4,8,-0.3,1.1,11.0,ORL,4536,440,10,24.2,22.8,10
2174,3.0,.147,University of Oregon,.355,21545,724,.873,Terrell Brandon,.448,23.7,11,2.4,6.1,13.8,CLE,9994,4407,11,29.8,65.9,11
1417,1.9,.109,"University of Nevada, Las Vegas",.349,15850,757,.733,Greg Anthony,.403,8.1,11,0.0,4.0,7.3,NYK,5497,2997,12,20.9,35.9,12
8605,7.9,.141,Clemson University,.000,29606,1094,.562,Dale Davis,.530,28.6,16,1.8,0.9,8.0,IND,8706,978,13,27.1,86.9,13
74,1.0,.036,University of Nebraska,.000,309,72,.662,Rich King,.393,-0.3,4,-5.8,0.3,1.9,SEA,135,21,14,4.3,0.2,14
1584,4.5,.002,Seton Hall University,.000,6729,352,.686,Anthony Avent,.403,-5.0,6,-4.9,0.8,5.6,ATL,1958,278,15,19.1,0.3,15
3741,5.3,.112,Old Dominion University,.249,13760,700,.660,Chris Gatling,.513,-0.2,11,-2.1,0.7,10.3,GSW,7232,461,16,19.7,32.1,16
1384,4.8,.073,Iowa State University,.286,5755,286,.634,Victor Alexander,.518,-0.9,5,-2.6,0.9,8.9,GSW,2542,257,17,20.1,8.8,17
141,1.1,-.004,University of Louisiana at Lafayette,.200,1031,126,.859,Kevin Brooks,.401,-1.5,3,-7.9,0.4,3.3,MIL,417,48,18,8.2,-0.1,18
271,1.5,.024,University of Louisville,.298,3131,183,.813,LaBradford Smith,.432,-1.6,3,-4.1,2.2,6.7,WSB,1218,394,19,17.1,1.5,19
78,1.9,-.021,Phillips University,,345,42,.525,John Turner,.439,-0.5,1,-7.4,0.3,2.8,HOU,117,12,20,8.2,-0.1,20
1261,2.5,.103,Providence College,.343,11882,508,.786,Eric Murdock,.438,9.4,9,1.1,4.9,10.1,UTA,5118,2467,21,23.4,25.6,21
220,2.4,.069,Syracuse University,,857,91,.613,LeRon Ellis,.433,-0.3,3,-3.2,0.3,3.0,LAC,277,29,22,9.4,1.2,22
1549,5.2,.066,Louisiana State University,.000,5869,300,.514,Stanley Roberts,.499,-1.9,8,-3.3,0.6,8.5,ORL,2555,189,23,19.6,8.1,23
3517,3.8,.090,University of North Carolina,.349,23723,930,.770,Rick Fox,.450,17.6,13,1.0,2.8,9.6,BOS,8966,2649,24,25.5,44.7,24
,,,University of Colorado,,,,,Shaun Vandiver,,,,,,,GSW,,,25,,,25
160,1.3,.054,University of Kansas,.154,883,127,.722,Mark Randall,.443,-0.4,4,-3.6,0.4,2.6,CHI,332,56,26,7.0,1.0,26
1935,3.3,.060,University of North Carolina,.381,8394,584,.696,Pete Chilcutt,.441,0.3,9,-1.9,0.8,4.3,SAC,2494,488,27,14.4,10.6,27
120,1.3,.016,University of Minnesota,.333,1143,95,.726,Kevin Lynch,.436,-0.6,2,-4.0,1.1,3.3,CHH,310,108,28,12.0,0.4,28
,,,"University of Nevada, Las Vegas",,,,,George Ackles,,,,,,,MIA,,,29,,,29
33,0.9,-.035,North Carolina State University,.222,313,38,.826,Rodney Monroe,.368,-0.4,1,-6.9,0.7,3.4,ATL,131,27,30,8.2,-0.2,30
1173,1.8,.046,New Mexico State University,.200,11533,655,.691,Randy Brown,.417,-0.5,12,-2.2,2.2,4.8,SAC,3148,1420,31,17.6,11.0,31
0,0.0,1.442,Creighton University,,3,2,,Chad Gallagher,1.000,0.0,1,16.3,0.0,3.0,PHO,6,0,32,1.5,0.1,32
809,3.2,.025,Temple University,.286,3501,249,.711,Donald Hodge,.437,-1.8,5,-4.0,0.8,4.7,DAL,1182,191,33,14.1,1.8,33
3,0.8,.032,Slippery Rock University of Pennsylvania,.333,23,4,,Myron Brown,.667,0.0,1,-5.0,1.5,2.3,MIN,9,6,34,5.8,0.0,34
238,2.0,.058,Saint Francis University,.404,3049,122,.798,Mike Iuzzolino,.457,-0.6,2,-2.8,4.3,9.0,DAL,1096,522,35,25.0,3.7,35
129,1.2,.058,North Carolina State University,.269,1313,112,.816,Chris Corchiani,.421,-0.2,3,-2.6,2.2,3.7,ORL,416,243,36,11.7,1.6,36
742,1.4,.071,University of Memphis,.359,9501,549,.783,Elliot Perry,.459,-0.4,10,-2.2,3.1,6.3,LAC,3449,1699,37,17.3,14.0,37
,,,University of Miami,,,,,Joe Wylie,,,,,,,LAC,,,38,,,38
80,1.0,.018,Purdue University,.340,856,78,.772,Jimmy Oliver,.407,-0.8,5,-5.6,0.7,4.2,CLE,331,55,39,11.0,0.3,39
654,1.3,.016,La Salle University,.319,7275,499,.816,Doug Overton,.412,-6.2,11,-5.4,2.1,4.5,DET,2253,1038,40,14.6,2.5,40
85,1.0,-.095,Iona College,.246,671,84,.620,Sean Green,.386,-1.1,3,-8.3,0.5,4.2,IND,352,45,41,8.0,-1.3,41
,,,James Madison University,,,,,Steve Hood,,,,,,,SAC,,,42,,,42
15,1.2,-.142,Christopher Newport University,.133,155,13,.714,Lamont Strothers,.329,-0.2,2,-8.1,1.1,4.6,GSW,60,14,43,11.9,-0.5,43
,,,University of Houston,,,,,Alvaro Teheran,,,,,,,PHI,,,44,,,44
1469,3.1,.097,Southern University and A&M College,.390,13426,467,.738,Bobby Phills,.443,8.6,9,0.5,2.7,11.0,MIL,5153,1246,45,28.7,27.2,45
351,3.4,.097,Oklahoma State University,.231,2226,102,.694,Richard Dumas,.509,1.0,3,-0.3,1.1,10.6,PHO,1080,111,46,21.8,4.5,46
,,,Rutgers University,,,,,Keith Hughes,,,,,,,HOU,,,47,,,47
2030,4.7,.053,Arizona State University,.176,8350,432,.670,Isaac Austin,.446,-1.0,9,-2.5,1.2,7.6,UTA,3285,538,48,19.3,9.2,48
153,0.9,.024,Oral Roberts University,.361,1946,168,.743,Greg Sutton,.396,-1.0,3,-4.0,1.7,4.5,SAS,761,284,49,11.6,1.0,49
,,,University of Texas at Austin,,,,,Joey Wright,,,,,,,PHO,,,50,,,50
883,3.6,.032,,.000,3607,247,.525,Zan Tabak,.506,-2.2,6,-4.4,0.7,5.0,HOU,1233,165,51,14.6,2.4,51
,,,Oral Roberts University,,,,,Anthony Jones,,,,,,,LAL,,,52,,,52
,,,University of Wisconsin-Milwaukee,,,,,Von McDade,,,,,,,NJN,,,53,,,53
,,,Eastern Michigan University,,,,,Marcus Kennedy,,,,,,,POR,,,54,,,54
